-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2012 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,34.375,2012,1,1,1.48
29.5,35.0,2012,1,1,5.81
29.5,35.625,2012,1,1,0.02
30.0,34.375,2012,1,1,2.84
30.0,35.0,2012,1,1,4.09
30.0,35.625,2012,1,1,-1.13
30.5,34.375,2012,1,1,3.84
30.5,35.0,2012,1,1,4.72
30.5,35.625,2012,1,1,-0.51
31.0,34.375,2012,1,1,5.7
31.0,35.0,2012,1,1,4.12
31.0,35.625,2012,1,1,3.39
31.5,34.375,2012,1,1,11.94
31.5,35.0,2012,1,1,3.47
31.5,35.625,2012,1,1,7.06
32.0,34.375,2012,1,1,16.16
32.0,35.0,2012,1,1,6.84
32.0,35.625,2012,1,1,5.22
32.5,34.375,2012,1,1,16.32
32.5,35.0,2012,1,1,10.88
32.5,35.625,2012,1,1,4.54
33.0,34.375,2012,1,1,16.43
33.0,35.0,2012,1,1,12.81
33.0,35.625,2012,1,1,4.51
29.5,34.375,2012,1,2,2.15
29.5,35.0,2012,1,2,4.4
29.5,35.625,2012,1,2,-0.64
30.0,34.375,2012,1,2,3.59
30.0,35.0,2012,1,2,4.07
30.0,35.625,2012,1,2,-1.11
30.5,34.375,2012,1,2,4.74
30.5,35.0,2012,1,2,4.25
30.5,35.625,2012,1,2,-0.26
31.0,34.375,2012,1,2,8.25
31.0,35.0,2012,1,2,6.65
31.0,35.625,2012,1,2,5.05
31.5,34.375,2012,1,2,12.85
31.5,35.0,2012,1,2,8.27
31.5,35.625,2012,1,2,8.78
32.0,34.375,2012,1,2,16.23
32.0,35.0,2012,1,2,10.03
32.0,35.625,2012,1,2,9.24
32.5,34.375,2012,1,2,16.45
32.5,35.0,2012,1,2,12.73
32.5,35.625,2012,1,2,8.05
33.0,34.375,2012,1,2,16.24
33.0,35.0,2012,1,2,13.94
33.0,35.625,2012,1,2,7.19
29.5,34.375,2012,1,3,3.02
29.5,35.0,2012,1,3,4.45
29.5,35.625,2012,1,3,2.1
30.0,34.375,2012,1,3,4.6
30.0,35.0,2012,1,3,4.86
30.0,35.625,2012,1,3,1.64
30.5,34.375,2012,1,3,4.7
30.5,35.0,2012,1,3,6.02
30.5,35.625,2012,1,3,2.25
31.0,34.375,2012,1,3,6.37
31.0,35.0,2012,1,3,6.47
31.0,35.625,2012,1,3,4.72
31.5,34.375,2012,1,3,12.71
31.5,35.0,2012,1,3,6.62
31.5,35.625,2012,1,3,6.9
32.0,34.375,2012,1,3,15.99
32.0,35.0,2012,1,3,8.16
32.0,35.625,2012,1,3,7.75
32.5,34.375,2012,1,3,15.86
32.5,35.0,2012,1,3,10.65
32.5,35.625,2012,1,3,7.08
33.0,34.375,2012,1,3,15.83
33.0,35.0,2012,1,3,13.25
33.0,35.625,2012,1,3,5.38
29.5,34.375,2012,1,4,2.04
29.5,35.0,2012,1,4,4.57
29.5,35.625,2012,1,4,-0.49
30.0,34.375,2012,1,4,2.17
30.0,35.0,2012,1,4,4.62
30.0,35.625,2012,1,4,-0.53
30.5,34.375,2012,1,4,3.04
30.5,35.0,2012,1,4,4.87
30.5,35.625,2012,1,4,1.4
31.0,34.375,2012,1,4,4.37
31.0,35.0,2012,1,4,4.58
31.0,35.625,2012,1,4,3.89
31.5,34.375,2012,1,4,10.15
31.5,35.0,2012,1,4,4.94
31.5,35.625,2012,1,4,5.89
32.0,34.375,2012,1,4,15.86
32.0,35.0,2012,1,4,6.01
32.0,35.625,2012,1,4,4.94
32.5,34.375,2012,1,4,16.35
32.5,35.0,2012,1,4,8.52
32.5,35.625,2012,1,4,4.46
33.0,34.375,2012,1,4,16.36
33.0,35.0,2012,1,4,11.38
33.0,35.625,2012,1,4,4.93
29.5,34.375,2012,1,5,2.66
29.5,35.0,2012,1,5,5.18
29.5,35.625,2012,1,5,0.82
30.0,34.375,2012,1,5,3.47
30.0,35.0,2012,1,5,4.57
30.0,35.625,2012,1,5,-0.66
30.5,34.375,2012,1,5,5.12
30.5,35.0,2012,1,5,5.76
30.5,35.625,2012,1,5,1.47
31.0,34.375,2012,1,5,5.81
31.0,35.0,2012,1,5,6.55
31.0,35.625,2012,1,5,4.8
31.5,34.375,2012,1,5,11.62
31.5,35.0,2012,1,5,5.02
31.5,35.625,2012,1,5,6.41
32.0,34.375,2012,1,5,15.91
32.0,35.0,2012,1,5,5.04
32.0,35.625,2012,1,5,5.65
32.5,34.375,2012,1,5,16.02
32.5,35.0,2012,1,5,7.99
32.5,35.625,2012,1,5,5.3
33.0,34.375,2012,1,5,15.77
33.0,35.0,2012,1,5,11.22
33.0,35.625,2012,1,5,3.85
29.5,34.375,2012,1,6,2.57
29.5,35.0,2012,1,6,4.58
29.5,35.625,2012,1,6,0.1
30.0,34.375,2012,1,6,1.99
30.0,35.0,2012,1,6,3.69
30.0,35.625,2012,1,6,0.72
30.5,34.375,2012,1,6,2.5
30.5,35.0,2012,1,6,4.5
30.5,35.625,2012,1,6,0.99
31.0,34.375,2012,1,6,4.24
31.0,35.0,2012,1,6,5.25
31.0,35.625,2012,1,6,3.07
31.5,34.375,2012,1,6,11.46
