-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2012 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_LW_DWN
31.5,34.5,2012,1,8,7.78
31.5,35.5,2012,1,8,6.83
32.5,34.5,2012,1,8,8.07
32.5,35.5,2012,1,8,7.33
29.5,34.5,2012,1,9,6.22
29.5,35.5,2012,1,9,5.9
30.5,34.5,2012,1,9,6.63
30.5,35.5,2012,1,9,6.27
31.5,34.5,2012,1,9,7.72
31.5,35.5,2012,1,9,6.92
32.5,34.5,2012,1,9,8.39
32.5,35.5,2012,1,9,7.76
29.5,34.5,2012,1,10,6.52
29.5,35.5,2012,1,10,6.25
30.5,34.5,2012,1,10,6.65
30.5,35.5,2012,1,10,6.61
31.5,34.5,2012,1,10,7.44
31.5,35.5,2012,1,10,6.78
32.5,34.5,2012,1,10,7.39
32.5,35.5,2012,1,10,6.75
29.5,34.5,2012,1,11,6.32
29.5,35.5,2012,1,11,5.96
30.5,34.5,2012,1,11,6.85
30.5,35.5,2012,1,11,6.68
31.5,34.5,2012,1,11,8.38
31.5,35.5,2012,1,11,7.52
32.5,34.5,2012,1,11,8.56
32.5,35.5,2012,1,11,7.83
29.5,34.5,2012,1,12,6.02
29.5,35.5,2012,1,12,5.78
30.5,34.5,2012,1,12,6.39
30.5,35.5,2012,1,12,5.99
31.5,34.5,2012,1,12,7.64
31.5,35.5,2012,1,12,6.76
32.5,34.5,2012,1,12,8.47
32.5,35.5,2012,1,12,7.8
29.5,34.5,2012,1,13,6.74
29.5,35.5,2012,1,13,6.47
30.5,34.5,2012,1,13,7.24
30.5,35.5,2012,1,13,6.92
31.5,34.5,2012,1,13,8.31
31.5,35.5,2012,1,13,7.55
32.5,34.5,2012,1,13,8.37
32.5,35.5,2012,1,13,7.91
29.5,34.5,2012,1,14,6.11
29.5,35.5,2012,1,14,6.07
30.5,34.5,2012,1,14,6.58
30.5,35.5,2012,1,14,6.47
31.5,34.5,2012,1,14,8.24
31.5,35.5,2012,1,14,7.62
32.5,34.5,2012,1,14,8.48
32.5,35.5,2012,1,14,8.17
29.5,34.5,2012,1,15,6.03
29.5,35.5,2012,1,15,5.68
30.5,34.5,2012,1,15,6.46
30.5,35.5,2012,1,15,5.99
31.5,34.5,2012,1,15,7.56
31.5,35.5,2012,1,15,6.57
32.5,34.5,2012,1,15,8.18
32.5,35.5,2012,1,15,7.33
29.5,34.5,2012,1,16,5.96
29.5,35.5,2012,1,16,5.66
30.5,34.5,2012,1,16,6.4
30.5,35.5,2012,1,16,6.02
31.5,34.5,2012,1,16,7.66
31.5,35.5,2012,1,16,6.66
32.5,34.5,2012,1,16,8.39
32.5,35.5,2012,1,16,7.57
29.5,34.5,2012,1,17,6.47
29.5,35.5,2012,1,17,6.21
30.5,34.5,2012,1,17,6.58
30.5,35.5,2012,1,17,6.21
31.5,34.5,2012,1,17,7.99
31.5,35.5,2012,1,17,7.02
32.5,34.5,2012,1,17,8.41
32.5,35.5,2012,1,17,7.92
29.5,34.5,2012,1,18,6.3
29.5,35.5,2012,1,18,5.98
30.5,34.5,2012,1,18,6.85
30.5,35.5,2012,1,18,6.4
31.5,34.5,2012,1,18,7.96
31.5,35.5,2012,1,18,7.09
32.5,34.5,2012,1,18,7.83
32.5,35.5,2012,1,18,7.13
29.5,34.5,2012,1,19,6.75
29.5,35.5,2012,1,19,6.11
30.5,34.5,2012,1,19,7.17
30.5,35.5,2012,1,19,6.98
31.5,34.5,2012,1,19,8.18
31.5,35.5,2012,1,19,7.46
32.5,34.5,2012,1,19,8.02
32.5,35.5,2012,1,19,7.55
29.5,34.5,2012,1,20,6.64
29.5,35.5,2012,1,20,6.17
30.5,34.5,2012,1,20,6.98
30.5,35.5,2012,1,20,7.15
31.5,34.5,2012,1,20,8.02
31.5,35.5,2012,1,20,7.14
32.5,34.5,2012,1,20,7.67
32.5,35.5,2012,1,20,6.84
29.5,34.5,2012,1,21,6.01
29.5,35.5,2012,1,21,5.61
30.5,34.5,2012,1,21,6.6
30.5,35.5,2012,1,21,6.12
31.5,34.5,2012,1,21,7.78
31.5,35.5,2012,1,21,6.91
32.5,34.5,2012,1,21,8.1
32.5,35.5,2012,1,21,7.15
29.5,34.5,2012,1,22,6.7
29.5,35.5,2012,1,22,6.42
30.5,34.5,2012,1,22,7.04
30.5,35.5,2012,1,22,6.78
31.5,34.5,2012,1,22,7.99
31.5,35.5,2012,1,22,7.37
32.5,34.5,2012,1,22,8.21
32.5,35.5,2012,1,22,7.58
29.5,34.5,2012,1,23,6.25
29.5,35.5,2012,1,23,6.2
30.5,34.5,2012,1,23,6.91
30.5,35.5,2012,1,23,7.29
31.5,34.5,2012,1,23,8.18
31.5,35.5,2012,1,23,8.0
32.5,34.5,2012,1,23,8.01
32.5,35.5,2012,1,23,7.99
29.5,34.5,2012,1,24,6.82
29.5,35.5,2012,1,24,6.53
30.5,34.5,2012,1,24,7.01
30.5,35.5,2012,1,24,6.72
31.5,34.5,2012,1,24,7.73
31.5,35.5,2012,1,24,7.01
32.5,34.5,2012,1,24,8.35
32.5,35.5,2012,1,24,7.76
29.5,34.5,2012,1,25,7.62
29.5,35.5,2012,1,25,7.42
30.5,34.5,2012,1,25,7.44
30.5,35.5,2012,1,25,7.24
31.5,34.5,2012,1,25,7.99
31.5,35.5,2012,1,25,7.47
32.5,34.5,2012,1,25,8.11
32.5,35.5,2012,1,25,7.66
29.5,34.5,2012,1,26,6.57
29.5,35.5,2012,1,26,6.43
30.5,34.5,2012,1,26,7.0
30.5,35.5,2012,1,26,6.64
31.5,34.5,2012,1,26,7.7
31.5,35.5,2012,1,26,7.16
32.5,34.5,2012,1,26,7.84
32.5,35.5,2012,1,26,7.52
29.5,34.5,2012,1,27,6.65
29.5,35.5,2012,1,27,6.13
30.5,34.5,2012,1,27,7.26
30.5,35.5,2012,1,27,6.79
31.5,34.5,2012,1,27,8.29
31.5,35.5,2012,1,27,7.62
32.5,34.5,2012,1,27,8.34
32.5,35.5,2012,1,27,7.92
29.5,34.5,2012,1,28,6.64
29.5,35.5,2012,1,28,6.45
30.5,34.5,2012,1,28,7.21
30.5,35.5,2012,1,28,7.29
31.5,34.5,2012,1,28,8.09
31.5,35.5,2012,1,28,7.68
32.5,34.5,2012,1,28,8.15
32.5,35.5,2012,1,28,7.87
29.5,34.5,2012,1,29,6.5
29.5,35.5,2012,1,29,6.1
30.5,34.5,2012,1,29,6.55
30.5,35.5,2012,1,29,6.29
31.5,34.5,2012,1,29,7.43
31.5,35.5,2012,1,29,6.71
32.5,34.5,2012,1,29,7.81
32.5,35.5,2012,1,29,7.54
29.5,34.5,2012,1,30,7.69
29.5,35.5,2012,1,30,7.51
30.5,34.5,2012,1,30,7.85
30.5,35.5,2012,1,30,7.67
31.5,34.5,2012,1,30,8.13
31.5,35.5,2012,1,30,7.77
32.5,34.5,2012,1,30,8.21
32.5,35.5,2012,1,30,7.78
29.5,34.5,2012,1,31,6.53
29.5,35.5,2012,1,31,6.24
30.5,34.5,2012,1,31,6.89
30.5,35.5,2012,1,31,6.56
31.5,34.5,2012,1,31,8.06
31.5,35.5,2012,1,31,7.45
32.5,34.5,2012,1,31,8.09
32.5,35.5,2012,1,31,7.81
29.5,34.5,2012,2,1,6.83
29.5,35.5,2012,2,1,6.57
30.5,34.5,2012,2,1,7.24
30.5,35.5,2012,2,1,6.97
31.5,34.5,2012,2,1,8.43
31.5,35.5,2012,2,1,7.81
32.5,34.5,2012,2,1,8.43
32.5,35.5,2012,2,1,7.96
29.5,34.5,2012,2,2,6.03
29.5,35.5,2012,2,2,5.82
30.5,34.5,2012,2,2,6.67
30.5,35.5,2012,2,2,6.83
31.5,34.5,2012,2,2,7.76
31.5,35.5,2012,2,2,7.55
32.5,34.5,2012,2,2,7.96
32.5,35.5,2012,2,2,7.43
29.5,34.5,2012,2,3,6.55
29.5,35.5,2012,2,3,6.08
30.5,34.5,2012,2,3,6.66
30.5,35.5,2012,2,3,6.46
31.5,34.5,2012,2,3,7.43
31.5,35.5,2012,2,3,6.78
32.5,34.5,2012,2,3,7.46
32.5,35.5,2012,2,3,6.62
29.5,34.5,2012,2,4,6.52
29.5,35.5,2012,2,4,6.12
30.5,34.5,2012,2,4,6.53
30.5,35.5,2012,2,4,6.3
31.5,34.5,2012,2,4,7.13
31.5,35.5,2012,2,4,6.66
32.5,34.5,2012,2,4,7.08
32.5,35.5,2012,2,4,6.36
29.5,34.5,2012,2,5,6.37
29.5,35.5,2012,2,5,6.01
30.5,34.5,2012,2,5,6.47
30.5,35.5,2012,2,5,6.29
31.5,34.5,2012,2,5,7.14
31.5,35.5,2012,2,5,6.56
32.5,34.5,2012,2,5,6.93
32.5,35.5,2012,2,5,6.22
29.5,34.5,2012,2,6,7.69
29.5,35.5,2012,2,6,7.31
30.5,34.5,2012,2,6,7.54
30.5,35.5,2012,2,6,7.42
31.5,34.5,2012,2,6,7.9
31.5,35.5,2012,2,6,7.58
32.5,34.5,2012,2,6,7.84
32.5,35.5,2012,2,6,7.35
29.5,34.5,2012,2,7,7.94
29.5,35.5,2012,2,7,7.79
30.5,34.5,2012,2,7,8.08
30.5,35.5,2012,2,7,7.89
31.5,34.5,2012,2,7,8.45
31.5,35.5,2012,2,7,8.01
32.5,34.5,2012,2,7,8.4
32.5,35.5,2012,2,7,7.92
29.5,34.5,2012,2,8,7.15
29.5,35.5,2012,2,8,7.25
30.5,34.5,2012,2,8,6.79
30.5,35.5,2012,2,8,6.8
31.5,34.5,2012,2,8,7.54
31.5,35.5,2012,2,8,7.06
32.5,34.5,2012,2,8,7.69
32.5,35.5,2012,2,8,7.17
29.5,34.5,2012,2,9,6.96
29.5,35.5,2012,2,9,6.98
30.5,34.5,2012,2,9,6.62
30.5,35.5,2012,2,9,6.44
31.5,34.5,2012,2,9,7.44
31.5,35.5,2012,2,9,6.71
32.5,34.5,2012,2,9,7.73
32.5,35.5,2012,2,9,7.02
29.5,34.5,2012,2,10,6.95
29.5,35.5,2012,2,10,6.57
30.5,34.5,2012,2,10,6.87
30.5,35.5,2012,2,10,6.77
31.5,34.5,2012,2,10,7.97
31.5,35.5,2012,2,10,7.5
32.5,34.5,2012,2,10,8.12
32.5,35.5,2012,2,10,7.8
29.5,34.5,2012,2,11,6.74
29.5,35.5,2012,2,11,6.33
30.5,34.5,2012,2,11,6.52
30.5,35.5,2012,2,11,6.43
31.5,34.5,2012,2,11,7.53
31.5,35.5,2012,2,11,6.84
32.5,34.5,2012,2,11,7.3
32.5,35.5,2012,2,11,6.68
29.5,34.5,2012,2,12,7.28
29.5,35.5,2012,2,12,7.0
30.5,34.5,2012,2,12,7.09
30.5,35.5,2012,2,12,7.03
31.5,34.5,2012,2,12,7.66
31.5,35.5,2012,2,12,7.15
32.5,34.5,2012,2,12,7.53
32.5,35.5,2012,2,12,7.02
29.5,34.5,2012,2,13,7.58
29.5,35.5,2012,2,13,7.16
30.5,34.5,2012,2,13,7.38
30.5,35.5,2012,2,13,7.08
31.5,34.5,2012,2,13,7.58
31.5,35.5,2012,2,13,7.19
32.5,34.5,2012,2,13,7.48
32.5,35.5,2012,2,13,6.81
29.5,34.5,2012,2,14,8.08
29.5,35.5,2012,2,14,7.7
30.5,34.5,2012,2,14,8.0
30.5,35.5,2012,2,14,7.82
31.5,34.5,2012,2,14,8.25
31.5,35.5,2012,2,14,7.76
32.5,34.5,2012,2,14,8.15
32.5,35.5,2012,2,14,7.57
29.5,34.5,2012,2,15,7.96
29.5,35.5,2012,2,15,7.91
30.5,34.5,2012,2,15,7.98
30.5,35.5,2012,2,15,8.01
31.5,34.5,2012,2,15,8.47
31.5,35.5,2012,2,15,8.15
32.5,34.5,2012,2,15,8.39
32.5,35.5,2012,2,15,8.05
29.5,34.5,2012,2,16,6.84
29.5,35.5,2012,2,16,6.5
30.5,34.5,2012,2,16,7.1
30.5,35.5,2012,2,16,7.07
31.5,34.5,2012,2,16,8.2
31.5,35.5,2012,2,16,7.89
32.5,34.5,2012,2,16,8.19
32.5,35.5,2012,2,16,7.89
29.5,34.5,2012,2,17,6.93
29.5,35.5,2012,2,17,6.43
30.5,34.5,2012,2,17,7.25
30.5,35.5,2012,2,17,6.91
31.5,34.5,2012,2,17,8.11
31.5,35.5,2012,2,17,7.56
32.5,34.5,2012,2,17,8.39
32.5,35.5,2012,2,17,7.97
29.5,34.5,2012,2,18,7.37
29.5,35.5,2012,2,18,7.04
30.5,34.5,2012,2,18,7.27
30.5,35.5,2012,2,18,7.01
31.5,34.5,2012,2,18,8.2
31.5,35.5,2012,2,18,7.69
32.5,34.5,2012,2,18,8.09
32.5,35.5,2012,2,18,7.81
29.5,34.5,2012,2,19,6.66
29.5,35.5,2012,2,19,6.15
30.5,34.5,2012,2,19,6.84
30.5,35.5,2012,2,19,6.85
31.5,34.5,2012,2,19,8.15
31.5,35.5,2012,2,19,7.52
32.5,34.5,2012,2,19,7.85
32.5,35.5,2012,2,19,7.43
29.5,34.5,2012,2,20,6.23
29.5,35.5,2012,2,20,5.77
30.5,34.5,2012,2,20,6.48
30.5,35.5,2012,2,20,6.09
31.5,34.5,2012,2,20,7.65
31.5,35.5,2012,2,20,6.47
32.5,34.5,2012,2,20,7.39
32.5,35.5,2012,2,20,6.19
29.5,34.5,2012,2,21,6.7
29.5,35.5,2012,2,21,6.16
30.5,34.5,2012,2,21,6.44
30.5,35.5,2012,2,21,6.15
31.5,34.5,2012,2,21,7.1
31.5,35.5,2012,2,21,6.35
32.5,34.5,2012,2,21,6.84
32.5,35.5,2012,2,21,6.12
29.5,34.5,2012,2,22,6.82
29.5,35.5,2012,2,22,6.44
30.5,34.5,2012,2,22,6.67
30.5,35.5,2012,2,22,6.55
31.5,34.5,2012,2,22,7.5
31.5,35.5,2012,2,22,7.05
32.5,34.5,2012,2,22,7.78
32.5,35.5,2012,2,22,7.09
29.5,34.5,2012,2,23,7.15
29.5,35.5,2012,2,23,6.8
30.5,34.5,2012,2,23,7.17
30.5,35.5,2012,2,23,6.86
31.5,34.5,2012,2,23,7.84
31.5,35.5,2012,2,23,7.26
32.5,34.5,2012,2,23,7.83
32.5,35.5,2012,2,23,7.18
29.5,34.5,2012,2,24,7.77
29.5,35.5,2012,2,24,7.55
30.5,34.5,2012,2,24,7.9
30.5,35.5,2012,2,24,7.79
31.5,34.5,2012,2,24,8.5
31.5,35.5,2012,2,24,7.99
32.5,34.5,2012,2,24,8.38
32.5,35.5,2012,2,24,7.82
29.5,34.5,2012,2,25,7.41
29.5,35.5,2012,2,25,7.23
30.5,34.5,2012,2,25,7.44
30.5,35.5,2012,2,25,7.31
31.5,34.5,2012,2,25,8.01
31.5,35.5,2012,2,25,7.5
32.5,34.5,2012,2,25,7.59
32.5,35.5,2012,2,25,7.0
29.5,34.5,2012,2,26,6.54
29.5,35.5,2012,2,26,6.04
30.5,34.5,2012,2,26,6.8
30.5,35.5,2012,2,26,6.48
31.5,34.5,2012,2,26,8.03
31.5,35.5,2012,2,26,7.36
32.5,34.5,2012,2,26,7.99
32.5,35.5,2012,2,26,7.94
29.5,34.5,2012,2,27,6.63
29.5,35.5,2012,2,27,6.48
30.5,34.5,2012,2,27,6.85
30.5,35.5,2012,2,27,6.65
31.5,34.5,2012,2,27,7.45
31.5,35.5,2012,2,27,7.04
32.5,34.5,2012,2,27,7.5
32.5,35.5,2012,2,27,7.21
29.5,34.5,2012,2,28,7.18
29.5,35.5,2012,2,28,6.74
30.5,34.5,2012,2,28,7.36
30.5,35.5,2012,2,28,7.08
31.5,34.5,2012,2,28,7.95
31.5,35.5,2012,2,28,7.53
32.5,34.5,2012,2,28,8.07
32.5,35.5,2012,2,28,7.62
29.5,34.5,2012,2,29,7.39
29.5,35.5,2012,2,29,6.94
30.5,34.5,2012,2,29,7.66
30.5,35.5,2012,2,29,7.39
31.5,34.5,2012,2,29,8.23
31.5,35.5,2012,2,29,7.93
32.5,34.5,2012,2,29,8.36
32.5,35.5,2012,2,29,8.04
29.5,34.5,2012,3,1,7.2
29.5,35.5,2012,3,1,7.16
30.5,34.5,2012,3,1,7.64
30.5,35.5,2012,3,1,7.37
31.5,34.5,2012,3,1,8.27
31.5,35.5,2012,3,1,7.77
32.5,34.5,2012,3,1,8.29
32.5,35.5,2012,3,1,7.91
29.5,34.5,2012,3,2,7.28
29.5,35.5,2012,3,2,7.15
30.5,34.5,2012,3,2,7.28
30.5,35.5,2012,3,2,7.29
31.5,34.5,2012,3,2,8.1
31.5,35.5,2012,3,2,7.74
32.5,34.5,2012,3,2,7.99
32.5,35.5,2012,3,2,7.68
29.5,34.5,2012,3,3,6.66
29.5,35.5,2012,3,3,6.82
30.5,34.5,2012,3,3,6.95
30.5,35.5,2012,3,3,7.29
31.5,34.5,2012,3,3,8.23
31.5,35.5,2012,3,3,7.95
32.5,34.5,2012,3,3,8.21
32.5,35.5,2012,3,3,7.94
29.5,34.5,2012,3,4,6.7
29.5,35.5,2012,3,4,6.3
30.5,34.5,2012,3,4,7.11
30.5,35.5,2012,3,4,6.96
31.5,34.5,2012,3,4,8.21
31.5,35.5,2012,3,4,7.76
32.5,34.5,2012,3,4,7.91
32.5,35.5,2012,3,4,7.64
29.5,34.5,2012,3,5,6.44
29.5,35.5,2012,3,5,6.04
30.5,34.5,2012,3,5,6.66
30.5,35.5,2012,3,5,6.38
31.5,34.5,2012,3,5,7.78
31.5,35.5,2012,3,5,7.05
32.5,34.5,2012,3,5,7.53
32.5,35.5,2012,3,5,6.77
29.5,34.5,2012,3,6,6.57
29.5,35.5,2012,3,6,6.05
30.5,34.5,2012,3,6,6.67
30.5,35.5,2012,3,6,6.39
31.5,34.5,2012,3,6,7.41
31.5,35.5,2012,3,6,6.79
32.5,34.5,2012,3,6,7.23
32.5,35.5,2012,3,6,6.67
29.5,34.5,2012,3,7,6.78
29.5,35.5,2012,3,7,6.56
30.5,34.5,2012,3,7,7.01
30.5,35.5,2012,3,7,6.82
31.5,34.5,2012,3,7,7.48
31.5,35.5,2012,3,7,7.05
32.5,34.5,2012,3,7,7.63
32.5,35.5,2012,3,7,6.98
29.5,34.5,2012,3,8,6.63
29.5,35.5,2012,3,8,6.49
30.5,34.5,2012,3,8,6.82
30.5,35.5,2012,3,8,6.63
31.5,34.5,2012,3,8,7.61
31.5,35.5,2012,3,8,7.04
32.5,34.5,2012,3,8,7.31
32.5,35.5,2012,3,8,6.84
29.5,34.5,2012,3,9,6.78
29.5,35.5,2012,3,9,6.59
30.5,34.5,2012,3,9,6.91
30.5,35.5,2012,3,9,6.72
31.5,34.5,2012,3,9,7.58
31.5,35.5,2012,3,9,7.03
32.5,34.5,2012,3,9,7.3
32.5,35.5,2012,3,9,6.79
29.5,34.5,2012,3,10,7.01
29.5,35.5,2012,3,10,6.72
30.5,34.5,2012,3,10,7.03
30.5,35.5,2012,3,10,6.86
31.5,34.5,2012,3,10,7.72
31.5,35.5,2012,3,10,7.26
32.5,34.5,2012,3,10,7.64
32.5,35.5,2012,3,10,7.12
29.5,34.5,2012,3,11,8.16
29.5,35.5,2012,3,11,7.85
30.5,34.5,2012,3,11,8.27
30.5,35.5,2012,3,11,8.11
31.5,34.5,2012,3,11,8.44
31.5,35.5,2012,3,11,8.41
32.5,34.5,2012,3,11,8.41
32.5,35.5,2012,3,11,8.27
29.5,34.5,2012,3,12,8.18
29.5,35.5,2012,3,12,7.72
30.5,34.5,2012,3,12,8.57
30.5,35.5,2012,3,12,8.12
31.5,34.5,2012,3,12,8.63
31.5,35.5,2012,3,12,8.39
32.5,34.5,2012,3,12,8.61
32.5,35.5,2012,3,12,8.29
29.5,34.5,2012,3,13,7.74
29.5,35.5,2012,3,13,7.55
30.5,34.5,2012,3,13,7.92
30.5,35.5,2012,3,13,7.73
31.5,34.5,2012,3,13,8.3
31.5,35.5,2012,3,13,7.9
32.5,34.5,2012,3,13,8.23
32.5,35.5,2012,3,13,7.79
29.5,34.5,2012,3,14,6.9
29.5,35.5,2012,3,14,6.83
30.5,34.5,2012,3,14,7.27
30.5,35.5,2012,3,14,7.14
31.5,34.5,2012,3,14,8.0
31.5,35.5,2012,3,14,7.68
32.5,34.5,2012,3,14,8.21
32.5,35.5,2012,3,14,8.0
29.5,34.5,2012,3,15,6.74
29.5,35.5,2012,3,15,6.22
30.5,34.5,2012,3,15,7.64
30.5,35.5,2012,3,15,7.11
31.5,34.5,2012,3,15,8.51
31.5,35.5,2012,3,15,8.15
32.5,34.5,2012,3,15,8.54
32.5,35.5,2012,3,15,8.2
29.5,34.5,2012,3,16,7.32
29.5,35.5,2012,3,16,6.58
30.5,34.5,2012,3,16,7.76
30.5,35.5,2012,3,16,7.47
31.5,34.5,2012,3,16,8.32
31.5,35.5,2012,3,16,8.04
32.5,34.5,2012,3,16,8.22
32.5,35.5,2012,3,16,7.88
29.5,34.5,2012,3,17,6.25
29.5,35.5,2012,3,17,5.9
30.5,34.5,2012,3,17,6.58
30.5,35.5,2012,3,17,6.65
31.5,34.5,2012,3,17,7.47
31.5,35.5,2012,3,17,6.91
32.5,34.5,2012,3,17,7.3
32.5,35.5,2012,3,17,6.73
29.5,34.5,2012,3,18,6.06
29.5,35.5,2012,3,18,5.63
30.5,34.5,2012,3,18,6.18
30.5,35.5,2012,3,18,5.85
31.5,34.5,2012,3,18,6.86
31.5,35.5,2012,3,18,6.08
32.5,34.5,2012,3,18,6.68
32.5,35.5,2012,3,18,6.11
29.5,34.5,2012,3,19,6.25
29.5,35.5,2012,3,19,5.87
30.5,34.5,2012,3,19,6.2
30.5,35.5,2012,3,19,5.84
31.5,34.5,2012,3,19,6.95
31.5,35.5,2012,3,19,6.3
32.5,34.5,2012,3,19,6.96
32.5,35.5,2012,3,19,6.38
29.5,34.5,2012,3,20,6.93
29.5,35.5,2012,3,20,6.95
30.5,34.5,2012,3,20,6.6
30.5,35.5,2012,3,20,6.55
31.5,34.5,2012,3,20,7.71
31.5,35.5,2012,3,20,6.93
32.5,34.5,2012,3,20,7.34
32.5,35.5,2012,3,20,6.74
29.5,34.5,2012,3,21,7.03
29.5,35.5,2012,3,21,6.79
30.5,34.5,2012,3,21,6.92
30.5,35.5,2012,3,21,6.7
31.5,34.5,2012,3,21,7.67
31.5,35.5,2012,3,21,7.13
32.5,34.5,2012,3,21,7.32
32.5,35.5,2012,3,21,6.69
29.5,34.5,2012,3,22,6.54
29.5,35.5,2012,3,22,6.33
30.5,34.5,2012,3,22,6.82
30.5,35.5,2012,3,22,6.37
31.5,34.5,2012,3,22,7.44
31.5,35.5,2012,3,22,6.81
32.5,34.5,2012,3,22,7.23
32.5,35.5,2012,3,22,6.56
29.5,34.5,2012,3,23,6.54
29.5,35.5,2012,3,23,6.69
30.5,34.5,2012,3,23,6.87
30.5,35.5,2012,3,23,6.58
31.5,34.5,2012,3,23,7.53
31.5,35.5,2012,3,23,6.83
32.5,34.5,2012,3,23,7.12
32.5,35.5,2012,3,23,6.63
29.5,34.5,2012,3,24,7.35
29.5,35.5,2012,3,24,7.32
30.5,34.5,2012,3,24,7.21
30.5,35.5,2012,3,24,7.33
31.5,34.5,2012,3,24,7.86
31.5,35.5,2012,3,24,7.55
32.5,34.5,2012,3,24,7.55
32.5,35.5,2012,3,24,7.1
29.5,34.5,2012,3,25,7.47
29.5,35.5,2012,3,25,7.57
30.5,34.5,2012,3,25,7.7
30.5,35.5,2012,3,25,7.99
31.5,34.5,2012,3,25,8.24
31.5,35.5,2012,3,25,8.29
32.5,34.5,2012,3,25,8.18
32.5,35.5,2012,3,25,7.98
29.5,34.5,2012,3,26,6.64
29.5,35.5,2012,3,26,6.67
30.5,34.5,2012,3,26,7.09
30.5,35.5,2012,3,26,6.89
31.5,34.5,2012,3,26,7.86
31.5,35.5,2012,3,26,7.47
32.5,34.5,2012,3,26,7.81
32.5,35.5,2012,3,26,7.68
29.5,34.5,2012,3,27,6.7
29.5,35.5,2012,3,27,6.36
30.5,34.5,2012,3,27,7.32
30.5,35.5,2012,3,27,7.15
31.5,34.5,2012,3,27,8.26
31.5,35.5,2012,3,27,7.85
32.5,34.5,2012,3,27,7.85
32.5,35.5,2012,3,27,7.86
29.5,34.5,2012,3,28,6.86
29.5,35.5,2012,3,28,6.37
30.5,34.5,2012,3,28,7.11
30.5,35.5,2012,3,28,6.83
31.5,34.5,2012,3,28,8.0
31.5,35.5,2012,3,28,7.54
32.5,34.5,2012,3,28,7.73
32.5,35.5,2012,3,28,7.69
29.5,34.5,2012,3,29,6.88
29.5,35.5,2012,3,29,6.33
30.5,34.5,2012,3,29,6.92
30.5,35.5,2012,3,29,6.64
31.5,34.5,2012,3,29,7.67
31.5,35.5,2012,3,29,7.16
