-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2012 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2012,1,1,8.37
29.5,35.0,2012,1,1,5.96
29.5,35.625,2012,1,1,7.95
30.0,34.375,2012,1,1,8.25
30.0,35.0,2012,1,1,6.64
30.0,35.625,2012,1,1,8.27
30.5,34.375,2012,1,1,8.2
30.5,35.0,2012,1,1,7.96
30.5,35.625,2012,1,1,8.26
31.0,34.375,2012,1,1,9.69
31.0,35.0,2012,1,1,8.35
31.0,35.625,2012,1,1,7.59
31.5,34.375,2012,1,1,10.19
31.5,35.0,2012,1,1,8.84
31.5,35.625,2012,1,1,7.76
32.0,34.375,2012,1,1,11.77
32.0,35.0,2012,1,1,9.65
32.0,35.625,2012,1,1,8.17
32.5,34.375,2012,1,1,13.29
32.5,35.0,2012,1,1,10.11
32.5,35.625,2012,1,1,7.12
33.0,34.375,2012,1,1,14.14
33.0,35.0,2012,1,1,11.57
33.0,35.625,2012,1,1,6.85
29.5,34.375,2012,1,2,7.76
29.5,35.0,2012,1,2,5.87
29.5,35.625,2012,1,2,6.46
30.0,34.375,2012,1,2,6.74
30.0,35.0,2012,1,2,4.89
30.0,35.625,2012,1,2,6.86
30.5,34.375,2012,1,2,6.64
30.5,35.0,2012,1,2,6.19
30.5,35.625,2012,1,2,5.61
31.0,34.375,2012,1,2,8.41
31.0,35.0,2012,1,2,7.11
31.0,35.625,2012,1,2,6.18
31.5,34.375,2012,1,2,8.75
31.5,35.0,2012,1,2,7.68
31.5,35.625,2012,1,2,6.73
32.0,34.375,2012,1,2,9.62
32.0,35.0,2012,1,2,7.45
32.0,35.625,2012,1,2,6.56
32.5,34.375,2012,1,2,9.92
32.5,35.0,2012,1,2,7.43
32.5,35.625,2012,1,2,5.48
33.0,34.375,2012,1,2,9.64
33.0,35.0,2012,1,2,8.26
33.0,35.625,2012,1,2,5.79
29.5,34.375,2012,1,3,7.5
29.5,35.0,2012,1,3,6.84
29.5,35.625,2012,1,3,7.72
30.0,34.375,2012,1,3,6.91
30.0,35.0,2012,1,3,6.33
30.0,35.625,2012,1,3,8.3
30.5,34.375,2012,1,3,6.54
30.5,35.0,2012,1,3,6.35
30.5,35.625,2012,1,3,9.42
31.0,34.375,2012,1,3,5.03
31.0,35.0,2012,1,3,5.21
31.0,35.625,2012,1,3,6.79
31.5,34.375,2012,1,3,4.42
31.5,35.0,2012,1,3,4.93
31.5,35.625,2012,1,3,3.62
32.0,34.375,2012,1,3,4.39
32.0,35.0,2012,1,3,4.18
32.0,35.625,2012,1,3,3.35
32.5,34.375,2012,1,3,4.78
32.5,35.0,2012,1,3,4.13
32.5,35.625,2012,1,3,4.04
33.0,34.375,2012,1,3,4.72
33.0,35.0,2012,1,3,4.18
33.0,35.625,2012,1,3,5.21
29.5,34.375,2012,1,4,6.86
29.5,35.0,2012,1,4,7.62
29.5,35.625,2012,1,4,7.9
30.0,34.375,2012,1,4,7.49
30.0,35.0,2012,1,4,6.49
30.0,35.625,2012,1,4,8.64
30.5,34.375,2012,1,4,7.0
30.5,35.0,2012,1,4,6.15
30.5,35.625,2012,1,4,10.37
31.0,34.375,2012,1,4,6.65
31.0,35.0,2012,1,4,6.07
31.0,35.625,2012,1,4,8.88
31.5,34.375,2012,1,4,6.8
31.5,35.0,2012,1,4,5.57
31.5,35.625,2012,1,4,6.65
32.0,34.375,2012,1,4,7.27
32.0,35.0,2012,1,4,5.65
32.0,35.625,2012,1,4,6.43
32.5,34.375,2012,1,4,6.75
32.5,35.0,2012,1,4,6.19
32.5,35.625,2012,1,4,5.31
33.0,34.375,2012,1,4,5.87
33.0,35.0,2012,1,4,5.72
33.0,35.625,2012,1,4,6.41
29.5,34.375,2012,1,5,9.59
29.5,35.0,2012,1,5,7.05
29.5,35.625,2012,1,5,7.72
30.0,34.375,2012,1,5,8.59
30.0,35.0,2012,1,5,6.95
30.0,35.625,2012,1,5,7.47
30.5,34.375,2012,1,5,7.32
30.5,35.0,2012,1,5,7.79
30.5,35.625,2012,1,5,10.62
31.0,34.375,2012,1,5,7.71
31.0,35.0,2012,1,5,8.46
31.0,35.625,2012,1,5,9.45
31.5,34.375,2012,1,5,8.18
31.5,35.0,2012,1,5,7.81
31.5,35.625,2012,1,5,6.84
32.0,34.375,2012,1,5,9.52
32.0,35.0,2012,1,5,8.14
32.0,35.625,2012,1,5,7.64
32.5,34.375,2012,1,5,9.56
32.5,35.0,2012,1,5,7.72
32.5,35.625,2012,1,5,7.21
33.0,34.375,2012,1,5,9.27
33.0,35.0,2012,1,5,8.01
33.0,35.625,2012,1,5,7.19
29.5,34.375,2012,1,6,7.35
29.5,35.0,2012,1,6,4.77
29.5,35.625,2012,1,6,6.82
30.0,34.375,2012,1,6,6.12
30.0,35.0,2012,1,6,4.07
30.0,35.625,2012,1,6,6.43
30.5,34.375,2012,1,6,5.62
