-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2016,1,1,4.0
29.5,35.0,2016,1,1,5.55
29.5,35.625,2016,1,1,6.37
30.0,34.375,2016,1,1,4.69
30.0,35.0,2016,1,1,5.31
30.0,35.625,2016,1,1,7.2
30.5,34.375,2016,1,1,6.58
30.5,35.0,2016,1,1,6.64
30.5,35.625,2016,1,1,7.62
31.0,34.375,2016,1,1,6.54
31.0,35.0,2016,1,1,7.76
31.0,35.625,2016,1,1,6.62
31.5,34.375,2016,1,1,5.34
31.5,35.0,2016,1,1,8.06
31.5,35.625,2016,1,1,7.5
32.0,34.375,2016,1,1,5.17
32.0,35.0,2016,1,1,6.37
32.0,35.625,2016,1,1,8.48
32.5,34.375,2016,1,1,4.84
32.5,35.0,2016,1,1,4.77
32.5,35.625,2016,1,1,6.84
33.0,34.375,2016,1,1,4.63
33.0,35.0,2016,1,1,4.07
33.0,35.625,2016,1,1,6.17
29.5,34.375,2016,1,2,6.97
29.5,35.0,2016,1,2,5.33
29.5,35.625,2016,1,2,9.67
30.0,34.375,2016,1,2,7.16
30.0,35.0,2016,1,2,6.02
30.0,35.625,2016,1,2,8.11
30.5,34.375,2016,1,2,5.92
30.5,35.0,2016,1,2,5.99
30.5,35.625,2016,1,2,6.63
31.0,34.375,2016,1,2,4.26
31.0,35.0,2016,1,2,4.13
31.0,35.625,2016,1,2,4.26
31.5,34.375,2016,1,2,4.36
31.5,35.0,2016,1,2,3.88
31.5,35.625,2016,1,2,3.22
32.0,34.375,2016,1,2,5.8
32.0,35.0,2016,1,2,4.93
32.0,35.625,2016,1,2,4.95
32.5,34.375,2016,1,2,6.23
32.5,35.0,2016,1,2,6.13
32.5,35.625,2016,1,2,4.73
33.0,34.375,2016,1,2,5.99
33.0,35.0,2016,1,2,6.09
33.0,35.625,2016,1,2,5.6
29.5,34.375,2016,1,3,5.27
29.5,35.0,2016,1,3,2.76
29.5,35.625,2016,1,3,4.81
30.0,34.375,2016,1,3,3.4
30.0,35.0,2016,1,3,3.22
30.0,35.625,2016,1,3,5.07
30.5,34.375,2016,1,3,5.53
30.5,35.0,2016,1,3,4.53
30.5,35.625,2016,1,3,3.92
31.0,34.375,2016,1,3,6.37
31.0,35.0,2016,1,3,4.72
31.0,35.625,2016,1,3,3.86
31.5,34.375,2016,1,3,6.37
31.5,35.0,2016,1,3,5.15
31.5,35.625,2016,1,3,5.31
32.0,34.375,2016,1,3,8.85
32.0,35.0,2016,1,3,6.83
32.0,35.625,2016,1,3,7.46
32.5,34.375,2016,1,3,12.59
32.5,35.0,2016,1,3,10.02
32.5,35.625,2016,1,3,7.06
33.0,34.375,2016,1,3,14.2
33.0,35.0,2016,1,3,10.56
33.0,35.625,2016,1,3,4.73
29.5,34.375,2016,1,4,5.7
29.5,35.0,2016,1,4,3.7
29.5,35.625,2016,1,4,6.69
30.0,34.375,2016,1,4,4.45
30.0,35.0,2016,1,4,3.32
30.0,35.625,2016,1,4,5.75
30.5,34.375,2016,1,4,3.87
30.5,35.0,2016,1,4,3.33
30.5,35.625,2016,1,4,3.21
31.0,34.375,2016,1,4,4.64
31.0,35.0,2016,1,4,3.36
31.0,35.625,2016,1,4,1.68
31.5,34.375,2016,1,4,4.41
31.5,35.0,2016,1,4,3.7
31.5,35.625,2016,1,4,2.65
32.0,34.375,2016,1,4,6.57
32.0,35.0,2016,1,4,4.43
32.0,35.625,2016,1,4,4.67
32.5,34.375,2016,1,4,9.1
32.5,35.0,2016,1,4,6.04
32.5,35.625,2016,1,4,4.94
33.0,34.375,2016,1,4,10.28
33.0,35.0,2016,1,4,7.01
33.0,35.625,2016,1,4,4.41
29.5,34.375,2016,1,5,5.09
29.5,35.0,2016,1,5,2.14
29.5,35.625,2016,1,5,3.58
30.0,34.375,2016,1,5,2.38
30.0,35.0,2016,1,5,1.76
30.0,35.625,2016,1,5,2.61
30.5,34.375,2016,1,5,2.21
30.5,35.0,2016,1,5,2.54
30.5,35.625,2016,1,5,2.82
31.0,34.375,2016,1,5,3.2
31.0,35.0,2016,1,5,2.24
31.0,35.625,2016,1,5,2.48
31.5,34.375,2016,1,5,2.74
31.5,35.0,2016,1,5,3.2
31.5,35.625,2016,1,5,3.53
32.0,34.375,2016,1,5,3.23
32.0,35.0,2016,1,5,3.1
32.0,35.625,2016,1,5,4.22
32.5,34.375,2016,1,5,3.87
32.5,35.0,2016,1,5,2.76
32.5,35.625,2016,1,5,3.61
33.0,34.375,2016,1,5,3.85
33.0,35.0,2016,1,5,3.47
33.0,35.625,2016,1,5,6.64
29.5,34.375,2016,1,6,4.79
29.5,35.0,2016,1,6,2.4
29.5,35.625,2016,1,6,4.27
30.0,34.375,2016,1,6,3.98
30.0,35.0,2016,1,6,2.51
30.0,35.625,2016,1,6,4.64
30.5,34.375,2016,1,6,5.46
30.5,35.0,2016,1,6,4.89
30.5,35.625,2016,1,6,7.01
31.0,34.375,2016,1,6,7.66
31.0,35.0,2016,1,6,5.28
31.0,35.625,2016,1,6,5.4
31.5,34.375,2016,1,6,6.13
31.5,35.0,2016,1,6,5.11
31.5,35.625,2016,1,6,2.57
32.0,34.375,2016,1,6,5.15
32.0,35.0,2016,1,6,5.34
32.0,35.625,2016,1,6,3.16
32.5,34.375,2016,1,6,4.67
32.5,35.0,2016,1,6,4.15
32.5,35.625,2016,1,6,3.6
33.0,34.375,2016,1,6,4.35
33.0,35.0,2016,1,6,3.17
33.0,35.625,2016,1,6,4.26
