-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MIN     MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MIN
31.5,35.0,2016,1,7,2.64
31.5,35.625,2016,1,7,2.28
32.0,34.375,2016,1,7,4.54
32.0,35.0,2016,1,7,3.65
32.0,35.625,2016,1,7,2.44
32.5,34.375,2016,1,7,5.74
32.5,35.0,2016,1,7,3.73
32.5,35.625,2016,1,7,2.75
33.0,34.375,2016,1,7,6.44
33.0,35.0,2016,1,7,4.47
33.0,35.625,2016,1,7,1.54
29.5,34.375,2016,1,8,8.69
29.5,35.0,2016,1,8,5.14
29.5,35.625,2016,1,8,8.86
30.0,34.375,2016,1,8,8.04
30.0,35.0,2016,1,8,7.16
30.0,35.625,2016,1,8,9.91
30.5,34.375,2016,1,8,8.26
30.5,35.0,2016,1,8,8.13
30.5,35.625,2016,1,8,9.47
31.0,34.375,2016,1,8,8.92
31.0,35.0,2016,1,8,7.45
31.0,35.625,2016,1,8,7.85
31.5,34.375,2016,1,8,8.99
31.5,35.0,2016,1,8,8.6
31.5,35.625,2016,1,8,7.1
32.0,34.375,2016,1,8,10.89
32.0,35.0,2016,1,8,8.74
32.0,35.625,2016,1,8,6.72
32.5,34.375,2016,1,8,11.14
32.5,35.0,2016,1,8,8.67
32.5,35.625,2016,1,8,6.15
33.0,34.375,2016,1,8,10.42
33.0,35.0,2016,1,8,9.0
33.0,35.625,2016,1,8,6.49
29.5,34.375,2016,1,9,4.07
29.5,35.0,2016,1,9,4.01
29.5,35.625,2016,1,9,3.3
30.0,34.375,2016,1,9,1.93
30.0,35.0,2016,1,9,1.86
30.0,35.625,2016,1,9,3.14
30.5,34.375,2016,1,9,1.16
30.5,35.0,2016,1,9,0.51
30.5,35.625,2016,1,9,1.12
31.0,34.375,2016,1,9,1.89
31.0,35.0,2016,1,9,1.57
31.0,35.625,2016,1,9,1.31
31.5,34.375,2016,1,9,3.16
31.5,35.0,2016,1,9,2.77
31.5,35.625,2016,1,9,1.19
32.0,34.375,2016,1,9,3.01
32.0,35.0,2016,1,9,2.89
32.0,35.625,2016,1,9,1.78
32.5,34.375,2016,1,9,2.79
32.5,35.0,2016,1,9,2.65
32.5,35.625,2016,1,9,1.37
33.0,34.375,2016,1,9,2.67
33.0,35.0,2016,1,9,2.61
33.0,35.625,2016,1,9,2.68
29.5,34.375,2016,1,10,2.3
29.5,35.0,2016,1,10,2.31
29.5,35.625,2016,1,10,1.84
30.0,34.375,2016,1,10,1.73
30.0,35.0,2016,1,10,1.71
30.0,35.625,2016,1,10,0.74
30.5,34.375,2016,1,10,1.15
30.5,35.0,2016,1,10,0.12
30.5,35.625,2016,1,10,0.58
31.0,34.375,2016,1,10,0.72
31.0,35.0,2016,1,10,0.51
31.0,35.625,2016,1,10,1.76
31.5,34.375,2016,1,10,0.48
31.5,35.0,2016,1,10,0.28
31.5,35.625,2016,1,10,0.6
32.0,34.375,2016,1,10,0.68
32.0,35.0,2016,1,10,0.56
32.0,35.625,2016,1,10,0.91
32.5,34.375,2016,1,10,0.78
32.5,35.0,2016,1,10,0.2
32.5,35.625,2016,1,10,0.51
33.0,34.375,2016,1,10,0.15
33.0,35.0,2016,1,10,0.2
33.0,35.625,2016,1,10,0.38
29.5,34.375,2016,1,11,0.38
29.5,35.0,2016,1,11,0.83
29.5,35.625,2016,1,11,1.77
30.0,34.375,2016,1,11,0.54
30.0,35.0,2016,1,11,0.58
30.0,35.625,2016,1,11,1.6
30.5,34.375,2016,1,11,0.62
30.5,35.0,2016,1,11,0.87
30.5,35.625,2016,1,11,1.82
31.0,34.375,2016,1,11,0.72
31.0,35.0,2016,1,11,0.12
31.0,35.625,2016,1,11,1.98
31.5,34.375,2016,1,11,0.92
31.5,35.0,2016,1,11,1.03
31.5,35.625,2016,1,11,1.54
32.0,34.375,2016,1,11,0.92
32.0,35.0,2016,1,11,1.48
32.0,35.625,2016,1,11,1.74
32.5,34.375,2016,1,11,0.54
32.5,35.0,2016,1,11,1.33
32.5,35.625,2016,1,11,1.45
33.0,34.375,2016,1,11,0.74
33.0,35.0,2016,1,11,1.62
33.0,35.625,2016,1,11,1.02
29.5,34.375,2016,1,12,3.08
29.5,35.0,2016,1,12,4.18
29.5,35.625,2016,1,12,3.56
30.0,34.375,2016,1,12,2.73
30.0,35.0,2016,1,12,3.44
30.0,35.625,2016,1,12,2.37
30.5,34.375,2016,1,12,3.81
30.5,35.0,2016,1,12,3.13
30.5,35.625,2016,1,12,1.86
31.0,34.375,2016,1,12,2.34
31.0,35.0,2016,1,12,2.5
31.0,35.625,2016,1,12,2.1
31.5,34.375,2016,1,12,2.33
31.5,35.0,2016,1,12,1.95
31.5,35.625,2016,1,12,1.51
32.0,34.375,2016,1,12,2.36
32.0,35.0,2016,1,12,1.82
32.0,35.625,2016,1,12,1.33
32.5,34.375,2016,1,12,1.15
32.5,35.0,2016,1,12,1.39
32.5,35.625,2016,1,12,1.07
33.0,34.375,2016,1,12,0.55
33.0,35.0,2016,1,12,0.45
33.0,35.625,2016,1,12,0.33
29.5,34.375,2016,1,13,0.34
29.5,35.0,2016,1,13,0.91
29.5,35.625,2016,1,13,3.81
30.0,34.375,2016,1,13,0.92
30.0,35.0,2016,1,13,1.25
30.0,35.625,2016,1,13,4.0
30.5,34.375,2016,1,13,0.76
30.5,35.0,2016,1,13,0.64
30.5,35.625,2016,1,13,3.27
31.0,34.375,2016,1,13,0.36
31.0,35.0,2016,1,13,1.02
31.0,35.625,2016,1,13,0.38
31.5,34.375,2016,1,13,1.12
31.5,35.0,2016,1,13,1.61
31.5,35.625,2016,1,13,1.05
32.0,34.375,2016,1,13,1.14
32.0,35.0,2016,1,13,0.3
32.0,35.625,2016,1,13,1.01
32.5,34.375,2016,1,13,1.55
32.5,35.0,2016,1,13,0.89
32.5,35.625,2016,1,13,0.88
33.0,34.375,2016,1,13,2.04
33.0,35.0,2016,1,13,1.05
33.0,35.625,2016,1,13,1.36
29.5,34.375,2016,1,14,4.04
29.5,35.0,2016,1,14,2.37
29.5,35.625,2016,1,14,2.25
30.0,34.375,2016,1,14,2.34
30.0,35.0,2016,1,14,0.9
30.0,35.625,2016,1,14,2.68
30.5,34.375,2016,1,14,0.65
30.5,35.0,2016,1,14,0.85
30.5,35.625,2016,1,14,2.26
31.0,34.375,2016,1,14,1.63
31.0,35.0,2016,1,14,2.05
31.0,35.625,2016,1,14,1.96
31.5,34.375,2016,1,14,3.19
31.5,35.0,2016,1,14,3.04
31.5,35.625,2016,1,14,1.12
32.0,34.375,2016,1,14,4.34
32.0,35.0,2016,1,14,2.42
32.0,35.625,2016,1,14,0.61
32.5,34.375,2016,1,14,4.85
32.5,35.0,2016,1,14,2.66
32.5,35.625,2016,1,14,1.69
33.0,34.375,2016,1,14,5.6
33.0,35.0,2016,1,14,3.8
33.0,35.625,2016,1,14,0.51
29.5,34.375,2016,1,15,3.09
29.5,35.0,2016,1,15,2.33
29.5,35.625,2016,1,15,3.02
30.0,34.375,2016,1,15,2.78
30.0,35.0,2016,1,15,2.64
30.0,35.625,2016,1,15,1.53
30.5,34.375,2016,1,15,2.35
30.5,35.0,2016,1,15,2.11
30.5,35.625,2016,1,15,0.39
31.0,34.375,2016,1,15,1.78
31.0,35.0,2016,1,15,1.06
31.0,35.625,2016,1,15,0.19
31.5,34.375,2016,1,15,1.41
31.5,35.0,2016,1,15,0.72
31.5,35.625,2016,1,15,0.32
32.0,34.375,2016,1,15,1.4
32.0,35.0,2016,1,15,0.54
32.0,35.625,2016,1,15,0.55
32.5,34.375,2016,1,15,1.06
32.5,35.0,2016,1,15,0.3
32.5,35.625,2016,1,15,0.64
33.0,34.375,2016,1,15,0.3
33.0,35.0,2016,1,15,0.52
33.0,35.625,2016,1,15,0.16
29.5,34.375,2016,1,16,0.08
29.5,35.0,2016,1,16,2.41
29.5,35.625,2016,1,16,5.16
30.0,34.375,2016,1,16,1.6
30.0,35.0,2016,1,16,2.05
30.0,35.625,2016,1,16,6.64
30.5,34.375,2016,1,16,1.46
30.5,35.0,2016,1,16,1.37
30.5,35.625,2016,1,16,7.28
31.0,34.375,2016,1,16,1.77
31.0,35.0,2016,1,16,1.01
31.0,35.625,2016,1,16,4.63
31.5,34.375,2016,1,16,1.12
31.5,35.0,2016,1,16,0.96
31.5,35.625,2016,1,16,2.93
32.0,34.375,2016,1,16,1.78
32.0,35.0,2016,1,16,2.64
32.0,35.625,2016,1,16,3.31
32.5,34.375,2016,1,16,1.88
32.5,35.0,2016,1,16,2.27
32.5,35.625,2016,1,16,3.48
33.0,34.375,2016,1,16,1.61
33.0,35.0,2016,1,16,1.48
33.0,35.625,2016,1,16,3.91
29.5,34.375,2016,1,17,3.73
29.5,35.0,2016,1,17,5.32
29.5,35.625,2016,1,17,4.21
30.0,34.375,2016,1,17,5.08
30.0,35.0,2016,1,17,5.84
30.0,35.625,2016,1,17,5.29
30.5,34.375,2016,1,17,4.48
30.5,35.0,2016,1,17,3.79
30.5,35.625,2016,1,17,5.76
31.0,34.375,2016,1,17,4.2
31.0,35.0,2016,1,17,1.96
31.0,35.625,2016,1,17,3.34
31.5,34.375,2016,1,17,2.59
31.5,35.0,2016,1,17,1.87
31.5,35.625,2016,1,17,1.56
32.0,34.375,2016,1,17,3.02
32.0,35.0,2016,1,17,3.32
32.0,35.625,2016,1,17,2.26
32.5,34.375,2016,1,17,4.74
32.5,35.0,2016,1,17,3.65
32.5,35.625,2016,1,17,3.01
33.0,34.375,2016,1,17,6.34
33.0,35.0,2016,1,17,4.66
33.0,35.625,2016,1,17,3.7
29.5,34.375,2016,1,18,6.27
29.5,35.0,2016,1,18,4.59
29.5,35.625,2016,1,18,8.01
30.0,34.375,2016,1,18,5.18
30.0,35.0,2016,1,18,5.02
30.0,35.625,2016,1,18,6.69
30.5,34.375,2016,1,18,5.92
30.5,35.0,2016,1,18,6.14
30.5,35.625,2016,1,18,6.06
31.0,34.375,2016,1,18,8.54
31.0,35.0,2016,1,18,6.7
31.0,35.625,2016,1,18,6.52
31.5,34.375,2016,1,18,9.44
31.5,35.0,2016,1,18,6.99
31.5,35.625,2016,1,18,6.11
32.0,34.375,2016,1,18,9.01
32.0,35.0,2016,1,18,7.65
32.0,35.625,2016,1,18,5.74
32.5,34.375,2016,1,18,9.59
32.5,35.0,2016,1,18,7.87
32.5,35.625,2016,1,18,5.12
33.0,34.375,2016,1,18,9.8
33.0,35.0,2016,1,18,8.92
33.0,35.625,2016,1,18,3.5
29.5,34.375,2016,1,19,5.68
29.5,35.0,2016,1,19,3.92
29.5,35.625,2016,1,19,3.78
30.0,34.375,2016,1,19,2.96
30.0,35.0,2016,1,19,1.97
30.0,35.625,2016,1,19,3.5
30.5,34.375,2016,1,19,2.81
30.5,35.0,2016,1,19,2.63
30.5,35.625,2016,1,19,1.9
31.0,34.375,2016,1,19,5.09
31.0,35.0,2016,1,19,4.75
31.0,35.625,2016,1,19,3.21
31.5,34.375,2016,1,19,6.7
31.5,35.0,2016,1,19,6.31
31.5,35.625,2016,1,19,3.99
32.0,34.375,2016,1,19,8.51
32.0,35.0,2016,1,19,6.97
32.0,35.625,2016,1,19,4.09
32.5,34.375,2016,1,19,8.86
32.5,35.0,2016,1,19,6.55
32.5,35.625,2016,1,19,3.99
33.0,34.375,2016,1,19,8.7
33.0,35.0,2016,1,19,7.47
33.0,35.625,2016,1,19,5.47
29.5,34.375,2016,1,20,1.58
29.5,35.0,2016,1,20,0.75
29.5,35.625,2016,1,20,2.08
30.0,34.375,2016,1,20,0.61
30.0,35.0,2016,1,20,1.15
30.0,35.625,2016,1,20,1.46
30.5,34.375,2016,1,20,0.94
30.5,35.0,2016,1,20,0.29
30.5,35.625,2016,1,20,0.33
31.0,34.375,2016,1,20,1.96
31.0,35.0,2016,1,20,0.52
31.0,35.625,2016,1,20,0.68
31.5,34.375,2016,1,20,0.01
31.5,35.0,2016,1,20,0.27
31.5,35.625,2016,1,20,0.55
32.0,34.375,2016,1,20,0.93
32.0,35.0,2016,1,20,0.25
32.0,35.625,2016,1,20,0.01
32.5,34.375,2016,1,20,0.94
32.5,35.0,2016,1,20,0.84
32.5,35.625,2016,1,20,0.51
33.0,34.375,2016,1,20,1.98
33.0,35.0,2016,1,20,2.05
33.0,35.625,2016,1,20,0.92
29.5,34.375,2016,1,21,0.91
29.5,35.0,2016,1,21,0.3
29.5,35.625,2016,1,21,4.23
30.0,34.375,2016,1,21,1.15
30.0,35.0,2016,1,21,0.85
30.0,35.625,2016,1,21,4.06
30.5,34.375,2016,1,21,1.07
30.5,35.0,2016,1,21,1.7
30.5,35.625,2016,1,21,2.64
31.0,34.375,2016,1,21,0.85
31.0,35.0,2016,1,21,0.6
31.0,35.625,2016,1,21,0.36
31.5,34.375,2016,1,21,0.74
31.5,35.0,2016,1,21,0.41
31.5,35.625,2016,1,21,0.3
32.0,34.375,2016,1,21,1.6
32.0,35.0,2016,1,21,1.37
32.0,35.625,2016,1,21,1.92
32.5,34.375,2016,1,21,1.25
32.5,35.0,2016,1,21,1.26
32.5,35.625,2016,1,21,3.22
33.0,34.375,2016,1,21,0.59
33.0,35.0,2016,1,21,0.33
33.0,35.625,2016,1,21,3.49
29.5,34.375,2016,1,22,3.26
29.5,35.0,2016,1,22,2.93
29.5,35.625,2016,1,22,2.39
30.0,34.375,2016,1,22,1.53
30.0,35.0,2016,1,22,3.72
30.0,35.625,2016,1,22,1.93
30.5,34.375,2016,1,22,1.46
30.5,35.0,2016,1,22,2.89
30.5,35.625,2016,1,22,0.78
31.0,34.375,2016,1,22,1.46
31.0,35.0,2016,1,22,2.97
31.0,35.625,2016,1,22,0.71
31.5,34.375,2016,1,22,1.98
31.5,35.0,2016,1,22,3.1
31.5,35.625,2016,1,22,0.16
32.0,34.375,2016,1,22,2.13
32.0,35.0,2016,1,22,1.01
32.0,35.625,2016,1,22,0.44
32.5,34.375,2016,1,22,1.81
32.5,35.0,2016,1,22,0.6
32.5,35.625,2016,1,22,0.56
33.0,34.375,2016,1,22,0.94
33.0,35.0,2016,1,22,0.87
33.0,35.625,2016,1,22,0.51
29.5,34.375,2016,1,23,4.12
29.5,35.0,2016,1,23,3.74
29.5,35.625,2016,1,23,3.41
30.0,34.375,2016,1,23,3.66
30.0,35.0,2016,1,23,1.75
30.0,35.625,2016,1,23,4.35
30.5,34.375,2016,1,23,4.19
30.5,35.0,2016,1,23,2.2
30.5,35.625,2016,1,23,3.01
31.0,34.375,2016,1,23,4.87
31.0,35.0,2016,1,23,3.7
31.0,35.625,2016,1,23,0.34
31.5,34.375,2016,1,23,5.39
31.5,35.0,2016,1,23,4.69
31.5,35.625,2016,1,23,0.35
32.0,34.375,2016,1,23,5.54
32.0,35.0,2016,1,23,4.94
32.0,35.625,2016,1,23,1.86
32.5,34.375,2016,1,23,5.66
32.5,35.0,2016,1,23,4.52
32.5,35.625,2016,1,23,1.27
33.0,34.375,2016,1,23,5.3
33.0,35.0,2016,1,23,4.02
33.0,35.625,2016,1,23,2.43
29.5,34.375,2016,1,24,5.29
29.5,35.0,2016,1,24,3.77
29.5,35.625,2016,1,24,6.65
30.0,34.375,2016,1,24,5.02
30.0,35.0,2016,1,24,4.01
30.0,35.625,2016,1,24,7.03
30.5,34.375,2016,1,24,5.93
30.5,35.0,2016,1,24,5.46
30.5,35.625,2016,1,24,5.91
31.0,34.375,2016,1,24,7.74
31.0,35.0,2016,1,24,6.87
31.0,35.625,2016,1,24,5.19
31.5,34.375,2016,1,24,9.63
31.5,35.0,2016,1,24,7.89
31.5,35.625,2016,1,24,5.41
32.0,34.375,2016,1,24,11.57
32.0,35.0,2016,1,24,8.79
32.0,35.625,2016,1,24,5.6
32.5,34.375,2016,1,24,12.36
32.5,35.0,2016,1,24,8.95
32.5,35.625,2016,1,24,5.19
33.0,34.375,2016,1,24,12.37
33.0,35.0,2016,1,24,10.12
33.0,35.625,2016,1,24,5.18
29.5,34.375,2016,1,25,7.53
29.5,35.0,2016,1,25,4.07
29.5,35.625,2016,1,25,7.06
30.0,34.375,2016,1,25,4.7
30.0,35.0,2016,1,25,3.53
30.0,35.625,2016,1,25,6.55
30.5,34.375,2016,1,25,3.58
30.5,35.0,2016,1,25,3.84
30.5,35.625,2016,1,25,4.82
31.0,34.375,2016,1,25,4.02
31.0,35.0,2016,1,25,4.13
31.0,35.625,2016,1,25,2.68
31.5,34.375,2016,1,25,5.89
31.5,35.0,2016,1,25,5.83
31.5,35.625,2016,1,25,2.61
32.0,34.375,2016,1,25,7.06
32.0,35.0,2016,1,25,5.28
32.0,35.625,2016,1,25,2.48
32.5,34.375,2016,1,25,5.27
32.5,35.0,2016,1,25,3.27
32.5,35.625,2016,1,25,2.35
33.0,34.375,2016,1,25,5.8
33.0,35.0,2016,1,25,5.39
33.0,35.625,2016,1,25,4.62
29.5,34.375,2016,1,26,5.86
29.5,35.0,2016,1,26,2.22
29.5,35.625,2016,1,26,4.99
30.0,34.375,2016,1,26,4.7
30.0,35.0,2016,1,26,3.66
30.0,35.625,2016,1,26,5.21
30.5,34.375,2016,1,26,3.97
30.5,35.0,2016,1,26,3.81
30.5,35.625,2016,1,26,4.3
31.0,34.375,2016,1,26,2.75
31.0,35.0,2016,1,26,2.79
31.0,35.625,2016,1,26,2.57
31.5,34.375,2016,1,26,3.42
31.5,35.0,2016,1,26,1.83
31.5,35.625,2016,1,26,1.01
32.0,34.375,2016,1,26,3.36
32.0,35.0,2016,1,26,0.18
32.0,35.625,2016,1,26,1.03
32.5,34.375,2016,1,26,2.55
32.5,35.0,2016,1,26,0.51
32.5,35.625,2016,1,26,1.26
33.0,34.375,2016,1,26,4.33
33.0,35.0,2016,1,26,2.47
33.0,35.625,2016,1,26,2.26
29.5,34.375,2016,1,27,4.93
29.5,35.0,2016,1,27,2.3
29.5,35.625,2016,1,27,4.27
30.0,34.375,2016,1,27,4.53
30.0,35.0,2016,1,27,3.74
30.0,35.625,2016,1,27,4.48
30.5,34.375,2016,1,27,3.78
30.5,35.0,2016,1,27,3.7
30.5,35.625,2016,1,27,3.55
31.0,34.375,2016,1,27,1.9
31.0,35.0,2016,1,27,3.02
31.0,35.625,2016,1,27,1.3
31.5,34.375,2016,1,27,0.6
31.5,35.0,2016,1,27,0.83
31.5,35.625,2016,1,27,0.77
32.0,34.375,2016,1,27,2.76
32.0,35.0,2016,1,27,2.17
32.0,35.625,2016,1,27,0.77
32.5,34.375,2016,1,27,3.78
32.5,35.0,2016,1,27,3.62
32.5,35.625,2016,1,27,2.03
33.0,34.375,2016,1,27,4.09
33.0,35.0,2016,1,27,3.86
33.0,35.625,2016,1,27,2.01
29.5,34.375,2016,1,28,5.61
29.5,35.0,2016,1,28,4.77
29.5,35.625,2016,1,28,3.59
30.0,34.375,2016,1,28,3.12
30.0,35.0,2016,1,28,3.0
30.0,35.625,2016,1,28,3.22
30.5,34.375,2016,1,28,3.6
30.5,35.0,2016,1,28,3.08
30.5,35.625,2016,1,28,2.14
31.0,34.375,2016,1,28,4.01
31.0,35.0,2016,1,28,3.09
31.0,35.625,2016,1,28,0.28
31.5,34.375,2016,1,28,3.08
31.5,35.0,2016,1,28,3.38
31.5,35.625,2016,1,28,0.63
32.0,34.375,2016,1,28,2.93
32.0,35.0,2016,1,28,2.11
32.0,35.625,2016,1,28,1.36
32.5,34.375,2016,1,28,3.05
32.5,35.0,2016,1,28,1.87
32.5,35.625,2016,1,28,1.48
33.0,34.375,2016,1,28,2.58
33.0,35.0,2016,1,28,1.83
33.0,35.625,2016,1,28,1.83
29.5,34.375,2016,1,29,3.46
29.5,35.0,2016,1,29,4.69
29.5,35.625,2016,1,29,3.04
30.0,34.375,2016,1,29,2.91
30.0,35.0,2016,1,29,2.99
30.0,35.625,2016,1,29,2.56
30.5,34.375,2016,1,29,3.04
30.5,35.0,2016,1,29,2.43
30.5,35.625,2016,1,29,2.94
31.0,34.375,2016,1,29,0.29
31.0,35.0,2016,1,29,0.51
31.0,35.625,2016,1,29,1.39
31.5,34.375,2016,1,29,0.29
31.5,35.0,2016,1,29,0.65
31.5,35.625,2016,1,29,0.21
32.0,34.375,2016,1,29,0.23
32.0,35.0,2016,1,29,0.25
32.0,35.625,2016,1,29,0.67
32.5,34.375,2016,1,29,0.08
32.5,35.0,2016,1,29,0.13
32.5,35.625,2016,1,29,0.88
33.0,34.375,2016,1,29,0.58
33.0,35.0,2016,1,29,0.66
33.0,35.625,2016,1,29,1.45
29.5,34.375,2016,1,30,2.2
29.5,35.0,2016,1,30,1.18
29.5,35.625,2016,1,30,3.11
30.0,34.375,2016,1,30,2.34
30.0,35.0,2016,1,30,1.94
30.0,35.625,2016,1,30,3.39
30.5,34.375,2016,1,30,2.16
30.5,35.0,2016,1,30,2.74
30.5,35.625,2016,1,30,2.62
31.0,34.375,2016,1,30,1.48
31.0,35.0,2016,1,30,1.22
31.0,35.625,2016,1,30,0.86
31.5,34.375,2016,1,30,0.64
31.5,35.0,2016,1,30,0.9
31.5,35.625,2016,1,30,1.2
32.0,34.375,2016,1,30,0.55
32.0,35.0,2016,1,30,0.38
