-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2MWET
29.5,34.375,2016,1,1,3.57
29.5,35.0,2016,1,1,5.13
29.5,35.625,2016,1,1,2.22
30.0,34.375,2016,1,1,4.61
30.0,35.0,2016,1,1,4.88
30.0,35.625,2016,1,1,1.49
30.5,34.375,2016,1,1,5.24
30.5,35.0,2016,1,1,5.5
30.5,35.625,2016,1,1,1.73
31.0,34.375,2016,1,1,7.65
31.0,35.0,2016,1,1,7.09
31.0,35.625,2016,1,1,5.3
31.5,34.375,2016,1,1,10.79
31.5,35.0,2016,1,1,7.49
31.5,35.625,2016,1,1,8.19
32.0,34.375,2016,1,1,11.64
32.0,35.0,2016,1,1,7.72
32.0,35.625,2016,1,1,7.17
32.5,34.375,2016,1,1,11.13
32.5,35.0,2016,1,1,8.44
32.5,35.625,2016,1,1,6.67
33.0,34.375,2016,1,1,10.83
33.0,35.0,2016,1,1,9.13
33.0,35.625,2016,1,1,5.16
29.5,34.375,2016,1,2,0.83
29.5,35.0,2016,1,2,2.49
29.5,35.625,2016,1,2,-0.19
30.0,34.375,2016,1,2,2.41
30.0,35.0,2016,1,2,2.85
30.0,35.625,2016,1,2,0.06
30.5,34.375,2016,1,2,4.24
30.5,35.0,2016,1,2,4.56
30.5,35.625,2016,1,2,0.77
31.0,34.375,2016,1,2,6.9
31.0,35.0,2016,1,2,6.35
31.0,35.625,2016,1,2,4.45
31.5,34.375,2016,1,2,9.69
31.5,35.0,2016,1,2,6.01
31.5,35.625,2016,1,2,6.21
32.0,34.375,2016,1,2,11.45
32.0,35.0,2016,1,2,6.76
32.0,35.625,2016,1,2,5.49
32.5,34.375,2016,1,2,11.32
32.5,35.0,2016,1,2,7.94
32.5,35.625,2016,1,2,5.27
33.0,34.375,2016,1,2,10.73
33.0,35.0,2016,1,2,8.2
33.0,35.625,2016,1,2,3.24
29.5,34.375,2016,1,3,3.43
29.5,35.0,2016,1,3,4.29
29.5,35.625,2016,1,3,1.05
30.0,34.375,2016,1,3,4.95
30.0,35.0,2016,1,3,4.77
30.0,35.625,2016,1,3,1.15
30.5,34.375,2016,1,3,5.81
30.5,35.0,2016,1,3,5.94
30.5,35.625,2016,1,3,1.81
31.0,34.375,2016,1,3,7.28
31.0,35.0,2016,1,3,6.89
31.0,35.625,2016,1,3,5.09
31.5,34.375,2016,1,3,11.47
31.5,35.0,2016,1,3,7.7
31.5,35.625,2016,1,3,8.09
32.0,34.375,2016,1,3,13.61
32.0,35.0,2016,1,3,9.37
32.0,35.625,2016,1,3,8.38
32.5,34.375,2016,1,3,13.72
32.5,35.0,2016,1,3,10.96
32.5,35.625,2016,1,3,8.44
33.0,34.375,2016,1,3,13.41
33.0,35.0,2016,1,3,11.41
33.0,35.625,2016,1,3,6.45
29.5,34.375,2016,1,4,5.44
29.5,35.0,2016,1,4,6.82
29.5,35.625,2016,1,4,3.8
30.0,34.375,2016,1,4,7.03
30.0,35.0,2016,1,4,7.03
30.0,35.625,2016,1,4,3.43
30.5,34.375,2016,1,4,7.9
30.5,35.0,2016,1,4,8.04
30.5,35.625,2016,1,4,3.73
31.0,34.375,2016,1,4,9.12
31.0,35.0,2016,1,4,8.67
31.0,35.625,2016,1,4,7.14
31.5,34.375,2016,1,4,12.66
31.5,35.0,2016,1,4,9.03
31.5,35.625,2016,1,4,9.89
32.0,34.375,2016,1,4,14.49
32.0,35.0,2016,1,4,10.33
32.0,35.625,2016,1,4,9.8
32.5,34.375,2016,1,4,14.42
32.5,35.0,2016,1,4,11.7
32.5,35.625,2016,1,4,9.42
33.0,34.375,2016,1,4,14.14
33.0,35.0,2016,1,4,12.24
33.0,35.625,2016,1,4,8.14
29.5,34.375,2016,1,5,4.69
29.5,35.0,2016,1,5,6.91
29.5,35.625,2016,1,5,4.0
30.0,34.375,2016,1,5,6.11
30.0,35.0,2016,1,5,6.93
30.0,35.625,2016,1,5,3.51
30.5,34.375,2016,1,5,7.0
30.5,35.0,2016,1,5,7.68
30.5,35.625,2016,1,5,3.9
31.0,34.375,2016,1,5,8.01
31.0,35.0,2016,1,5,7.96
31.0,35.625,2016,1,5,6.82
31.5,34.375,2016,1,5,12.44
31.5,35.0,2016,1,5,8.03
31.5,35.625,2016,1,5,9.24
32.0,34.375,2016,1,5,15.08
32.0,35.0,2016,1,5,9.98
32.0,35.625,2016,1,5,9.01
32.5,34.375,2016,1,5,15.45
32.5,35.0,2016,1,5,12.15
32.5,35.625,2016,1,5,9.04
33.0,34.375,2016,1,5,15.68
33.0,35.0,2016,1,5,13.52
33.0,35.625,2016,1,5,8.56
29.5,34.375,2016,1,6,4.68
29.5,35.0,2016,1,6,6.6
29.5,35.625,2016,1,6,4.56
30.0,34.375,2016,1,6,5.95
30.0,35.0,2016,1,6,6.71
30.0,35.625,2016,1,6,3.97
30.5,34.375,2016,1,6,6.95
30.5,35.0,2016,1,6,7.66
30.5,35.625,2016,1,6,4.37
31.0,34.375,2016,1,6,8.0
31.0,35.0,2016,1,6,8.11
31.0,35.625,2016,1,6,7.17
31.5,34.375,2016,1,6,12.3
31.5,35.0,2016,1,6,8.35
31.5,35.625,2016,1,6,9.5
32.0,34.375,2016,1,6,15.26
32.0,35.0,2016,1,6,10.44
32.0,35.625,2016,1,6,9.53
32.5,34.375,2016,1,6,16.01
32.5,35.0,2016,1,6,13.07
32.5,35.625,2016,1,6,10.25
33.0,34.375,2016,1,6,16.4
33.0,35.0,2016,1,6,14.35
33.0,35.625,2016,1,6,10.34
29.5,34.375,2016,1,7,5.47
29.5,35.0,2016,1,7,8.6
29.5,35.625,2016,1,7,5.56
30.0,34.375,2016,1,7,6.43
30.0,35.0,2016,1,7,8.11
30.0,35.625,2016,1,7,5.1
30.5,34.375,2016,1,7,7.19
30.5,35.0,2016,1,7,8.95
30.5,35.625,2016,1,7,5.88
31.0,34.375,2016,1,7,8.35
31.0,35.0,2016,1,7,9.18
31.0,35.625,2016,1,7,8.58
31.5,34.375,2016,1,7,12.46
31.5,35.0,2016,1,7,9.09
31.5,35.625,2016,1,7,10.39
32.0,34.375,2016,1,7,15.24
32.0,35.0,2016,1,7,10.48
32.0,35.625,2016,1,7,9.8
32.5,34.375,2016,1,7,15.96
32.5,35.0,2016,1,7,12.1
32.5,35.625,2016,1,7,9.81
33.0,34.375,2016,1,7,16.31
33.0,35.0,2016,1,7,13.17
33.0,35.625,2016,1,7,8.55
29.5,34.375,2016,1,8,5.59
