-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2016,1,1,12.03
29.5,35.0,2016,1,1,10.06
29.5,35.625,2016,1,1,13.41
30.0,34.375,2016,1,1,11.65
30.0,35.0,2016,1,1,11.21
30.0,35.625,2016,1,1,15.26
30.5,34.375,2016,1,1,12.36
30.5,35.0,2016,1,1,12.79
30.5,35.625,2016,1,1,14.69
31.0,34.375,2016,1,1,13.74
31.0,35.0,2016,1,1,14.02
31.0,35.625,2016,1,1,12.77
31.5,34.375,2016,1,1,14.26
31.5,35.0,2016,1,1,14.39
31.5,35.625,2016,1,1,12.86
32.0,34.375,2016,1,1,16.18
32.0,35.0,2016,1,1,13.92
32.0,35.625,2016,1,1,13.66
32.5,34.375,2016,1,1,16.94
32.5,35.0,2016,1,1,13.23
32.5,35.625,2016,1,1,11.57
33.0,34.375,2016,1,1,15.86
33.0,35.0,2016,1,1,13.5
33.0,35.625,2016,1,1,11.8
29.5,34.375,2016,1,2,8.76
29.5,35.0,2016,1,2,7.48
29.5,35.625,2016,1,2,11.79
30.0,34.375,2016,1,2,7.73
30.0,35.0,2016,1,2,6.99
30.0,35.625,2016,1,2,11.95
30.5,34.375,2016,1,2,8.19
30.5,35.0,2016,1,2,9.4
30.5,35.625,2016,1,2,10.95
31.0,34.375,2016,1,2,8.66
31.0,35.0,2016,1,2,8.33
31.0,35.625,2016,1,2,7.13
31.5,34.375,2016,1,2,9.84
31.5,35.0,2016,1,2,8.43
31.5,35.625,2016,1,2,5.34
32.0,34.375,2016,1,2,11.82
32.0,35.0,2016,1,2,9.26
32.0,35.625,2016,1,2,6.89
32.5,34.375,2016,1,2,11.99
32.5,35.0,2016,1,2,9.6
32.5,35.625,2016,1,2,6.15
33.0,34.375,2016,1,2,10.44
33.0,35.0,2016,1,2,9.41
33.0,35.625,2016,1,2,6.73
29.5,34.375,2016,1,3,6.43
29.5,35.0,2016,1,3,4.06
29.5,35.625,2016,1,3,5.52
30.0,34.375,2016,1,3,5.85
30.0,35.0,2016,1,3,5.18
30.0,35.625,2016,1,3,7.17
30.5,34.375,2016,1,3,7.97
30.5,35.0,2016,1,3,7.32
30.5,35.625,2016,1,3,7.26
31.0,34.375,2016,1,3,9.75
31.0,35.0,2016,1,3,7.9
31.0,35.625,2016,1,3,7.38
31.5,34.375,2016,1,3,9.98
31.5,35.0,2016,1,3,8.83
31.5,35.625,2016,1,3,8.37
32.0,34.375,2016,1,3,12.54
32.0,35.0,2016,1,3,9.92
32.0,35.625,2016,1,3,8.77
32.5,34.375,2016,1,3,15.42
32.5,35.0,2016,1,3,10.88
32.5,35.625,2016,1,3,8.01
33.0,34.375,2016,1,3,15.57
33.0,35.0,2016,1,3,10.98
33.0,35.625,2016,1,3,5.45
29.5,34.375,2016,1,4,7.63
29.5,35.0,2016,1,4,4.46
29.5,35.625,2016,1,4,6.73
30.0,34.375,2016,1,4,6.21
30.0,35.0,2016,1,4,4.43
30.0,35.625,2016,1,4,6.69
30.5,34.375,2016,1,4,6.7
30.5,35.0,2016,1,4,6.09
30.5,35.625,2016,1,4,6.18
31.0,34.375,2016,1,4,8.73
