-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MAX
29.5,34.375,2017,1,1,5.05
29.5,35.0,2017,1,1,5.02
29.5,35.625,2017,1,1,5.19
30.0,34.375,2017,1,1,4.95
30.0,35.0,2017,1,1,4.45
30.0,35.625,2017,1,1,6.54
30.5,34.375,2017,1,1,4.07
30.5,35.0,2017,1,1,3.99
30.5,35.625,2017,1,1,6.54
31.0,34.375,2017,1,1,2.87
31.0,35.0,2017,1,1,3.22
31.0,35.625,2017,1,1,4.88
31.5,34.375,2017,1,1,3.53
31.5,35.0,2017,1,1,2.68
31.5,35.625,2017,1,1,3.6
32.0,34.375,2017,1,1,4.5
32.0,35.0,2017,1,1,2.25
32.0,35.625,2017,1,1,3.06
32.5,34.375,2017,1,1,4.35
32.5,35.0,2017,1,1,2.86
32.5,35.625,2017,1,1,2.3
33.0,34.375,2017,1,1,3.77
33.0,35.0,2017,1,1,3.46
33.0,35.625,2017,1,1,2.78
29.5,34.375,2017,1,2,6.03
29.5,35.0,2017,1,2,5.43
29.5,35.625,2017,1,2,4.23
30.0,34.375,2017,1,2,4.56
30.0,35.0,2017,1,2,3.68
30.0,35.625,2017,1,2,4.82
30.5,34.375,2017,1,2,3.88
30.5,35.0,2017,1,2,3.5
30.5,35.625,2017,1,2,4.64
31.0,34.375,2017,1,2,4.5
31.0,35.0,2017,1,2,3.99
31.0,35.625,2017,1,2,3.31
31.5,34.375,2017,1,2,6.12
31.5,35.0,2017,1,2,4.73
31.5,35.625,2017,1,2,3.67
32.0,34.375,2017,1,2,8.27
32.0,35.0,2017,1,2,5.8
32.0,35.625,2017,1,2,4.21
32.5,34.375,2017,1,2,8.7
32.5,35.0,2017,1,2,5.51
32.5,35.625,2017,1,2,3.29
33.0,34.375,2017,1,2,8.39
33.0,35.0,2017,1,2,5.96
33.0,35.625,2017,1,2,3.08
29.5,34.375,2017,1,3,4.28
29.5,35.0,2017,1,3,4.81
29.5,35.625,2017,1,3,5.22
30.0,34.375,2017,1,3,3.54
30.0,35.0,2017,1,3,3.26
30.0,35.625,2017,1,3,4.26
30.5,34.375,2017,1,3,3.34
30.5,35.0,2017,1,3,2.64
30.5,35.625,2017,1,3,3.3
31.0,34.375,2017,1,3,2.91
31.0,35.0,2017,1,3,2.23
31.0,35.625,2017,1,3,2.94
31.5,34.375,2017,1,3,3.3
31.5,35.0,2017,1,3,1.95
31.5,35.625,2017,1,3,3.25
32.0,34.375,2017,1,3,4.65
32.0,35.0,2017,1,3,2.93
32.0,35.625,2017,1,3,3.49
32.5,34.375,2017,1,3,5.5
32.5,35.0,2017,1,3,3.03
32.5,35.625,2017,1,3,2.72
33.0,34.375,2017,1,3,6.21
33.0,35.0,2017,1,3,4.16
33.0,35.625,2017,1,3,2.6
29.5,34.375,2017,1,4,5.45
29.5,35.0,2017,1,4,5.31
29.5,35.625,2017,1,4,2.97
30.0,34.375,2017,1,4,3.82
