-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE
29.5,34.375,2017,1,1,13.5
29.5,35.0,2017,1,1,13.66
29.5,35.625,2017,1,1,16.06
30.0,34.375,2017,1,1,13.92
30.0,35.0,2017,1,1,13.52
30.0,35.625,2017,1,1,14.36
30.5,34.375,2017,1,1,11.29
30.5,35.0,2017,1,1,10.43
30.5,35.625,2017,1,1,12.79
31.0,34.375,2017,1,1,8.57
31.0,35.0,2017,1,1,9.1
31.0,35.625,2017,1,1,11.29
31.5,34.375,2017,1,1,5.41
31.5,35.0,2017,1,1,8.38
31.5,35.625,2017,1,1,8.93
32.0,34.375,2017,1,1,1.21
32.0,35.0,2017,1,1,6.58
32.0,35.625,2017,1,1,9.48
32.5,34.375,2017,1,1,1.22
32.5,35.0,2017,1,1,5.87
32.5,35.625,2017,1,1,10.52
33.0,34.375,2017,1,1,1.03
33.0,35.0,2017,1,1,3.69
33.0,35.625,2017,1,1,12.61
29.5,34.375,2017,1,2,10.35
29.5,35.0,2017,1,2,10.42
29.5,35.625,2017,1,2,14.49
30.0,34.375,2017,1,2,9.98
30.0,35.0,2017,1,2,10.24
30.0,35.625,2017,1,2,11.77
30.5,34.375,2017,1,2,10.06
30.5,35.0,2017,1,2,10.21
30.5,35.625,2017,1,2,8.16
31.0,34.375,2017,1,2,10.85
31.0,35.0,2017,1,2,10.81
31.0,35.625,2017,1,2,9.02
31.5,34.375,2017,1,2,4.31
31.5,35.0,2017,1,2,9.78
31.5,35.625,2017,1,2,10.47
32.0,34.375,2017,1,2,0.97
32.0,35.0,2017,1,2,6.93
32.0,35.625,2017,1,2,11.28
32.5,34.375,2017,1,2,1.03
32.5,35.0,2017,1,2,5.52
32.5,35.625,2017,1,2,12.85
33.0,34.375,2017,1,2,1.34
33.0,35.0,2017,1,2,3.89
33.0,35.625,2017,1,2,9.83
29.5,34.375,2017,1,3,12.63
29.5,35.0,2017,1,3,13.4
29.5,35.625,2017,1,3,13.94
30.0,34.375,2017,1,3,12.21
30.0,35.0,2017,1,3,12.31
30.0,35.625,2017,1,3,12.17
30.5,34.375,2017,1,3,11.33
30.5,35.0,2017,1,3,9.18
30.5,35.625,2017,1,3,10.98
31.0,34.375,2017,1,3,8.34
31.0,35.0,2017,1,3,8.76
31.0,35.625,2017,1,3,10.86
31.5,34.375,2017,1,3,3.5
31.5,35.0,2017,1,3,7.98
31.5,35.625,2017,1,3,8.62
32.0,34.375,2017,1,3,0.92
32.0,35.0,2017,1,3,5.75
32.0,35.625,2017,1,3,9.73
32.5,34.375,2017,1,3,0.72
32.5,35.0,2017,1,3,4.87
32.5,35.625,2017,1,3,9.37
33.0,34.375,2017,1,3,0.7
33.0,35.0,2017,1,3,2.77
33.0,35.625,2017,1,3,9.45
29.5,34.375,2017,1,4,12.21
29.5,35.0,2017,1,4,13.05
29.5,35.625,2017,1,4,13.18
30.0,34.375,2017,1,4,10.75
30.0,35.0,2017,1,4,11.92
30.0,35.625,2017,1,4,13.27
30.5,34.375,2017,1,4,9.54
30.5,35.0,2017,1,4,9.44
30.5,35.625,2017,1,4,12.37
31.0,34.375,2017,1,4,10.05
31.0,35.0,2017,1,4,8.72
31.0,35.625,2017,1,4,10.86
31.5,34.375,2017,1,4,2.88
31.5,35.0,2017,1,4,6.96
31.5,35.625,2017,1,4,7.46
32.0,34.375,2017,1,4,1.27
32.0,35.0,2017,1,4,6.04
32.0,35.625,2017,1,4,9.26
32.5,34.375,2017,1,4,1.33
32.5,35.0,2017,1,4,4.42
32.5,35.625,2017,1,4,9.97
33.0,34.375,2017,1,4,1.95
33.0,35.0,2017,1,4,3.47
33.0,35.625,2017,1,4,9.41
29.5,34.375,2017,1,5,11.09
29.5,35.0,2017,1,5,13.01
29.5,35.625,2017,1,5,13.91
30.0,34.375,2017,1,5,14.7
30.0,35.0,2017,1,5,14.12
30.0,35.625,2017,1,5,13.09
30.5,34.375,2017,1,5,14.51
30.5,35.0,2017,1,5,13.49
30.5,35.625,2017,1,5,12.72
31.0,34.375,2017,1,5,14.16
31.0,35.0,2017,1,5,13.0
31.0,35.625,2017,1,5,14.08
31.5,34.375,2017,1,5,7.75
31.5,35.0,2017,1,5,11.7
31.5,35.625,2017,1,5,13.18
32.0,34.375,2017,1,5,1.78
32.0,35.0,2017,1,5,10.37
32.0,35.625,2017,1,5,13.95
32.5,34.375,2017,1,5,1.23
32.5,35.0,2017,1,5,7.94
32.5,35.625,2017,1,5,13.68
33.0,34.375,2017,1,5,1.17
33.0,35.0,2017,1,5,5.25
33.0,35.625,2017,1,5,10.81
29.5,34.375,2017,1,6,16.47
29.5,35.0,2017,1,6,16.27
29.5,35.625,2017,1,6,21.16
30.0,34.375,2017,1,6,18.73
30.0,35.0,2017,1,6,17.17
30.0,35.625,2017,1,6,18.62
30.5,34.375,2017,1,6,17.24
30.5,35.0,2017,1,6,16.87
30.5,35.625,2017,1,6,15.66
31.0,34.375,2017,1,6,16.63
31.0,35.0,2017,1,6,16.16
31.0,35.625,2017,1,6,15.76
31.5,34.375,2017,1,6,11.42
31.5,35.0,2017,1,6,16.12
31.5,35.625,2017,1,6,16.14
32.0,34.375,2017,1,6,3.7
32.0,35.0,2017,1,6,14.3
32.0,35.625,2017,1,6,15.72
32.5,34.375,2017,1,6,2.72
32.5,35.0,2017,1,6,11.75
32.5,35.625,2017,1,6,15.38
33.0,34.375,2017,1,6,2.46
33.0,35.0,2017,1,6,8.74
33.0,35.625,2017,1,6,13.09
29.5,34.375,2017,1,7,14.28
29.5,35.0,2017,1,7,12.45
29.5,35.625,2017,1,7,14.88
30.0,34.375,2017,1,7,13.48
30.0,35.0,2017,1,7,12.56
30.0,35.625,2017,1,7,12.02
30.5,34.375,2017,1,7,12.97
30.5,35.0,2017,1,7,12.89
30.5,35.625,2017,1,7,10.79
31.0,34.375,2017,1,7,11.94
31.0,35.0,2017,1,7,13.27
31.0,35.625,2017,1,7,10.49
31.5,34.375,2017,1,7,5.6
31.5,35.0,2017,1,7,12.4
31.5,35.625,2017,1,7,10.28
32.0,34.375,2017,1,7,0.94
32.0,35.0,2017,1,7,9.15
32.0,35.625,2017,1,7,11.64
32.5,34.375,2017,1,7,1.31
32.5,35.0,2017,1,7,7.61
32.5,35.625,2017,1,7,13.05
33.0,34.375,2017,1,7,1.35
33.0,35.0,2017,1,7,5.67
33.0,35.625,2017,1,7,12.48
29.5,34.375,2017,1,8,13.41
29.5,35.0,2017,1,8,10.53
29.5,35.625,2017,1,8,14.4
30.0,34.375,2017,1,8,12.71
30.0,35.0,2017,1,8,11.44
30.0,35.625,2017,1,8,12.08
30.5,34.375,2017,1,8,12.08
30.5,35.0,2017,1,8,11.97
30.5,35.625,2017,1,8,10.32
31.0,34.375,2017,1,8,10.93
31.0,35.0,2017,1,8,12.55
31.0,35.625,2017,1,8,11.26
31.5,34.375,2017,1,8,4.46
31.5,35.0,2017,1,8,10.41
31.5,35.625,2017,1,8,10.7
32.0,34.375,2017,1,8,1.51
32.0,35.0,2017,1,8,6.29
32.0,35.625,2017,1,8,12.05
32.5,34.375,2017,1,8,1.78
32.5,35.0,2017,1,8,3.24
32.5,35.625,2017,1,8,11.05
33.0,34.375,2017,1,8,1.37
33.0,35.0,2017,1,8,1.32
33.0,35.625,2017,1,8,7.76
29.5,34.375,2017,1,9,12.44
29.5,35.0,2017,1,9,10.57
29.5,35.625,2017,1,9,12.84
30.0,34.375,2017,1,9,11.07
30.0,35.0,2017,1,9,9.8
30.0,35.625,2017,1,9,9.69
30.5,34.375,2017,1,9,10.1
30.5,35.0,2017,1,9,9.95
30.5,35.625,2017,1,9,7.54
31.0,34.375,2017,1,9,9.97
31.0,35.0,2017,1,9,10.9
31.0,35.625,2017,1,9,9.33
31.5,34.375,2017,1,9,4.64
31.5,35.0,2017,1,9,8.98
31.5,35.625,2017,1,9,9.34
32.0,34.375,2017,1,9,1.43
32.0,35.0,2017,1,9,7.77
32.0,35.625,2017,1,9,10.92
32.5,34.375,2017,1,9,1.43
32.5,35.0,2017,1,9,4.28
32.5,35.625,2017,1,9,10.39
33.0,34.375,2017,1,9,1.09
33.0,35.0,2017,1,9,1.51
33.0,35.625,2017,1,9,4.71
29.5,34.375,2017,1,10,15.2
29.5,35.0,2017,1,10,15.0
29.5,35.625,2017,1,10,17.47
30.0,34.375,2017,1,10,16.05
30.0,35.0,2017,1,10,14.97
30.0,35.625,2017,1,10,14.25
30.5,34.375,2017,1,10,14.78
30.5,35.0,2017,1,10,14.31
30.5,35.625,2017,1,10,13.01
31.0,34.375,2017,1,10,14.13
31.0,35.0,2017,1,10,14.13
31.0,35.625,2017,1,10,14.6
31.5,34.375,2017,1,10,8.22
31.5,35.0,2017,1,10,12.08
31.5,35.625,2017,1,10,13.89
32.0,34.375,2017,1,10,3.31
32.0,35.0,2017,1,10,11.5
32.0,35.625,2017,1,10,14.32
32.5,34.375,2017,1,10,2.13
32.5,35.0,2017,1,10,9.14
32.5,35.625,2017,1,10,14.01
33.0,34.375,2017,1,10,1.25
33.0,35.0,2017,1,10,6.48
33.0,35.625,2017,1,10,12.21
29.5,34.375,2017,1,11,13.19
29.5,35.0,2017,1,11,13.86
29.5,35.625,2017,1,11,15.58
30.0,34.375,2017,1,11,11.88
30.0,35.0,2017,1,11,13.31
30.0,35.625,2017,1,11,14.27
30.5,34.375,2017,1,11,12.92
30.5,35.0,2017,1,11,12.63
30.5,35.625,2017,1,11,10.56
31.0,34.375,2017,1,11,12.31
31.0,35.0,2017,1,11,11.77
31.0,35.625,2017,1,11,12.4
31.5,34.375,2017,1,11,6.16
31.5,35.0,2017,1,11,11.09
31.5,35.625,2017,1,11,11.1
32.0,34.375,2017,1,11,0.99
32.0,35.0,2017,1,11,8.79
32.0,35.625,2017,1,11,12.13
32.5,34.375,2017,1,11,0.73
32.5,35.0,2017,1,11,8.51
32.5,35.625,2017,1,11,15.68
33.0,34.375,2017,1,11,1.31
