-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,34.375,2017,1,1,-1.59
29.5,35.0,2017,1,1,1.43
29.5,35.625,2017,1,1,-2.27
30.0,34.375,2017,1,1,-0.69
30.0,35.0,2017,1,1,0.9
30.0,35.625,2017,1,1,-3.52
30.5,34.375,2017,1,1,2.49
30.5,35.0,2017,1,1,3.99
30.5,35.625,2017,1,1,-2.95
31.0,34.375,2017,1,1,6.56
31.0,35.0,2017,1,1,5.62
31.0,35.625,2017,1,1,2.56
31.5,34.375,2017,1,1,11.75
31.5,35.0,2017,1,1,5.9
31.5,35.625,2017,1,1,6.7
32.0,34.375,2017,1,1,14.51
32.0,35.0,2017,1,1,8.01
32.0,35.625,2017,1,1,5.59
32.5,34.375,2017,1,1,14.52
32.5,35.0,2017,1,1,9.19
32.5,35.625,2017,1,1,5.0
33.0,34.375,2017,1,1,14.24
33.0,35.0,2017,1,1,10.94
33.0,35.625,2017,1,1,1.26
29.5,34.375,2017,1,2,0.25
29.5,35.0,2017,1,2,2.29
29.5,35.625,2017,1,2,-2.05
30.0,34.375,2017,1,2,2.12
30.0,35.0,2017,1,2,2.51
30.0,35.625,2017,1,2,-2.39
30.5,34.375,2017,1,2,2.33
30.5,35.0,2017,1,2,3.6
30.5,35.625,2017,1,2,0.38
31.0,34.375,2017,1,2,3.04
31.0,35.0,2017,1,2,3.37
31.0,35.625,2017,1,2,2.75
31.5,34.375,2017,1,2,11.25
31.5,35.0,2017,1,2,3.94
31.5,35.625,2017,1,2,4.75
32.0,34.375,2017,1,2,15.36
32.0,35.0,2017,1,2,7.34
32.0,35.625,2017,1,2,4.52
32.5,34.375,2017,1,2,15.5
32.5,35.0,2017,1,2,9.78
32.5,35.625,2017,1,2,2.78
33.0,34.375,2017,1,2,14.98
33.0,35.0,2017,1,2,11.2
33.0,35.625,2017,1,2,3.15
29.5,34.375,2017,1,3,-0.39
29.5,35.0,2017,1,3,1.25
29.5,35.625,2017,1,3,-3.11
30.0,34.375,2017,1,3,1.22
30.0,35.0,2017,1,3,2.22
30.0,35.625,2017,1,3,-2.69
30.5,34.375,2017,1,3,2.62
30.5,35.0,2017,1,3,5.15
