-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX
29.5,34.375,2010,1,1,21.24
29.5,35.0,2010,1,1,21.25
29.5,35.625,2010,1,1,19.07
30.0,34.375,2010,1,1,20.55
30.0,35.0,2010,1,1,20.62
30.0,35.625,2010,1,1,17.97
30.5,34.375,2010,1,1,20.43
30.5,35.0,2010,1,1,20.58
30.5,35.625,2010,1,1,17.24
31.0,34.375,2010,1,1,21.43
31.0,35.0,2010,1,1,20.62
31.0,35.625,2010,1,1,19.23
31.5,34.375,2010,1,1,21.14
31.5,35.0,2010,1,1,20.58
31.5,35.625,2010,1,1,20.57
32.0,34.375,2010,1,1,18.98
32.0,35.0,2010,1,1,20.06
32.0,35.625,2010,1,1,21.51
32.5,34.375,2010,1,1,18.95
32.5,35.0,2010,1,1,19.56
32.5,35.625,2010,1,1,21.25
33.0,34.375,2010,1,1,18.87
33.0,35.0,2010,1,1,18.78
33.0,35.625,2010,1,1,18.65
29.5,34.375,2010,1,2,26.1
29.5,35.0,2010,1,2,25.59
29.5,35.625,2010,1,2,24.52
30.0,34.375,2010,1,2,27.31
30.0,35.0,2010,1,2,26.81
30.0,35.625,2010,1,2,23.28
30.5,34.375,2010,1,2,26.81
30.5,35.0,2010,1,2,27.49
30.5,35.625,2010,1,2,22.8
31.0,34.375,2010,1,2,26.24
31.0,35.0,2010,1,2,26.52
31.0,35.625,2010,1,2,25.05
31.5,34.375,2010,1,2,23.79
31.5,35.0,2010,1,2,25.12
31.5,35.625,2010,1,2,25.27
32.0,34.375,2010,1,2,20.81
32.0,35.0,2010,1,2,23.58
32.0,35.625,2010,1,2,25.21
32.5,34.375,2010,1,2,20.31
32.5,35.0,2010,1,2,22.23
32.5,35.625,2010,1,2,24.28
33.0,34.375,2010,1,2,20.19
33.0,35.0,2010,1,2,21.23
33.0,35.625,2010,1,2,20.93
29.5,34.375,2010,1,3,23.78
29.5,35.0,2010,1,3,23.78
29.5,35.625,2010,1,3,21.35
30.0,34.375,2010,1,3,22.12
30.0,35.0,2010,1,3,22.85
30.0,35.625,2010,1,3,17.92
30.5,34.375,2010,1,3,20.33
30.5,35.0,2010,1,3,22.57
30.5,35.625,2010,1,3,16.64
31.0,34.375,2010,1,3,19.61
31.0,35.0,2010,1,3,21.29
31.0,35.625,2010,1,3,19.46
31.5,34.375,2010,1,3,19.98
31.5,35.0,2010,1,3,19.91
31.5,35.625,2010,1,3,21.48
32.0,34.375,2010,1,3,19.5
32.0,35.0,2010,1,3,19.13
32.0,35.625,2010,1,3,21.21
32.5,34.375,2010,1,3,19.94
32.5,35.0,2010,1,3,18.97
32.5,35.625,2010,1,3,20.19
33.0,34.375,2010,1,3,19.84
33.0,35.0,2010,1,3,18.43
33.0,35.625,2010,1,3,17.31
29.5,34.375,2010,1,4,18.06
29.5,35.0,2010,1,4,19.51
29.5,35.625,2010,1,4,21.31
30.0,34.375,2010,1,4,17.44
30.0,35.0,2010,1,4,18.68
30.0,35.625,2010,1,4,17.32
30.5,34.375,2010,1,4,17.21
30.5,35.0,2010,1,4,19.19
30.5,35.625,2010,1,4,15.17
31.0,34.375,2010,1,4,17.69
31.0,35.0,2010,1,4,18.96
31.0,35.625,2010,1,4,16.93
31.5,34.375,2010,1,4,18.92
31.5,35.0,2010,1,4,18.16
31.5,35.625,2010,1,4,19.76
32.0,34.375,2010,1,4,18.83
32.0,35.0,2010,1,4,17.82
32.0,35.625,2010,1,4,20.05
32.5,34.375,2010,1,4,19.06
32.5,35.0,2010,1,4,18.76
32.5,35.625,2010,1,4,19.29
33.0,34.375,2010,1,4,19.17
33.0,35.0,2010,1,4,18.42
33.0,35.625,2010,1,4,16.27
29.5,34.375,2010,1,5,17.54
29.5,35.0,2010,1,5,20.58
29.5,35.625,2010,1,5,17.61
30.0,34.375,2010,1,5,18.54
30.0,35.0,2010,1,5,19.26
30.0,35.625,2010,1,5,18.61
30.5,34.375,2010,1,5,18.48
30.5,35.0,2010,1,5,19.39
30.5,35.625,2010,1,5,16.58
31.0,34.375,2010,1,5,18.99
31.0,35.0,2010,1,5,19.97
31.0,35.625,2010,1,5,17.77
31.5,34.375,2010,1,5,19.21
31.5,35.0,2010,1,5,19.58
31.5,35.625,2010,1,5,19.86
32.0,34.375,2010,1,5,18.63
32.0,35.0,2010,1,5,18.63
32.0,35.625,2010,1,5,20.4
32.5,34.375,2010,1,5,18.45
32.5,35.0,2010,1,5,17.98
32.5,35.625,2010,1,5,19.61
33.0,34.375,2010,1,5,17.9
33.0,35.0,2010,1,5,17.52
33.0,35.625,2010,1,5,16.79
29.5,34.375,2010,1,6,22.91
29.5,35.0,2010,1,6,24.31
29.5,35.625,2010,1,6,19.65
30.0,34.375,2010,1,6,24.13
30.0,35.0,2010,1,6,25.02
30.0,35.625,2010,1,6,18.92
30.5,34.375,2010,1,6,23.81
30.5,35.0,2010,1,6,25.23
30.5,35.625,2010,1,6,19.82
31.0,34.375,2010,1,6,23.52
31.0,35.0,2010,1,6,24.09
31.0,35.625,2010,1,6,23.59
31.5,34.375,2010,1,6,22.51
31.5,35.0,2010,1,6,22.81
31.5,35.625,2010,1,6,24.06
32.0,34.375,2010,1,6,20.14
32.0,35.0,2010,1,6,21.89
