-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MIN     MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MIN
29.5,34.375,2010,1,1,0.76
29.5,35.0,2010,1,1,2.1
29.5,35.625,2010,1,1,0.22
30.0,34.375,2010,1,1,0.21
30.0,35.0,2010,1,1,0.2
30.0,35.625,2010,1,1,0.6
30.5,34.375,2010,1,1,1.25
30.5,35.0,2010,1,1,0.18
30.5,35.625,2010,1,1,0.5
31.0,34.375,2010,1,1,2.01
31.0,35.0,2010,1,1,1.03
31.0,35.625,2010,1,1,0.64
31.5,34.375,2010,1,1,1.54
31.5,35.0,2010,1,1,1.3
31.5,35.625,2010,1,1,1.43
32.0,34.375,2010,1,1,2.47
32.0,35.0,2010,1,1,1.78
32.0,35.625,2010,1,1,1.41
32.5,34.375,2010,1,1,4.63
32.5,35.0,2010,1,1,2.69
32.5,35.625,2010,1,1,1.38
33.0,34.375,2010,1,1,4.83
33.0,35.0,2010,1,1,3.69
33.0,35.625,2010,1,1,0.67
29.5,34.375,2010,1,2,2.74
29.5,35.0,2010,1,2,3.99
29.5,35.625,2010,1,2,4.53
30.0,34.375,2010,1,2,3.74
30.0,35.0,2010,1,2,4.91
30.0,35.625,2010,1,2,4.35
30.5,34.375,2010,1,2,3.0
30.5,35.0,2010,1,2,4.17
30.5,35.625,2010,1,2,4.34
31.0,34.375,2010,1,2,2.01
31.0,35.0,2010,1,2,2.32
31.0,35.625,2010,1,2,1.69
31.5,34.375,2010,1,2,0.46
31.5,35.0,2010,1,2,1.56
31.5,35.625,2010,1,2,1.22
32.0,34.375,2010,1,2,3.22
32.0,35.0,2010,1,2,2.82
32.0,35.625,2010,1,2,1.71
32.5,34.375,2010,1,2,6.33
32.5,35.0,2010,1,2,4.79
32.5,35.625,2010,1,2,2.45
33.0,34.375,2010,1,2,6.31
33.0,35.0,2010,1,2,6.41
33.0,35.625,2010,1,2,1.79
29.5,34.375,2010,1,3,2.82
29.5,35.0,2010,1,3,2.19
29.5,35.625,2010,1,3,2.2
30.0,34.375,2010,1,3,1.06
30.0,35.0,2010,1,3,1.08
30.0,35.625,2010,1,3,3.35
30.5,34.375,2010,1,3,1.6
30.5,35.0,2010,1,3,0.35
30.5,35.625,2010,1,3,1.71
31.0,34.375,2010,1,3,1.25
31.0,35.0,2010,1,3,1.4
31.0,35.625,2010,1,3,0.78
31.5,34.375,2010,1,3,4.81
31.5,35.0,2010,1,3,3.99
31.5,35.625,2010,1,3,2.02
32.0,34.375,2010,1,3,6.37
32.0,35.0,2010,1,3,5.42
32.0,35.625,2010,1,3,3.3
32.5,34.375,2010,1,3,6.08
32.5,35.0,2010,1,3,4.55
32.5,35.625,2010,1,3,2.51
33.0,34.375,2010,1,3,6.29
33.0,35.0,2010,1,3,6.23
33.0,35.625,2010,1,3,1.84
29.5,34.375,2010,1,4,2.06
29.5,35.0,2010,1,4,2.08
29.5,35.625,2010,1,4,0.54
30.0,34.375,2010,1,4,0.33
30.0,35.0,2010,1,4,0.61
30.0,35.625,2010,1,4,1.66
30.5,34.375,2010,1,4,1.16
30.5,35.0,2010,1,4,0.38
30.5,35.625,2010,1,4,1.31
31.0,34.375,2010,1,4,1.14
31.0,35.0,2010,1,4,1.23
31.0,35.625,2010,1,4,0.38
31.5,34.375,2010,1,4,4.17
31.5,35.0,2010,1,4,2.87
31.5,35.625,2010,1,4,1.25
32.0,34.375,2010,1,4,5.52
32.0,35.0,2010,1,4,4.25
32.0,35.625,2010,1,4,2.59
32.5,34.375,2010,1,4,6.1
32.5,35.0,2010,1,4,4.73
32.5,35.625,2010,1,4,3.45
33.0,34.375,2010,1,4,6.6
33.0,35.0,2010,1,4,5.61
33.0,35.625,2010,1,4,3.91
29.5,34.375,2010,1,5,3.11
29.5,35.0,2010,1,5,3.56
29.5,35.625,2010,1,5,1.2
30.0,34.375,2010,1,5,2.75
30.0,35.0,2010,1,5,2.71
30.0,35.625,2010,1,5,0.81
30.5,34.375,2010,1,5,2.3
30.5,35.0,2010,1,5,1.37
30.5,35.625,2010,1,5,1.43
31.0,34.375,2010,1,5,0.74
31.0,35.0,2010,1,5,0.03
31.0,35.625,2010,1,5,1.72
31.5,34.375,2010,1,5,1.56
31.5,35.0,2010,1,5,0.34
31.5,35.625,2010,1,5,0.51
32.0,34.375,2010,1,5,2.58
32.0,35.0,2010,1,5,2.05
32.0,35.625,2010,1,5,1.63
32.5,34.375,2010,1,5,2.15
32.5,35.0,2010,1,5,1.75
32.5,35.625,2010,1,5,1.93
33.0,34.375,2010,1,5,2.05
33.0,35.0,2010,1,5,0.92
33.0,35.625,2010,1,5,2.71
29.5,34.375,2010,1,6,1.68
29.5,35.0,2010,1,6,3.94
29.5,35.625,2010,1,6,4.62
30.0,34.375,2010,1,6,3.65
30.0,35.0,2010,1,6,2.74
30.0,35.625,2010,1,6,5.18
30.5,34.375,2010,1,6,3.64
30.5,35.0,2010,1,6,2.87
30.5,35.625,2010,1,6,4.69
31.0,34.375,2010,1,6,3.96
31.0,35.0,2010,1,6,3.26
31.0,35.625,2010,1,6,2.77
31.5,34.375,2010,1,6,3.05
31.5,35.0,2010,1,6,3.6
31.5,35.625,2010,1,6,3.54
32.0,34.375,2010,1,6,2.94
32.0,35.0,2010,1,6,3.03
32.0,35.625,2010,1,6,3.05
32.5,34.375,2010,1,6,2.29
32.5,35.0,2010,1,6,2.53
32.5,35.625,2010,1,6,1.61
33.0,34.375,2010,1,6,1.43
33.0,35.0,2010,1,6,1.12
33.0,35.625,2010,1,6,1.97
29.5,34.375,2010,1,7,0.44
29.5,35.0,2010,1,7,1.19
29.5,35.625,2010,1,7,4.17
30.0,34.375,2010,1,7,0.57
30.0,35.0,2010,1,7,0.82
30.0,35.625,2010,1,7,4.93
30.5,34.375,2010,1,7,1.11
30.5,35.0,2010,1,7,0.56
30.5,35.625,2010,1,7,4.19
31.0,34.375,2010,1,7,1.42
31.0,35.0,2010,1,7,0.71
31.0,35.625,2010,1,7,1.04
31.5,34.375,2010,1,7,0.07
31.5,35.0,2010,1,7,0.45
31.5,35.625,2010,1,7,0.47
32.0,34.375,2010,1,7,0.78
32.0,35.0,2010,1,7,0.5
32.0,35.625,2010,1,7,1.85
32.5,34.375,2010,1,7,0.8
32.5,35.0,2010,1,7,0.92
32.5,35.625,2010,1,7,1.56
33.0,34.375,2010,1,7,3.61
33.0,35.0,2010,1,7,1.85
33.0,35.625,2010,1,7,1.21
