-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,34.375,2010,1,1,7.21
29.5,35.0,2010,1,1,8.25
29.5,35.625,2010,1,1,5.63
30.0,34.375,2010,1,1,6.85
30.0,35.0,2010,1,1,8.55
30.0,35.625,2010,1,1,5.08
30.5,34.375,2010,1,1,7.25
30.5,35.0,2010,1,1,8.62
30.5,35.625,2010,1,1,5.88
31.0,34.375,2010,1,1,9.45
31.0,35.0,2010,1,1,9.69
31.0,35.625,2010,1,1,8.21
31.5,34.375,2010,1,1,15.24
31.5,35.0,2010,1,1,9.95
31.5,35.625,2010,1,1,10.6
32.0,34.375,2010,1,1,18.12
32.0,35.0,2010,1,1,11.3
32.0,35.625,2010,1,1,11.02
32.5,34.375,2010,1,1,18.24
32.5,35.0,2010,1,1,12.77
32.5,35.625,2010,1,1,9.63
33.0,34.375,2010,1,1,18.28
33.0,35.0,2010,1,1,14.54
33.0,35.625,2010,1,1,8.91
29.5,34.375,2010,1,2,7.71
29.5,35.0,2010,1,2,9.8
29.5,35.625,2010,1,2,5.61
30.0,34.375,2010,1,2,7.64
30.0,35.0,2010,1,2,8.65
30.0,35.625,2010,1,2,4.72
30.5,34.375,2010,1,2,8.44
30.5,35.0,2010,1,2,9.41
30.5,35.625,2010,1,2,5.84
31.0,34.375,2010,1,2,11.11
31.0,35.0,2010,1,2,9.41
31.0,35.625,2010,1,2,10.18
31.5,34.375,2010,1,2,14.43
31.5,35.0,2010,1,2,8.78
31.5,35.625,2010,1,2,13.21
32.0,34.375,2010,1,2,17.51
32.0,35.0,2010,1,2,10.56
32.0,35.625,2010,1,2,10.32
32.5,34.375,2010,1,2,19.15
32.5,35.0,2010,1,2,11.72
32.5,35.625,2010,1,2,8.51
33.0,34.375,2010,1,2,19.17
33.0,35.0,2010,1,2,14.29
33.0,35.625,2010,1,2,7.5
29.5,34.375,2010,1,3,7.26
29.5,35.0,2010,1,3,10.75
29.5,35.625,2010,1,3,6.1
30.0,34.375,2010,1,3,8.11
30.0,35.0,2010,1,3,9.66
30.0,35.625,2010,1,3,4.92
30.5,34.375,2010,1,3,8.44
30.5,35.0,2010,1,3,9.51
30.5,35.625,2010,1,3,5.03
31.0,34.375,2010,1,3,9.93
31.0,35.0,2010,1,3,8.57
31.0,35.625,2010,1,3,8.66
31.5,34.375,2010,1,3,14.65
31.5,35.0,2010,1,3,8.3
31.5,35.625,2010,1,3,10.83
32.0,34.375,2010,1,3,18.07
32.0,35.0,2010,1,3,11.1
32.0,35.625,2010,1,3,8.64
32.5,34.375,2010,1,3,18.42
32.5,35.0,2010,1,3,13.96
32.5,35.625,2010,1,3,7.49
33.0,34.375,2010,1,3,18.33
33.0,35.0,2010,1,3,14.99
33.0,35.625,2010,1,3,8.94
29.5,34.375,2010,1,4,4.57
29.5,35.0,2010,1,4,7.63
29.5,35.625,2010,1,4,5.85
30.0,34.375,2010,1,4,7.27
30.0,35.0,2010,1,4,7.74
30.0,35.625,2010,1,4,4.85
30.5,34.375,2010,1,4,8.26
30.5,35.0,2010,1,4,9.09
30.5,35.625,2010,1,4,5.39
31.0,34.375,2010,1,4,7.61
31.0,35.0,2010,1,4,9.17
31.0,35.625,2010,1,4,8.34
31.5,34.375,2010,1,4,13.93
31.5,35.0,2010,1,4,8.7
31.5,35.625,2010,1,4,9.67
32.0,34.375,2010,1,4,18.07
32.0,35.0,2010,1,4,12.11
32.0,35.625,2010,1,4,9.42
32.5,34.375,2010,1,4,18.49
32.5,35.0,2010,1,4,15.2
32.5,35.625,2010,1,4,9.73
33.0,34.375,2010,1,4,17.84
33.0,35.0,2010,1,4,16.17
33.0,35.625,2010,1,4,10.4
29.5,34.375,2010,1,5,5.14
29.5,35.0,2010,1,5,6.09
29.5,35.625,2010,1,5,2.21
30.0,34.375,2010,1,5,7.15
30.0,35.0,2010,1,5,6.7
30.0,35.625,2010,1,5,1.68
30.5,34.375,2010,1,5,7.45
30.5,35.0,2010,1,5,8.94
30.5,35.625,2010,1,5,2.97
31.0,34.375,2010,1,5,8.79
31.0,35.0,2010,1,5,8.69
31.0,35.625,2010,1,5,7.6
31.5,34.375,2010,1,5,14.19
31.5,35.0,2010,1,5,7.75
31.5,35.625,2010,1,5,10.41
32.0,34.375,2010,1,5,17.43
32.0,35.0,2010,1,5,10.0
32.0,35.625,2010,1,5,9.18
32.5,34.375,2010,1,5,17.5
32.5,35.0,2010,1,5,12.59
32.5,35.625,2010,1,5,8.0
33.0,34.375,2010,1,5,17.47
33.0,35.0,2010,1,5,14.65
33.0,35.625,2010,1,5,6.33
29.5,34.375,2010,1,6,6.05
29.5,35.0,2010,1,6,7.38
29.5,35.625,2010,1,6,2.35
30.0,34.375,2010,1,6,6.69
30.0,35.0,2010,1,6,6.52
30.0,35.625,2010,1,6,2.47
30.5,34.375,2010,1,6,6.27
30.5,35.0,2010,1,6,7.23
30.5,35.625,2010,1,6,3.82
31.0,34.375,2010,1,6,7.04
31.0,35.0,2010,1,6,6.91
31.0,35.625,2010,1,6,6.08
31.5,34.375,2010,1,6,11.74
31.5,35.0,2010,1,6,6.77
31.5,35.625,2010,1,6,8.54
32.0,34.375,2010,1,6,16.78
32.0,35.0,2010,1,6,7.46
32.0,35.625,2010,1,6,7.21
32.5,34.375,2010,1,6,17.29
32.5,35.0,2010,1,6,9.46
32.5,35.625,2010,1,6,6.56
33.0,34.375,2010,1,6,17.47
33.0,35.0,2010,1,6,12.52
33.0,35.625,2010,1,6,5.28
29.5,34.375,2010,1,7,7.8
29.5,35.0,2010,1,7,9.88
29.5,35.625,2010,1,7,3.28
30.0,34.375,2010,1,7,7.5
30.0,35.0,2010,1,7,9.26
30.0,35.625,2010,1,7,3.72
30.5,34.375,2010,1,7,8.83
30.5,35.0,2010,1,7,9.92
30.5,35.625,2010,1,7,7.14
31.0,34.375,2010,1,7,9.89
31.0,35.0,2010,1,7,9.05
31.0,35.625,2010,1,7,9.69
31.5,34.375,2010,1,7,12.61
31.5,35.0,2010,1,7,9.32
31.5,35.625,2010,1,7,10.8
32.0,34.375,2010,1,7,15.64
