-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2020,1,1,2.48
29.5,35.0,2020,1,1,2.62
29.5,35.625,2020,1,1,3.42
30.0,34.375,2020,1,1,3.06
30.0,35.0,2020,1,1,2.87
30.0,35.625,2020,1,1,4.53
30.5,34.375,2020,1,1,1.9
30.5,35.0,2020,1,1,2.55
30.5,35.625,2020,1,1,5.32
31.0,34.375,2020,1,1,2.97
31.0,35.0,2020,1,1,3.86
31.0,35.625,2020,1,1,2.34
31.5,34.375,2020,1,1,2.25
31.5,35.0,2020,1,1,4.23
31.5,35.625,2020,1,1,2.5
32.0,34.375,2020,1,1,1.76
32.0,35.0,2020,1,1,3.82
32.0,35.625,2020,1,1,2.64
32.5,34.375,2020,1,1,2.13
32.5,35.0,2020,1,1,3.33
32.5,35.625,2020,1,1,2.87
33.0,34.375,2020,1,1,1.71
33.0,35.0,2020,1,1,2.21
33.0,35.625,2020,1,1,2.81
29.5,34.375,2020,1,2,7.41
29.5,35.0,2020,1,2,5.36
29.5,35.625,2020,1,2,5.65
30.0,34.375,2020,1,2,6.61
30.0,35.0,2020,1,2,4.66
30.0,35.625,2020,1,2,4.64
30.5,34.375,2020,1,2,5.63
30.5,35.0,2020,1,2,4.65
30.5,35.625,2020,1,2,4.46
31.0,34.375,2020,1,2,6.3
31.0,35.0,2020,1,2,4.27
31.0,35.625,2020,1,2,3.46
31.5,34.375,2020,1,2,6.13
31.5,35.0,2020,1,2,4.75
31.5,35.625,2020,1,2,3.3
32.0,34.375,2020,1,2,7.59
32.0,35.0,2020,1,2,6.18
32.0,35.625,2020,1,2,2.96
32.5,34.375,2020,1,2,8.13
32.5,35.0,2020,1,2,5.62
32.5,35.625,2020,1,2,2.41
33.0,34.375,2020,1,2,6.5
33.0,35.0,2020,1,2,4.77
33.0,35.625,2020,1,2,2.21
29.5,34.375,2020,1,3,4.0
29.5,35.0,2020,1,3,5.23
29.5,35.625,2020,1,3,5.02
30.0,34.375,2020,1,3,2.96
30.0,35.0,2020,1,3,3.31
30.0,35.625,2020,1,3,3.6
30.5,34.375,2020,1,3,3.08
30.5,35.0,2020,1,3,3.19
30.5,35.625,2020,1,3,4.61
31.0,34.375,2020,1,3,3.11
31.0,35.0,2020,1,3,2.53
31.0,35.625,2020,1,3,3.1
31.5,34.375,2020,1,3,2.88
31.5,35.0,2020,1,3,3.0
31.5,35.625,2020,1,3,2.78
32.0,34.375,2020,1,3,4.63
32.0,35.0,2020,1,3,1.81
32.0,35.625,2020,1,3,2.99
32.5,34.375,2020,1,3,5.26
32.5,35.0,2020,1,3,2.24
32.5,35.625,2020,1,3,2.67
33.0,34.375,2020,1,3,5.46
33.0,35.0,2020,1,3,3.54
33.0,35.625,2020,1,3,3.4
29.5,34.375,2020,1,4,1.91
29.5,35.0,2020,1,4,1.55
29.5,35.625,2020,1,4,1.73
30.0,34.375,2020,1,4,1.94
30.0,35.0,2020,1,4,1.35
30.0,35.625,2020,1,4,2.43
30.5,34.375,2020,1,4,3.11
30.5,35.0,2020,1,4,1.99
30.5,35.625,2020,1,4,2.46
31.0,34.375,2020,1,4,4.39
31.0,35.0,2020,1,4,1.93
31.0,35.625,2020,1,4,3.58
31.5,34.375,2020,1,4,4.24
31.5,35.0,2020,1,4,2.33
31.5,35.625,2020,1,4,3.26
32.0,34.375,2020,1,4,5.26
32.0,35.0,2020,1,4,2.74
32.0,35.625,2020,1,4,2.91
32.5,34.375,2020,1,4,8.32
32.5,35.0,2020,1,4,4.11
32.5,35.625,2020,1,4,2.87
33.0,34.375,2020,1,4,9.92
33.0,35.0,2020,1,4,6.67
33.0,35.625,2020,1,4,3.02
29.5,34.375,2020,1,5,5.12
29.5,35.0,2020,1,5,4.66
29.5,35.625,2020,1,5,5.09
30.0,34.375,2020,1,5,3.11
30.0,35.0,2020,1,5,4.48
30.0,35.625,2020,1,5,6.77
30.5,34.375,2020,1,5,3.38
30.5,35.0,2020,1,5,5.33
30.5,35.625,2020,1,5,5.77
31.0,34.375,2020,1,5,3.57
31.0,35.0,2020,1,5,4.73
