-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE
29.5,34.375,2020,1,8,10.39
29.5,35.0,2020,1,8,10.94
29.5,35.625,2020,1,8,9.81
30.0,34.375,2020,1,8,10.66
30.0,35.0,2020,1,8,10.87
30.0,35.625,2020,1,8,7.9
30.5,34.375,2020,1,8,9.2
30.5,35.0,2020,1,8,10.1
30.5,35.625,2020,1,8,7.17
31.0,34.375,2020,1,8,7.41
31.0,35.0,2020,1,8,9.91
31.0,35.625,2020,1,8,8.24
31.5,34.375,2020,1,8,3.33
31.5,35.0,2020,1,8,6.71
31.5,35.625,2020,1,8,8.3
32.0,34.375,2020,1,8,1.84
32.0,35.0,2020,1,8,4.19
32.0,35.625,2020,1,8,8.25
32.5,34.375,2020,1,8,1.06
32.5,35.0,2020,1,8,2.43
32.5,35.625,2020,1,8,5.57
33.0,34.375,2020,1,8,1.02
33.0,35.0,2020,1,8,1.63
33.0,35.625,2020,1,8,3.45
29.5,34.375,2020,1,9,6.2
29.5,35.0,2020,1,9,5.9
29.5,35.625,2020,1,9,7.06
30.0,34.375,2020,1,9,6.08
30.0,35.0,2020,1,9,6.39
30.0,35.625,2020,1,9,4.48
30.5,34.375,2020,1,9,6.16
30.5,35.0,2020,1,9,6.88
30.5,35.625,2020,1,9,3.28
31.0,34.375,2020,1,9,4.05
31.0,35.0,2020,1,9,4.5
31.0,35.625,2020,1,9,2.98
31.5,34.375,2020,1,9,1.71
31.5,35.0,2020,1,9,2.32
31.5,35.625,2020,1,9,3.66
32.0,34.375,2020,1,9,1.98
32.0,35.0,2020,1,9,2.39
32.0,35.625,2020,1,9,5.58
32.5,34.375,2020,1,9,1.75
32.5,35.0,2020,1,9,2.66
32.5,35.625,2020,1,9,6.49
33.0,34.375,2020,1,9,1.38
33.0,35.0,2020,1,9,2.3
33.0,35.625,2020,1,9,6.05
29.5,34.375,2020,1,10,6.68
29.5,35.0,2020,1,10,6.37
29.5,35.625,2020,1,10,6.05
30.0,34.375,2020,1,10,5.42
30.0,35.0,2020,1,10,5.94
30.0,35.625,2020,1,10,4.61
30.5,34.375,2020,1,10,4.28
30.5,35.0,2020,1,10,5.8
30.5,35.625,2020,1,10,2.71
31.0,34.375,2020,1,10,4.56
31.0,35.0,2020,1,10,5.13
31.0,35.625,2020,1,10,4.44
31.5,34.375,2020,1,10,2.63
31.5,35.0,2020,1,10,5.38
31.5,35.625,2020,1,10,5.76
32.0,34.375,2020,1,10,1.35
32.0,35.0,2020,1,10,4.44
32.0,35.625,2020,1,10,6.23
32.5,34.375,2020,1,10,2.51
32.5,35.0,2020,1,10,3.88
32.5,35.625,2020,1,10,7.28
33.0,34.375,2020,1,10,2.91
33.0,35.0,2020,1,10,3.05
33.0,35.625,2020,1,10,8.92
29.5,34.375,2020,1,11,7.86
29.5,35.0,2020,1,11,8.96
29.5,35.625,2020,1,11,9.84
30.0,34.375,2020,1,11,8.64
30.0,35.0,2020,1,11,9.14
30.0,35.625,2020,1,11,9.16
30.5,34.375,2020,1,11,9.05
30.5,35.0,2020,1,11,9.67
30.5,35.625,2020,1,11,7.58
31.0,34.375,2020,1,11,10.88
31.0,35.0,2020,1,11,9.93
31.0,35.625,2020,1,11,9.61
31.5,34.375,2020,1,11,4.34
31.5,35.0,2020,1,11,9.43
31.5,35.625,2020,1,11,9.83
32.0,34.375,2020,1,11,0.95
32.0,35.0,2020,1,11,7.37
32.0,35.625,2020,1,11,10.57
32.5,34.375,2020,1,11,0.32
32.5,35.0,2020,1,11,5.79
32.5,35.625,2020,1,11,13.16
33.0,34.375,2020,1,11,0.25
33.0,35.0,2020,1,11,3.75
33.0,35.625,2020,1,11,12.52
29.5,34.375,2020,1,12,12.65
29.5,35.0,2020,1,12,11.76
29.5,35.625,2020,1,12,13.59
30.0,34.375,2020,1,12,12.6
30.0,35.0,2020,1,12,11.36
30.0,35.625,2020,1,12,12.58
30.5,34.375,2020,1,12,11.09
30.5,35.0,2020,1,12,9.24
30.5,35.625,2020,1,12,10.91
31.0,34.375,2020,1,12,10.6
31.0,35.0,2020,1,12,8.77
31.0,35.625,2020,1,12,8.48
31.5,34.375,2020,1,12,4.81
31.5,35.0,2020,1,12,8.57
31.5,35.625,2020,1,12,7.31
32.0,34.375,2020,1,12,1.06
32.0,35.0,2020,1,12,4.82
32.0,35.625,2020,1,12,8.23
32.5,34.375,2020,1,12,0.85
32.5,35.0,2020,1,12,3.52
32.5,35.625,2020,1,12,8.73
33.0,34.375,2020,1,12,0.71
33.0,35.0,2020,1,12,1.91
33.0,35.625,2020,1,12,7.11
29.5,34.375,2020,1,13,12.55
29.5,35.0,2020,1,13,11.22
29.5,35.625,2020,1,13,13.9
30.0,34.375,2020,1,13,9.84
30.0,35.0,2020,1,13,10.66
30.0,35.625,2020,1,13,12.33
30.5,34.375,2020,1,13,7.92
30.5,35.0,2020,1,13,10.49
30.5,35.625,2020,1,13,8.83
31.0,34.375,2020,1,13,9.28
31.0,35.0,2020,1,13,9.44
31.0,35.625,2020,1,13,7.99
31.5,34.375,2020,1,13,4.56
31.5,35.0,2020,1,13,8.21
31.5,35.625,2020,1,13,8.86
32.0,34.375,2020,1,13,0.91
32.0,35.0,2020,1,13,5.74
32.0,35.625,2020,1,13,8.84
32.5,34.375,2020,1,13,0.44
32.5,35.0,2020,1,13,3.92
32.5,35.625,2020,1,13,9.63
33.0,34.375,2020,1,13,0.81
33.0,35.0,2020,1,13,2.14
33.0,35.625,2020,1,13,10.16
29.5,34.375,2020,1,14,12.21
29.5,35.0,2020,1,14,12.98
29.5,35.625,2020,1,14,11.32
30.0,34.375,2020,1,14,11.32
30.0,35.0,2020,1,14,12.53
30.0,35.625,2020,1,14,9.12
30.5,34.375,2020,1,14,10.39
30.5,35.0,2020,1,14,8.82
30.5,35.625,2020,1,14,8.64
31.0,34.375,2020,1,14,8.42
31.0,35.0,2020,1,14,9.36
31.0,35.625,2020,1,14,9.96
31.5,34.375,2020,1,14,4.15
31.5,35.0,2020,1,14,8.39
31.5,35.625,2020,1,14,9.04
32.0,34.375,2020,1,14,2.41
32.0,35.0,2020,1,14,6.5
32.0,35.625,2020,1,14,10.94
32.5,34.375,2020,1,14,2.83
32.5,35.0,2020,1,14,7.05
32.5,35.625,2020,1,14,12.29
33.0,34.375,2020,1,14,3.08
33.0,35.0,2020,1,14,5.44
33.0,35.625,2020,1,14,11.71
29.5,34.375,2020,1,15,14.58
29.5,35.0,2020,1,15,13.5
29.5,35.625,2020,1,15,15.49
30.0,34.375,2020,1,15,15.48
30.0,35.0,2020,1,15,13.93
30.0,35.625,2020,1,15,13.53
30.5,34.375,2020,1,15,13.51
30.5,35.0,2020,1,15,12.91
30.5,35.625,2020,1,15,12.24
31.0,34.375,2020,1,15,12.28
31.0,35.0,2020,1,15,10.84
31.0,35.625,2020,1,15,11.79
31.5,34.375,2020,1,15,7.23
31.5,35.0,2020,1,15,10.14
31.5,35.625,2020,1,15,11.25
32.0,34.375,2020,1,15,2.93
32.0,35.0,2020,1,15,9.45
32.0,35.625,2020,1,15,12.01
32.5,34.375,2020,1,15,2.45
32.5,35.0,2020,1,15,9.4
32.5,35.625,2020,1,15,13.16
33.0,34.375,2020,1,15,1.53
33.0,35.0,2020,1,15,6.52
33.0,35.625,2020,1,15,11.1
29.5,34.375,2020,1,16,17.61
29.5,35.0,2020,1,16,14.21
29.5,35.625,2020,1,16,18.22
30.0,34.375,2020,1,16,18.24
30.0,35.0,2020,1,16,15.31
30.0,35.625,2020,1,16,16.72
30.5,34.375,2020,1,16,16.96
30.5,35.0,2020,1,16,15.04
30.5,35.625,2020,1,16,15.69
31.0,34.375,2020,1,16,15.67
31.0,35.0,2020,1,16,14.76
31.0,35.625,2020,1,16,14.78
31.5,34.375,2020,1,16,9.53
31.5,35.0,2020,1,16,13.79
31.5,35.625,2020,1,16,14.11
32.0,34.375,2020,1,16,4.84
32.0,35.0,2020,1,16,10.38
32.0,35.625,2020,1,16,13.97
32.5,34.375,2020,1,16,4.44
32.5,35.0,2020,1,16,10.09
32.5,35.625,2020,1,16,14.71
33.0,34.375,2020,1,16,4.27
33.0,35.0,2020,1,16,8.02
33.0,35.625,2020,1,16,11.49
29.5,34.375,2020,1,17,12.88
29.5,35.0,2020,1,17,11.19
29.5,35.625,2020,1,17,13.04
30.0,34.375,2020,1,17,11.68
30.0,35.0,2020,1,17,11.56
30.0,35.625,2020,1,17,11.55
30.5,34.375,2020,1,17,10.54
30.5,35.0,2020,1,17,10.31
30.5,35.625,2020,1,17,9.61
31.0,34.375,2020,1,17,9.31
31.0,35.0,2020,1,17,9.97
31.0,35.625,2020,1,17,8.95
31.5,34.375,2020,1,17,4.47
31.5,35.0,2020,1,17,8.58
31.5,35.625,2020,1,17,8.78
32.0,34.375,2020,1,17,1.99
32.0,35.0,2020,1,17,5.45
32.0,35.625,2020,1,17,7.76
32.5,34.375,2020,1,17,2.37
32.5,35.0,2020,1,17,3.74
32.5,35.625,2020,1,17,8.06
33.0,34.375,2020,1,17,2.67
33.0,35.0,2020,1,17,1.78
33.0,35.625,2020,1,17,7.4
29.5,34.375,2020,1,18,8.61
29.5,35.0,2020,1,18,6.98
29.5,35.625,2020,1,18,8.3
30.0,34.375,2020,1,18,6.11
30.0,35.0,2020,1,18,5.98
30.0,35.625,2020,1,18,3.71
30.5,34.375,2020,1,18,5.16
30.5,35.0,2020,1,18,5.95
30.5,35.625,2020,1,18,2.56
31.0,34.375,2020,1,18,4.76
31.0,35.0,2020,1,18,5.89
31.0,35.625,2020,1,18,4.37
31.5,34.375,2020,1,18,2.9
31.5,35.0,2020,1,18,5.46
31.5,35.625,2020,1,18,6.54
32.0,34.375,2020,1,18,0.7
32.0,35.0,2020,1,18,4.56
32.0,35.625,2020,1,18,7.62
32.5,34.375,2020,1,18,0.46
32.5,35.0,2020,1,18,4.03
32.5,35.625,2020,1,18,8.76
33.0,34.375,2020,1,18,0.54
33.0,35.0,2020,1,18,2.35
33.0,35.625,2020,1,18,7.7
29.5,34.375,2020,1,19,11.78
29.5,35.0,2020,1,19,10.03
29.5,35.625,2020,1,19,11.08
30.0,34.375,2020,1,19,9.96
30.0,35.0,2020,1,19,8.74
30.0,35.625,2020,1,19,9.43
30.5,34.375,2020,1,19,8.71
30.5,35.0,2020,1,19,9.07
30.5,35.625,2020,1,19,6.52
31.0,34.375,2020,1,19,7.9
31.0,35.0,2020,1,19,8.21
31.0,35.625,2020,1,19,6.02
31.5,34.375,2020,1,19,3.45
31.5,35.0,2020,1,19,4.29
31.5,35.625,2020,1,19,6.08
32.0,34.375,2020,1,19,1.53
32.0,35.0,2020,1,19,2.41
32.0,35.625,2020,1,19,6.33
32.5,34.375,2020,1,19,2.18
32.5,35.0,2020,1,19,3.79
32.5,35.625,2020,1,19,8.14
33.0,34.375,2020,1,19,2.44
33.0,35.0,2020,1,19,3.01
33.0,35.625,2020,1,19,6.17
29.5,34.375,2020,1,20,11.15
29.5,35.0,2020,1,20,8.5
29.5,35.625,2020,1,20,11.94
30.0,34.375,2020,1,20,8.72
30.0,35.0,2020,1,20,8.81
30.0,35.625,2020,1,20,9.54
30.5,34.375,2020,1,20,8.7
30.5,35.0,2020,1,20,9.04
30.5,35.625,2020,1,20,6.75
31.0,34.375,2020,1,20,8.52
31.0,35.0,2020,1,20,8.29
31.0,35.625,2020,1,20,6.49
31.5,34.375,2020,1,20,2.38
31.5,35.0,2020,1,20,4.29
31.5,35.625,2020,1,20,6.69
32.0,34.375,2020,1,20,0.74
32.0,35.0,2020,1,20,2.97
32.0,35.625,2020,1,20,7.0
32.5,34.375,2020,1,20,1.1
32.5,35.0,2020,1,20,2.21
32.5,35.625,2020,1,20,7.61
33.0,34.375,2020,1,20,1.6
33.0,35.0,2020,1,20,2.09
33.0,35.625,2020,1,20,6.9
29.5,34.375,2020,1,21,7.84
29.5,35.0,2020,1,21,9.32
29.5,35.625,2020,1,21,8.27
30.0,34.375,2020,1,21,8.89
30.0,35.0,2020,1,21,9.06
30.0,35.625,2020,1,21,6.19
30.5,34.375,2020,1,21,7.79
30.5,35.0,2020,1,21,7.2
30.5,35.625,2020,1,21,4.47
31.0,34.375,2020,1,21,5.7
31.0,35.0,2020,1,21,5.49
31.0,35.625,2020,1,21,3.61
31.5,34.375,2020,1,21,2.58
31.5,35.0,2020,1,21,3.82
31.5,35.625,2020,1,21,5.53
32.0,34.375,2020,1,21,1.74
32.0,35.0,2020,1,21,2.53
32.0,35.625,2020,1,21,6.4
32.5,34.375,2020,1,21,1.78
32.5,35.0,2020,1,21,2.81
32.5,35.625,2020,1,21,6.71
33.0,34.375,2020,1,21,1.99
33.0,35.0,2020,1,21,1.86
33.0,35.625,2020,1,21,7.3
29.5,34.375,2020,1,22,7.5
29.5,35.0,2020,1,22,7.91
29.5,35.625,2020,1,22,9.45
30.0,34.375,2020,1,22,7.47
30.0,35.0,2020,1,22,7.7
30.0,35.625,2020,1,22,7.01
30.5,34.375,2020,1,22,6.73
30.5,35.0,2020,1,22,5.96
30.5,35.625,2020,1,22,4.51
31.0,34.375,2020,1,22,6.21
31.0,35.0,2020,1,22,6.11
31.0,35.625,2020,1,22,4.88
31.5,34.375,2020,1,22,3.1
31.5,35.0,2020,1,22,6.3
31.5,35.625,2020,1,22,8.11
32.0,34.375,2020,1,22,0.73
32.0,35.0,2020,1,22,5.46
32.0,35.625,2020,1,22,10.37
32.5,34.375,2020,1,22,0.57
32.5,35.0,2020,1,22,5.27
32.5,35.625,2020,1,22,11.54
33.0,34.375,2020,1,22,0.64
33.0,35.0,2020,1,22,3.85
33.0,35.625,2020,1,22,11.6
29.5,34.375,2020,1,23,11.84
29.5,35.0,2020,1,23,10.08
29.5,35.625,2020,1,23,12.07
30.0,34.375,2020,1,23,13.16
30.0,35.0,2020,1,23,11.11
30.0,35.625,2020,1,23,9.33
30.5,34.375,2020,1,23,12.78
30.5,35.0,2020,1,23,11.82
30.5,35.625,2020,1,23,7.77
31.0,34.375,2020,1,23,12.09
31.0,35.0,2020,1,23,10.43
31.0,35.625,2020,1,23,8.58
31.5,34.375,2020,1,23,4.4
31.5,35.0,2020,1,23,7.11
31.5,35.625,2020,1,23,9.47
32.0,34.375,2020,1,23,1.93
32.0,35.0,2020,1,23,5.17
32.0,35.625,2020,1,23,10.39
32.5,34.375,2020,1,23,1.91
32.5,35.0,2020,1,23,4.34
32.5,35.625,2020,1,23,12.5
33.0,34.375,2020,1,23,1.92
33.0,35.0,2020,1,23,3.47
33.0,35.625,2020,1,23,10.43
29.5,34.375,2020,1,24,9.71
29.5,35.0,2020,1,24,9.56
29.5,35.625,2020,1,24,10.9
30.0,34.375,2020,1,24,10.14
30.0,35.0,2020,1,24,10.1
30.0,35.625,2020,1,24,9.09
30.5,34.375,2020,1,24,8.59
30.5,35.0,2020,1,24,9.15
30.5,35.625,2020,1,24,7.22
31.0,34.375,2020,1,24,7.46
31.0,35.0,2020,1,24,8.69
31.0,35.625,2020,1,24,6.18
31.5,34.375,2020,1,24,4.0
31.5,35.0,2020,1,24,7.65
31.5,35.625,2020,1,24,7.14
32.0,34.375,2020,1,24,2.73
32.0,35.0,2020,1,24,6.26
32.0,35.625,2020,1,24,8.69
32.5,34.375,2020,1,24,3.34
32.5,35.0,2020,1,24,6.0
32.5,35.625,2020,1,24,8.99
33.0,34.375,2020,1,24,3.5
33.0,35.0,2020,1,24,3.91
33.0,35.625,2020,1,24,9.29
29.5,34.375,2020,1,25,10.91
29.5,35.0,2020,1,25,11.47
29.5,35.625,2020,1,25,13.37
30.0,34.375,2020,1,25,12.17
30.0,35.0,2020,1,25,11.83
30.0,35.625,2020,1,25,12.21
30.5,34.375,2020,1,25,11.64
30.5,35.0,2020,1,25,11.21
30.5,35.625,2020,1,25,10.22
31.0,34.375,2020,1,25,10.0
31.0,35.0,2020,1,25,11.45
31.0,35.625,2020,1,25,10.54
31.5,34.375,2020,1,25,5.1
31.5,35.0,2020,1,25,10.48
31.5,35.625,2020,1,25,8.9
32.0,34.375,2020,1,25,0.66
32.0,35.0,2020,1,25,7.6
32.0,35.625,2020,1,25,10.94
32.5,34.375,2020,1,25,0.81
32.5,35.0,2020,1,25,6.39
32.5,35.625,2020,1,25,12.82
33.0,34.375,2020,1,25,1.12
33.0,35.0,2020,1,25,4.0
33.0,35.625,2020,1,25,11.96
29.5,34.375,2020,1,26,13.05
29.5,35.0,2020,1,26,15.37
29.5,35.625,2020,1,26,15.99
30.0,34.375,2020,1,26,14.57
30.0,35.0,2020,1,26,14.87
30.0,35.625,2020,1,26,15.43
30.5,34.375,2020,1,26,13.98
30.5,35.0,2020,1,26,11.84
30.5,35.625,2020,1,26,14.04
31.0,34.375,2020,1,26,12.25
31.0,35.0,2020,1,26,11.67
31.0,35.625,2020,1,26,13.99
31.5,34.375,2020,1,26,4.63
31.5,35.0,2020,1,26,11.37
31.5,35.625,2020,1,26,11.26
32.0,34.375,2020,1,26,1.31
32.0,35.0,2020,1,26,7.87
32.0,35.625,2020,1,26,12.87
32.5,34.375,2020,1,26,1.56
32.5,35.0,2020,1,26,8.66
32.5,35.625,2020,1,26,15.25
33.0,34.375,2020,1,26,1.82
33.0,35.0,2020,1,26,5.18
33.0,35.625,2020,1,26,13.32
29.5,34.375,2020,1,27,16.02
29.5,35.0,2020,1,27,16.0
29.5,35.625,2020,1,27,16.81
30.0,34.375,2020,1,27,15.12
30.0,35.0,2020,1,27,16.21
30.0,35.625,2020,1,27,16.34
30.5,34.375,2020,1,27,14.6
30.5,35.0,2020,1,27,14.46
30.5,35.625,2020,1,27,15.72
31.0,34.375,2020,1,27,14.34
31.0,35.0,2020,1,27,12.69
31.0,35.625,2020,1,27,15.48
31.5,34.375,2020,1,27,6.06
31.5,35.0,2020,1,27,12.77
31.5,35.625,2020,1,27,13.65
32.0,34.375,2020,1,27,1.99
32.0,35.0,2020,1,27,9.5
32.0,35.625,2020,1,27,14.25
32.5,34.375,2020,1,27,2.02
32.5,35.0,2020,1,27,7.81
32.5,35.625,2020,1,27,14.06
33.0,34.375,2020,1,27,1.38
33.0,35.0,2020,1,27,4.2
33.0,35.625,2020,1,27,11.37
29.5,34.375,2020,1,28,13.04
29.5,35.0,2020,1,28,11.1
29.5,35.625,2020,1,28,11.47
30.0,34.375,2020,1,28,11.72
30.0,35.0,2020,1,28,10.73
30.0,35.625,2020,1,28,9.59
30.5,34.375,2020,1,28,11.1
30.5,35.0,2020,1,28,10.02
30.5,35.625,2020,1,28,8.32
31.0,34.375,2020,1,28,10.29
31.0,35.0,2020,1,28,9.92
31.0,35.625,2020,1,28,8.17
31.5,34.375,2020,1,28,5.03
31.5,35.0,2020,1,28,9.12
31.5,35.625,2020,1,28,8.2
32.0,34.375,2020,1,28,0.45
32.0,35.0,2020,1,28,8.25
32.0,35.625,2020,1,28,10.51
32.5,34.375,2020,1,28,1.27
32.5,35.0,2020,1,28,7.62
32.5,35.625,2020,1,28,12.73
33.0,34.375,2020,1,28,2.23
33.0,35.0,2020,1,28,5.9
33.0,35.625,2020,1,28,11.02
29.5,34.375,2020,1,29,10.83
29.5,35.0,2020,1,29,10.0
29.5,35.625,2020,1,29,11.8
30.0,34.375,2020,1,29,10.23
30.0,35.0,2020,1,29,10.18
30.0,35.625,2020,1,29,8.7
30.5,34.375,2020,1,29,9.5
30.5,35.0,2020,1,29,10.6
30.5,35.625,2020,1,29,6.41
31.0,34.375,2020,1,29,10.66
31.0,35.0,2020,1,29,10.25
31.0,35.625,2020,1,29,6.93
31.5,34.375,2020,1,29,5.11
31.5,35.0,2020,1,29,9.28
31.5,35.625,2020,1,29,10.43
32.0,34.375,2020,1,29,1.16
32.0,35.0,2020,1,29,7.13
32.0,35.625,2020,1,29,11.09
32.5,34.375,2020,1,29,1.0
32.5,35.0,2020,1,29,5.39
32.5,35.625,2020,1,29,11.58
33.0,34.375,2020,1,29,1.17
33.0,35.0,2020,1,29,3.75
33.0,35.625,2020,1,29,10.16
29.5,34.375,2020,1,30,14.95
29.5,35.0,2020,1,30,14.88
29.5,35.625,2020,1,30,17.74
30.0,34.375,2020,1,30,14.7
30.0,35.0,2020,1,30,14.32
30.0,35.625,2020,1,30,14.59
30.5,34.375,2020,1,30,13.5
30.5,35.0,2020,1,30,13.16
30.5,35.625,2020,1,30,11.23
31.0,34.375,2020,1,30,13.34
31.0,35.0,2020,1,30,13.01
31.0,35.625,2020,1,30,12.74
31.5,34.375,2020,1,30,7.11
31.5,35.0,2020,1,30,10.9
31.5,35.625,2020,1,30,11.47
32.0,34.375,2020,1,30,0.92
32.0,35.0,2020,1,30,8.1
