-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX
29.5,34.375,2022,1,1,16.59
29.5,35.0,2022,1,1,17.14
29.5,35.625,2022,1,1,14.99
30.0,34.375,2022,1,1,17.1
30.0,35.0,2022,1,1,16.39
30.0,35.625,2022,1,1,12.19
30.5,34.375,2022,1,1,16.26
30.5,35.0,2022,1,1,16.37
30.5,35.625,2022,1,1,11.84
31.0,34.375,2022,1,1,16.3
31.0,35.0,2022,1,1,15.3
31.0,35.625,2022,1,1,16.33
31.5,34.375,2022,1,1,16.4
31.5,35.0,2022,1,1,12.96
31.5,35.625,2022,1,1,17.31
32.0,34.375,2022,1,1,17.43
32.0,35.0,2022,1,1,14.63
32.0,35.625,2022,1,1,16.21
32.5,34.375,2022,1,1,18.58
32.5,35.0,2022,1,1,18.3
32.5,35.625,2022,1,1,18.26
33.0,34.375,2022,1,1,19.35
33.0,35.0,2022,1,1,18.92
33.0,35.625,2022,1,1,17.71
29.5,34.375,2022,1,2,14.2
29.5,35.0,2022,1,2,15.75
29.5,35.625,2022,1,2,13.23
30.0,34.375,2022,1,2,15.94
30.0,35.0,2022,1,2,16.18
30.0,35.625,2022,1,2,12.29
30.5,34.375,2022,1,2,16.78
30.5,35.0,2022,1,2,17.29
30.5,35.625,2022,1,2,12.04
31.0,34.375,2022,1,2,18.21
31.0,35.0,2022,1,2,17.85
31.0,35.625,2022,1,2,15.83
31.5,34.375,2022,1,2,18.99
31.5,35.0,2022,1,2,17.14
31.5,35.625,2022,1,2,18.15
32.0,34.375,2022,1,2,18.47
32.0,35.0,2022,1,2,17.22
32.0,35.625,2022,1,2,18.83
32.5,34.375,2022,1,2,18.57
32.5,35.0,2022,1,2,18.13
32.5,35.625,2022,1,2,19.37
33.0,34.375,2022,1,2,18.41
33.0,35.0,2022,1,2,17.58
33.0,35.625,2022,1,2,18.4
29.5,34.375,2022,1,3,13.65
29.5,35.0,2022,1,3,14.25
29.5,35.625,2022,1,3,11.72
30.0,34.375,2022,1,3,14.56
30.0,35.0,2022,1,3,14.63
30.0,35.625,2022,1,3,9.54
30.5,34.375,2022,1,3,15.63
