-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2022,1,1,3.34
29.5,35.0,2022,1,1,4.76
29.5,35.625,2022,1,1,4.08
30.0,34.375,2022,1,1,4.84
30.0,35.0,2022,1,1,3.44
30.0,35.625,2022,1,1,3.85
30.5,34.375,2022,1,1,4.24
30.5,35.0,2022,1,1,3.3
30.5,35.625,2022,1,1,6.53
31.0,34.375,2022,1,1,4.38
31.0,35.0,2022,1,1,3.87
31.0,35.625,2022,1,1,7.71
31.5,34.375,2022,1,1,5.13
31.5,35.0,2022,1,1,3.84
31.5,35.625,2022,1,1,4.79
32.0,34.375,2022,1,1,2.97
32.0,35.0,2022,1,1,3.57
32.0,35.625,2022,1,1,2.73
32.5,34.375,2022,1,1,5.84
32.5,35.0,2022,1,1,4.72
32.5,35.625,2022,1,1,2.78
33.0,34.375,2022,1,1,7.36
33.0,35.0,2022,1,1,6.36
33.0,35.625,2022,1,1,2.21
29.5,34.375,2022,1,2,2.16
29.5,35.0,2022,1,2,2.01
29.5,35.625,2022,1,2,2.97
30.0,34.375,2022,1,2,4.37
30.0,35.0,2022,1,2,3.77
30.0,35.625,2022,1,2,3.42
30.5,34.375,2022,1,2,5.32
30.5,35.0,2022,1,2,4.96
30.5,35.625,2022,1,2,4.23
31.0,34.375,2022,1,2,5.61
31.0,35.0,2022,1,2,5.05
31.0,35.625,2022,1,2,4.38
31.5,34.375,2022,1,2,3.53
31.5,35.0,2022,1,2,4.19
31.5,35.625,2022,1,2,5.41
32.0,34.375,2022,1,2,4.02
32.0,35.0,2022,1,2,4.59
32.0,35.625,2022,1,2,4.59
32.5,34.375,2022,1,2,4.82
32.5,35.0,2022,1,2,5.39
32.5,35.625,2022,1,2,4.2
33.0,34.375,2022,1,2,5.21
33.0,35.0,2022,1,2,6.12
33.0,35.625,2022,1,2,4.73
29.5,34.375,2022,1,3,3.64
29.5,35.0,2022,1,3,3.32
29.5,35.625,2022,1,3,4.87
30.0,34.375,2022,1,3,4.54
30.0,35.0,2022,1,3,4.77
30.0,35.625,2022,1,3,5.58
30.5,34.375,2022,1,3,4.48
30.5,35.0,2022,1,3,3.88
30.5,35.625,2022,1,3,5.13
31.0,34.375,2022,1,3,3.12
31.0,35.0,2022,1,3,2.7
31.0,35.625,2022,1,3,3.02
31.5,34.375,2022,1,3,2.64
31.5,35.0,2022,1,3,3.22
