-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MAX
29.5,34.375,2021,1,1,2.98
29.5,35.0,2021,1,1,3.48
29.5,35.625,2021,1,1,4.84
30.0,34.375,2021,1,1,3.31
30.0,35.0,2021,1,1,3.14
30.0,35.625,2021,1,1,5.59
30.5,34.375,2021,1,1,3.14
30.5,35.0,2021,1,1,2.97
30.5,35.625,2021,1,1,7.2
31.0,34.375,2021,1,1,3.66
31.0,35.0,2021,1,1,3.42
31.0,35.625,2021,1,1,6.07
31.5,34.375,2021,1,1,3.37
31.5,35.0,2021,1,1,2.81
31.5,35.625,2021,1,1,5.24
32.0,34.375,2021,1,1,4.17
32.0,35.0,2021,1,1,3.93
32.0,35.625,2021,1,1,5.65
32.5,34.375,2021,1,1,5.44
32.5,35.0,2021,1,1,4.73
32.5,35.625,2021,1,1,4.03
33.0,34.375,2021,1,1,6.7
33.0,35.0,2021,1,1,6.23
33.0,35.625,2021,1,1,4.08
29.5,34.375,2021,1,2,3.42
29.5,35.0,2021,1,2,3.86
29.5,35.625,2021,1,2,4.05
30.0,34.375,2021,1,2,3.48
30.0,35.0,2021,1,2,3.94
30.0,35.625,2021,1,2,5.41
30.5,34.375,2021,1,2,3.12
30.5,35.0,2021,1,2,3.7
30.5,35.625,2021,1,2,7.67
31.0,34.375,2021,1,2,3.24
31.0,35.0,2021,1,2,2.89
31.0,35.625,2021,1,2,6.83
31.5,34.375,2021,1,2,2.77
31.5,35.0,2021,1,2,2.22
31.5,35.625,2021,1,2,5.85
32.0,34.375,2021,1,2,3.35
32.0,35.0,2021,1,2,3.97
32.0,35.625,2021,1,2,4.96
32.5,34.375,2021,1,2,5.73
32.5,35.0,2021,1,2,4.36
