-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,34.375,2021,1,1,5.36
29.5,35.0,2021,1,1,8.3
29.5,35.625,2021,1,1,3.54
30.0,34.375,2021,1,1,7.83
30.0,35.0,2021,1,1,7.64
30.0,35.625,2021,1,1,3.05
30.5,34.375,2021,1,1,8.49
30.5,35.0,2021,1,1,8.9
30.5,35.625,2021,1,1,4.54
31.0,34.375,2021,1,1,8.52
31.0,35.0,2021,1,1,9.79
31.0,35.625,2021,1,1,7.38
31.5,34.375,2021,1,1,14.06
31.5,35.0,2021,1,1,8.26
31.5,35.625,2021,1,1,10.53
32.0,34.375,2021,1,1,18.1
32.0,35.0,2021,1,1,7.89
32.0,35.625,2021,1,1,9.1
32.5,34.375,2021,1,1,17.8
32.5,35.0,2021,1,1,10.73
32.5,35.625,2021,1,1,9.0
33.0,34.375,2021,1,1,17.56
33.0,35.0,2021,1,1,13.64
33.0,35.625,2021,1,1,8.98
29.5,34.375,2021,1,2,8.1
29.5,35.0,2021,1,2,10.84
29.5,35.625,2021,1,2,5.13
30.0,34.375,2021,1,2,9.1
30.0,35.0,2021,1,2,10.79
30.0,35.625,2021,1,2,5.5
30.5,34.375,2021,1,2,10.2
30.5,35.0,2021,1,2,11.02
30.5,35.625,2021,1,2,6.61
31.0,34.375,2021,1,2,11.64
31.0,35.0,2021,1,2,10.91
31.0,35.625,2021,1,2,9.94
31.5,34.375,2021,1,2,16.23
31.5,35.0,2021,1,2,9.86
31.5,35.625,2021,1,2,12.16
32.0,34.375,2021,1,2,17.78
32.0,35.0,2021,1,2,10.79
32.0,35.625,2021,1,2,10.95
32.5,34.375,2021,1,2,18.0
32.5,35.0,2021,1,2,12.52
32.5,35.625,2021,1,2,10.1
33.0,34.375,2021,1,2,17.92
33.0,35.0,2021,1,2,14.67
33.0,35.625,2021,1,2,10.23
29.5,34.375,2021,1,3,7.29
29.5,35.0,2021,1,3,10.05
29.5,35.625,2021,1,3,6.7
30.0,34.375,2021,1,3,8.55
30.0,35.0,2021,1,3,9.89
30.0,35.625,2021,1,3,4.67
30.5,34.375,2021,1,3,9.46
30.5,35.0,2021,1,3,10.68
30.5,35.625,2021,1,3,6.21
31.0,34.375,2021,1,3,12.11
31.0,35.0,2021,1,3,11.32
31.0,35.625,2021,1,3,10.25
31.5,34.375,2021,1,3,16.25
31.5,35.0,2021,1,3,9.78
31.5,35.625,2021,1,3,12.02
32.0,34.375,2021,1,3,17.96
32.0,35.0,2021,1,3,10.61
32.0,35.625,2021,1,3,10.99
32.5,34.375,2021,1,3,18.11
32.5,35.0,2021,1,3,12.31
32.5,35.625,2021,1,3,10.82
33.0,34.375,2021,1,3,18.55
33.0,35.0,2021,1,3,15.31
33.0,35.625,2021,1,3,11.8
29.5,34.375,2021,1,4,7.56
29.5,35.0,2021,1,4,9.48
29.5,35.625,2021,1,4,4.4
30.0,34.375,2021,1,4,7.64
30.0,35.0,2021,1,4,9.08
30.0,35.625,2021,1,4,5.21
30.5,34.375,2021,1,4,7.6
30.5,35.0,2021,1,4,9.82
30.5,35.625,2021,1,4,6.1
31.0,34.375,2021,1,4,9.79
31.0,35.0,2021,1,4,9.59
31.0,35.625,2021,1,4,9.18
31.5,34.375,2021,1,4,16.1
31.5,35.0,2021,1,4,9.2
31.5,35.625,2021,1,4,11.39
32.0,34.375,2021,1,4,18.12
32.0,35.0,2021,1,4,10.66
32.0,35.625,2021,1,4,11.17
32.5,34.375,2021,1,4,18.42
32.5,35.0,2021,1,4,12.05
32.5,35.625,2021,1,4,11.03
33.0,34.375,2021,1,4,18.53
33.0,35.0,2021,1,4,14.8
33.0,35.625,2021,1,4,10.75
29.5,34.375,2021,1,5,7.98
29.5,35.0,2021,1,5,10.84
29.5,35.625,2021,1,5,6.24
30.0,34.375,2021,1,5,8.73
30.0,35.0,2021,1,5,10.9
30.0,35.625,2021,1,5,6.19
30.5,34.375,2021,1,5,9.29
30.5,35.0,2021,1,5,11.79
30.5,35.625,2021,1,5,7.65
31.0,34.375,2021,1,5,10.77
31.0,35.0,2021,1,5,11.61
31.0,35.625,2021,1,5,11.74
31.5,34.375,2021,1,5,14.94
31.5,35.0,2021,1,5,10.24
31.5,35.625,2021,1,5,12.96
32.0,34.375,2021,1,5,17.97
32.0,35.0,2021,1,5,11.26
32.0,35.625,2021,1,5,11.93
32.5,34.375,2021,1,5,18.47
32.5,35.0,2021,1,5,13.05
32.5,35.625,2021,1,5,11.1
33.0,34.375,2021,1,5,18.35
33.0,35.0,2021,1,5,14.42
33.0,35.625,2021,1,5,8.9
29.5,34.375,2021,1,6,8.9
29.5,35.0,2021,1,6,10.03
29.5,35.625,2021,1,6,4.44
30.0,34.375,2021,1,6,9.14
30.0,35.0,2021,1,6,10.1
30.0,35.625,2021,1,6,3.8
30.5,34.375,2021,1,6,8.99
30.5,35.0,2021,1,6,10.73
30.5,35.625,2021,1,6,5.77
31.0,34.375,2021,1,6,10.35
31.0,35.0,2021,1,6,10.59
31.0,35.625,2021,1,6,9.75
31.5,34.375,2021,1,6,13.69
31.5,35.0,2021,1,6,9.59
31.5,35.625,2021,1,6,11.99
32.0,34.375,2021,1,6,17.56
32.0,35.0,2021,1,6,10.15
32.0,35.625,2021,1,6,10.49
32.5,34.375,2021,1,6,17.91
32.5,35.0,2021,1,6,11.7
32.5,35.625,2021,1,6,10.17
33.0,34.375,2021,1,6,18.08
33.0,35.0,2021,1,6,13.95
33.0,35.625,2021,1,6,9.56
29.5,34.375,2021,1,7,9.95
29.5,35.0,2021,1,7,11.35
29.5,35.625,2021,1,7,5.43
30.0,34.375,2021,1,7,11.45
30.0,35.0,2021,1,7,10.99
30.0,35.625,2021,1,7,5.5
30.5,34.375,2021,1,7,10.54
30.5,35.0,2021,1,7,11.59
30.5,35.625,2021,1,7,7.59
31.0,34.375,2021,1,7,10.97
31.0,35.0,2021,1,7,11.72
31.0,35.625,2021,1,7,11.15
31.5,34.375,2021,1,7,14.47
31.5,35.0,2021,1,7,10.5
31.5,35.625,2021,1,7,12.77
32.0,34.375,2021,1,7,17.65
32.0,35.0,2021,1,7,11.17
32.0,35.625,2021,1,7,11.76
32.5,34.375,2021,1,7,18.63
32.5,35.0,2021,1,7,12.6
32.5,35.625,2021,1,7,11.01
33.0,34.375,2021,1,7,19.02
33.0,35.0,2021,1,7,15.35
33.0,35.625,2021,1,7,10.93
29.5,34.375,2021,1,8,9.22
29.5,35.0,2021,1,8,9.86
29.5,35.625,2021,1,8,4.1
30.0,34.375,2021,1,8,8.07
30.0,35.0,2021,1,8,9.6
30.0,35.625,2021,1,8,4.06
30.5,34.375,2021,1,8,8.61
30.5,35.0,2021,1,8,9.82
30.5,35.625,2021,1,8,6.18
31.0,34.375,2021,1,8,10.01
31.0,35.0,2021,1,8,9.53
31.0,35.625,2021,1,8,10.09
31.5,34.375,2021,1,8,12.88
31.5,35.0,2021,1,8,8.3
31.5,35.625,2021,1,8,11.39
32.0,34.375,2021,1,8,15.66
32.0,35.0,2021,1,8,9.04
32.0,35.625,2021,1,8,8.89
32.5,34.375,2021,1,8,17.66
32.5,35.0,2021,1,8,10.7
32.5,35.625,2021,1,8,8.2
33.0,34.375,2021,1,8,18.32
33.0,35.0,2021,1,8,13.53
33.0,35.625,2021,1,8,8.72
29.5,34.375,2021,1,9,8.67
29.5,35.0,2021,1,9,9.6
29.5,35.625,2021,1,9,4.34
30.0,34.375,2021,1,9,7.79
30.0,35.0,2021,1,9,9.68
30.0,35.625,2021,1,9,4.06
30.5,34.375,2021,1,9,7.94
30.5,35.0,2021,1,9,10.12
30.5,35.625,2021,1,9,6.0
31.0,34.375,2021,1,9,8.87
31.0,35.0,2021,1,9,8.59
31.0,35.625,2021,1,9,9.78
31.5,34.375,2021,1,9,12.52
31.5,35.0,2021,1,9,7.5
31.5,35.625,2021,1,9,10.53
32.0,34.375,2021,1,9,15.83
32.0,35.0,2021,1,9,8.44
32.0,35.625,2021,1,9,8.81
32.5,34.375,2021,1,9,17.22
32.5,35.0,2021,1,9,10.29
32.5,35.625,2021,1,9,7.96
33.0,34.375,2021,1,9,17.43
33.0,35.0,2021,1,9,12.99
33.0,35.625,2021,1,9,7.68
29.5,34.375,2021,1,10,6.12
29.5,35.0,2021,1,10,9.74
29.5,35.625,2021,1,10,4.89
30.0,34.375,2021,1,10,8.71
30.0,35.0,2021,1,10,9.45
30.0,35.625,2021,1,10,4.68
30.5,34.375,2021,1,10,9.68
30.5,35.0,2021,1,10,9.67
30.5,35.625,2021,1,10,6.19
31.0,34.375,2021,1,10,9.19
31.0,35.0,2021,1,10,10.54
31.0,35.625,2021,1,10,9.64
31.5,34.375,2021,1,10,14.7
31.5,35.0,2021,1,10,9.52
31.5,35.625,2021,1,10,11.77
32.0,34.375,2021,1,10,17.16
32.0,35.0,2021,1,10,9.56
32.0,35.625,2021,1,10,10.12
32.5,34.375,2021,1,10,17.67
32.5,35.0,2021,1,10,10.66
32.5,35.625,2021,1,10,9.62
33.0,34.375,2021,1,10,17.74
33.0,35.0,2021,1,10,13.73
33.0,35.625,2021,1,10,9.71
29.5,34.375,2021,1,11,7.95
29.5,35.0,2021,1,11,9.54
29.5,35.625,2021,1,11,3.97
30.0,34.375,2021,1,11,7.5
30.0,35.0,2021,1,11,9.65
30.0,35.625,2021,1,11,4.25
30.5,34.375,2021,1,11,8.64
30.5,35.0,2021,1,11,10.38
30.5,35.625,2021,1,11,6.62
31.0,34.375,2021,1,11,9.86
31.0,35.0,2021,1,11,9.7
31.0,35.625,2021,1,11,9.79
31.5,34.375,2021,1,11,13.55
31.5,35.0,2021,1,11,10.07
31.5,35.625,2021,1,11,11.63
32.0,34.375,2021,1,11,17.02
32.0,35.0,2021,1,11,10.16
32.0,35.625,2021,1,11,9.97
32.5,34.375,2021,1,11,18.52
32.5,35.0,2021,1,11,11.19
32.5,35.625,2021,1,11,8.38
33.0,34.375,2021,1,11,18.64
33.0,35.0,2021,1,11,13.9
33.0,35.625,2021,1,11,9.65
29.5,34.375,2021,1,12,6.53
29.5,35.0,2021,1,12,9.61
29.5,35.625,2021,1,12,3.88
30.0,34.375,2021,1,12,8.45
30.0,35.0,2021,1,12,9.58
30.0,35.625,2021,1,12,4.65
30.5,34.375,2021,1,12,9.87
30.5,35.0,2021,1,12,9.51
30.5,35.625,2021,1,12,6.87
31.0,34.375,2021,1,12,11.39
31.0,35.0,2021,1,12,8.99
31.0,35.625,2021,1,12,10.6
31.5,34.375,2021,1,12,14.16
31.5,35.0,2021,1,12,9.89
31.5,35.625,2021,1,12,11.22
32.0,34.375,2021,1,12,16.58
32.0,35.0,2021,1,12,10.83
32.0,35.625,2021,1,12,10.32
32.5,34.375,2021,1,12,17.9
32.5,35.0,2021,1,12,12.93
32.5,35.625,2021,1,12,9.39
33.0,34.375,2021,1,12,17.96
33.0,35.0,2021,1,12,15.18
33.0,35.625,2021,1,12,9.95
29.5,34.375,2021,1,13,10.71
29.5,35.0,2021,1,13,12.78
29.5,35.625,2021,1,13,6.98
30.0,34.375,2021,1,13,12.45
30.0,35.0,2021,1,13,13.43
30.0,35.625,2021,1,13,7.04
30.5,34.375,2021,1,13,11.86
30.5,35.0,2021,1,13,13.39
30.5,35.625,2021,1,13,9.12
31.0,34.375,2021,1,13,12.83
31.0,35.0,2021,1,13,12.03
31.0,35.625,2021,1,13,11.79
31.5,34.375,2021,1,13,16.83
31.5,35.0,2021,1,13,11.69
31.5,35.625,2021,1,13,13.7
32.0,34.375,2021,1,13,18.62
32.0,35.0,2021,1,13,13.08
32.0,35.625,2021,1,13,12.75
32.5,34.375,2021,1,13,18.68
32.5,35.0,2021,1,13,14.28
32.5,35.625,2021,1,13,12.0
33.0,34.375,2021,1,13,18.49
33.0,35.0,2021,1,13,15.65
33.0,35.625,2021,1,13,11.53
29.5,34.375,2021,1,14,5.44
29.5,35.0,2021,1,14,6.92
29.5,35.625,2021,1,14,3.87
30.0,34.375,2021,1,14,6.73
30.0,35.0,2021,1,14,7.07
30.0,35.625,2021,1,14,3.97
30.5,34.375,2021,1,14,7.0
30.5,35.0,2021,1,14,8.09
30.5,35.625,2021,1,14,5.58
31.0,34.375,2021,1,14,9.07
31.0,35.0,2021,1,14,9.12
31.0,35.625,2021,1,14,8.22
31.5,34.375,2021,1,14,15.22
31.5,35.0,2021,1,14,9.84
31.5,35.625,2021,1,14,10.57
32.0,34.375,2021,1,14,17.42
32.0,35.0,2021,1,14,12.23
32.0,35.625,2021,1,14,10.15
32.5,34.375,2021,1,14,17.29
32.5,35.0,2021,1,14,14.53
32.5,35.625,2021,1,14,10.27
33.0,34.375,2021,1,14,17.45
33.0,35.0,2021,1,14,15.63
33.0,35.625,2021,1,14,8.78
29.5,34.375,2021,1,15,3.26
29.5,35.0,2021,1,15,5.2
29.5,35.625,2021,1,15,1.15
30.0,34.375,2021,1,15,4.29
30.0,35.0,2021,1,15,5.38
30.0,35.625,2021,1,15,2.74
30.5,34.375,2021,1,15,4.56
30.5,35.0,2021,1,15,5.7
30.5,35.625,2021,1,15,2.56
31.0,34.375,2021,1,15,7.82
31.0,35.0,2021,1,15,7.57
31.0,35.625,2021,1,15,6.61
31.5,34.375,2021,1,15,14.86
31.5,35.0,2021,1,15,9.27
31.5,35.625,2021,1,15,9.76
32.0,34.375,2021,1,15,17.28
32.0,35.0,2021,1,15,10.68
32.0,35.625,2021,1,15,9.55
32.5,34.375,2021,1,15,17.35
32.5,35.0,2021,1,15,12.49
32.5,35.625,2021,1,15,9.12
33.0,34.375,2021,1,15,17.35
33.0,35.0,2021,1,15,14.82
33.0,35.625,2021,1,15,9.33
29.5,34.375,2021,1,16,3.27
29.5,35.0,2021,1,16,6.49
29.5,35.625,2021,1,16,1.67
30.0,34.375,2021,1,16,4.54
30.0,35.0,2021,1,16,5.34
30.0,35.625,2021,1,16,1.62
30.5,34.375,2021,1,16,4.62
30.5,35.0,2021,1,16,7.01
30.5,35.625,2021,1,16,1.5
31.0,34.375,2021,1,16,6.13
31.0,35.0,2021,1,16,7.99
31.0,35.625,2021,1,16,5.08
31.5,34.375,2021,1,16,12.4
31.5,35.0,2021,1,16,7.53
31.5,35.625,2021,1,16,8.95
32.0,34.375,2021,1,16,17.47
32.0,35.0,2021,1,16,9.13
