-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE
29.5,34.375,2021,1,1,13.4
29.5,35.0,2021,1,1,13.17
29.5,35.625,2021,1,1,13.76
30.0,34.375,2021,1,1,11.81
30.0,35.0,2021,1,1,13.53
30.0,35.625,2021,1,1,12.96
30.5,34.375,2021,1,1,11.46
30.5,35.0,2021,1,1,12.39
30.5,35.625,2021,1,1,11.83
31.0,34.375,2021,1,1,12.23
31.0,35.0,2021,1,1,11.24
31.0,35.625,2021,1,1,13.58
31.5,34.375,2021,1,1,7.31
31.5,35.0,2021,1,1,12.42
31.5,35.625,2021,1,1,12.34
32.0,34.375,2021,1,1,1.83
32.0,35.0,2021,1,1,12.83
32.0,35.625,2021,1,1,12.66
32.5,34.375,2021,1,1,2.56
32.5,35.0,2021,1,1,10.91
32.5,35.625,2021,1,1,13.36
33.0,34.375,2021,1,1,3.18
33.0,35.0,2021,1,1,7.78
33.0,35.625,2021,1,1,11.48
29.5,34.375,2021,1,2,13.33
29.5,35.0,2021,1,2,11.51
29.5,35.625,2021,1,2,15.44
30.0,34.375,2021,1,2,11.94
30.0,35.0,2021,1,2,11.25
30.0,35.625,2021,1,2,12.98
30.5,34.375,2021,1,2,9.84
30.5,35.0,2021,1,2,10.37
30.5,35.625,2021,1,2,11.44
31.0,34.375,2021,1,2,9.07
31.0,35.0,2021,1,2,10.01
31.0,35.625,2021,1,2,11.16
31.5,34.375,2021,1,2,5.0
31.5,35.0,2021,1,2,10.9
31.5,35.625,2021,1,2,9.69
32.0,34.375,2021,1,2,2.46
32.0,35.0,2021,1,2,9.75
32.0,35.625,2021,1,2,10.75
32.5,34.375,2021,1,2,2.72
32.5,35.0,2021,1,2,8.69
32.5,35.625,2021,1,2,11.86
33.0,34.375,2021,1,2,2.61
33.0,35.0,2021,1,2,6.27
33.0,35.625,2021,1,2,9.63
29.5,34.375,2021,1,3,13.38
29.5,35.0,2021,1,3,12.42
29.5,35.625,2021,1,3,14.79
30.0,34.375,2021,1,3,12.4
30.0,35.0,2021,1,3,12.24
30.0,35.625,2021,1,3,14.91
30.5,34.375,2021,1,3,10.91
30.5,35.0,2021,1,3,10.94
30.5,35.625,2021,1,3,12.85
31.0,34.375,2021,1,3,8.77
31.0,35.0,2021,1,3,10.56
31.0,35.625,2021,1,3,11.76
31.5,34.375,2021,1,3,4.96
31.5,35.0,2021,1,3,12.21
31.5,35.625,2021,1,3,11.79
32.0,34.375,2021,1,3,2.1
32.0,35.0,2021,1,3,11.16
32.0,35.625,2021,1,3,12.33
32.5,34.375,2021,1,3,2.22
32.5,35.0,2021,1,3,10.2
32.5,35.625,2021,1,3,13.7
33.0,34.375,2021,1,3,1.91
33.0,35.0,2021,1,3,6.52
33.0,35.625,2021,1,3,9.82
29.5,34.375,2021,1,4,14.58
29.5,35.0,2021,1,4,14.87
29.5,35.625,2021,1,4,14.75
30.0,34.375,2021,1,4,15.83
30.0,35.0,2021,1,4,15.24
30.0,35.625,2021,1,4,12.85
30.5,34.375,2021,1,4,15.55
30.5,35.0,2021,1,4,14.79
30.5,35.625,2021,1,4,12.14
31.0,34.375,2021,1,4,13.86
31.0,35.0,2021,1,4,14.78
31.0,35.625,2021,1,4,13.52
31.5,34.375,2021,1,4,7.8
31.5,35.0,2021,1,4,13.97
31.5,35.625,2021,1,4,12.75
32.0,34.375,2021,1,4,3.72
32.0,35.0,2021,1,4,11.47
32.0,35.625,2021,1,4,12.58
32.5,34.375,2021,1,4,2.99
32.5,35.0,2021,1,4,11.15
32.5,35.625,2021,1,4,13.78
33.0,34.375,2021,1,4,2.74
33.0,35.0,2021,1,4,7.7
33.0,35.625,2021,1,4,11.28
29.5,34.375,2021,1,5,14.43
29.5,35.0,2021,1,5,13.08
29.5,35.625,2021,1,5,13.69
30.0,34.375,2021,1,5,14.69
30.0,35.0,2021,1,5,13.0
30.0,35.625,2021,1,5,12.41
30.5,34.375,2021,1,5,13.58
30.5,35.0,2021,1,5,11.54
30.5,35.625,2021,1,5,10.93
31.0,34.375,2021,1,5,11.94
31.0,35.0,2021,1,5,11.31
31.0,35.625,2021,1,5,10.93
31.5,34.375,2021,1,5,7.13
31.5,35.0,2021,1,5,12.3
31.5,35.625,2021,1,5,11.64
32.0,34.375,2021,1,5,2.37
32.0,35.0,2021,1,5,10.66
