-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,34.375,2009,1,1,3.31
29.5,35.0,2009,1,1,3.58
29.5,35.625,2009,1,1,-1.6
30.0,34.375,2009,1,1,3.27
30.0,35.0,2009,1,1,2.76
30.0,35.625,2009,1,1,-2.92
30.5,34.375,2009,1,1,3.0
30.5,35.0,2009,1,1,3.7
30.5,35.625,2009,1,1,-2.12
31.0,34.375,2009,1,1,5.45
31.0,35.0,2009,1,1,3.61
31.0,35.625,2009,1,1,2.63
31.5,34.375,2009,1,1,10.5
31.5,35.0,2009,1,1,3.49
31.5,35.625,2009,1,1,5.68
32.0,34.375,2009,1,1,13.28
32.0,35.0,2009,1,1,5.6
32.0,35.625,2009,1,1,3.45
32.5,34.375,2009,1,1,12.69
32.5,35.0,2009,1,1,8.3
32.5,35.625,2009,1,1,1.6
33.0,34.375,2009,1,1,11.97
33.0,35.0,2009,1,1,9.29
33.0,35.625,2009,1,1,-0.55
29.5,34.375,2009,1,2,1.39
29.5,35.0,2009,1,2,0.73
29.5,35.625,2009,1,2,-2.22
30.0,34.375,2009,1,2,1.74
30.0,35.0,2009,1,2,2.2
30.0,35.625,2009,1,2,-3.28
30.5,34.375,2009,1,2,2.24
30.5,35.0,2009,1,2,3.05
30.5,35.625,2009,1,2,-2.42
31.0,34.375,2009,1,2,5.13
31.0,35.0,2009,1,2,3.19
31.0,35.625,2009,1,2,1.57
31.5,34.375,2009,1,2,10.86
31.5,35.0,2009,1,2,3.2
31.5,35.625,2009,1,2,4.64
32.0,34.375,2009,1,2,13.7
32.0,35.0,2009,1,2,4.93
32.0,35.625,2009,1,2,2.23
32.5,34.375,2009,1,2,13.52
32.5,35.0,2009,1,2,6.46
32.5,35.625,2009,1,2,-0.15
33.0,34.375,2009,1,2,12.5
33.0,35.0,2009,1,2,8.75
33.0,35.625,2009,1,2,-1.24
29.5,34.375,2009,1,3,0.28
29.5,35.0,2009,1,3,0.7
29.5,35.625,2009,1,3,-4.73
30.0,34.375,2009,1,3,-0.17
30.0,35.0,2009,1,3,0.62
30.0,35.625,2009,1,3,-4.52
30.5,34.375,2009,1,3,1.31
30.5,35.0,2009,1,3,2.14
30.5,35.625,2009,1,3,-3.13
31.0,34.375,2009,1,3,3.18
31.0,35.0,2009,1,3,2.38
31.0,35.625,2009,1,3,0.36
31.5,34.375,2009,1,3,10.21
31.5,35.0,2009,1,3,3.17
31.5,35.625,2009,1,3,3.73
32.0,34.375,2009,1,3,14.94
32.0,35.0,2009,1,3,4.93
32.0,35.625,2009,1,3,3.25
32.5,34.375,2009,1,3,15.93
32.5,35.0,2009,1,3,7.98
32.5,35.625,2009,1,3,3.19
33.0,34.375,2009,1,3,15.85
33.0,35.0,2009,1,3,10.21
33.0,35.625,2009,1,3,0.49
29.5,34.375,2009,1,4,-0.89
29.5,35.0,2009,1,4,1.47
29.5,35.625,2009,1,4,-3.81
30.0,34.375,2009,1,4,2.44
30.0,35.0,2009,1,4,1.77
30.0,35.625,2009,1,4,-4.45
30.5,34.375,2009,1,4,3.14
30.5,35.0,2009,1,4,2.74
30.5,35.625,2009,1,4,-2.8
31.0,34.375,2009,1,4,7.83
31.0,35.0,2009,1,4,1.92
31.0,35.625,2009,1,4,0.54
31.5,34.375,2009,1,4,12.69
31.5,35.0,2009,1,4,1.24
31.5,35.625,2009,1,4,2.4
32.0,34.375,2009,1,4,15.08
32.0,35.0,2009,1,4,2.3
32.0,35.625,2009,1,4,0.58
32.5,34.375,2009,1,4,15.37
32.5,35.0,2009,1,4,4.74
32.5,35.625,2009,1,4,0.55
33.0,34.375,2009,1,4,15.07
33.0,35.0,2009,1,4,7.75
33.0,35.625,2009,1,4,0.95
29.5,34.375,2009,1,5,2.89
29.5,35.0,2009,1,5,2.98
29.5,35.625,2009,1,5,-0.73
30.0,34.375,2009,1,5,2.27
30.0,35.0,2009,1,5,3.3
30.0,35.625,2009,1,5,-1.86
30.5,34.375,2009,1,5,3.01
30.5,35.0,2009,1,5,5.83
30.5,35.625,2009,1,5,-1.24
31.0,34.375,2009,1,5,5.17
31.0,35.0,2009,1,5,6.76
31.0,35.625,2009,1,5,3.15
31.5,34.375,2009,1,5,12.3
31.5,35.0,2009,1,5,6.23
31.5,35.625,2009,1,5,7.4
32.0,34.375,2009,1,5,16.34
32.0,35.0,2009,1,5,6.66
32.0,35.625,2009,1,5,5.09
32.5,34.375,2009,1,5,16.59
32.5,35.0,2009,1,5,9.06
32.5,35.625,2009,1,5,2.98
33.0,34.375,2009,1,5,16.71
33.0,35.0,2009,1,5,10.9
33.0,35.625,2009,1,5,1.14
29.5,34.375,2009,1,6,4.91
29.5,35.0,2009,1,6,5.49
29.5,35.625,2009,1,6,-1.15
30.0,34.375,2009,1,6,3.06
30.0,35.0,2009,1,6,3.78
30.0,35.625,2009,1,6,-2.14
30.5,34.375,2009,1,6,2.22
30.5,35.0,2009,1,6,3.52
30.5,35.625,2009,1,6,-0.26
31.0,34.375,2009,1,6,3.79
31.0,35.0,2009,1,6,4.72
31.0,35.625,2009,1,6,4.05
31.5,34.375,2009,1,6,9.78
31.5,35.0,2009,1,6,3.96
31.5,35.625,2009,1,6,5.99
32.0,34.375,2009,1,6,16.02
32.0,35.0,2009,1,6,4.62
32.0,35.625,2009,1,6,3.51
32.5,34.375,2009,1,6,16.95
32.5,35.0,2009,1,6,6.81
32.5,35.625,2009,1,6,3.0
33.0,34.375,2009,1,6,16.67
33.0,35.0,2009,1,6,9.85
33.0,35.625,2009,1,6,3.04
29.5,34.375,2009,1,7,3.05
29.5,35.0,2009,1,7,6.49
29.5,35.625,2009,1,7,1.54
30.0,34.375,2009,1,7,4.19
30.0,35.0,2009,1,7,5.21
30.0,35.625,2009,1,7,2.09
30.5,34.375,2009,1,7,4.91
