-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2009,1,1,5.69
29.5,35.0,2009,1,1,2.87
29.5,35.625,2009,1,1,3.56
30.0,34.375,2009,1,1,6.74
30.0,35.0,2009,1,1,5.48
30.0,35.625,2009,1,1,3.81
30.5,34.375,2009,1,1,5.84
30.5,35.0,2009,1,1,5.8
30.5,35.625,2009,1,1,4.94
31.0,34.375,2009,1,1,3.7
31.0,35.0,2009,1,1,4.63
31.0,35.625,2009,1,1,5.22
31.5,34.375,2009,1,1,3.69
31.5,35.0,2009,1,1,3.02
31.5,35.625,2009,1,1,4.1
32.0,34.375,2009,1,1,5.16
32.0,35.0,2009,1,1,3.46
32.0,35.625,2009,1,1,4.87
32.5,34.375,2009,1,1,6.39
32.5,35.0,2009,1,1,5.03
32.5,35.625,2009,1,1,4.08
33.0,34.375,2009,1,1,7.31
33.0,35.0,2009,1,1,5.61
33.0,35.625,2009,1,1,4.52
29.5,34.375,2009,1,2,2.4
29.5,35.0,2009,1,2,1.45
29.5,35.625,2009,1,2,3.07
30.0,34.375,2009,1,2,1.54
30.0,35.0,2009,1,2,1.4
30.0,35.625,2009,1,2,3.42
30.5,34.375,2009,1,2,2.63
30.5,35.0,2009,1,2,2.54
30.5,35.625,2009,1,2,4.81
31.0,34.375,2009,1,2,3.09
31.0,35.0,2009,1,2,2.5
31.0,35.625,2009,1,2,4.87
31.5,34.375,2009,1,2,3.58
31.5,35.0,2009,1,2,3.32
31.5,35.625,2009,1,2,3.7
32.0,34.375,2009,1,2,3.93
32.0,35.0,2009,1,2,3.08
32.0,35.625,2009,1,2,2.63
32.5,34.375,2009,1,2,3.01
32.5,35.0,2009,1,2,3.45
32.5,35.625,2009,1,2,4.55
33.0,34.375,2009,1,2,2.44
33.0,35.0,2009,1,2,3.17
33.0,35.625,2009,1,2,3.46
29.5,34.375,2009,1,3,1.65
29.5,35.0,2009,1,3,5.15
29.5,35.625,2009,1,3,2.7
30.0,34.375,2009,1,3,3.32
30.0,35.0,2009,1,3,5.16
30.0,35.625,2009,1,3,2.9
30.5,34.375,2009,1,3,4.61
30.5,35.0,2009,1,3,3.51
30.5,35.625,2009,1,3,5.56
31.0,34.375,2009,1,3,4.75
31.0,35.0,2009,1,3,2.05
31.0,35.625,2009,1,3,7.26
31.5,34.375,2009,1,3,4.4
31.5,35.0,2009,1,3,2.27
31.5,35.625,2009,1,3,5.53
32.0,34.375,2009,1,3,4.86
32.0,35.0,2009,1,3,4.13
32.0,35.625,2009,1,3,4.58
32.5,34.375,2009,1,3,5.24
32.5,35.0,2009,1,3,5.09
32.5,35.625,2009,1,3,4.04
33.0,34.375,2009,1,3,4.42
33.0,35.0,2009,1,3,6.4
33.0,35.625,2009,1,3,3.94
29.5,34.375,2009,1,4,2.84
29.5,35.0,2009,1,4,2.55
29.5,35.625,2009,1,4,4.31
30.0,34.375,2009,1,4,3.47
30.0,35.0,2009,1,4,3.15
