-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_UVA     CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UVA
32.5,34.5,2009,1,17,0.18
32.5,35.5,2009,1,17,0.17
29.5,34.5,2009,1,18,0.19
29.5,35.5,2009,1,18,0.24
30.5,34.5,2009,1,18,0.19
30.5,35.5,2009,1,18,0.21
31.5,34.5,2009,1,18,0.18
31.5,35.5,2009,1,18,0.18
32.5,34.5,2009,1,18,0.18
32.5,35.5,2009,1,18,0.17
29.5,34.5,2009,1,19,0.21
29.5,35.5,2009,1,19,0.23
30.5,34.5,2009,1,19,0.19
30.5,35.5,2009,1,19,0.2
31.5,34.5,2009,1,19,0.16
31.5,35.5,2009,1,19,0.15
32.5,34.5,2009,1,19,0.15
32.5,35.5,2009,1,19,0.15
29.5,34.5,2009,1,20,0.24
29.5,35.5,2009,1,20,0.23
30.5,34.5,2009,1,20,0.22
30.5,35.5,2009,1,20,0.22
31.5,34.5,2009,1,20,0.17
31.5,35.5,2009,1,20,0.2
32.5,34.5,2009,1,20,0.15
32.5,35.5,2009,1,20,0.15
29.5,34.5,2009,1,21,0.23
29.5,35.5,2009,1,21,0.23
30.5,34.5,2009,1,21,0.22
30.5,35.5,2009,1,21,0.23
31.5,34.5,2009,1,21,0.2
31.5,35.5,2009,1,21,0.2
32.5,34.5,2009,1,21,0.2
32.5,35.5,2009,1,21,0.2
29.5,34.5,2009,1,22,0.23
29.5,35.5,2009,1,22,0.24
30.5,34.5,2009,1,22,0.23
30.5,35.5,2009,1,22,0.23
31.5,34.5,2009,1,22,0.2
31.5,35.5,2009,1,22,0.21
32.5,34.5,2009,1,22,0.21
32.5,35.5,2009,1,22,0.2
29.5,34.5,2009,1,23,0.16
29.5,35.5,2009,1,23,0.18
30.5,34.5,2009,1,23,0.12
30.5,35.5,2009,1,23,0.16
31.5,34.5,2009,1,23,0.09
31.5,35.5,2009,1,23,0.13
32.5,34.5,2009,1,23,0.08
32.5,35.5,2009,1,23,0.11
29.5,34.5,2009,1,24,0.19
29.5,35.5,2009,1,24,0.21
30.5,34.5,2009,1,24,0.12
30.5,35.5,2009,1,24,0.16
31.5,34.5,2009,1,24,0.11
31.5,35.5,2009,1,24,0.14
32.5,34.5,2009,1,24,0.09
32.5,35.5,2009,1,24,0.1
29.5,34.5,2009,1,25,0.23
29.5,35.5,2009,1,25,0.24
30.5,34.5,2009,1,25,0.21
30.5,35.5,2009,1,25,0.22
31.5,34.5,2009,1,25,0.2
31.5,35.5,2009,1,25,0.21
32.5,34.5,2009,1,25,0.18
32.5,35.5,2009,1,25,0.19
29.5,34.5,2009,1,26,0.24
29.5,35.5,2009,1,26,0.24
30.5,34.5,2009,1,26,0.2
30.5,35.5,2009,1,26,0.21
31.5,34.5,2009,1,26,0.17
31.5,35.5,2009,1,26,0.19
32.5,34.5,2009,1,26,0.15
32.5,35.5,2009,1,26,0.16
29.5,34.5,2009,1,27,0.25
29.5,35.5,2009,1,27,0.25
30.5,34.5,2009,1,27,0.23
30.5,35.5,2009,1,27,0.23
31.5,34.5,2009,1,27,0.21
31.5,35.5,2009,1,27,0.21
32.5,34.5,2009,1,27,0.19
32.5,35.5,2009,1,27,0.19
29.5,34.5,2009,1,28,0.19
29.5,35.5,2009,1,28,0.21
30.5,34.5,2009,1,28,0.2
30.5,35.5,2009,1,28,0.2
31.5,34.5,2009,1,28,0.17
31.5,35.5,2009,1,28,0.17
32.5,34.5,2009,1,28,0.14
32.5,35.5,2009,1,28,0.13
29.5,34.5,2009,1,29,0.24
29.5,35.5,2009,1,29,0.26
30.5,34.5,2009,1,29,0.21
30.5,35.5,2009,1,29,0.23
31.5,34.5,2009,1,29,0.2
31.5,35.5,2009,1,29,0.21
32.5,34.5,2009,1,29,0.19
32.5,35.5,2009,1,29,0.18
29.5,34.5,2009,1,30,0.25
29.5,35.5,2009,1,30,0.26
30.5,34.5,2009,1,30,0.21
30.5,35.5,2009,1,30,0.22
31.5,34.5,2009,1,30,0.19
31.5,35.5,2009,1,30,0.21
32.5,34.5,2009,1,30,0.17
32.5,35.5,2009,1,30,0.18
29.5,34.5,2009,1,31,0.24
29.5,35.5,2009,1,31,0.26
30.5,34.5,2009,1,31,0.21
30.5,35.5,2009,1,31,0.23
31.5,34.5,2009,1,31,0.19
31.5,35.5,2009,1,31,0.21
32.5,34.5,2009,1,31,0.14
32.5,35.5,2009,1,31,0.13
29.5,34.5,2009,2,1,0.25
29.5,35.5,2009,2,1,0.26
30.5,34.5,2009,2,1,0.24
30.5,35.5,2009,2,1,0.25
31.5,34.5,2009,2,1,0.2
31.5,35.5,2009,2,1,0.19
32.5,34.5,2009,2,1,0.16
32.5,35.5,2009,2,1,0.13
29.5,34.5,2009,2,2,0.26
29.5,35.5,2009,2,2,0.27
30.5,34.5,2009,2,2,0.25
30.5,35.5,2009,2,2,0.26
31.5,34.5,2009,2,2,0.23
31.5,35.5,2009,2,2,0.23
32.5,34.5,2009,2,2,0.22
32.5,35.5,2009,2,2,0.15
29.5,34.5,2009,2,3,0.27
29.5,35.5,2009,2,3,0.28
30.5,34.5,2009,2,3,0.25
30.5,35.5,2009,2,3,0.26
31.5,34.5,2009,2,3,0.23
31.5,35.5,2009,2,3,0.24
32.5,34.5,2009,2,3,0.23
32.5,35.5,2009,2,3,0.23
29.5,34.5,2009,2,4,0.26
29.5,35.5,2009,2,4,0.27
30.5,34.5,2009,2,4,0.26
30.5,35.5,2009,2,4,0.26
31.5,34.5,2009,2,4,0.23
31.5,35.5,2009,2,4,0.24
32.5,34.5,2009,2,4,0.24
32.5,35.5,2009,2,4,0.23
29.5,34.5,2009,2,5,0.27
29.5,35.5,2009,2,5,0.27
30.5,34.5,2009,2,5,0.26
30.5,35.5,2009,2,5,0.26
31.5,34.5,2009,2,5,0.24
31.5,35.5,2009,2,5,0.24
32.5,34.5,2009,2,5,0.23
32.5,35.5,2009,2,5,0.23
29.5,34.5,2009,2,6,0.26
29.5,35.5,2009,2,6,0.28
30.5,34.5,2009,2,6,0.25
30.5,35.5,2009,2,6,0.26
31.5,34.5,2009,2,6,0.23
31.5,35.5,2009,2,6,0.25
32.5,34.5,2009,2,6,0.22
32.5,35.5,2009,2,6,0.21
29.5,34.5,2009,2,7,0.27
29.5,35.5,2009,2,7,0.28
30.5,34.5,2009,2,7,0.25
30.5,35.5,2009,2,7,0.27
31.5,34.5,2009,2,7,0.23
31.5,35.5,2009,2,7,0.25
32.5,34.5,2009,2,7,0.22
32.5,35.5,2009,2,7,0.21
29.5,34.5,2009,2,8,0.24
29.5,35.5,2009,2,8,0.26
30.5,34.5,2009,2,8,0.22
30.5,35.5,2009,2,8,0.23
31.5,34.5,2009,2,8,0.17
31.5,35.5,2009,2,8,0.2
32.5,34.5,2009,2,8,0.15
32.5,35.5,2009,2,8,0.16
29.5,34.5,2009,2,9,0.24
29.5,35.5,2009,2,9,0.24
30.5,34.5,2009,2,9,0.22
30.5,35.5,2009,2,9,0.23
31.5,34.5,2009,2,9,0.16
31.5,35.5,2009,2,9,0.2
32.5,34.5,2009,2,9,0.13
32.5,35.5,2009,2,9,0.16
29.5,34.5,2009,2,10,0.17
29.5,35.5,2009,2,10,0.17
30.5,34.5,2009,2,10,0.16
30.5,35.5,2009,2,10,0.15
31.5,34.5,2009,2,10,0.14
31.5,35.5,2009,2,10,0.14
32.5,34.5,2009,2,10,0.11
32.5,35.5,2009,2,10,0.1
29.5,34.5,2009,2,11,0.26
29.5,35.5,2009,2,11,0.26
30.5,34.5,2009,2,11,0.24
30.5,35.5,2009,2,11,0.22
31.5,34.5,2009,2,11,0.21
31.5,35.5,2009,2,11,0.16
32.5,34.5,2009,2,11,0.22
32.5,35.5,2009,2,11,0.18
29.5,34.5,2009,2,12,0.28
29.5,35.5,2009,2,12,0.29
30.5,34.5,2009,2,12,0.26
30.5,35.5,2009,2,12,0.28
31.5,34.5,2009,2,12,0.25
31.5,35.5,2009,2,12,0.26
32.5,34.5,2009,2,12,0.22
32.5,35.5,2009,2,12,0.23
29.5,34.5,2009,2,13,0.27
29.5,35.5,2009,2,13,0.27
30.5,34.5,2009,2,13,0.27
30.5,35.5,2009,2,13,0.26
31.5,34.5,2009,2,13,0.26
31.5,35.5,2009,2,13,0.25
32.5,34.5,2009,2,13,0.26
32.5,35.5,2009,2,13,0.24
29.5,34.5,2009,2,14,0.28
29.5,35.5,2009,2,14,0.3
30.5,34.5,2009,2,14,0.28
30.5,35.5,2009,2,14,0.29
31.5,34.5,2009,2,14,0.25
31.5,35.5,2009,2,14,0.27
32.5,34.5,2009,2,14,0.26
32.5,35.5,2009,2,14,0.26
29.5,34.5,2009,2,15,0.27
29.5,35.5,2009,2,15,0.28
30.5,34.5,2009,2,15,0.23
30.5,35.5,2009,2,15,0.28
31.5,34.5,2009,2,15,0.22
31.5,35.5,2009,2,15,0.26
32.5,34.5,2009,2,15,0.2
32.5,35.5,2009,2,15,0.22
29.5,34.5,2009,2,16,0.23
29.5,35.5,2009,2,16,0.23
30.5,34.5,2009,2,16,0.24
30.5,35.5,2009,2,16,0.26
31.5,34.5,2009,2,16,0.23
31.5,35.5,2009,2,16,0.24
32.5,34.5,2009,2,16,0.18
32.5,35.5,2009,2,16,0.2
29.5,34.5,2009,2,17,0.29
29.5,35.5,2009,2,17,0.31
30.5,34.5,2009,2,17,0.28
30.5,35.5,2009,2,17,0.26
31.5,34.5,2009,2,17,0.2
31.5,35.5,2009,2,17,0.16
32.5,34.5,2009,2,17,0.25
32.5,35.5,2009,2,17,0.21
29.5,34.5,2009,2,18,0.29
29.5,35.5,2009,2,18,0.31
30.5,34.5,2009,2,18,0.29
30.5,35.5,2009,2,18,0.3
31.5,34.5,2009,2,18,0.26
31.5,35.5,2009,2,18,0.27
32.5,34.5,2009,2,18,0.21
32.5,35.5,2009,2,18,0.21
29.5,34.5,2009,2,19,0.19
29.5,35.5,2009,2,19,0.2
30.5,34.5,2009,2,19,0.16
30.5,35.5,2009,2,19,0.16
31.5,34.5,2009,2,19,0.15
31.5,35.5,2009,2,19,0.14
32.5,34.5,2009,2,19,0.17
32.5,35.5,2009,2,19,0.15
29.5,34.5,2009,2,20,0.26
29.5,35.5,2009,2,20,0.27
30.5,34.5,2009,2,20,0.22
30.5,35.5,2009,2,20,0.25
31.5,34.5,2009,2,20,0.21
31.5,35.5,2009,2,20,0.18
32.5,34.5,2009,2,20,0.19
32.5,35.5,2009,2,20,0.12
29.5,34.5,2009,2,21,0.26
29.5,35.5,2009,2,21,0.29
30.5,34.5,2009,2,21,0.22
30.5,35.5,2009,2,21,0.21
31.5,34.5,2009,2,21,0.17
31.5,35.5,2009,2,21,0.14
32.5,34.5,2009,2,21,0.22
32.5,35.5,2009,2,21,0.17
29.5,34.5,2009,2,22,0.28
29.5,35.5,2009,2,22,0.3
30.5,34.5,2009,2,22,0.24
30.5,35.5,2009,2,22,0.23
31.5,34.5,2009,2,22,0.16
31.5,35.5,2009,2,22,0.15
32.5,34.5,2009,2,22,0.16
32.5,35.5,2009,2,22,0.11
29.5,34.5,2009,2,23,0.27
29.5,35.5,2009,2,23,0.31
30.5,34.5,2009,2,23,0.27
30.5,35.5,2009,2,23,0.28
31.5,34.5,2009,2,23,0.27
31.5,35.5,2009,2,23,0.24
32.5,34.5,2009,2,23,0.22
32.5,35.5,2009,2,23,0.2
29.5,34.5,2009,2,24,0.31
29.5,35.5,2009,2,24,0.32
30.5,34.5,2009,2,24,0.29
30.5,35.5,2009,2,24,0.3
31.5,34.5,2009,2,24,0.27
31.5,35.5,2009,2,24,0.26
32.5,34.5,2009,2,24,0.26
32.5,35.5,2009,2,24,0.23
29.5,34.5,2009,2,25,0.31
29.5,35.5,2009,2,25,0.33
30.5,34.5,2009,2,25,0.31
30.5,35.5,2009,2,25,0.31
31.5,34.5,2009,2,25,0.28
31.5,35.5,2009,2,25,0.28
32.5,34.5,2009,2,25,0.27
32.5,35.5,2009,2,25,0.26
29.5,34.5,2009,2,26,0.31
29.5,35.5,2009,2,26,0.33
30.5,34.5,2009,2,26,0.3
30.5,35.5,2009,2,26,0.32
31.5,34.5,2009,2,26,0.27
31.5,35.5,2009,2,26,0.29
32.5,34.5,2009,2,26,0.29
32.5,35.5,2009,2,26,0.29
29.5,34.5,2009,2,27,0.22
29.5,35.5,2009,2,27,0.2
30.5,34.5,2009,2,27,0.21
30.5,35.5,2009,2,27,0.18
31.5,34.5,2009,2,27,0.13
31.5,35.5,2009,2,27,0.15
32.5,34.5,2009,2,27,0.12
32.5,35.5,2009,2,27,0.12
29.5,34.5,2009,2,28,0.23
29.5,35.5,2009,2,28,0.3
30.5,34.5,2009,2,28,0.2
30.5,35.5,2009,2,28,0.21
31.5,34.5,2009,2,28,0.18
31.5,35.5,2009,2,28,0.17
32.5,34.5,2009,2,28,0.15
32.5,35.5,2009,2,28,0.09
29.5,34.5,2009,3,1,0.2
29.5,35.5,2009,3,1,0.19
30.5,34.5,2009,3,1,0.21
30.5,35.5,2009,3,1,0.18
31.5,34.5,2009,3,1,0.21
31.5,35.5,2009,3,1,0.15
32.5,34.5,2009,3,1,0.23
32.5,35.5,2009,3,1,0.18
29.5,34.5,2009,3,2,0.27
29.5,35.5,2009,3,2,0.28
30.5,34.5,2009,3,2,0.26
30.5,35.5,2009,3,2,0.25
31.5,34.5,2009,3,2,0.19
31.5,35.5,2009,3,2,0.21
32.5,34.5,2009,3,2,0.2
32.5,35.5,2009,3,2,0.17
29.5,34.5,2009,3,3,0.33
29.5,35.5,2009,3,3,0.34
30.5,34.5,2009,3,3,0.31
30.5,35.5,2009,3,3,0.31
31.5,34.5,2009,3,3,0.28
31.5,35.5,2009,3,3,0.21
32.5,34.5,2009,3,3,0.25
32.5,35.5,2009,3,3,0.15
29.5,34.5,2009,3,4,0.34
29.5,35.5,2009,3,4,0.35
30.5,34.5,2009,3,4,0.33
30.5,35.5,2009,3,4,0.34
31.5,34.5,2009,3,4,0.31
31.5,35.5,2009,3,4,0.32
32.5,34.5,2009,3,4,0.31
32.5,35.5,2009,3,4,0.29
29.5,34.5,2009,3,5,0.3
29.5,35.5,2009,3,5,0.33
30.5,34.5,2009,3,5,0.3
30.5,35.5,2009,3,5,0.31
31.5,34.5,2009,3,5,0.24
31.5,35.5,2009,3,5,0.26
32.5,34.5,2009,3,5,0.23
32.5,35.5,2009,3,5,0.25
29.5,34.5,2009,3,6,0.34
29.5,35.5,2009,3,6,0.35
30.5,34.5,2009,3,6,0.33
30.5,35.5,2009,3,6,0.34
31.5,34.5,2009,3,6,0.3
31.5,35.5,2009,3,6,0.32
32.5,34.5,2009,3,6,0.31
32.5,35.5,2009,3,6,0.3
29.5,34.5,2009,3,7,0.3
29.5,35.5,2009,3,7,0.32
30.5,34.5,2009,3,7,0.3
30.5,35.5,2009,3,7,0.32
31.5,34.5,2009,3,7,0.25
31.5,35.5,2009,3,7,0.3
32.5,34.5,2009,3,7,0.27
32.5,35.5,2009,3,7,0.28
29.5,34.5,2009,3,8,0.31
29.5,35.5,2009,3,8,0.31
30.5,34.5,2009,3,8,0.25
30.5,35.5,2009,3,8,0.29
31.5,34.5,2009,3,8,0.22
31.5,35.5,2009,3,8,0.26
32.5,34.5,2009,3,8,0.21
32.5,35.5,2009,3,8,0.23
29.5,34.5,2009,3,9,0.32
29.5,35.5,2009,3,9,0.29
30.5,34.5,2009,3,9,0.28
30.5,35.5,2009,3,9,0.31
31.5,34.5,2009,3,9,0.26
31.5,35.5,2009,3,9,0.28
32.5,34.5,2009,3,9,0.27
32.5,35.5,2009,3,9,0.27
29.5,34.5,2009,3,10,0.35
29.5,35.5,2009,3,10,0.37
30.5,34.5,2009,3,10,0.35
30.5,35.5,2009,3,10,0.35
31.5,34.5,2009,3,10,0.29
31.5,35.5,2009,3,10,0.29
32.5,34.5,2009,3,10,0.31
32.5,35.5,2009,3,10,0.24
29.5,34.5,2009,3,11,0.35
29.5,35.5,2009,3,11,0.33
30.5,34.5,2009,3,11,0.34
30.5,35.5,2009,3,11,0.34
31.5,34.5,2009,3,11,0.3
31.5,35.5,2009,3,11,0.33
32.5,34.5,2009,3,11,0.29
32.5,35.5,2009,3,11,0.3
29.5,34.5,2009,3,12,0.36
29.5,35.5,2009,3,12,0.35
30.5,34.5,2009,3,12,0.34
30.5,35.5,2009,3,12,0.35
31.5,34.5,2009,3,12,0.32
31.5,35.5,2009,3,12,0.33
32.5,34.5,2009,3,12,0.31
32.5,35.5,2009,3,12,0.32
29.5,34.5,2009,3,13,0.36
29.5,35.5,2009,3,13,0.37
30.5,34.5,2009,3,13,0.35
30.5,35.5,2009,3,13,0.35
31.5,34.5,2009,3,13,0.32
31.5,35.5,2009,3,13,0.33
32.5,34.5,2009,3,13,0.31
32.5,35.5,2009,3,13,0.29
29.5,34.5,2009,3,14,0.36
29.5,35.5,2009,3,14,0.38
30.5,34.5,2009,3,14,0.34
30.5,35.5,2009,3,14,0.32
31.5,34.5,2009,3,14,0.26
31.5,35.5,2009,3,14,0.24
32.5,34.5,2009,3,14,0.28
32.5,35.5,2009,3,14,0.25
29.5,34.5,2009,3,15,0.36
29.5,35.5,2009,3,15,0.38
30.5,34.5,2009,3,15,0.31
30.5,35.5,2009,3,15,0.3
31.5,34.5,2009,3,15,0.22
31.5,35.5,2009,3,15,0.17
32.5,34.5,2009,3,15,0.3
32.5,35.5,2009,3,15,0.19
29.5,34.5,2009,3,16,0.38
29.5,35.5,2009,3,16,0.39
30.5,34.5,2009,3,16,0.37
30.5,35.5,2009,3,16,0.38
31.5,34.5,2009,3,16,0.33
31.5,35.5,2009,3,16,0.34
32.5,34.5,2009,3,16,0.33
32.5,35.5,2009,3,16,0.3
29.5,34.5,2009,3,17,0.37
29.5,35.5,2009,3,17,0.38
30.5,34.5,2009,3,17,0.37
30.5,35.5,2009,3,17,0.37
31.5,34.5,2009,3,17,0.34
31.5,35.5,2009,3,17,0.36
32.5,34.5,2009,3,17,0.33
32.5,35.5,2009,3,17,0.34
29.5,34.5,2009,3,18,0.37
29.5,35.5,2009,3,18,0.38
30.5,34.5,2009,3,18,0.35
30.5,35.5,2009,3,18,0.37
31.5,34.5,2009,3,18,0.32
31.5,35.5,2009,3,18,0.35
32.5,34.5,2009,3,18,0.3
32.5,35.5,2009,3,18,0.31
29.5,34.5,2009,3,19,0.37
29.5,35.5,2009,3,19,0.38
30.5,34.5,2009,3,19,0.31
30.5,35.5,2009,3,19,0.35
31.5,34.5,2009,3,19,0.26
31.5,35.5,2009,3,19,0.3
32.5,34.5,2009,3,19,0.27
32.5,35.5,2009,3,19,0.29
29.5,34.5,2009,3,20,0.3
29.5,35.5,2009,3,20,0.32
30.5,34.5,2009,3,20,0.28
30.5,35.5,2009,3,20,0.27
31.5,34.5,2009,3,20,0.24
31.5,35.5,2009,3,20,0.24
32.5,34.5,2009,3,20,0.21
32.5,35.5,2009,3,20,0.19
29.5,34.5,2009,3,21,0.37
29.5,35.5,2009,3,21,0.39
30.5,34.5,2009,3,21,0.38
30.5,35.5,2009,3,21,0.38
31.5,34.5,2009,3,21,0.34
31.5,35.5,2009,3,21,0.36
32.5,34.5,2009,3,21,0.35
32.5,35.5,2009,3,21,0.32
29.5,34.5,2009,3,22,0.39
29.5,35.5,2009,3,22,0.4
30.5,34.5,2009,3,22,0.38
30.5,35.5,2009,3,22,0.39
31.5,34.5,2009,3,22,0.35
31.5,35.5,2009,3,22,0.37
32.5,34.5,2009,3,22,0.36
32.5,35.5,2009,3,22,0.36
29.5,34.5,2009,3,23,0.28
29.5,35.5,2009,3,23,0.33
30.5,34.5,2009,3,23,0.27
30.5,35.5,2009,3,23,0.29
31.5,34.5,2009,3,23,0.25
31.5,35.5,2009,3,23,0.29
32.5,34.5,2009,3,23,0.24
32.5,35.5,2009,3,23,0.26
29.5,34.5,2009,3,24,0.34
29.5,35.5,2009,3,24,0.37
30.5,34.5,2009,3,24,0.32
30.5,35.5,2009,3,24,0.29
31.5,34.5,2009,3,24,0.26
31.5,35.5,2009,3,24,0.22
32.5,34.5,2009,3,24,0.31
32.5,35.5,2009,3,24,0.25
29.5,34.5,2009,3,25,0.4
29.5,35.5,2009,3,25,0.41
30.5,34.5,2009,3,25,0.38
30.5,35.5,2009,3,25,0.38
31.5,34.5,2009,3,25,0.31
31.5,35.5,2009,3,25,0.33
32.5,34.5,2009,3,25,0.33
32.5,35.5,2009,3,25,0.27
29.5,34.5,2009,3,26,0.4
29.5,35.5,2009,3,26,0.39
30.5,34.5,2009,3,26,0.38
30.5,35.5,2009,3,26,0.39
31.5,34.5,2009,3,26,0.36
31.5,35.5,2009,3,26,0.37
32.5,34.5,2009,3,26,0.34
32.5,35.5,2009,3,26,0.33
29.5,34.5,2009,3,27,0.39
29.5,35.5,2009,3,27,0.41
30.5,34.5,2009,3,27,0.37
30.5,35.5,2009,3,27,0.38
31.5,34.5,2009,3,27,0.34
31.5,35.5,2009,3,27,0.36
32.5,34.5,2009,3,27,0.32
32.5,35.5,2009,3,27,0.34
29.5,34.5,2009,3,28,0.4
29.5,35.5,2009,3,28,0.41
30.5,34.5,2009,3,28,0.39
30.5,35.5,2009,3,28,0.37
31.5,34.5,2009,3,28,0.34
31.5,35.5,2009,3,28,0.31
32.5,34.5,2009,3,28,0.35
32.5,35.5,2009,3,28,0.3
29.5,34.5,2009,3,29,0.39
29.5,35.5,2009,3,29,0.38
30.5,34.5,2009,3,29,0.36
30.5,35.5,2009,3,29,0.34
31.5,34.5,2009,3,29,0.36
31.5,35.5,2009,3,29,0.36
32.5,34.5,2009,3,29,0.37
32.5,35.5,2009,3,29,0.35
29.5,34.5,2009,3,30,0.41
29.5,35.5,2009,3,30,0.42
30.5,34.5,2009,3,30,0.39
30.5,35.5,2009,3,30,0.4
31.5,34.5,2009,3,30,0.36
31.5,35.5,2009,3,30,0.35
32.5,34.5,2009,3,30,0.36
