-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MAX
29.5,34.375,2009,1,1,8.18
29.5,35.0,2009,1,1,6.19
29.5,35.625,2009,1,1,6.38
30.0,34.375,2009,1,1,6.33
30.0,35.0,2009,1,1,5.83
30.0,35.625,2009,1,1,7.08
30.5,34.375,2009,1,1,5.58
30.5,35.0,2009,1,1,5.26
30.5,35.625,2009,1,1,7.16
31.0,34.375,2009,1,1,5.81
31.0,35.0,2009,1,1,6.14
31.0,35.625,2009,1,1,5.46
31.5,34.375,2009,1,1,6.49
31.5,35.0,2009,1,1,6.25
31.5,35.625,2009,1,1,5.37
32.0,34.375,2009,1,1,9.4
32.0,35.0,2009,1,1,5.97
32.0,35.625,2009,1,1,6.19
32.5,34.375,2009,1,1,10.44
32.5,35.0,2009,1,1,6.09
32.5,35.625,2009,1,1,4.5
33.0,34.375,2009,1,1,10.41
33.0,35.0,2009,1,1,7.99
33.0,35.625,2009,1,1,4.98
29.5,34.375,2009,1,2,4.16
29.5,35.0,2009,1,2,4.5
29.5,35.625,2009,1,2,3.38
30.0,34.375,2009,1,2,3.03
30.0,35.0,2009,1,2,3.54
30.0,35.625,2009,1,2,3.15
30.5,34.375,2009,1,2,2.79
30.5,35.0,2009,1,2,2.28
30.5,35.625,2009,1,2,3.65
31.0,34.375,2009,1,2,3.09
31.0,35.0,2009,1,2,2.02
31.0,35.625,2009,1,2,3.26
31.5,34.375,2009,1,2,2.89
31.5,35.0,2009,1,2,2.09
31.5,35.625,2009,1,2,3.08
32.0,34.375,2009,1,2,4.06
32.0,35.0,2009,1,2,2.21
