-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MIN     MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MIN
29.5,34.375,2009,1,1,4.41
29.5,35.0,2009,1,1,4.97
29.5,35.625,2009,1,1,3.69
30.0,34.375,2009,1,1,1.74
30.0,35.0,2009,1,1,2.22
30.0,35.625,2009,1,1,3.9
30.5,34.375,2009,1,1,1.44
30.5,35.0,2009,1,1,1.15
30.5,35.625,2009,1,1,2.92
31.0,34.375,2009,1,1,2.87
31.0,35.0,2009,1,1,2.36
31.0,35.625,2009,1,1,0.7
31.5,34.375,2009,1,1,4.41
31.5,35.0,2009,1,1,4.42
31.5,35.625,2009,1,1,1.74
32.0,34.375,2009,1,1,4.98
32.0,35.0,2009,1,1,4.25
32.0,35.625,2009,1,1,2.29
32.5,34.375,2009,1,1,4.78
32.5,35.0,2009,1,1,3.64
32.5,35.625,2009,1,1,2.17
33.0,34.375,2009,1,1,3.77
33.0,35.0,2009,1,1,4.35
33.0,35.625,2009,1,1,2.95
29.5,34.375,2009,1,2,3.25
29.5,35.0,2009,1,2,4.01
29.5,35.625,2009,1,2,1.6
30.0,34.375,2009,1,2,2.05
30.0,35.0,2009,1,2,2.3
30.0,35.625,2009,1,2,1.73
30.5,34.375,2009,1,2,0.78
30.5,35.0,2009,1,2,1.01
30.5,35.625,2009,1,2,1.39
31.0,34.375,2009,1,2,0.59
31.0,35.0,2009,1,2,0.4
31.0,35.625,2009,1,2,0.23
31.5,34.375,2009,1,2,0.21
31.5,35.0,2009,1,2,0.64
31.5,35.625,2009,1,2,0.51
32.0,34.375,2009,1,2,0.47
32.0,35.0,2009,1,2,0.55
32.0,35.625,2009,1,2,0.84
32.5,34.375,2009,1,2,1.26
32.5,35.0,2009,1,2,0.63
32.5,35.625,2009,1,2,0.05
33.0,34.375,2009,1,2,1.13
33.0,35.0,2009,1,2,0.85
33.0,35.625,2009,1,2,1.44
29.5,34.375,2009,1,3,2.34
29.5,35.0,2009,1,3,1.8
29.5,35.625,2009,1,3,4.36
30.0,34.375,2009,1,3,1.73
30.0,35.0,2009,1,3,1.67
30.0,35.625,2009,1,3,5.13
30.5,34.375,2009,1,3,1.99
30.5,35.0,2009,1,3,1.82
30.5,35.625,2009,1,3,5.39
31.0,34.375,2009,1,3,2.0
31.0,35.0,2009,1,3,1.71
31.0,35.625,2009,1,3,3.55
31.5,34.375,2009,1,3,1.38
31.5,35.0,2009,1,3,2.32
31.5,35.625,2009,1,3,3.61
32.0,34.375,2009,1,3,0.28
32.0,35.0,2009,1,3,2.89
32.0,35.625,2009,1,3,4.06
32.5,34.375,2009,1,3,0.31
32.5,35.0,2009,1,3,1.72
32.5,35.625,2009,1,3,3.47
33.0,34.375,2009,1,3,1.79
33.0,35.0,2009,1,3,1.31
33.0,35.625,2009,1,3,2.65
29.5,34.375,2009,1,4,2.9
29.5,35.0,2009,1,4,2.51
29.5,35.625,2009,1,4,0.81
30.0,34.375,2009,1,4,0.52
30.0,35.0,2009,1,4,1.47
30.0,35.625,2009,1,4,0.41
30.5,34.375,2009,1,4,0.66
30.5,35.0,2009,1,4,0.26
30.5,35.625,2009,1,4,1.03
31.0,34.375,2009,1,4,0.43
31.0,35.0,2009,1,4,0.24
31.0,35.625,2009,1,4,0.52
31.5,34.375,2009,1,4,0.84
31.5,35.0,2009,1,4,0.32
31.5,35.625,2009,1,4,0.38
32.0,34.375,2009,1,4,0.2
32.0,35.0,2009,1,4,0.64
32.0,35.625,2009,1,4,0.29
32.5,34.375,2009,1,4,0.72
32.5,35.0,2009,1,4,0.7
32.5,35.625,2009,1,4,0.98
33.0,34.375,2009,1,4,2.67
33.0,35.0,2009,1,4,2.21
33.0,35.625,2009,1,4,0.99
29.5,34.375,2009,1,5,1.49
29.5,35.0,2009,1,5,1.37
29.5,35.625,2009,1,5,3.06
30.0,34.375,2009,1,5,1.72
30.0,35.0,2009,1,5,1.41
30.0,35.625,2009,1,5,3.54
30.5,34.375,2009,1,5,2.13
30.5,35.0,2009,1,5,2.11
30.5,35.625,2009,1,5,3.17
31.0,34.375,2009,1,5,1.41
31.0,35.0,2009,1,5,1.14
