-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M
30.5,35.625,2009,1,5,2.61
31.0,34.375,2009,1,5,6.14
31.0,35.0,2009,1,5,4.88
31.0,35.625,2009,1,5,3.34
31.5,34.375,2009,1,5,7.5
31.5,35.0,2009,1,5,5.66
31.5,35.625,2009,1,5,4.04
32.0,34.375,2009,1,5,8.5
32.0,35.0,2009,1,5,6.28
32.0,35.625,2009,1,5,3.97
32.5,34.375,2009,1,5,8.43
32.5,35.0,2009,1,5,6.6
32.5,35.625,2009,1,5,4.08
33.0,34.375,2009,1,5,8.31
33.0,35.0,2009,1,5,7.05
33.0,35.625,2009,1,5,4.37
29.5,34.375,2009,1,6,1.9
29.5,35.0,2009,1,6,1.94
29.5,35.625,2009,1,6,1.54
30.0,34.375,2009,1,6,2.44
30.0,35.0,2009,1,6,1.85
30.0,35.625,2009,1,6,1.77
30.5,34.375,2009,1,6,3.06
30.5,35.0,2009,1,6,2.42
30.5,35.625,2009,1,6,2.21
31.0,34.375,2009,1,6,3.35
31.0,35.0,2009,1,6,2.68
31.0,35.625,2009,1,6,2.66
31.5,34.375,2009,1,6,4.7
31.5,35.0,2009,1,6,3.05
31.5,35.625,2009,1,6,3.3
32.0,34.375,2009,1,6,6.31
32.0,35.0,2009,1,6,3.93
32.0,35.625,2009,1,6,3.23
32.5,34.375,2009,1,6,7.02
32.5,35.0,2009,1,6,4.51
32.5,35.625,2009,1,6,3.26
33.0,34.375,2009,1,6,7.37
33.0,35.0,2009,1,6,5.16
33.0,35.625,2009,1,6,3.37
29.5,34.375,2009,1,7,2.46
29.5,35.0,2009,1,7,2.57
29.5,35.625,2009,1,7,1.94
30.0,34.375,2009,1,7,3.04
30.0,35.0,2009,1,7,2.69
30.0,35.625,2009,1,7,2.27
30.5,34.375,2009,1,7,3.97
30.5,35.0,2009,1,7,3.63
30.5,35.625,2009,1,7,3.0
31.0,34.375,2009,1,7,4.99
31.0,35.0,2009,1,7,4.57
31.0,35.625,2009,1,7,3.77
31.5,34.375,2009,1,7,7.14
31.5,35.0,2009,1,7,5.13
31.5,35.625,2009,1,7,4.8
32.0,34.375,2009,1,7,8.5
32.0,35.0,2009,1,7,6.1
32.0,35.625,2009,1,7,5.04
32.5,34.375,2009,1,7,8.73
32.5,35.0,2009,1,7,6.89
32.5,35.625,2009,1,7,5.26
33.0,34.375,2009,1,7,8.83
33.0,35.0,2009,1,7,7.29
33.0,35.625,2009,1,7,5.22
29.5,34.375,2009,1,8,5.32
29.5,35.0,2009,1,8,4.36
29.5,35.625,2009,1,8,3.35
30.0,34.375,2009,1,8,5.92
30.0,35.0,2009,1,8,5.23
30.0,35.625,2009,1,8,4.07
30.5,34.375,2009,1,8,6.57
30.5,35.0,2009,1,8,6.1
30.5,35.625,2009,1,8,5.22
31.0,34.375,2009,1,8,6.98
31.0,35.0,2009,1,8,6.93
31.0,35.625,2009,1,8,6.56
31.5,34.375,2009,1,8,7.52
31.5,35.0,2009,1,8,6.94
31.5,35.625,2009,1,8,7.11
32.0,34.375,2009,1,8,8.09
32.0,35.0,2009,1,8,6.93
32.0,35.625,2009,1,8,7.02
32.5,34.375,2009,1,8,8.01
32.5,35.0,2009,1,8,7.18
32.5,35.625,2009,1,8,6.81
33.0,34.375,2009,1,8,7.98
33.0,35.0,2009,1,8,7.38
33.0,35.625,2009,1,8,6.39
29.5,34.375,2009,1,9,5.43
29.5,35.0,2009,1,9,5.44
29.5,35.625,2009,1,9,4.22
30.0,34.375,2009,1,9,5.76
30.0,35.0,2009,1,9,5.61
30.0,35.625,2009,1,9,4.83
30.5,34.375,2009,1,9,6.06
30.5,35.0,2009,1,9,6.04
30.5,35.625,2009,1,9,5.33
31.0,34.375,2009,1,9,6.25
31.0,35.0,2009,1,9,6.33
31.0,35.625,2009,1,9,5.87
31.5,34.375,2009,1,9,7.2
31.5,35.0,2009,1,9,6.37
31.5,35.625,2009,1,9,6.35
32.0,34.375,2009,1,9,8.01
32.0,35.0,2009,1,9,6.6
32.0,35.625,2009,1,9,6.19
32.5,34.375,2009,1,9,8.03
32.5,35.0,2009,1,9,6.97
32.5,35.625,2009,1,9,6.22
33.0,34.375,2009,1,9,7.96
33.0,35.0,2009,1,9,7.35
33.0,35.625,2009,1,9,6.4
29.5,34.375,2009,1,10,4.68
29.5,35.0,2009,1,10,4.51
29.5,35.625,2009,1,10,4.05
30.0,34.375,2009,1,10,5.05
30.0,35.0,2009,1,10,4.57
30.0,35.625,2009,1,10,3.92
30.5,34.375,2009,1,10,5.55
30.5,35.0,2009,1,10,5.16
30.5,35.625,2009,1,10,4.28
31.0,34.375,2009,1,10,6.32
31.0,35.0,2009,1,10,5.79
31.0,35.625,2009,1,10,4.99
31.5,34.375,2009,1,10,7.37
31.5,35.0,2009,1,10,6.06
31.5,35.625,2009,1,10,5.69
32.0,34.375,2009,1,10,7.81
32.0,35.0,2009,1,10,6.53
32.0,35.625,2009,1,10,5.7
32.5,34.375,2009,1,10,7.78
32.5,35.0,2009,1,10,6.91
32.5,35.625,2009,1,10,5.84
33.0,34.375,2009,1,10,7.78
33.0,35.0,2009,1,10,7.13
33.0,35.625,2009,1,10,5.82
29.5,34.375,2009,1,11,4.0
29.5,35.0,2009,1,11,3.9
29.5,35.625,2009,1,11,3.49
30.0,34.375,2009,1,11,4.64
30.0,35.0,2009,1,11,4.1
30.0,35.625,2009,1,11,3.9
30.5,34.375,2009,1,11,5.58
30.5,35.0,2009,1,11,4.94
30.5,35.625,2009,1,11,4.44
31.0,34.375,2009,1,11,6.89
31.0,35.0,2009,1,11,6.05
31.0,35.625,2009,1,11,5.17
31.5,34.375,2009,1,11,8.15
31.5,35.0,2009,1,11,6.8
31.5,35.625,2009,1,11,6.13
32.0,34.375,2009,1,11,8.68
32.0,35.0,2009,1,11,7.35
32.0,35.625,2009,1,11,6.58
32.5,34.375,2009,1,11,8.78
32.5,35.0,2009,1,11,7.69
32.5,35.625,2009,1,11,6.84
33.0,34.375,2009,1,11,8.81
33.0,35.0,2009,1,11,8.02
33.0,35.625,2009,1,11,6.85
29.5,34.375,2009,1,12,5.58
29.5,35.0,2009,1,12,5.73
29.5,35.625,2009,1,12,4.71
30.0,34.375,2009,1,12,5.74
30.0,35.0,2009,1,12,5.57
30.0,35.625,2009,1,12,4.77
30.5,34.375,2009,1,12,5.95
30.5,35.0,2009,1,12,5.57
30.5,35.625,2009,1,12,4.91
31.0,34.375,2009,1,12,6.17
31.0,35.0,2009,1,12,5.71
31.0,35.625,2009,1,12,5.48
31.5,34.375,2009,1,12,6.83
31.5,35.0,2009,1,12,5.49
31.5,35.625,2009,1,12,5.64
32.0,34.375,2009,1,12,7.36
32.0,35.0,2009,1,12,5.58
32.0,35.625,2009,1,12,5.0
32.5,34.375,2009,1,12,7.16
32.5,35.0,2009,1,12,5.71
32.5,35.625,2009,1,12,4.38
33.0,34.375,2009,1,12,6.79
33.0,35.0,2009,1,12,5.8
33.0,35.625,2009,1,12,4.06
29.5,34.375,2009,1,13,2.81
29.5,35.0,2009,1,13,2.59
29.5,35.625,2009,1,13,2.02
30.0,34.375,2009,1,13,2.67
30.0,35.0,2009,1,13,2.2
30.0,35.625,2009,1,13,1.85
30.5,34.375,2009,1,13,2.8
30.5,35.0,2009,1,13,2.43
30.5,35.625,2009,1,13,1.83
31.0,34.375,2009,1,13,3.06
31.0,35.0,2009,1,13,2.8
31.0,35.625,2009,1,13,1.97
31.5,34.375,2009,1,13,4.36
31.5,35.0,2009,1,13,2.72
31.5,35.625,2009,1,13,2.52
32.0,34.375,2009,1,13,5.25
32.0,35.0,2009,1,13,3.2
32.0,35.625,2009,1,13,2.51
32.5,34.375,2009,1,13,5.65
32.5,35.0,2009,1,13,3.67
32.5,35.625,2009,1,13,2.49
33.0,34.375,2009,1,13,5.8
33.0,35.0,2009,1,13,4.45
33.0,35.625,2009,1,13,2.52
29.5,34.375,2009,1,14,1.59
29.5,35.0,2009,1,14,1.43
29.5,35.625,2009,1,14,0.92
30.0,34.375,2009,1,14,1.28
30.0,35.0,2009,1,14,1.05
30.0,35.625,2009,1,14,0.93
30.5,34.375,2009,1,14,1.34
30.5,35.0,2009,1,14,1.5
30.5,35.625,2009,1,14,1.04
31.0,34.375,2009,1,14,1.98
31.0,35.0,2009,1,14,2.27
31.0,35.625,2009,1,14,1.32
31.5,34.375,2009,1,14,4.25
31.5,35.0,2009,1,14,2.35
31.5,35.625,2009,1,14,2.34
32.0,34.375,2009,1,14,5.47
32.0,35.0,2009,1,14,3.03
32.0,35.625,2009,1,14,2.35
32.5,34.375,2009,1,14,5.93
32.5,35.0,2009,1,14,3.85
32.5,35.625,2009,1,14,2.38
33.0,34.375,2009,1,14,5.99
33.0,35.0,2009,1,14,4.34
33.0,35.625,2009,1,14,2.23
29.5,34.375,2009,1,15,1.55
29.5,35.0,2009,1,15,1.35
29.5,35.625,2009,1,15,0.98
30.0,34.375,2009,1,15,1.41
30.0,35.0,2009,1,15,1.08
30.0,35.625,2009,1,15,1.01
30.5,34.375,2009,1,15,1.46
30.5,35.0,2009,1,15,1.54
30.5,35.625,2009,1,15,1.19
31.0,34.375,2009,1,15,2.01
31.0,35.0,2009,1,15,2.2
31.0,35.625,2009,1,15,1.69
31.5,34.375,2009,1,15,4.51
31.5,35.0,2009,1,15,2.46
31.5,35.625,2009,1,15,2.62
32.0,34.375,2009,1,15,6.49
32.0,35.0,2009,1,15,3.2
32.0,35.625,2009,1,15,2.49
32.5,34.375,2009,1,15,6.88
32.5,35.0,2009,1,15,4.23
32.5,35.625,2009,1,15,2.35
33.0,34.375,2009,1,15,6.96
33.0,35.0,2009,1,15,4.86
33.0,35.625,2009,1,15,2.28
29.5,34.375,2009,1,16,1.67
29.5,35.0,2009,1,16,1.8
29.5,35.625,2009,1,16,1.15
30.0,34.375,2009,1,16,1.79
30.0,35.0,2009,1,16,1.39
30.0,35.625,2009,1,16,1.18
30.5,34.375,2009,1,16,1.76
30.5,35.0,2009,1,16,1.88
30.5,35.625,2009,1,16,1.64
31.0,34.375,2009,1,16,2.49
31.0,35.0,2009,1,16,2.99
31.0,35.625,2009,1,16,2.75
31.5,34.375,2009,1,16,5.1
31.5,35.0,2009,1,16,3.27
31.5,35.625,2009,1,16,3.42
32.0,34.375,2009,1,16,7.23
32.0,35.0,2009,1,16,3.52
32.0,35.625,2009,1,16,2.89
32.5,34.375,2009,1,16,7.98
32.5,35.0,2009,1,16,4.64
32.5,35.625,2009,1,16,2.97
33.0,34.375,2009,1,16,7.66
33.0,35.0,2009,1,16,5.15
33.0,35.625,2009,1,16,2.57
29.5,34.375,2009,1,17,4.28
29.5,35.0,2009,1,17,4.45
29.5,35.625,2009,1,17,3.38
30.0,34.375,2009,1,17,5.23
30.0,35.0,2009,1,17,4.63
30.0,35.625,2009,1,17,3.75
30.5,34.375,2009,1,17,5.89
30.5,35.0,2009,1,17,5.25
30.5,35.625,2009,1,17,4.43
31.0,34.375,2009,1,17,6.57
31.0,35.0,2009,1,17,5.97
31.0,35.625,2009,1,17,5.39
31.5,34.375,2009,1,17,8.32
31.5,35.0,2009,1,17,6.5
31.5,35.625,2009,1,17,6.04
32.0,34.375,2009,1,17,9.63
32.0,35.0,2009,1,17,7.26
32.0,35.625,2009,1,17,5.82
32.5,34.375,2009,1,17,9.79
32.5,35.0,2009,1,17,7.64
32.5,35.625,2009,1,17,5.91
33.0,34.375,2009,1,17,9.7
33.0,35.0,2009,1,17,7.61
33.0,35.625,2009,1,17,5.33
29.5,34.375,2009,1,18,6.56
29.5,35.0,2009,1,18,6.62
29.5,35.625,2009,1,18,5.56
30.0,34.375,2009,1,18,6.89
30.0,35.0,2009,1,18,6.7
30.0,35.625,2009,1,18,5.94
30.5,34.375,2009,1,18,7.23
30.5,35.0,2009,1,18,7.09
30.5,35.625,2009,1,18,6.32
31.0,34.375,2009,1,18,7.68
31.0,35.0,2009,1,18,7.55
31.0,35.625,2009,1,18,7.11
31.5,34.375,2009,1,18,8.44
31.5,35.0,2009,1,18,7.6
31.5,35.625,2009,1,18,7.6
32.0,34.375,2009,1,18,8.87
32.0,35.0,2009,1,18,7.81
32.0,35.625,2009,1,18,7.41
32.5,34.375,2009,1,18,8.97
32.5,35.0,2009,1,18,8.09
32.5,35.625,2009,1,18,7.29
33.0,34.375,2009,1,18,8.92
33.0,35.0,2009,1,18,8.18
33.0,35.625,2009,1,18,7.02
29.5,34.375,2009,1,19,5.65
29.5,35.0,2009,1,19,5.71
29.5,35.625,2009,1,19,4.85
30.0,34.375,2009,1,19,5.83
30.0,35.0,2009,1,19,5.96
30.0,35.625,2009,1,19,5.0
30.5,34.375,2009,1,19,6.18
30.5,35.0,2009,1,19,6.36
30.5,35.625,2009,1,19,5.37
31.0,34.375,2009,1,19,6.55
31.0,35.0,2009,1,19,6.77
31.0,35.625,2009,1,19,6.36
31.5,34.375,2009,1,19,7.31
31.5,35.0,2009,1,19,6.85
31.5,35.625,2009,1,19,7.1
32.0,34.375,2009,1,19,8.05
32.0,35.0,2009,1,19,7.07
32.0,35.625,2009,1,19,6.91
32.5,34.375,2009,1,19,8.15
32.5,35.0,2009,1,19,7.38
32.5,35.625,2009,1,19,6.66
33.0,34.375,2009,1,19,8.3
33.0,35.0,2009,1,19,7.62
33.0,35.625,2009,1,19,6.52
29.5,34.375,2009,1,20,4.95
29.5,35.0,2009,1,20,4.86
29.5,35.625,2009,1,20,3.82
30.0,34.375,2009,1,20,5.58
30.0,35.0,2009,1,20,5.22
30.0,35.625,2009,1,20,4.14
30.5,34.375,2009,1,20,6.26
30.5,35.0,2009,1,20,5.87
30.5,35.625,2009,1,20,4.8
31.0,34.375,2009,1,20,7.01
31.0,35.0,2009,1,20,6.57
31.0,35.625,2009,1,20,5.89
31.5,34.375,2009,1,20,7.8
31.5,35.0,2009,1,20,6.97
31.5,35.625,2009,1,20,6.64
32.0,34.375,2009,1,20,8.46
32.0,35.0,2009,1,20,7.29
32.0,35.625,2009,1,20,6.86
32.5,34.375,2009,1,20,8.35
32.5,35.0,2009,1,20,7.51
32.5,35.625,2009,1,20,6.91
33.0,34.375,2009,1,20,7.9
33.0,35.0,2009,1,20,7.66
33.0,35.625,2009,1,20,6.67
29.5,34.375,2009,1,21,3.81
29.5,35.0,2009,1,21,3.1
29.5,35.625,2009,1,21,2.82
30.0,34.375,2009,1,21,3.77
30.0,35.0,2009,1,21,3.08
30.0,35.625,2009,1,21,2.94
30.5,34.375,2009,1,21,4.07
30.5,35.0,2009,1,21,3.73
30.5,35.625,2009,1,21,3.17
31.0,34.375,2009,1,21,5.01
31.0,35.0,2009,1,21,4.47
31.0,35.625,2009,1,21,3.85
31.5,34.375,2009,1,21,7.37
31.5,35.0,2009,1,21,5.08
31.5,35.625,2009,1,21,4.92
32.0,34.375,2009,1,21,8.65
32.0,35.0,2009,1,21,5.99
32.0,35.625,2009,1,21,5.02
32.5,34.375,2009,1,21,8.73
32.5,35.0,2009,1,21,6.66
32.5,35.625,2009,1,21,5.01
33.0,34.375,2009,1,21,8.65
33.0,35.0,2009,1,21,7.13
33.0,35.625,2009,1,21,4.91
29.5,34.375,2009,1,22,2.78
29.5,35.0,2009,1,22,2.73
29.5,35.625,2009,1,22,2.44
30.0,34.375,2009,1,22,2.79
30.0,35.0,2009,1,22,2.53
30.0,35.625,2009,1,22,2.49
30.5,34.375,2009,1,22,3.2
30.5,35.0,2009,1,22,3.05
30.5,35.625,2009,1,22,2.64
31.0,34.375,2009,1,22,3.91
31.0,35.0,2009,1,22,3.79
31.0,35.625,2009,1,22,3.26
31.5,34.375,2009,1,22,5.93
31.5,35.0,2009,1,22,3.94
31.5,35.625,2009,1,22,4.28
32.0,34.375,2009,1,22,8.14
32.0,35.0,2009,1,22,4.64
32.0,35.625,2009,1,22,4.2
32.5,34.375,2009,1,22,8.48
32.5,35.0,2009,1,22,5.77
32.5,35.625,2009,1,22,4.19
33.0,34.375,2009,1,22,8.58
33.0,35.0,2009,1,22,6.44
33.0,35.625,2009,1,22,4.04
29.5,34.375,2009,1,23,3.37
29.5,35.0,2009,1,23,2.83
29.5,35.625,2009,1,23,2.09
30.0,34.375,2009,1,23,3.21
30.0,35.0,2009,1,23,2.38
30.0,35.625,2009,1,23,2.15
30.5,34.375,2009,1,23,3.31
30.5,35.0,2009,1,23,2.73
30.5,35.625,2009,1,23,2.22
31.0,34.375,2009,1,23,3.83
31.0,35.0,2009,1,23,3.72
31.0,35.625,2009,1,23,2.67
31.5,34.375,2009,1,23,6.34
31.5,35.0,2009,1,23,4.23
31.5,35.625,2009,1,23,3.98
32.0,34.375,2009,1,23,8.36
32.0,35.0,2009,1,23,5.06
32.0,35.625,2009,1,23,3.97
32.5,34.375,2009,1,23,8.71
32.5,35.0,2009,1,23,5.57
32.5,35.625,2009,1,23,3.52
33.0,34.375,2009,1,23,8.68
33.0,35.0,2009,1,23,5.86
33.0,35.625,2009,1,23,3.32
29.5,34.375,2009,1,24,4.02
29.5,35.0,2009,1,24,4.27
29.5,35.625,2009,1,24,3.48
30.0,34.375,2009,1,24,3.93
30.0,35.0,2009,1,24,3.66
30.0,35.625,2009,1,24,3.44
30.5,34.375,2009,1,24,4.13
30.5,35.0,2009,1,24,3.82
30.5,35.625,2009,1,24,3.6
31.0,34.375,2009,1,24,4.71
31.0,35.0,2009,1,24,4.76
31.0,35.625,2009,1,24,4.29
31.5,34.375,2009,1,24,6.65
31.5,35.0,2009,1,24,5.56
31.5,35.625,2009,1,24,5.39
32.0,34.375,2009,1,24,7.94
32.0,35.0,2009,1,24,6.5
32.0,35.625,2009,1,24,5.36
32.5,34.375,2009,1,24,8.42
32.5,35.0,2009,1,24,7.2
32.5,35.625,2009,1,24,5.55
33.0,34.375,2009,1,24,8.66
33.0,35.0,2009,1,24,7.6
33.0,35.625,2009,1,24,5.45
29.5,34.375,2009,1,25,3.16
29.5,35.0,2009,1,25,3.71
29.5,35.625,2009,1,25,3.53
30.0,34.375,2009,1,25,3.14
30.0,35.0,2009,1,25,3.38
30.0,35.625,2009,1,25,3.33
30.5,34.375,2009,1,25,3.18
30.5,35.0,2009,1,25,3.36
30.5,35.625,2009,1,25,3.22
31.0,34.375,2009,1,25,3.35
31.0,35.0,2009,1,25,3.8
31.0,35.625,2009,1,25,3.55
31.5,34.375,2009,1,25,5.25
31.5,35.0,2009,1,25,4.27
31.5,35.625,2009,1,25,4.69
32.0,34.375,2009,1,25,6.32
32.0,35.0,2009,1,25,5.15
32.0,35.625,2009,1,25,4.87
32.5,34.375,2009,1,25,6.87
32.5,35.0,2009,1,25,5.86
32.5,35.625,2009,1,25,5.22
33.0,34.375,2009,1,25,7.48
33.0,35.0,2009,1,25,6.71
33.0,35.625,2009,1,25,5.64
29.5,34.375,2009,1,26,3.44
29.5,35.0,2009,1,26,4.35
29.5,35.625,2009,1,26,3.77
30.0,34.375,2009,1,26,3.85
30.0,35.0,2009,1,26,4.29
30.0,35.625,2009,1,26,3.93
30.5,34.375,2009,1,26,4.46
30.5,35.0,2009,1,26,4.48
30.5,35.625,2009,1,26,4.01
31.0,34.375,2009,1,26,5.28
31.0,35.0,2009,1,26,5.08
31.0,35.625,2009,1,26,4.35
31.5,34.375,2009,1,26,7.08
31.5,35.0,2009,1,26,5.52
31.5,35.625,2009,1,26,5.48
32.0,34.375,2009,1,26,8.8
32.0,35.0,2009,1,26,6.1
32.0,35.625,2009,1,26,5.52
32.5,34.375,2009,1,26,9.24
32.5,35.0,2009,1,26,7.1
32.5,35.625,2009,1,26,5.7
33.0,34.375,2009,1,26,9.5
33.0,35.0,2009,1,26,7.63
33.0,35.625,2009,1,26,5.72
29.5,34.375,2009,1,27,4.85
29.5,35.0,2009,1,27,4.39
29.5,35.625,2009,1,27,3.6
30.0,34.375,2009,1,27,5.84
30.0,35.0,2009,1,27,5.25
30.0,35.625,2009,1,27,3.67
30.5,34.375,2009,1,27,6.76
30.5,35.0,2009,1,27,6.14
30.5,35.625,2009,1,27,4.21
31.0,34.375,2009,1,27,7.66
31.0,35.0,2009,1,27,7.18
31.0,35.625,2009,1,27,5.88
31.5,34.375,2009,1,27,8.51
31.5,35.0,2009,1,27,7.43
31.5,35.625,2009,1,27,7.14
32.0,34.375,2009,1,27,8.71
32.0,35.0,2009,1,27,7.6
32.0,35.625,2009,1,27,7.23
32.5,34.375,2009,1,27,8.43
32.5,35.0,2009,1,27,7.74
32.5,35.625,2009,1,27,7.39
33.0,34.375,2009,1,27,8.23
33.0,35.0,2009,1,27,7.9
33.0,35.625,2009,1,27,6.79
29.5,34.375,2009,1,28,3.77
29.5,35.0,2009,1,28,4.37
29.5,35.625,2009,1,28,2.96
30.0,34.375,2009,1,28,3.69
30.0,35.0,2009,1,28,3.77
30.0,35.625,2009,1,28,3.14
30.5,34.375,2009,1,28,3.7
30.5,35.0,2009,1,28,3.63
30.5,35.625,2009,1,28,3.29
31.0,34.375,2009,1,28,4.06
31.0,35.0,2009,1,28,4.38
31.0,35.625,2009,1,28,3.69
31.5,34.375,2009,1,28,6.64
31.5,35.0,2009,1,28,5.04
31.5,35.625,2009,1,28,5.3
32.0,34.375,2009,1,28,8.25
32.0,35.0,2009,1,28,5.92
32.0,35.625,2009,1,28,5.48
32.5,34.375,2009,1,28,8.59
32.5,35.0,2009,1,28,6.86
32.5,35.625,2009,1,28,5.42
33.0,34.375,2009,1,28,9.06
33.0,35.0,2009,1,28,7.36
33.0,35.625,2009,1,28,5.2
29.5,34.375,2009,1,29,3.14
29.5,35.0,2009,1,29,4.21
29.5,35.625,2009,1,29,3.68
30.0,34.375,2009,1,29,3.81
30.0,35.0,2009,1,29,4.32
30.0,35.625,2009,1,29,4.0
30.5,34.375,2009,1,29,4.27
30.5,35.0,2009,1,29,4.73
30.5,35.625,2009,1,29,4.4
31.0,34.375,2009,1,29,5.02
31.0,35.0,2009,1,29,5.38
31.0,35.625,2009,1,29,4.98
31.5,34.375,2009,1,29,7.11
31.5,35.0,2009,1,29,5.74
31.5,35.625,2009,1,29,6.12
32.0,34.375,2009,1,29,8.48
32.0,35.0,2009,1,29,6.32
32.0,35.625,2009,1,29,5.89
32.5,34.375,2009,1,29,8.87
32.5,35.0,2009,1,29,7.03
32.5,35.625,2009,1,29,5.86
33.0,34.375,2009,1,29,8.94
33.0,35.0,2009,1,29,7.49
33.0,35.625,2009,1,29,5.73
29.5,34.375,2009,1,30,2.02
29.5,35.0,2009,1,30,2.24
29.5,35.625,2009,1,30,1.84
30.0,34.375,2009,1,30,2.18
30.0,35.0,2009,1,30,2.19
30.0,35.625,2009,1,30,1.98
30.5,34.375,2009,1,30,2.34
30.5,35.0,2009,1,30,2.38
30.5,35.625,2009,1,30,2.3
31.0,34.375,2009,1,30,2.87
31.0,35.0,2009,1,30,3.24
31.0,35.625,2009,1,30,2.95
31.5,34.375,2009,1,30,5.38
31.5,35.0,2009,1,30,4.21
31.5,35.625,2009,1,30,4.48
32.0,34.375,2009,1,30,6.81
32.0,35.0,2009,1,30,5.22
32.0,35.625,2009,1,30,4.93
