-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2MWET
30.5,34.375,2009,1,14,-1.1
30.5,35.0,2009,1,14,-0.85
30.5,35.625,2009,1,14,-5.47
31.0,34.375,2009,1,14,1.22
31.0,35.0,2009,1,14,1.31
31.0,35.625,2009,1,14,-1.88
31.5,34.375,2009,1,14,7.79
31.5,35.0,2009,1,14,1.2
31.5,35.625,2009,1,14,2.04
32.0,34.375,2009,1,14,10.93
32.0,35.0,2009,1,14,3.2
32.0,35.625,2009,1,14,1.38
32.5,34.375,2009,1,14,11.68
32.5,35.0,2009,1,14,5.36
32.5,35.625,2009,1,14,1.22
33.0,34.375,2009,1,14,11.82
33.0,35.0,2009,1,14,7.3
33.0,35.625,2009,1,14,0.61
