-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2009,1,1,10.1
29.5,35.0,2009,1,1,7.84
29.5,35.625,2009,1,1,7.25
30.0,34.375,2009,1,1,8.48
30.0,35.0,2009,1,1,7.7
30.0,35.625,2009,1,1,7.71
30.5,34.375,2009,1,1,7.28
30.5,35.0,2009,1,1,6.95
30.5,35.625,2009,1,1,7.86
31.0,34.375,2009,1,1,6.57
31.0,35.0,2009,1,1,6.99
31.0,35.625,2009,1,1,5.92
31.5,34.375,2009,1,1,8.1
31.5,35.0,2009,1,1,7.44
31.5,35.625,2009,1,1,5.84
32.0,34.375,2009,1,1,10.14
32.0,35.0,2009,1,1,7.71
32.0,35.625,2009,1,1,7.16
32.5,34.375,2009,1,1,11.17
32.5,35.0,2009,1,1,8.67
32.5,35.625,2009,1,1,6.25
33.0,34.375,2009,1,1,11.08
33.0,35.0,2009,1,1,9.96
33.0,35.625,2009,1,1,7.47
29.5,34.375,2009,1,2,5.65
29.5,35.0,2009,1,2,5.46
29.5,35.625,2009,1,2,4.67
30.0,34.375,2009,1,2,3.59
30.0,35.0,2009,1,2,3.7
30.0,35.625,2009,1,2,5.15
30.5,34.375,2009,1,2,3.41
30.5,35.0,2009,1,2,3.55
30.5,35.625,2009,1,2,6.2
31.0,34.375,2009,1,2,3.68
31.0,35.0,2009,1,2,2.9
31.0,35.625,2009,1,2,5.1
31.5,34.375,2009,1,2,3.79
31.5,35.0,2009,1,2,3.96
31.5,35.625,2009,1,2,4.21
32.0,34.375,2009,1,2,4.4
32.0,35.0,2009,1,2,3.63
32.0,35.625,2009,1,2,3.47
32.5,34.375,2009,1,2,4.27
32.5,35.0,2009,1,2,4.08
32.5,35.625,2009,1,2,4.6
33.0,34.375,2009,1,2,3.57
33.0,35.0,2009,1,2,4.02
33.0,35.625,2009,1,2,4.9
29.5,34.375,2009,1,3,3.99
29.5,35.0,2009,1,3,6.95
29.5,35.625,2009,1,3,7.06
30.0,34.375,2009,1,3,5.05
30.0,35.0,2009,1,3,6.83
30.0,35.625,2009,1,3,8.03
30.5,34.375,2009,1,3,6.6
30.5,35.0,2009,1,3,5.33
30.5,35.625,2009,1,3,10.95
31.0,34.375,2009,1,3,6.75
31.0,35.0,2009,1,3,3.76
31.0,35.625,2009,1,3,10.81
31.5,34.375,2009,1,3,5.78
31.5,35.0,2009,1,3,4.59
31.5,35.625,2009,1,3,9.14
32.0,34.375,2009,1,3,5.14
32.0,35.0,2009,1,3,7.02
32.0,35.625,2009,1,3,8.64
32.5,34.375,2009,1,3,5.55
32.5,35.0,2009,1,3,6.81
32.5,35.625,2009,1,3,7.51
33.0,34.375,2009,1,3,6.21
33.0,35.0,2009,1,3,7.71
33.0,35.625,2009,1,3,6.59
29.5,34.375,2009,1,4,5.74
29.5,35.0,2009,1,4,5.06
29.5,35.625,2009,1,4,5.12
30.0,34.375,2009,1,4,3.99
30.0,35.0,2009,1,4,4.62
30.0,35.625,2009,1,4,6.48
30.5,34.375,2009,1,4,3.14
30.5,35.0,2009,1,4,3.78
30.5,35.625,2009,1,4,10.4
31.0,34.375,2009,1,4,3.11
31.0,35.0,2009,1,4,3.84
31.0,35.625,2009,1,4,10.72
31.5,34.375,2009,1,4,3.95
31.5,35.0,2009,1,4,4.02
31.5,35.625,2009,1,4,8.82
32.0,34.375,2009,1,4,3.55
32.0,35.0,2009,1,4,6.69
32.0,35.625,2009,1,4,8.57
32.5,34.375,2009,1,4,4.56
32.5,35.0,2009,1,4,6.91
32.5,35.625,2009,1,4,6.59
33.0,34.375,2009,1,4,6.98
33.0,35.0,2009,1,4,8.06
33.0,35.625,2009,1,4,6.34
29.5,34.375,2009,1,5,4.11
29.5,35.0,2009,1,5,5.81
29.5,35.625,2009,1,5,5.91
30.0,34.375,2009,1,5,5.22
30.0,35.0,2009,1,5,5.52
30.0,35.625,2009,1,5,7.72
30.5,34.375,2009,1,5,5.96
30.5,35.0,2009,1,5,4.9
30.5,35.625,2009,1,5,11.06
31.0,34.375,2009,1,5,5.27
31.0,35.0,2009,1,5,4.56
31.0,35.625,2009,1,5,11.08
31.5,34.375,2009,1,5,5.09
31.5,35.0,2009,1,5,5.21
31.5,35.625,2009,1,5,9.21
32.0,34.375,2009,1,5,4.18
32.0,35.0,2009,1,5,6.58
32.0,35.625,2009,1,5,8.15
