-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MAX
29.5,34.375,2013,1,1,5.92
29.5,35.0,2013,1,1,3.79
29.5,35.625,2013,1,1,4.83
30.0,34.375,2013,1,1,4.41
30.0,35.0,2013,1,1,3.59
30.0,35.625,2013,1,1,5.54
30.5,34.375,2013,1,1,4.08
30.5,35.0,2013,1,1,3.65
30.5,35.625,2013,1,1,9.09
31.0,34.375,2013,1,1,4.05
31.0,35.0,2013,1,1,4.05
31.0,35.625,2013,1,1,7.98
31.5,34.375,2013,1,1,4.37
31.5,35.0,2013,1,1,3.82
31.5,35.625,2013,1,1,5.51
32.0,34.375,2013,1,1,5.55
32.0,35.0,2013,1,1,4.15
32.0,35.625,2013,1,1,6.26
32.5,34.375,2013,1,1,5.73
32.5,35.0,2013,1,1,4.92
32.5,35.625,2013,1,1,4.34
33.0,34.375,2013,1,1,5.76
33.0,35.0,2013,1,1,6.77
33.0,35.625,2013,1,1,4.61
29.5,34.375,2013,1,2,4.43
29.5,35.0,2013,1,2,4.82
29.5,35.625,2013,1,2,3.56
30.0,34.375,2013,1,2,3.58
30.0,35.0,2013,1,2,4.25
30.0,35.625,2013,1,2,3.69
30.5,34.375,2013,1,2,3.3
30.5,35.0,2013,1,2,3.17
30.5,35.625,2013,1,2,3.96
31.0,34.375,2013,1,2,2.93
31.0,35.0,2013,1,2,3.09
31.0,35.625,2013,1,2,3.34
31.5,34.375,2013,1,2,3.3
31.5,35.0,2013,1,2,2.77
31.5,35.625,2013,1,2,2.63
32.0,34.375,2013,1,2,3.63
32.0,35.0,2013,1,2,2.63
32.0,35.625,2013,1,2,2.66
32.5,34.375,2013,1,2,4.18
32.5,35.0,2013,1,2,2.03
32.5,35.625,2013,1,2,2.07
33.0,34.375,2013,1,2,3.98
33.0,35.0,2013,1,2,2.21
33.0,35.625,2013,1,2,2.37
29.5,34.375,2013,1,3,4.59
29.5,35.0,2013,1,3,5.73
29.5,35.625,2013,1,3,6.32
30.0,34.375,2013,1,3,4.51
30.0,35.0,2013,1,3,4.54
30.0,35.625,2013,1,3,6.29
30.5,34.375,2013,1,3,5.02
30.5,35.0,2013,1,3,3.74
30.5,35.625,2013,1,3,6.81
31.0,34.375,2013,1,3,3.85
31.0,35.0,2013,1,3,3.24
31.0,35.625,2013,1,3,5.18
31.5,34.375,2013,1,3,4.52
31.5,35.0,2013,1,3,3.09
31.5,35.625,2013,1,3,3.92
32.0,34.375,2013,1,3,5.67
32.0,35.0,2013,1,3,3.17
32.0,35.625,2013,1,3,2.69
32.5,34.375,2013,1,3,5.22
32.5,35.0,2013,1,3,3.59
32.5,35.625,2013,1,3,2.33
33.0,34.375,2013,1,3,4.43
33.0,35.0,2013,1,3,4.02
33.0,35.625,2013,1,3,2.59
29.5,34.375,2013,1,4,7.01
29.5,35.0,2013,1,4,5.83
29.5,35.625,2013,1,4,6.08
30.0,34.375,2013,1,4,5.7
30.0,35.0,2013,1,4,5.94
30.0,35.625,2013,1,4,7.46
30.5,34.375,2013,1,4,5.34
30.5,35.0,2013,1,4,4.52
30.5,35.625,2013,1,4,8.99
31.0,34.375,2013,1,4,5.13
31.0,35.0,2013,1,4,3.85
31.0,35.625,2013,1,4,7.92
31.5,34.375,2013,1,4,4.53
31.5,35.0,2013,1,4,3.51
31.5,35.625,2013,1,4,4.63
32.0,34.375,2013,1,4,6.15
32.0,35.0,2013,1,4,3.48
32.0,35.625,2013,1,4,4.54
32.5,34.375,2013,1,4,6.21
32.5,35.0,2013,1,4,3.66
32.5,35.625,2013,1,4,3.12
33.0,34.375,2013,1,4,5.83
33.0,35.0,2013,1,4,4.9
33.0,35.625,2013,1,4,3.71
29.5,34.375,2013,1,5,5.44
29.5,35.0,2013,1,5,3.91
29.5,35.625,2013,1,5,6.19
30.0,34.375,2013,1,5,5.05
30.0,35.0,2013,1,5,3.73
30.0,35.625,2013,1,5,6.3
30.5,34.375,2013,1,5,5.08
30.5,35.0,2013,1,5,4.57
30.5,35.625,2013,1,5,5.76
31.0,34.375,2013,1,5,5.93
31.0,35.0,2013,1,5,5.67
31.0,35.625,2013,1,5,5.13
31.5,34.375,2013,1,5,6.75
31.5,35.0,2013,1,5,6.26
31.5,35.625,2013,1,5,5.7
32.0,34.375,2013,1,5,9.83
32.0,35.0,2013,1,5,6.25
32.0,35.625,2013,1,5,5.92
32.5,34.375,2013,1,5,9.37
32.5,35.0,2013,1,5,5.44
32.5,35.625,2013,1,5,3.94
33.0,34.375,2013,1,5,8.8
33.0,35.0,2013,1,5,6.68
33.0,35.625,2013,1,5,3.97
29.5,34.375,2013,1,6,8.59
29.5,35.0,2013,1,6,6.77
29.5,35.625,2013,1,6,8.1
30.0,34.375,2013,1,6,9.35
30.0,35.0,2013,1,6,8.06
30.0,35.625,2013,1,6,8.72
30.5,34.375,2013,1,6,9.7
30.5,35.0,2013,1,6,9.0
30.5,35.625,2013,1,6,8.92
31.0,34.375,2013,1,6,10.39
31.0,35.0,2013,1,6,8.94
31.0,35.625,2013,1,6,8.52
31.5,34.375,2013,1,6,11.31
31.5,35.0,2013,1,6,8.42
31.5,35.625,2013,1,6,8.68
32.0,34.375,2013,1,6,15.69
32.0,35.0,2013,1,6,9.67
32.0,35.625,2013,1,6,8.17
32.5,34.375,2013,1,6,18.19
32.5,35.0,2013,1,6,11.14
32.5,35.625,2013,1,6,5.22
33.0,34.375,2013,1,6,19.26
33.0,35.0,2013,1,6,13.72
33.0,35.625,2013,1,6,5.08
29.5,34.375,2013,1,7,13.58
29.5,35.0,2013,1,7,10.89
29.5,35.625,2013,1,7,14.35
30.0,34.375,2013,1,7,13.57
30.0,35.0,2013,1,7,12.71
30.0,35.625,2013,1,7,15.44
30.5,34.375,2013,1,7,13.42
30.5,35.0,2013,1,7,14.06
30.5,35.625,2013,1,7,15.23
31.0,34.375,2013,1,7,14.14
31.0,35.0,2013,1,7,14.05
31.0,35.625,2013,1,7,13.14
31.5,34.375,2013,1,7,13.99
31.5,35.0,2013,1,7,11.89
31.5,35.625,2013,1,7,13.97
