-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
31.0,34.375,2013,1,7,7.8
31.0,35.0,2013,1,7,8.67
31.0,35.625,2013,1,7,7.45
31.5,34.375,2013,1,7,6.56
31.5,35.0,2013,1,7,6.35
31.5,35.625,2013,1,7,8.42
32.0,34.375,2013,1,7,5.59
32.0,35.0,2013,1,7,4.68
32.0,35.625,2013,1,7,6.2
32.5,34.375,2013,1,7,6.0
32.5,35.0,2013,1,7,4.45
32.5,35.625,2013,1,7,4.84
33.0,34.375,2013,1,7,6.78
33.0,35.0,2013,1,7,5.13
33.0,35.625,2013,1,7,4.78
29.5,34.375,2013,1,8,4.11
29.5,35.0,2013,1,8,4.03
29.5,35.625,2013,1,8,4.31
30.0,34.375,2013,1,8,5.49
30.0,35.0,2013,1,8,4.67
30.0,35.625,2013,1,8,4.16
30.5,34.375,2013,1,8,7.74
30.5,35.0,2013,1,8,6.38
30.5,35.625,2013,1,8,4.62
31.0,34.375,2013,1,8,9.02
31.0,35.0,2013,1,8,8.33
31.0,35.625,2013,1,8,8.31
31.5,34.375,2013,1,8,8.06
31.5,35.0,2013,1,8,8.37
31.5,35.625,2013,1,8,11.98
32.0,34.375,2013,1,8,9.08
32.0,35.0,2013,1,8,8.83
32.0,35.625,2013,1,8,11.88
32.5,34.375,2013,1,8,12.26
32.5,35.0,2013,1,8,8.87
32.5,35.625,2013,1,8,9.41
33.0,34.375,2013,1,8,13.5
33.0,35.0,2013,1,8,10.45
33.0,35.625,2013,1,8,7.61
29.5,34.375,2013,1,9,5.66
29.5,35.0,2013,1,9,4.75
29.5,35.625,2013,1,9,5.59
30.0,34.375,2013,1,9,6.09
30.0,35.0,2013,1,9,6.06
30.0,35.625,2013,1,9,6.48
30.5,34.375,2013,1,9,7.97
30.5,35.0,2013,1,9,8.0
30.5,35.625,2013,1,9,8.84
31.0,34.375,2013,1,9,8.97
31.0,35.0,2013,1,9,10.66
31.0,35.625,2013,1,9,11.23
31.5,34.375,2013,1,9,8.57
31.5,35.0,2013,1,9,11.12
31.5,35.625,2013,1,9,12.79
32.0,34.375,2013,1,9,7.14
32.0,35.0,2013,1,9,8.95
32.0,35.625,2013,1,9,10.39
32.5,34.375,2013,1,9,4.72
32.5,35.0,2013,1,9,6.09
32.5,35.625,2013,1,9,7.26
33.0,34.375,2013,1,9,3.35
33.0,35.0,2013,1,9,4.15
33.0,35.625,2013,1,9,9.02
29.5,34.375,2013,1,10,7.24
29.5,35.0,2013,1,10,5.32
29.5,35.625,2013,1,10,10.62
30.0,34.375,2013,1,10,5.99
30.0,35.0,2013,1,10,6.05
30.0,35.625,2013,1,10,9.4
30.5,34.375,2013,1,10,5.51
30.5,35.0,2013,1,10,5.15
30.5,35.625,2013,1,10,6.41
31.0,34.375,2013,1,10,5.4
31.0,35.0,2013,1,10,4.51
31.0,35.625,2013,1,10,3.25
31.5,34.375,2013,1,10,5.84
31.5,35.0,2013,1,10,4.13
31.5,35.625,2013,1,10,1.99
32.0,34.375,2013,1,10,6.67
32.0,35.0,2013,1,10,4.38
32.0,35.625,2013,1,10,3.8
32.5,34.375,2013,1,10,7.22
32.5,35.0,2013,1,10,5.66
32.5,35.625,2013,1,10,3.82
33.0,34.375,2013,1,10,6.93
33.0,35.0,2013,1,10,6.49
33.0,35.625,2013,1,10,5.82
29.5,34.375,2013,1,11,2.43
29.5,35.0,2013,1,11,4.71
29.5,35.625,2013,1,11,5.39
30.0,34.375,2013,1,11,3.01
30.0,35.0,2013,1,11,3.98
30.0,35.625,2013,1,11,7.09
30.5,34.375,2013,1,11,4.78
30.5,35.0,2013,1,11,3.89
30.5,35.625,2013,1,11,8.09
31.0,34.375,2013,1,11,5.71
31.0,35.0,2013,1,11,4.45
31.0,35.625,2013,1,11,6.99
31.5,34.375,2013,1,11,4.08
31.5,35.0,2013,1,11,5.08
31.5,35.625,2013,1,11,6.51
32.0,34.375,2013,1,11,3.11
32.0,35.0,2013,1,11,3.21
32.0,35.625,2013,1,11,5.98
32.5,34.375,2013,1,11,3.57
32.5,35.0,2013,1,11,2.19
32.5,35.625,2013,1,11,5.16
33.0,34.375,2013,1,11,4.44
33.0,35.0,2013,1,11,2.9
33.0,35.625,2013,1,11,4.66
29.5,34.375,2013,1,12,4.66
29.5,35.0,2013,1,12,6.89
29.5,35.625,2013,1,12,3.93
30.0,34.375,2013,1,12,5.32
30.0,35.0,2013,1,12,6.94
30.0,35.625,2013,1,12,4.97
30.5,34.375,2013,1,12,7.29
30.5,35.0,2013,1,12,6.03
30.5,35.625,2013,1,12,7.22
31.0,34.375,2013,1,12,5.91
31.0,35.0,2013,1,12,4.13
31.0,35.625,2013,1,12,7.69
31.5,34.375,2013,1,12,4.92
31.5,35.0,2013,1,12,4.55
31.5,35.625,2013,1,12,5.43
32.0,34.375,2013,1,12,4.79
32.0,35.0,2013,1,12,4.91
32.0,35.625,2013,1,12,4.38
32.5,34.375,2013,1,12,4.16
32.5,35.0,2013,1,12,3.38
32.5,35.625,2013,1,12,3.5
33.0,34.375,2013,1,12,3.04
33.0,35.0,2013,1,12,2.65
33.0,35.625,2013,1,12,2.55
29.5,34.375,2013,1,13,3.56
29.5,35.0,2013,1,13,3.76
29.5,35.625,2013,1,13,5.44
30.0,34.375,2013,1,13,5.53
30.0,35.0,2013,1,13,4.43
30.0,35.625,2013,1,13,4.33
30.5,34.375,2013,1,13,4.67
30.5,35.0,2013,1,13,4.4
30.5,35.625,2013,1,13,8.68
31.0,34.375,2013,1,13,3.17
31.0,35.0,2013,1,13,4.45
31.0,35.625,2013,1,13,8.77
31.5,34.375,2013,1,13,2.7
31.5,35.0,2013,1,13,3.95
31.5,35.625,2013,1,13,7.75
32.0,34.375,2013,1,13,2.62
32.0,35.0,2013,1,13,6.02
32.0,35.625,2013,1,13,7.04
32.5,34.375,2013,1,13,3.12
32.5,35.0,2013,1,13,6.67
32.5,35.625,2013,1,13,6.05
33.0,34.375,2013,1,13,3.77
33.0,35.0,2013,1,13,7.0
33.0,35.625,2013,1,13,6.33
29.5,34.375,2013,1,14,4.52
29.5,35.0,2013,1,14,5.21
29.5,35.625,2013,1,14,5.19
30.0,34.375,2013,1,14,5.14
30.0,35.0,2013,1,14,5.32
30.0,35.625,2013,1,14,6.99
30.5,34.375,2013,1,14,5.0
30.5,35.0,2013,1,14,3.98
30.5,35.625,2013,1,14,9.26
31.0,34.375,2013,1,14,6.43
31.0,35.0,2013,1,14,4.45
31.0,35.625,2013,1,14,8.0
31.5,34.375,2013,1,14,5.86
31.5,35.0,2013,1,14,3.46
31.5,35.625,2013,1,14,3.77
32.0,34.375,2013,1,14,6.23
32.0,35.0,2013,1,14,4.24
32.0,35.625,2013,1,14,2.83
32.5,34.375,2013,1,14,6.57
32.5,35.0,2013,1,14,3.95
32.5,35.625,2013,1,14,3.81
33.0,34.375,2013,1,14,3.67
33.0,35.0,2013,1,14,4.46
33.0,35.625,2013,1,14,5.95
29.5,34.375,2013,1,15,2.89
29.5,35.0,2013,1,15,5.65
29.5,35.625,2013,1,15,3.25
30.0,34.375,2013,1,15,5.35
30.0,35.0,2013,1,15,6.14
30.0,35.625,2013,1,15,3.38
30.5,34.375,2013,1,15,7.14
30.5,35.0,2013,1,15,4.86
30.5,35.625,2013,1,15,5.68
31.0,34.375,2013,1,15,7.63
31.0,35.0,2013,1,15,3.81
31.0,35.625,2013,1,15,6.65
31.5,34.375,2013,1,15,4.18
31.5,35.0,2013,1,15,4.14
31.5,35.625,2013,1,15,4.32
32.0,34.375,2013,1,15,3.95
32.0,35.0,2013,1,15,3.65
32.0,35.625,2013,1,15,3.07
32.5,34.375,2013,1,15,3.23
32.5,35.0,2013,1,15,3.26
32.5,35.625,2013,1,15,4.08
33.0,34.375,2013,1,15,3.75
33.0,35.0,2013,1,15,5.55
33.0,35.625,2013,1,15,3.52
29.5,34.375,2013,1,16,4.75
29.5,35.0,2013,1,16,9.23
29.5,35.625,2013,1,16,6.75
30.0,34.375,2013,1,16,9.78
30.0,35.0,2013,1,16,9.98
30.0,35.625,2013,1,16,7.98
30.5,34.375,2013,1,16,9.62
30.5,35.0,2013,1,16,8.36
30.5,35.625,2013,1,16,11.26
31.0,34.375,2013,1,16,7.86
31.0,35.0,2013,1,16,6.06
31.0,35.625,2013,1,16,12.01
31.5,34.375,2013,1,16,4.21
31.5,35.0,2013,1,16,4.56
31.5,35.625,2013,1,16,7.68
32.0,34.375,2013,1,16,3.44
32.0,35.0,2013,1,16,4.04
32.0,35.625,2013,1,16,3.24
32.5,34.375,2013,1,16,4.05
32.5,35.0,2013,1,16,2.32
32.5,35.625,2013,1,16,3.37
33.0,34.375,2013,1,16,5.01
33.0,35.0,2013,1,16,3.81
33.0,35.625,2013,1,16,1.98
29.5,34.375,2013,1,17,2.9
29.5,35.0,2013,1,17,2.97
29.5,35.625,2013,1,17,4.21
30.0,34.375,2013,1,17,2.17
30.0,35.0,2013,1,17,2.34
30.0,35.625,2013,1,17,4.88
30.5,34.375,2013,1,17,2.96
30.5,35.0,2013,1,17,2.64
30.5,35.625,2013,1,17,9.13
31.0,34.375,2013,1,17,4.64
31.0,35.0,2013,1,17,3.94
31.0,35.625,2013,1,17,8.82
31.5,34.375,2013,1,17,4.68
31.5,35.0,2013,1,17,3.08
31.5,35.625,2013,1,17,5.75
32.0,34.375,2013,1,17,4.41
32.0,35.0,2013,1,17,3.65
32.0,35.625,2013,1,17,6.92
32.5,34.375,2013,1,17,5.03
32.5,35.0,2013,1,17,5.82
32.5,35.625,2013,1,17,5.19
33.0,34.375,2013,1,17,6.35
33.0,35.0,2013,1,17,7.24
33.0,35.625,2013,1,17,4.98
29.5,34.375,2013,1,18,7.28
29.5,35.0,2013,1,18,4.77
29.5,35.625,2013,1,18,7.8
30.0,34.375,2013,1,18,7.66
30.0,35.0,2013,1,18,5.9
30.0,35.625,2013,1,18,5.84
30.5,34.375,2013,1,18,4.15
30.5,35.0,2013,1,18,5.79
30.5,35.625,2013,1,18,6.58
31.0,34.375,2013,1,18,3.97
31.0,35.0,2013,1,18,5.86
31.0,35.625,2013,1,18,4.83
31.5,34.375,2013,1,18,3.45
31.5,35.0,2013,1,18,5.31
31.5,35.625,2013,1,18,4.91
32.0,34.375,2013,1,18,3.65
32.0,35.0,2013,1,18,5.25
32.0,35.625,2013,1,18,7.59
32.5,34.375,2013,1,18,4.12
32.5,35.0,2013,1,18,4.75
32.5,35.625,2013,1,18,5.52
33.0,34.375,2013,1,18,3.92
33.0,35.0,2013,1,18,4.59
33.0,35.625,2013,1,18,7.56
29.5,34.375,2013,1,19,5.55
29.5,35.0,2013,1,19,5.24
29.5,35.625,2013,1,19,6.33
30.0,34.375,2013,1,19,4.49
30.0,35.0,2013,1,19,4.16
30.0,35.625,2013,1,19,5.74
30.5,34.375,2013,1,19,3.26
30.5,35.0,2013,1,19,3.17
30.5,35.625,2013,1,19,4.18
31.0,34.375,2013,1,19,4.79
31.0,35.0,2013,1,19,3.85
31.0,35.625,2013,1,19,3.91
31.5,34.375,2013,1,19,3.85
31.5,35.0,2013,1,19,4.07
31.5,35.625,2013,1,19,2.52
32.0,34.375,2013,1,19,4.32
32.0,35.0,2013,1,19,3.4
32.0,35.625,2013,1,19,1.81
32.5,34.375,2013,1,19,5.69
32.5,35.0,2013,1,19,3.19
32.5,35.625,2013,1,19,3.84
33.0,34.375,2013,1,19,6.34
33.0,35.0,2013,1,19,2.49
33.0,35.625,2013,1,19,5.48
29.5,34.375,2013,1,20,4.59
29.5,35.0,2013,1,20,4.68
29.5,35.625,2013,1,20,3.88
30.0,34.375,2013,1,20,5.88
30.0,35.0,2013,1,20,5.19
30.0,35.625,2013,1,20,6.21
30.5,34.375,2013,1,20,7.42
30.5,35.0,2013,1,20,4.54
30.5,35.625,2013,1,20,6.97
31.0,34.375,2013,1,20,6.68
31.0,35.0,2013,1,20,4.54
31.0,35.625,2013,1,20,5.52
31.5,34.375,2013,1,20,4.66
31.5,35.0,2013,1,20,5.06
31.5,35.625,2013,1,20,3.77
32.0,34.375,2013,1,20,2.55
32.0,35.0,2013,1,20,2.99
32.0,35.625,2013,1,20,3.64
32.5,34.375,2013,1,20,4.0
32.5,35.0,2013,1,20,2.77
32.5,35.625,2013,1,20,3.5
33.0,34.375,2013,1,20,5.68
33.0,35.0,2013,1,20,4.04
33.0,35.625,2013,1,20,4.55
29.5,34.375,2013,1,21,7.0
29.5,35.0,2013,1,21,4.67
29.5,35.625,2013,1,21,3.67
30.0,34.375,2013,1,21,9.32
30.0,35.0,2013,1,21,5.96
30.0,35.625,2013,1,21,6.33
30.5,34.375,2013,1,21,9.09
30.5,35.0,2013,1,21,5.2
30.5,35.625,2013,1,21,9.44
31.0,34.375,2013,1,21,9.84
31.0,35.0,2013,1,21,3.99
31.0,35.625,2013,1,21,7.99
31.5,34.375,2013,1,21,8.21
31.5,35.0,2013,1,21,4.99
31.5,35.625,2013,1,21,5.72
32.0,34.375,2013,1,21,6.48
32.0,35.0,2013,1,21,7.13
32.0,35.625,2013,1,21,7.91
32.5,34.375,2013,1,21,4.01
32.5,35.0,2013,1,21,7.77
32.5,35.625,2013,1,21,6.81
33.0,34.375,2013,1,21,6.13
33.0,35.0,2013,1,21,6.76
33.0,35.625,2013,1,21,4.85
29.5,34.375,2013,1,22,4.84
29.5,35.0,2013,1,22,7.85
29.5,35.625,2013,1,22,6.38
30.0,34.375,2013,1,22,10.87
30.0,35.0,2013,1,22,10.08
30.0,35.625,2013,1,22,7.94
30.5,34.375,2013,1,22,10.89
30.5,35.0,2013,1,22,9.83
30.5,35.625,2013,1,22,10.6
31.0,34.375,2013,1,22,12.57
31.0,35.0,2013,1,22,7.97
31.0,35.625,2013,1,22,10.05
31.5,34.375,2013,1,22,6.04
31.5,35.0,2013,1,22,6.11
31.5,35.625,2013,1,22,7.91
32.0,34.375,2013,1,22,3.59
32.0,35.0,2013,1,22,5.39
32.0,35.625,2013,1,22,7.88
32.5,34.375,2013,1,22,3.55
32.5,35.0,2013,1,22,5.53
32.5,35.625,2013,1,22,5.62
33.0,34.375,2013,1,22,3.4
33.0,35.0,2013,1,22,5.91
33.0,35.625,2013,1,22,5.22
29.5,34.375,2013,1,23,4.86
29.5,35.0,2013,1,23,4.98
29.5,35.625,2013,1,23,5.96
30.0,34.375,2013,1,23,6.62
30.0,35.0,2013,1,23,4.96
30.0,35.625,2013,1,23,5.07
30.5,34.375,2013,1,23,5.34
30.5,35.0,2013,1,23,5.44
30.5,35.625,2013,1,23,3.49
31.0,34.375,2013,1,23,3.27
31.0,35.0,2013,1,23,5.06
31.0,35.625,2013,1,23,2.21
31.5,34.375,2013,1,23,3.81
31.5,35.0,2013,1,23,3.61
31.5,35.625,2013,1,23,3.05
32.0,34.375,2013,1,23,4.46
32.0,35.0,2013,1,23,3.82
32.0,35.625,2013,1,23,3.59
32.5,34.375,2013,1,23,4.51
32.5,35.0,2013,1,23,3.74
32.5,35.625,2013,1,23,3.11
33.0,34.375,2013,1,23,4.02
33.0,35.0,2013,1,23,3.97
33.0,35.625,2013,1,23,4.53
29.5,34.375,2013,1,24,8.22
29.5,35.0,2013,1,24,5.15
29.5,35.625,2013,1,24,5.03
30.0,34.375,2013,1,24,7.88
30.0,35.0,2013,1,24,6.19
30.0,35.625,2013,1,24,4.3
30.5,34.375,2013,1,24,7.12
30.5,35.0,2013,1,24,4.09
30.5,35.625,2013,1,24,7.44
31.0,34.375,2013,1,24,9.22
31.0,35.0,2013,1,24,3.36
31.0,35.625,2013,1,24,5.07
31.5,34.375,2013,1,24,5.88
31.5,35.0,2013,1,24,3.99
31.5,35.625,2013,1,24,4.25
32.0,34.375,2013,1,24,4.71
32.0,35.0,2013,1,24,4.4
32.0,35.625,2013,1,24,3.81
32.5,34.375,2013,1,24,6.27
32.5,35.0,2013,1,24,4.53
32.5,35.625,2013,1,24,5.22
33.0,34.375,2013,1,24,7.52
33.0,35.0,2013,1,24,6.94
33.0,35.625,2013,1,24,4.79
29.5,34.375,2013,1,25,10.02
29.5,35.0,2013,1,25,7.54
29.5,35.625,2013,1,25,7.05
30.0,34.375,2013,1,25,12.16
30.0,35.0,2013,1,25,11.49
30.0,35.625,2013,1,25,9.19
30.5,34.375,2013,1,25,9.37
30.5,35.0,2013,1,25,10.4
30.5,35.625,2013,1,25,9.17
31.0,34.375,2013,1,25,10.05
31.0,35.0,2013,1,25,8.33
31.0,35.625,2013,1,25,10.06
31.5,34.375,2013,1,25,9.18
31.5,35.0,2013,1,25,7.19
31.5,35.625,2013,1,25,7.63
32.0,34.375,2013,1,25,9.32
32.0,35.0,2013,1,25,8.76
32.0,35.625,2013,1,25,7.01
32.5,34.375,2013,1,25,8.37
32.5,35.0,2013,1,25,5.92
32.5,35.625,2013,1,25,5.69
33.0,34.375,2013,1,25,6.55
33.0,35.0,2013,1,25,5.62
33.0,35.625,2013,1,25,5.18
29.5,34.375,2013,1,26,3.63
29.5,35.0,2013,1,26,4.25
29.5,35.625,2013,1,26,3.97
30.0,34.375,2013,1,26,3.86
30.0,35.0,2013,1,26,6.19
30.0,35.625,2013,1,26,5.32
30.5,34.375,2013,1,26,7.22
30.5,35.0,2013,1,26,4.97
30.5,35.625,2013,1,26,3.2
31.0,34.375,2013,1,26,9.09
31.0,35.0,2013,1,26,4.55
31.0,35.625,2013,1,26,3.48
31.5,34.375,2013,1,26,5.56
31.5,35.0,2013,1,26,3.3
31.5,35.625,2013,1,26,4.46
32.0,34.375,2013,1,26,5.15
32.0,35.0,2013,1,26,4.25
32.0,35.625,2013,1,26,3.89
32.5,34.375,2013,1,26,4.86
32.5,35.0,2013,1,26,4.79
32.5,35.625,2013,1,26,4.26
33.0,34.375,2013,1,26,5.0
33.0,35.0,2013,1,26,6.11
33.0,35.625,2013,1,26,6.87
29.5,34.375,2013,1,27,4.88
29.5,35.0,2013,1,27,4.62
29.5,35.625,2013,1,27,8.55
30.0,34.375,2013,1,27,4.38
30.0,35.0,2013,1,27,5.17
30.0,35.625,2013,1,27,9.03
30.5,34.375,2013,1,27,4.52
30.5,35.0,2013,1,27,3.3
30.5,35.625,2013,1,27,7.06
31.0,34.375,2013,1,27,5.93
31.0,35.0,2013,1,27,3.86
31.0,35.625,2013,1,27,3.71
31.5,34.375,2013,1,27,4.47
31.5,35.0,2013,1,27,3.6
31.5,35.625,2013,1,27,3.58
32.0,34.375,2013,1,27,3.52
32.0,35.0,2013,1,27,4.2
32.0,35.625,2013,1,27,4.18
32.5,34.375,2013,1,27,3.26
32.5,35.0,2013,1,27,4.12
32.5,35.625,2013,1,27,4.02
33.0,34.375,2013,1,27,3.24
33.0,35.0,2013,1,27,4.54
33.0,35.625,2013,1,27,4.46
29.5,34.375,2013,1,28,8.49
29.5,35.0,2013,1,28,7.69
29.5,35.625,2013,1,28,5.57
30.0,34.375,2013,1,28,8.15
30.0,35.0,2013,1,28,7.52
30.0,35.625,2013,1,28,7.47
30.5,34.375,2013,1,28,7.88
30.5,35.0,2013,1,28,7.56
30.5,35.625,2013,1,28,6.85
31.0,34.375,2013,1,28,7.64
31.0,35.0,2013,1,28,7.39
31.0,35.625,2013,1,28,5.23
31.5,34.375,2013,1,28,7.03
31.5,35.0,2013,1,28,6.74
31.5,35.625,2013,1,28,6.03
32.0,34.375,2013,1,28,7.78
32.0,35.0,2013,1,28,7.57
32.0,35.625,2013,1,28,6.42
32.5,34.375,2013,1,28,8.55
32.5,35.0,2013,1,28,6.09
32.5,35.625,2013,1,28,5.0
33.0,34.375,2013,1,28,7.3
33.0,35.0,2013,1,28,6.07
33.0,35.625,2013,1,28,5.57
29.5,34.375,2013,1,29,6.59
29.5,35.0,2013,1,29,3.94
29.5,35.625,2013,1,29,7.9
30.0,34.375,2013,1,29,4.55
30.0,35.0,2013,1,29,4.48
30.0,35.625,2013,1,29,9.26
30.5,34.375,2013,1,29,4.46
30.5,35.0,2013,1,29,6.68
30.5,35.625,2013,1,29,9.73
31.0,34.375,2013,1,29,7.34
31.0,35.0,2013,1,29,7.16
31.0,35.625,2013,1,29,4.67
31.5,34.375,2013,1,29,5.85
31.5,35.0,2013,1,29,6.3
31.5,35.625,2013,1,29,3.84
32.0,34.375,2013,1,29,5.01
32.0,35.0,2013,1,29,4.54
32.0,35.625,2013,1,29,4.48
32.5,34.375,2013,1,29,3.65
32.5,35.0,2013,1,29,3.08
32.5,35.625,2013,1,29,3.34
33.0,34.375,2013,1,29,2.43
33.0,35.0,2013,1,29,2.15
33.0,35.625,2013,1,29,2.28
29.5,34.375,2013,1,30,9.72
29.5,35.0,2013,1,30,6.51
29.5,35.625,2013,1,30,8.0
30.0,34.375,2013,1,30,6.2
30.0,35.0,2013,1,30,5.76
30.0,35.625,2013,1,30,8.4
30.5,34.375,2013,1,30,4.43
30.5,35.0,2013,1,30,6.56
30.5,35.625,2013,1,30,6.44
31.0,34.375,2013,1,30,6.0
31.0,35.0,2013,1,30,7.11
31.0,35.625,2013,1,30,3.57
31.5,34.375,2013,1,30,6.9
31.5,35.0,2013,1,30,7.22
31.5,35.625,2013,1,30,3.35
32.0,34.375,2013,1,30,6.5
32.0,35.0,2013,1,30,5.31
