-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2MDEW
31.5,35.0,2013,1,3,6.99
31.5,35.625,2013,1,3,6.66
32.0,34.375,2013,1,3,11.65
32.0,35.0,2013,1,3,8.31
32.0,35.625,2013,1,3,7.07
32.5,34.375,2013,1,3,11.72
32.5,35.0,2013,1,3,9.38
32.5,35.625,2013,1,3,7.14
33.0,34.375,2013,1,3,11.51
33.0,35.0,2013,1,3,10.09
33.0,35.625,2013,1,3,6.25
29.5,34.375,2013,1,4,-0.19
29.5,35.0,2013,1,4,0.08
29.5,35.625,2013,1,4,-2.4
30.0,34.375,2013,1,4,1.03
30.0,35.0,2013,1,4,-0.33
30.0,35.625,2013,1,4,-2.19
30.5,34.375,2013,1,4,2.05
30.5,35.0,2013,1,4,1.39
30.5,35.625,2013,1,4,-1.24
31.0,34.375,2013,1,4,4.19
31.0,35.0,2013,1,4,3.18
31.0,35.625,2013,1,4,0.52
31.5,34.375,2013,1,4,8.62
31.5,35.0,2013,1,4,3.85
31.5,35.625,2013,1,4,3.98
32.0,34.375,2013,1,4,10.96
32.0,35.0,2013,1,4,5.96
32.0,35.625,2013,1,4,4.21
32.5,34.375,2013,1,4,11.4
32.5,35.0,2013,1,4,7.51
32.5,35.625,2013,1,4,4.49
33.0,34.375,2013,1,4,11.48
33.0,35.0,2013,1,4,8.46
33.0,35.625,2013,1,4,4.47
29.5,34.375,2013,1,5,3.5
29.5,35.0,2013,1,5,4.4
29.5,35.625,2013,1,5,2.04
30.0,34.375,2013,1,5,4.66
30.0,35.0,2013,1,5,4.93
30.0,35.625,2013,1,5,2.97
30.5,34.375,2013,1,5,5.93
30.5,35.0,2013,1,5,6.17
30.5,35.625,2013,1,5,3.99
31.0,34.375,2013,1,5,8.04
31.0,35.0,2013,1,5,7.81
31.0,35.625,2013,1,5,6.64
31.5,34.375,2013,1,5,11.15
31.5,35.0,2013,1,5,8.39
31.5,35.625,2013,1,5,8.78
32.0,34.375,2013,1,5,12.58
32.0,35.0,2013,1,5,9.46
32.0,35.625,2013,1,5,8.87
32.5,34.375,2013,1,5,12.66
32.5,35.0,2013,1,5,10.71
32.5,35.625,2013,1,5,9.39
33.0,34.375,2013,1,5,12.41
33.0,35.0,2013,1,5,11.13
33.0,35.625,2013,1,5,8.63
29.5,34.375,2013,1,6,2.7
29.5,35.0,2013,1,6,3.34
29.5,35.625,2013,1,6,1.13
30.0,34.375,2013,1,6,3.32
30.0,35.0,2013,1,6,3.22
30.0,35.625,2013,1,6,1.3
30.5,34.375,2013,1,6,3.54
30.5,35.0,2013,1,6,3.85
30.5,35.625,2013,1,6,1.83
31.0,34.375,2013,1,6,4.22
31.0,35.0,2013,1,6,4.27
31.0,35.625,2013,1,6,3.35
31.5,34.375,2013,1,6,9.24
31.5,35.0,2013,1,6,5.18
31.5,35.625,2013,1,6,5.39
32.0,34.375,2013,1,6,12.03
32.0,35.0,2013,1,6,8.25
32.0,35.625,2013,1,6,6.64
32.5,34.375,2013,1,6,12.53
32.5,35.0,2013,1,6,10.86
32.5,35.625,2013,1,6,8.95
33.0,34.375,2013,1,6,12.6
33.0,35.0,2013,1,6,11.67
33.0,35.625,2013,1,6,9.47
29.5,34.375,2013,1,7,1.7
29.5,35.0,2013,1,7,2.84
29.5,35.625,2013,1,7,0.66
30.0,34.375,2013,1,7,2.5
30.0,35.0,2013,1,7,2.74
30.0,35.625,2013,1,7,0.82
30.5,34.375,2013,1,7,3.19
30.5,35.0,2013,1,7,3.52
30.5,35.625,2013,1,7,1.39
31.0,34.375,2013,1,7,4.83
31.0,35.0,2013,1,7,4.61
31.0,35.625,2013,1,7,3.77
31.5,34.375,2013,1,7,9.01
31.5,35.0,2013,1,7,5.79
31.5,35.625,2013,1,7,5.9
32.0,34.375,2013,1,7,10.86
32.0,35.0,2013,1,7,7.67
32.0,35.625,2013,1,7,6.53
32.5,34.375,2013,1,7,10.91
32.5,35.0,2013,1,7,9.06
32.5,35.625,2013,1,7,7.61
33.0,34.375,2013,1,7,10.89
33.0,35.0,2013,1,7,9.71
33.0,35.625,2013,1,7,7.21
29.5,34.375,2013,1,8,1.57
29.5,35.0,2013,1,8,2.54
29.5,35.625,2013,1,8,0.33
30.0,34.375,2013,1,8,2.54
30.0,35.0,2013,1,8,2.64
30.0,35.625,2013,1,8,0.73
30.5,34.375,2013,1,8,3.44
30.5,35.0,2013,1,8,3.43
30.5,35.625,2013,1,8,1.34
31.0,34.375,2013,1,8,4.84
31.0,35.0,2013,1,8,4.44
31.0,35.625,2013,1,8,3.22
31.5,34.375,2013,1,8,9.39
31.5,35.0,2013,1,8,5.95
31.5,35.625,2013,1,8,5.31
32.0,34.375,2013,1,8,11.32
32.0,35.0,2013,1,8,8.24
32.0,35.625,2013,1,8,6.89
32.5,34.375,2013,1,8,11.06
32.5,35.0,2013,1,8,9.53
32.5,35.625,2013,1,8,8.35
33.0,34.375,2013,1,8,10.6
33.0,35.0,2013,1,8,9.66
33.0,35.625,2013,1,8,6.94
29.5,34.375,2013,1,9,-0.28
29.5,35.0,2013,1,9,1.54
29.5,35.625,2013,1,9,-0.72
30.0,34.375,2013,1,9,0.61
30.0,35.0,2013,1,9,1.16
30.0,35.625,2013,1,9,-1.04
30.5,34.375,2013,1,9,1.47
30.5,35.0,2013,1,9,2.07
30.5,35.625,2013,1,9,-0.58
31.0,34.375,2013,1,9,2.58
31.0,35.0,2013,1,9,2.76
31.0,35.625,2013,1,9,1.96
31.5,34.375,2013,1,9,5.76
31.5,35.0,2013,1,9,3.02
31.5,35.625,2013,1,9,3.55
32.0,34.375,2013,1,9,7.76
32.0,35.0,2013,1,9,4.27
32.0,35.625,2013,1,9,3.75
32.5,34.375,2013,1,9,7.34
32.5,35.0,2013,1,9,4.71
32.5,35.625,2013,1,9,3.65
33.0,34.375,2013,1,9,6.46
33.0,35.0,2013,1,9,4.87
33.0,35.625,2013,1,9,2.01
29.5,34.375,2013,1,10,-4.84
29.5,35.0,2013,1,10,-2.14
29.5,35.625,2013,1,10,-4.06
30.0,34.375,2013,1,10,-2.75
30.0,35.0,2013,1,10,-1.69
30.0,35.625,2013,1,10,-3.41
30.5,34.375,2013,1,10,-0.53
30.5,35.0,2013,1,10,0.06
30.5,35.625,2013,1,10,-2.27
31.0,34.375,2013,1,10,1.9
31.0,35.0,2013,1,10,1.67
31.0,35.625,2013,1,10,1.05
31.5,34.375,2013,1,10,5.5
31.5,35.0,2013,1,10,3.01
31.5,35.625,2013,1,10,3.15
32.0,34.375,2013,1,10,7.76
32.0,35.0,2013,1,10,3.85
32.0,35.625,2013,1,10,2.37
32.5,34.375,2013,1,10,7.26
32.5,35.0,2013,1,10,3.91
32.5,35.625,2013,1,10,1.57
33.0,34.375,2013,1,10,6.41
33.0,35.0,2013,1,10,4.11
33.0,35.625,2013,1,10,-0.26
29.5,34.375,2013,1,11,-5.16
29.5,35.0,2013,1,11,-3.77
29.5,35.625,2013,1,11,-5.68
30.0,34.375,2013,1,11,-3.42
30.0,35.0,2013,1,11,-2.99
30.0,35.625,2013,1,11,-5.13
30.5,34.375,2013,1,11,-2.27
30.5,35.0,2013,1,11,-1.84
30.5,35.625,2013,1,11,-4.51
31.0,34.375,2013,1,11,-0.54
31.0,35.0,2013,1,11,-0.55
31.0,35.625,2013,1,11,-1.83
31.5,34.375,2013,1,11,4.46
31.5,35.0,2013,1,11,1.02
31.5,35.625,2013,1,11,1.24
32.0,34.375,2013,1,11,7.35
32.0,35.0,2013,1,11,3.25
32.0,35.625,2013,1,11,2.65
32.5,34.375,2013,1,11,8.18
32.5,35.0,2013,1,11,5.4
32.5,35.625,2013,1,11,3.5
33.0,34.375,2013,1,11,8.6
33.0,35.0,2013,1,11,6.81
33.0,35.625,2013,1,11,2.89
29.5,34.375,2013,1,12,-5.97
29.5,35.0,2013,1,12,-4.21
29.5,35.625,2013,1,12,-6.46
30.0,34.375,2013,1,12,-4.06
30.0,35.0,2013,1,12,-4.09
30.0,35.625,2013,1,12,-5.81
30.5,34.375,2013,1,12,-2.98
30.5,35.0,2013,1,12,-2.77
30.5,35.625,2013,1,12,-5.45
31.0,34.375,2013,1,12,-1.88
31.0,35.0,2013,1,12,-1.7
31.0,35.625,2013,1,12,-3.28
31.5,34.375,2013,1,12,1.6
31.5,35.0,2013,1,12,-1.02
31.5,35.625,2013,1,12,-0.29
32.0,34.375,2013,1,12,3.55
32.0,35.0,2013,1,12,1.62
32.0,35.625,2013,1,12,0.65
32.5,34.375,2013,1,12,5.85
32.5,35.0,2013,1,12,3.86
32.5,35.625,2013,1,12,1.27
33.0,34.375,2013,1,12,7.32
33.0,35.0,2013,1,12,5.06
33.0,35.625,2013,1,12,0.15
29.5,34.375,2013,1,13,-2.65
29.5,35.0,2013,1,13,-2.21
29.5,35.625,2013,1,13,-5.05
30.0,34.375,2013,1,13,-0.82
30.0,35.0,2013,1,13,-2.0
30.0,35.625,2013,1,13,-4.49
30.5,34.375,2013,1,13,0.69
30.5,35.0,2013,1,13,-0.25
30.5,35.625,2013,1,13,-4.08
31.0,34.375,2013,1,13,2.46
31.0,35.0,2013,1,13,1.13
31.0,35.625,2013,1,13,-2.47
31.5,34.375,2013,1,13,5.21
31.5,35.0,2013,1,13,1.63
31.5,35.625,2013,1,13,0.07
32.0,34.375,2013,1,13,7.12
32.0,35.0,2013,1,13,2.89
32.0,35.625,2013,1,13,0.41
32.5,34.375,2013,1,13,7.98
32.5,35.0,2013,1,13,3.39
32.5,35.625,2013,1,13,0.82
33.0,34.375,2013,1,13,8.96
33.0,35.0,2013,1,13,4.43
33.0,35.625,2013,1,13,-0.03
29.5,34.375,2013,1,14,-1.85
29.5,35.0,2013,1,14,-2.66
29.5,35.625,2013,1,14,-5.89
30.0,34.375,2013,1,14,0.51
30.0,35.0,2013,1,14,-2.01
30.0,35.625,2013,1,14,-5.08
30.5,34.375,2013,1,14,2.58
30.5,35.0,2013,1,14,0.02
30.5,35.625,2013,1,14,-4.4
31.0,34.375,2013,1,14,4.85
31.0,35.0,2013,1,14,1.1
31.0,35.625,2013,1,14,-2.1
31.5,34.375,2013,1,14,8.71
31.5,35.0,2013,1,14,1.95
31.5,35.625,2013,1,14,0.62
32.0,34.375,2013,1,14,9.74
32.0,35.0,2013,1,14,3.88
32.0,35.625,2013,1,14,0.98
32.5,34.375,2013,1,14,9.87
32.5,35.0,2013,1,14,5.84
32.5,35.625,2013,1,14,1.98
33.0,34.375,2013,1,14,9.75
33.0,35.0,2013,1,14,7.16
33.0,35.625,2013,1,14,2.64
29.5,34.375,2013,1,15,-5.06
29.5,35.0,2013,1,15,-5.4
29.5,35.625,2013,1,15,-8.71
30.0,34.375,2013,1,15,-4.29
30.0,35.0,2013,1,15,-5.32
30.0,35.625,2013,1,15,-8.02
30.5,34.375,2013,1,15,-3.29
30.5,35.0,2013,1,15,-3.63
30.5,35.625,2013,1,15,-7.37
31.0,34.375,2013,1,15,-1.86
31.0,35.0,2013,1,15,-2.04
31.0,35.625,2013,1,15,-4.79
31.5,34.375,2013,1,15,5.34
31.5,35.0,2013,1,15,-1.23
31.5,35.625,2013,1,15,-1.06
32.0,34.375,2013,1,15,7.96
32.0,35.0,2013,1,15,1.9
32.0,35.625,2013,1,15,0.2
32.5,34.375,2013,1,15,8.82
32.5,35.0,2013,1,15,4.48
32.5,35.625,2013,1,15,1.51
33.0,34.375,2013,1,15,9.59
33.0,35.0,2013,1,15,6.06
33.0,35.625,2013,1,15,2.27
29.5,34.375,2013,1,16,-1.87
29.5,35.0,2013,1,16,-0.64
29.5,35.625,2013,1,16,-5.01
30.0,34.375,2013,1,16,-1.14
30.0,35.0,2013,1,16,-1.39
30.0,35.625,2013,1,16,-4.21
30.5,34.375,2013,1,16,-1.26
30.5,35.0,2013,1,16,-1.02
30.5,35.625,2013,1,16,-4.02
31.0,34.375,2013,1,16,-0.06
31.0,35.0,2013,1,16,-0.24
31.0,35.625,2013,1,16,-1.62
31.5,34.375,2013,1,16,6.62
31.5,35.0,2013,1,16,0.32
31.5,35.625,2013,1,16,1.41
32.0,34.375,2013,1,16,9.68
32.0,35.0,2013,1,16,3.33
32.0,35.625,2013,1,16,1.49
32.5,34.375,2013,1,16,10.17
32.5,35.0,2013,1,16,5.71
32.5,35.625,2013,1,16,1.47
33.0,34.375,2013,1,16,9.89
33.0,35.0,2013,1,16,6.4
33.0,35.625,2013,1,16,1.1
29.5,34.375,2013,1,17,-0.81
29.5,35.0,2013,1,17,2.17
29.5,35.625,2013,1,17,-0.19
30.0,34.375,2013,1,17,2.52
30.0,35.0,2013,1,17,3.15
30.0,35.625,2013,1,17,0.52
30.5,34.375,2013,1,17,4.13
30.5,35.0,2013,1,17,4.21
30.5,35.625,2013,1,17,-0.17
31.0,34.375,2013,1,17,6.38
31.0,35.0,2013,1,17,5.26
31.0,35.625,2013,1,17,1.52
31.5,34.375,2013,1,17,10.95
31.5,35.0,2013,1,17,6.28
31.5,35.625,2013,1,17,5.19
32.0,34.375,2013,1,17,13.23
32.0,35.0,2013,1,17,8.06
32.0,35.625,2013,1,17,5.67
32.5,34.375,2013,1,17,13.59
32.5,35.0,2013,1,17,9.05
32.5,35.625,2013,1,17,5.6
33.0,34.375,2013,1,17,13.35
33.0,35.0,2013,1,17,9.27
33.0,35.625,2013,1,17,3.67
29.5,34.375,2013,1,18,-2.78
29.5,35.0,2013,1,18,1.51
29.5,35.625,2013,1,18,-0.7
30.0,34.375,2013,1,18,2.15
30.0,35.0,2013,1,18,2.16
30.0,35.625,2013,1,18,-0.64
30.5,34.375,2013,1,18,5.18
30.5,35.0,2013,1,18,4.5
30.5,35.625,2013,1,18,-0.32
31.0,34.375,2013,1,18,8.39
31.0,35.0,2013,1,18,6.39
31.0,35.625,2013,1,18,2.07
31.5,34.375,2013,1,18,11.06
31.5,35.0,2013,1,18,6.12
31.5,35.625,2013,1,18,4.61
32.0,34.375,2013,1,18,10.94
32.0,35.0,2013,1,18,6.57
32.0,35.625,2013,1,18,4.65
32.5,34.375,2013,1,18,9.22
32.5,35.0,2013,1,18,6.67
32.5,35.625,2013,1,18,5.18
33.0,34.375,2013,1,18,9.78
33.0,35.0,2013,1,18,7.32
33.0,35.625,2013,1,18,3.48
29.5,34.375,2013,1,19,-6.95
29.5,35.0,2013,1,19,-2.41
29.5,35.625,2013,1,19,-3.85
30.0,34.375,2013,1,19,-2.93
30.0,35.0,2013,1,19,-0.97
30.0,35.625,2013,1,19,-3.66
30.5,34.375,2013,1,19,-0.23
30.5,35.0,2013,1,19,1.19
30.5,35.625,2013,1,19,-2.61
31.0,34.375,2013,1,19,2.02
31.0,35.0,2013,1,19,3.8
31.0,35.625,2013,1,19,1.62
31.5,34.375,2013,1,19,7.86
31.5,35.0,2013,1,19,4.7
31.5,35.625,2013,1,19,5.76
32.0,34.375,2013,1,19,10.38
32.0,35.0,2013,1,19,7.01
32.0,35.625,2013,1,19,6.1
32.5,34.375,2013,1,19,10.55
32.5,35.0,2013,1,19,8.47
32.5,35.625,2013,1,19,6.61
33.0,34.375,2013,1,19,10.54
33.0,35.0,2013,1,19,9.18
33.0,35.625,2013,1,19,5.01
29.5,34.375,2013,1,20,-7.67
29.5,35.0,2013,1,20,-6.12
29.5,35.625,2013,1,20,-8.86
30.0,34.375,2013,1,20,-4.16
30.0,35.0,2013,1,20,-3.07
30.0,35.625,2013,1,20,-6.63
30.5,34.375,2013,1,20,-1.6
30.5,35.0,2013,1,20,-1.4
30.5,35.625,2013,1,20,-5.62
31.0,34.375,2013,1,20,1.11
31.0,35.0,2013,1,20,0.59
31.0,35.625,2013,1,20,-2.19
31.5,34.375,2013,1,20,7.09
31.5,35.0,2013,1,20,3.47
31.5,35.625,2013,1,20,3.08
32.0,34.375,2013,1,20,10.47
32.0,35.0,2013,1,20,6.56
32.0,35.625,2013,1,20,6.25
32.5,34.375,2013,1,20,11.52
32.5,35.0,2013,1,20,9.07
32.5,35.625,2013,1,20,7.86
33.0,34.375,2013,1,20,12.36
33.0,35.0,2013,1,20,10.59
33.0,35.625,2013,1,20,7.83
29.5,34.375,2013,1,21,-6.35
29.5,35.0,2013,1,21,-5.43
29.5,35.625,2013,1,21,-9.32
30.0,34.375,2013,1,21,-4.16
30.0,35.0,2013,1,21,-4.14
30.0,35.625,2013,1,21,-6.72
30.5,34.375,2013,1,21,-1.78
30.5,35.0,2013,1,21,-2.14
30.5,35.625,2013,1,21,-5.24
31.0,34.375,2013,1,21,0.34
31.0,35.0,2013,1,21,-0.29
31.0,35.625,2013,1,21,-2.12
31.5,34.375,2013,1,21,6.77
31.5,35.0,2013,1,21,1.54
31.5,35.625,2013,1,21,1.53
32.0,34.375,2013,1,21,10.09
32.0,35.0,2013,1,21,4.88
32.0,35.625,2013,1,21,3.4
32.5,34.375,2013,1,21,12.1
32.5,35.0,2013,1,21,7.63
32.5,35.625,2013,1,21,4.8
33.0,34.375,2013,1,21,12.86
33.0,35.0,2013,1,21,9.36
33.0,35.625,2013,1,21,5.33
29.5,34.375,2013,1,22,-0.78
29.5,35.0,2013,1,22,1.42
29.5,35.625,2013,1,22,-2.44
30.0,34.375,2013,1,22,1.86
30.0,35.0,2013,1,22,1.87
30.0,35.625,2013,1,22,-1.66
30.5,34.375,2013,1,22,3.9
30.5,35.0,2013,1,22,2.77
30.5,35.625,2013,1,22,-1.07
31.0,34.375,2013,1,22,5.08
31.0,35.0,2013,1,22,3.96
31.0,35.625,2013,1,22,1.81
31.5,34.375,2013,1,22,9.32
31.5,35.0,2013,1,22,4.12
31.5,35.625,2013,1,22,5.12
32.0,34.375,2013,1,22,12.31
32.0,35.0,2013,1,22,6.58
32.0,35.625,2013,1,22,5.68
32.5,34.375,2013,1,22,13.4
32.5,35.0,2013,1,22,9.11
32.5,35.625,2013,1,22,6.51
33.0,34.375,2013,1,22,14.05
33.0,35.0,2013,1,22,10.23
33.0,35.625,2013,1,22,5.81
29.5,34.375,2013,1,23,-0.35
29.5,35.0,2013,1,23,0.81
29.5,35.625,2013,1,23,-2.79
30.0,34.375,2013,1,23,4.28
30.0,35.0,2013,1,23,4.2
30.0,35.625,2013,1,23,-1.27
30.5,34.375,2013,1,23,7.59
30.5,35.0,2013,1,23,7.69
30.5,35.625,2013,1,23,1.95
31.0,34.375,2013,1,23,10.4
31.0,35.0,2013,1,23,9.56
31.0,35.625,2013,1,23,7.0
31.5,34.375,2013,1,23,11.85
31.5,35.0,2013,1,23,9.85
31.5,35.625,2013,1,23,8.91
32.0,34.375,2013,1,23,12.1
32.0,35.0,2013,1,23,10.07
32.0,35.625,2013,1,23,9.41
32.5,34.375,2013,1,23,12.3
32.5,35.0,2013,1,23,10.66
32.5,35.625,2013,1,23,9.9
33.0,34.375,2013,1,23,12.5
33.0,35.0,2013,1,23,11.44
33.0,35.625,2013,1,23,9.36
29.5,34.375,2013,1,24,-0.51
29.5,35.0,2013,1,24,1.15
29.5,35.625,2013,1,24,-1.56
30.0,34.375,2013,1,24,3.25
30.0,35.0,2013,1,24,3.7
30.0,35.625,2013,1,24,0.38
30.5,34.375,2013,1,24,6.16
30.5,35.0,2013,1,24,5.86
30.5,35.625,2013,1,24,1.51
31.0,34.375,2013,1,24,7.61
31.0,35.0,2013,1,24,7.32
31.0,35.625,2013,1,24,4.67
31.5,34.375,2013,1,24,10.85
31.5,35.0,2013,1,24,7.73
31.5,35.625,2013,1,24,7.86
32.0,34.375,2013,1,24,12.21
32.0,35.0,2013,1,24,9.2
32.0,35.625,2013,1,24,8.62
32.5,34.375,2013,1,24,12.6
32.5,35.0,2013,1,24,10.16
32.5,35.625,2013,1,24,8.7
33.0,34.375,2013,1,24,12.37
33.0,35.0,2013,1,24,10.57
33.0,35.625,2013,1,24,7.51
29.5,34.375,2013,1,25,6.07
29.5,35.0,2013,1,25,9.13
29.5,35.625,2013,1,25,6.54
30.0,34.375,2013,1,25,5.49
30.0,35.0,2013,1,25,8.45
30.0,35.625,2013,1,25,6.4
30.5,34.375,2013,1,25,5.81
30.5,35.0,2013,1,25,7.87
30.5,35.625,2013,1,25,6.72
31.0,34.375,2013,1,25,6.46
31.0,35.0,2013,1,25,7.66
31.0,35.625,2013,1,25,7.3
31.5,34.375,2013,1,25,10.78
31.5,35.0,2013,1,25,7.52
31.5,35.625,2013,1,25,8.66
32.0,34.375,2013,1,25,13.56
32.0,35.0,2013,1,25,9.13
32.0,35.625,2013,1,25,8.64
32.5,34.375,2013,1,25,14.67
32.5,35.0,2013,1,25,11.3
32.5,35.625,2013,1,25,9.1
33.0,34.375,2013,1,25,15.17
33.0,35.0,2013,1,25,12.39
33.0,35.625,2013,1,25,8.38
29.5,34.375,2013,1,26,8.16
29.5,35.0,2013,1,26,11.23
29.5,35.625,2013,1,26,7.68
30.0,34.375,2013,1,26,7.27
30.0,35.0,2013,1,26,10.66
30.0,35.625,2013,1,26,7.82
30.5,34.375,2013,1,26,7.06
30.5,35.0,2013,1,26,9.3
30.5,35.625,2013,1,26,8.51
31.0,34.375,2013,1,26,7.53
31.0,35.0,2013,1,26,8.84
31.0,35.625,2013,1,26,9.56
31.5,34.375,2013,1,26,11.13
31.5,35.0,2013,1,26,8.53
31.5,35.625,2013,1,26,9.81
32.0,34.375,2013,1,26,12.85
32.0,35.0,2013,1,26,9.78
32.0,35.625,2013,1,26,9.67
32.5,34.375,2013,1,26,13.67
32.5,35.0,2013,1,26,11.27
32.5,35.625,2013,1,26,9.59
33.0,34.375,2013,1,26,13.86
33.0,35.0,2013,1,26,11.68
33.0,35.625,2013,1,26,7.97
29.5,34.375,2013,1,27,1.25
29.5,35.0,2013,1,27,6.51
29.5,35.625,2013,1,27,6.91
30.0,34.375,2013,1,27,1.37
30.0,35.0,2013,1,27,4.66
30.0,35.625,2013,1,27,5.04
30.5,34.375,2013,1,27,2.9
30.5,35.0,2013,1,27,4.42
30.5,35.625,2013,1,27,4.11
31.0,34.375,2013,1,27,7.6
31.0,35.0,2013,1,27,7.35
31.0,35.625,2013,1,27,6.2
31.5,34.375,2013,1,27,11.14
31.5,35.0,2013,1,27,8.64
31.5,35.625,2013,1,27,9.65
32.0,34.375,2013,1,27,12.32
32.0,35.0,2013,1,27,9.83
32.0,35.625,2013,1,27,9.88
32.5,34.375,2013,1,27,12.15
32.5,35.0,2013,1,27,11.04
32.5,35.625,2013,1,27,10.15
33.0,34.375,2013,1,27,11.8
33.0,35.0,2013,1,27,11.22
33.0,35.625,2013,1,27,8.58
29.5,34.375,2013,1,28,-2.5
29.5,35.0,2013,1,28,2.49
29.5,35.625,2013,1,28,2.27
30.0,34.375,2013,1,28,1.08
30.0,35.0,2013,1,28,4.31
30.0,35.625,2013,1,28,1.73
30.5,34.375,2013,1,28,5.35
30.5,35.0,2013,1,28,7.01
30.5,35.625,2013,1,28,3.22
31.0,34.375,2013,1,28,7.76
31.0,35.0,2013,1,28,8.06
31.0,35.625,2013,1,28,6.68
31.5,34.375,2013,1,28,9.54
31.5,35.0,2013,1,28,7.9
31.5,35.625,2013,1,28,9.04
32.0,34.375,2013,1,28,10.65
32.0,35.0,2013,1,28,8.56
32.0,35.625,2013,1,28,8.68
32.5,34.375,2013,1,28,10.71
32.5,35.0,2013,1,28,9.52
32.5,35.625,2013,1,28,8.14
33.0,34.375,2013,1,28,11.0
33.0,35.0,2013,1,28,9.44
33.0,35.625,2013,1,28,6.06
29.5,34.375,2013,1,29,1.98
29.5,35.0,2013,1,29,3.55
29.5,35.625,2013,1,29,1.85
30.0,34.375,2013,1,29,3.52
30.0,35.0,2013,1,29,4.21
30.0,35.625,2013,1,29,2.3
30.5,34.375,2013,1,29,4.88
30.5,35.0,2013,1,29,5.4
30.5,35.625,2013,1,29,3.34
31.0,34.375,2013,1,29,7.19
31.0,35.0,2013,1,29,7.18
31.0,35.625,2013,1,29,6.33
31.5,34.375,2013,1,29,10.31
31.5,35.0,2013,1,29,8.14
31.5,35.625,2013,1,29,8.53
32.0,34.375,2013,1,29,11.28
32.0,35.0,2013,1,29,8.93
32.0,35.625,2013,1,29,8.57
32.5,34.375,2013,1,29,11.32
32.5,35.0,2013,1,29,9.9
32.5,35.625,2013,1,29,8.85
33.0,34.375,2013,1,29,11.21
33.0,35.0,2013,1,29,10.05
33.0,35.625,2013,1,29,7.91
29.5,34.375,2013,1,30,0.81
29.5,35.0,2013,1,30,2.43
29.5,35.625,2013,1,30,1.29
30.0,34.375,2013,1,30,2.66
30.0,35.0,2013,1,30,3.07
30.0,35.625,2013,1,30,1.29
30.5,34.375,2013,1,30,4.35
30.5,35.0,2013,1,30,4.35
30.5,35.625,2013,1,30,1.87
31.0,34.375,2013,1,30,6.18
31.0,35.0,2013,1,30,6.02
