-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_RANGE
29.5,34.375,2013,1,1,3.86
29.5,35.0,2013,1,1,2.84
29.5,35.625,2013,1,1,2.35
30.0,34.375,2013,1,1,3.58
30.0,35.0,2013,1,1,3.15
30.0,35.625,2013,1,1,2.73
30.5,34.375,2013,1,1,3.3
30.5,35.0,2013,1,1,2.87
30.5,35.625,2013,1,1,6.82
31.0,34.375,2013,1,1,2.76
31.0,35.0,2013,1,1,3.17
31.0,35.625,2013,1,1,7.02
31.5,34.375,2013,1,1,2.82
31.5,35.0,2013,1,1,2.79
31.5,35.625,2013,1,1,4.32
32.0,34.375,2013,1,1,5.47
32.0,35.0,2013,1,1,2.53
32.0,35.625,2013,1,1,5.14
32.5,34.375,2013,1,1,5.33
32.5,35.0,2013,1,1,3.07
32.5,35.625,2013,1,1,4.06
33.0,34.375,2013,1,1,4.48
33.0,35.0,2013,1,1,5.54
33.0,35.625,2013,1,1,3.74
29.5,34.375,2013,1,2,1.5
29.5,35.0,2013,1,2,2.34
29.5,35.625,2013,1,2,2.36
30.0,34.375,2013,1,2,2.75
30.0,35.0,2013,1,2,2.98
30.0,35.625,2013,1,2,1.43
30.5,34.375,2013,1,2,2.37
30.5,35.0,2013,1,2,2.08
30.5,35.625,2013,1,2,2.45
31.0,34.375,2013,1,2,1.85
31.0,35.0,2013,1,2,1.68
31.0,35.625,2013,1,2,2.72
31.5,34.375,2013,1,2,2.42
31.5,35.0,2013,1,2,1.5
31.5,35.625,2013,1,2,1.62
32.0,34.375,2013,1,2,3.03
32.0,35.0,2013,1,2,1.6
32.0,35.625,2013,1,2,2.01
32.5,34.375,2013,1,2,3.98
32.5,35.0,2013,1,2,1.79
32.5,35.625,2013,1,2,1.61
33.0,34.375,2013,1,2,3.61
33.0,35.0,2013,1,2,1.61
33.0,35.625,2013,1,2,2.07
29.5,34.375,2013,1,3,2.62
29.5,35.0,2013,1,3,3.66
29.5,35.625,2013,1,3,3.85
30.0,34.375,2013,1,3,2.39
30.0,35.0,2013,1,3,2.89
30.0,35.625,2013,1,3,4.15
30.5,34.375,2013,1,3,2.9
30.5,35.0,2013,1,3,1.96
30.5,35.625,2013,1,3,5.25
31.0,34.375,2013,1,3,1.88
31.0,35.0,2013,1,3,1.61
31.0,35.625,2013,1,3,4.4
31.5,34.375,2013,1,3,3.12
31.5,35.0,2013,1,3,1.7
31.5,35.625,2013,1,3,3.0
32.0,34.375,2013,1,3,4.27
32.0,35.0,2013,1,3,1.86
32.0,35.625,2013,1,3,2.17
32.5,34.375,2013,1,3,4.53
32.5,35.0,2013,1,3,2.59
32.5,35.625,2013,1,3,2.11
33.0,34.375,2013,1,3,4.08
33.0,35.0,2013,1,3,3.79
33.0,35.625,2013,1,3,2.45
29.5,34.375,2013,1,4,5.43
29.5,35.0,2013,1,4,3.85
29.5,35.625,2013,1,4,3.0
30.0,34.375,2013,1,4,3.71
30.0,35.0,2013,1,4,4.87
30.0,35.625,2013,1,4,4.5
30.5,34.375,2013,1,4,3.13
30.5,35.0,2013,1,4,3.19
30.5,35.625,2013,1,4,7.17
31.0,34.375,2013,1,4,3.13
31.0,35.0,2013,1,4,2.99
31.0,35.625,2013,1,4,6.24
31.5,34.375,2013,1,4,2.78
31.5,35.0,2013,1,4,2.22
31.5,35.625,2013,1,4,2.86
32.0,34.375,2013,1,4,4.17
32.0,35.0,2013,1,4,1.93
32.0,35.625,2013,1,4,2.97
32.5,34.375,2013,1,4,4.78
32.5,35.0,2013,1,4,2.22
32.5,35.625,2013,1,4,1.95
33.0,34.375,2013,1,4,3.99
33.0,35.0,2013,1,4,2.9
33.0,35.625,2013,1,4,2.58
29.5,34.375,2013,1,5,2.96
29.5,35.0,2013,1,5,2.9
29.5,35.625,2013,1,5,4.15
30.0,34.375,2013,1,5,3.31
30.0,35.0,2013,1,5,3.08
30.0,35.625,2013,1,5,4.17
30.5,34.375,2013,1,5,3.34
30.5,35.0,2013,1,5,2.58
30.5,35.625,2013,1,5,3.89
31.0,34.375,2013,1,5,2.96
31.0,35.0,2013,1,5,3.32
31.0,35.625,2013,1,5,3.02
31.5,34.375,2013,1,5,2.8
31.5,35.0,2013,1,5,3.43
31.5,35.625,2013,1,5,3.46
32.0,34.375,2013,1,5,4.82
32.0,35.0,2013,1,5,3.25
32.0,35.625,2013,1,5,3.99
32.5,34.375,2013,1,5,4.14
32.5,35.0,2013,1,5,2.86
32.5,35.625,2013,1,5,2.7
33.0,34.375,2013,1,5,3.98
33.0,35.0,2013,1,5,3.77
33.0,35.625,2013,1,5,2.63
29.5,34.375,2013,1,6,5.09
29.5,35.0,2013,1,6,4.8
29.5,35.625,2013,1,6,5.28
30.0,34.375,2013,1,6,5.85
30.0,35.0,2013,1,6,5.53
30.0,35.625,2013,1,6,5.51
30.5,34.375,2013,1,6,6.35
30.5,35.0,2013,1,6,5.1
30.5,35.625,2013,1,6,5.8
31.0,34.375,2013,1,6,6.52
31.0,35.0,2013,1,6,5.59
31.0,35.625,2013,1,6,5.23
31.5,34.375,2013,1,6,4.55
31.5,35.0,2013,1,6,4.65
31.5,35.625,2013,1,6,5.23
32.0,34.375,2013,1,6,6.7
32.0,35.0,2013,1,6,3.99
32.0,35.625,2013,1,6,4.9
32.5,34.375,2013,1,6,10.01
32.5,35.0,2013,1,6,6.43
32.5,35.625,2013,1,6,2.78
33.0,34.375,2013,1,6,11.73
33.0,35.0,2013,1,6,8.26
33.0,35.625,2013,1,6,3.78
29.5,34.375,2013,1,7,9.2
29.5,35.0,2013,1,7,7.08
29.5,35.625,2013,1,7,7.78
30.0,34.375,2013,1,7,9.4
30.0,35.0,2013,1,7,7.9
30.0,35.625,2013,1,7,7.79
30.5,34.375,2013,1,7,9.4
30.5,35.0,2013,1,7,8.69
30.5,35.625,2013,1,7,7.56
31.0,34.375,2013,1,7,8.67
31.0,35.0,2013,1,7,8.79
31.0,35.625,2013,1,7,8.66
31.5,34.375,2013,1,7,5.4
31.5,35.0,2013,1,7,5.9
31.5,35.625,2013,1,7,9.04
32.0,34.375,2013,1,7,4.69
32.0,35.0,2013,1,7,3.86
32.0,35.625,2013,1,7,7.09
32.5,34.375,2013,1,7,4.62
32.5,35.0,2013,1,7,3.69
32.5,35.625,2013,1,7,4.16
33.0,34.375,2013,1,7,5.29
33.0,35.0,2013,1,7,4.04
33.0,35.625,2013,1,7,3.08
29.5,34.375,2013,1,8,5.95
29.5,35.0,2013,1,8,4.97
29.5,35.625,2013,1,8,5.5
30.0,34.375,2013,1,8,7.23
30.0,35.0,2013,1,8,5.55
30.0,35.625,2013,1,8,4.56
30.5,34.375,2013,1,8,7.8
30.5,35.0,2013,1,8,6.38
30.5,35.625,2013,1,8,4.37
31.0,34.375,2013,1,8,7.79
31.0,35.0,2013,1,8,7.34
31.0,35.625,2013,1,8,6.97
31.5,34.375,2013,1,8,6.21
31.5,35.0,2013,1,8,6.33
31.5,35.625,2013,1,8,9.82
32.0,34.375,2013,1,8,7.22
32.0,35.0,2013,1,8,6.48
32.0,35.625,2013,1,8,9.45
32.5,34.375,2013,1,8,9.96
32.5,35.0,2013,1,8,6.85
32.5,35.625,2013,1,8,6.18
33.0,34.375,2013,1,8,10.99
33.0,35.0,2013,1,8,8.37
33.0,35.625,2013,1,8,4.55
29.5,34.375,2013,1,9,6.17
29.5,35.0,2013,1,9,6.11
29.5,35.625,2013,1,9,4.98
30.0,34.375,2013,1,9,7.35
30.0,35.0,2013,1,9,6.95
30.0,35.625,2013,1,9,5.56
30.5,34.375,2013,1,9,7.36
30.5,35.0,2013,1,9,7.5
30.5,35.625,2013,1,9,7.55
31.0,34.375,2013,1,9,8.04
31.0,35.0,2013,1,9,9.26
31.0,35.625,2013,1,9,9.35
31.5,34.375,2013,1,9,7.03
31.5,35.0,2013,1,9,8.78
31.5,35.625,2013,1,9,10.77
32.0,34.375,2013,1,9,6.04
32.0,35.0,2013,1,9,7.41
32.0,35.625,2013,1,9,8.57
32.5,34.375,2013,1,9,4.08
32.5,35.0,2013,1,9,5.15
32.5,35.625,2013,1,9,5.03
33.0,34.375,2013,1,9,2.9
33.0,35.0,2013,1,9,3.98
33.0,35.625,2013,1,9,5.62
29.5,34.375,2013,1,10,6.16
29.5,35.0,2013,1,10,4.83
29.5,35.625,2013,1,10,8.25
30.0,34.375,2013,1,10,5.2
30.0,35.0,2013,1,10,5.65
30.0,35.625,2013,1,10,7.81
30.5,34.375,2013,1,10,4.85
30.5,35.0,2013,1,10,5.15
30.5,35.625,2013,1,10,6.75
31.0,34.375,2013,1,10,4.2
31.0,35.0,2013,1,10,4.22
31.0,35.625,2013,1,10,4.05
31.5,34.375,2013,1,10,4.44
31.5,35.0,2013,1,10,3.14
31.5,35.625,2013,1,10,2.41
32.0,34.375,2013,1,10,5.8
32.0,35.0,2013,1,10,3.23
32.0,35.625,2013,1,10,3.62
32.5,34.375,2013,1,10,6.35
32.5,35.0,2013,1,10,3.85
32.5,35.625,2013,1,10,2.88
33.0,34.375,2013,1,10,6.18
33.0,35.0,2013,1,10,5.0
33.0,35.625,2013,1,10,3.39
29.5,34.375,2013,1,11,2.3
29.5,35.0,2013,1,11,2.66
29.5,35.625,2013,1,11,4.7
30.0,34.375,2013,1,11,2.56
30.0,35.0,2013,1,11,2.43
30.0,35.625,2013,1,11,4.64
30.5,34.375,2013,1,11,3.86
30.5,35.0,2013,1,11,2.52
30.5,35.625,2013,1,11,5.46
31.0,34.375,2013,1,11,4.43
31.0,35.0,2013,1,11,2.51
31.0,35.625,2013,1,11,4.59
31.5,34.375,2013,1,11,3.07
