-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2013 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
29.5,34.375,2013,1,1,0.0
29.5,35.0,2013,1,1,0.02
29.5,35.625,2013,1,1,0.0
30.0,34.375,2013,1,1,0.18
30.0,35.0,2013,1,1,0.29
30.0,35.625,2013,1,1,0.34
30.5,34.375,2013,1,1,0.8
30.5,35.0,2013,1,1,1.67
30.5,35.625,2013,1,1,1.31
31.0,34.375,2013,1,1,1.12
31.0,35.0,2013,1,1,1.09
31.0,35.625,2013,1,1,0.98
31.5,34.375,2013,1,1,0.97
31.5,35.0,2013,1,1,0.57
31.5,35.625,2013,1,1,0.28
32.0,34.375,2013,1,1,0.85
32.0,35.0,2013,1,1,0.54
32.0,35.625,2013,1,1,0.23
32.5,34.375,2013,1,1,0.81
32.5,35.0,2013,1,1,0.28
32.5,35.625,2013,1,1,0.07
33.0,34.375,2013,1,1,1.19
33.0,35.0,2013,1,1,0.54
33.0,35.625,2013,1,1,0.0
29.5,34.375,2013,1,2,0.01
29.5,35.0,2013,1,2,0.05
29.5,35.625,2013,1,2,0.01
30.0,34.375,2013,1,2,0.15
30.0,35.0,2013,1,2,0.38
30.0,35.625,2013,1,2,0.42
30.5,34.375,2013,1,2,0.34
30.5,35.0,2013,1,2,1.44
30.5,35.625,2013,1,2,1.56
31.0,34.375,2013,1,2,0.42
31.0,35.0,2013,1,2,1.14
31.0,35.625,2013,1,2,1.43
31.5,34.375,2013,1,2,0.33
31.5,35.0,2013,1,2,1.18
31.5,35.625,2013,1,2,0.92
32.0,34.375,2013,1,2,0.42
32.0,35.0,2013,1,2,1.11
32.0,35.625,2013,1,2,0.71
32.5,34.375,2013,1,2,0.46
32.5,35.0,2013,1,2,0.32
32.5,35.625,2013,1,2,0.18
33.0,34.375,2013,1,2,0.8
33.0,35.0,2013,1,2,0.38
33.0,35.625,2013,1,2,0.0
29.5,34.375,2013,1,3,0.0
29.5,35.0,2013,1,3,0.0
29.5,35.625,2013,1,3,0.0
30.0,34.375,2013,1,3,0.0
30.0,35.0,2013,1,3,0.0
30.0,35.625,2013,1,3,0.0
30.5,34.375,2013,1,3,0.0
30.5,35.0,2013,1,3,0.0
30.5,35.625,2013,1,3,0.0
31.0,34.375,2013,1,3,0.0
31.0,35.0,2013,1,3,0.0
31.0,35.625,2013,1,3,0.0
31.5,34.375,2013,1,3,0.0
31.5,35.0,2013,1,3,0.0
31.5,35.625,2013,1,3,0.0
32.0,34.375,2013,1,3,0.01
32.0,35.0,2013,1,3,0.0
32.0,35.625,2013,1,3,0.0
32.5,34.375,2013,1,3,0.02
32.5,35.0,2013,1,3,0.0
32.5,35.625,2013,1,3,0.0
33.0,34.375,2013,1,3,0.01
33.0,35.0,2013,1,3,0.0
33.0,35.625,2013,1,3,0.0
29.5,34.375,2013,1,4,0.0
29.5,35.0,2013,1,4,0.0
29.5,35.625,2013,1,4,0.0
30.0,34.375,2013,1,4,0.0
30.0,35.0,2013,1,4,0.0
30.0,35.625,2013,1,4,0.0
30.5,34.375,2013,1,4,0.0
30.5,35.0,2013,1,4,0.0
30.5,35.625,2013,1,4,0.0
31.0,34.375,2013,1,4,0.04
31.0,35.0,2013,1,4,0.01
31.0,35.625,2013,1,4,0.0
31.5,34.375,2013,1,4,0.52
31.5,35.0,2013,1,4,0.05
31.5,35.625,2013,1,4,0.02
32.0,34.375,2013,1,4,0.8
32.0,35.0,2013,1,4,0.25
32.0,35.625,2013,1,4,0.13
32.5,34.375,2013,1,4,1.51
32.5,35.0,2013,1,4,1.0
32.5,35.625,2013,1,4,0.24
33.0,34.375,2013,1,4,1.5
33.0,35.0,2013,1,4,0.82
33.0,35.625,2013,1,4,0.17
29.5,34.375,2013,1,5,0.01
29.5,35.0,2013,1,5,0.08
29.5,35.625,2013,1,5,0.02
30.0,34.375,2013,1,5,0.26
30.0,35.0,2013,1,5,0.54
30.0,35.625,2013,1,5,0.63
30.5,34.375,2013,1,5,1.15
30.5,35.0,2013,1,5,2.0
30.5,35.625,2013,1,5,2.45
31.0,34.375,2013,1,5,3.35
31.0,35.0,2013,1,5,4.12
31.0,35.625,2013,1,5,4.02
31.5,34.375,2013,1,5,10.89
31.5,35.0,2013,1,5,8.27
31.5,35.625,2013,1,5,6.01
32.0,34.375,2013,1,5,19.06
32.0,35.0,2013,1,5,16.84
32.0,35.625,2013,1,5,12.2
32.5,34.375,2013,1,5,27.85
32.5,35.0,2013,1,5,34.2
32.5,35.625,2013,1,5,19.83
33.0,34.375,2013,1,5,10.28
33.0,35.0,2013,1,5,21.69
33.0,35.625,2013,1,5,18.71
29.5,34.375,2013,1,6,0.0
29.5,35.0,2013,1,6,0.02
29.5,35.625,2013,1,6,0.01
30.0,34.375,2013,1,6,0.01
30.0,35.0,2013,1,6,0.08
30.0,35.625,2013,1,6,0.08
30.5,34.375,2013,1,6,0.04
30.5,35.0,2013,1,6,0.11
30.5,35.625,2013,1,6,0.2
31.0,34.375,2013,1,6,0.53
31.0,35.0,2013,1,6,0.51
31.0,35.625,2013,1,6,0.41
31.5,34.375,2013,1,6,9.41
31.5,35.0,2013,1,6,5.32
31.5,35.625,2013,1,6,3.32
32.0,34.375,2013,1,6,22.58
32.0,35.0,2013,1,6,21.52
32.0,35.625,2013,1,6,15.16
32.5,34.375,2013,1,6,25.65
32.5,35.0,2013,1,6,32.13
32.5,35.625,2013,1,6,27.02
33.0,34.375,2013,1,6,15.68
33.0,35.0,2013,1,6,32.58
33.0,35.625,2013,1,6,35.63
29.5,34.375,2013,1,7,0.62
29.5,35.0,2013,1,7,0.83
29.5,35.625,2013,1,7,0.81
30.0,34.375,2013,1,7,0.83
30.0,35.0,2013,1,7,2.27
30.0,35.625,2013,1,7,2.74
30.5,34.375,2013,1,7,1.57
30.5,35.0,2013,1,7,2.97
30.5,35.625,2013,1,7,6.44
31.0,34.375,2013,1,7,3.66
31.0,35.0,2013,1,7,5.56
31.0,35.625,2013,1,7,9.7
31.5,34.375,2013,1,7,23.52
31.5,35.0,2013,1,7,15.7
31.5,35.625,2013,1,7,15.16
32.0,34.375,2013,1,7,33.55
32.0,35.0,2013,1,7,30.64
32.0,35.625,2013,1,7,27.95
32.5,34.375,2013,1,7,31.96
32.5,35.0,2013,1,7,38.23
32.5,35.625,2013,1,7,38.39
33.0,34.375,2013,1,7,15.2
33.0,35.0,2013,1,7,34.19
33.0,35.625,2013,1,7,45.46
29.5,34.375,2013,1,8,1.09
29.5,35.0,2013,1,8,1.74
29.5,35.625,2013,1,8,0.88
30.0,34.375,2013,1,8,6.51
30.0,35.0,2013,1,8,6.77
30.0,35.625,2013,1,8,5.26
30.5,34.375,2013,1,8,14.82
30.5,35.0,2013,1,8,13.89
30.5,35.625,2013,1,8,14.15
31.0,34.375,2013,1,8,22.1
31.0,35.0,2013,1,8,22.4
31.0,35.625,2013,1,8,24.31
31.5,34.375,2013,1,8,35.57
31.5,35.0,2013,1,8,37.91
31.5,35.625,2013,1,8,32.06
32.0,34.375,2013,1,8,42.31
32.0,35.0,2013,1,8,56.82
32.0,35.625,2013,1,8,53.26
32.5,34.375,2013,1,8,45.42
32.5,35.0,2013,1,8,59.38
32.5,35.625,2013,1,8,58.36
33.0,34.375,2013,1,8,19.53
33.0,35.0,2013,1,8,37.51
33.0,35.625,2013,1,8,43.34
29.5,34.375,2013,1,9,1.62
29.5,35.0,2013,1,9,3.21
29.5,35.625,2013,1,9,2.73
30.0,34.375,2013,1,9,5.8
30.0,35.0,2013,1,9,8.18
30.0,35.625,2013,1,9,8.72
30.5,34.375,2013,1,9,10.05
30.5,35.0,2013,1,9,15.83
30.5,35.625,2013,1,9,21.15
31.0,34.375,2013,1,9,10.25
31.0,35.0,2013,1,9,15.57
31.0,35.625,2013,1,9,26.23
31.5,34.375,2013,1,9,9.92
31.5,35.0,2013,1,9,11.58
31.5,35.625,2013,1,9,13.77
32.0,34.375,2013,1,9,8.29
32.0,35.0,2013,1,9,8.97
32.0,35.625,2013,1,9,12.26
32.5,34.375,2013,1,9,7.87
32.5,35.0,2013,1,9,10.86
32.5,35.625,2013,1,9,13.18
33.0,34.375,2013,1,9,4.06
33.0,35.0,2013,1,9,9.88
33.0,35.625,2013,1,9,14.67
29.5,34.375,2013,1,10,0.02
29.5,35.0,2013,1,10,0.11
29.5,35.625,2013,1,10,0.14
30.0,34.375,2013,1,10,0.45
30.0,35.0,2013,1,10,0.57
30.0,35.625,2013,1,10,1.38
30.5,34.375,2013,1,10,1.59
30.5,35.0,2013,1,10,1.9
30.5,35.625,2013,1,10,4.24
31.0,34.375,2013,1,10,2.39
31.0,35.0,2013,1,10,3.22
31.0,35.625,2013,1,10,5.27
31.5,34.375,2013,1,10,4.84
31.5,35.0,2013,1,10,3.48
31.5,35.625,2013,1,10,2.9
32.0,34.375,2013,1,10,4.16
32.0,35.0,2013,1,10,1.92
32.0,35.625,2013,1,10,1.35
32.5,34.375,2013,1,10,4.04
32.5,35.0,2013,1,10,5.08
32.5,35.625,2013,1,10,2.36
33.0,34.375,2013,1,10,0.11
33.0,35.0,2013,1,10,2.69
33.0,35.625,2013,1,10,2.41
29.5,34.375,2013,1,11,0.0
29.5,35.0,2013,1,11,0.0
29.5,35.625,2013,1,11,0.0
30.0,34.375,2013,1,11,0.0
30.0,35.0,2013,1,11,0.0
30.0,35.625,2013,1,11,0.03
30.5,34.375,2013,1,11,0.0
30.5,35.0,2013,1,11,0.01
30.5,35.625,2013,1,11,0.17
