LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,ALLSKY_SFC_SW_DNI,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,ALLSKY_SFC_SW_DIFF,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB
37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0,37707.0
31.999787837802,35.005115097992416,2022.3156177898004,6.5894926671440315,15.703874612140982,-277.34355556264137,0.8061720568735197,2.2317519721226007,0.46867743931653943,11.591659611799143,14.974434451400302,19.10423102285652,8.463681745546314,23.16035546697965,0.7169586862169979,14.696673721433335,9.085848928260058,0.5705857453594311,0.140281753763424,99.34743695225195,0.37980089725278215,0.41860707289606813,1.5456198815969395,3.3855651890468863,245.20117040062016,-277.25821358439316,0.41472089624476577,0.4657490896706939,1.9919643412560124,4.291550918220413,244.50171058264073,-278.0983285750719,-184.03549966759948,0.7199858559257396,0.7201363373734344,-278.3270738377763,-278.5353775671851
0.6778269539349874,0.5702734238757416,1.4823421199574947,3.415189878496939,8.812857536696365,312.17303169040576,0.3010203837774133,1.0536549068705896,0.19138802206122055,4.880578051279344,5.361612467538568,7.12320459478354,5.30456075050247,7.914956283335165,0.31081399810176186,6.011035437109435,3.1628040125789276,0.17405989908865177,0.22305292565417162,1.7482186966530762,0.15966660052735726,0.15707282802290173,0.9705439670626405,1.2953954759756547,87.20673560548346,311.8101216902198,0.1498184667857655,0.1378179051161176,1.2074616474513644,1.3941633010607712,88.33228548462044,311.4939359011392,303.93945268893145,0.3114586543358531,0.3114794514960173,311.4078789986157,311.2748465545564
31.0,34.0,2020.0,1.0,1.0,-998.9118055065302,0.0,0.28,0.0,-3.66,0.57,2.52,0.15,8.1,0.0,-2.67,2.96,0.0,0.0,93.95,0.0,0.0,0.0,0.61,0.0,-998.9117049064596,0.0,0.0,0.0,0.83,0.0,-998.9117975644193,-998.4492286652079,0.0,0.0,-998.9118293328627,-998.911842569714
31.5,34.375,2021.0,4.0,8.0,-537.6825485351218,0.6525946645352967,1.51,0.3034998255863419,8.18331972674533,10.559679399727148,12.933205980339185,4.4,16.530006821282402,0.4573334176795603,9.452251276938096,6.875101203501094,0.48077779427044676,0.0,98.37,0.2664028840534406,0.3032608695652174,0.8602726882464121,2.4712640637017866,223.3,-537.0636873822586,0.30759493670886073,0.36175228532280823,1.09,3.3038111812018913,220.4,-537.657160695376,-338.6186105032823,0.46026280538175446,0.4604238692623046,-537.8210179138723,-537.8925608895164
32.0,35.0,2022.0,7.0,16.0,-152.09716025414752,0.9948417089559052,2.116772428884026,0.4137518684603886,10.140743982494529,13.35593451568895,17.8,7.54,20.53,0.8396839207555608,13.99890590809628,7.75,0.6007043632781378,0.005964541047256392,99.51994550408719,0.3571428571428571,0.4032608695652174,1.37,3.12,273.7,-151.09479174020464,0.3911392405063291,0.4532710280373833,1.79,4.09,273.3817286652079,-152.1684159901165,7.87,0.8449437586099915,0.8452563273890953,-152.46495234733493,-152.60051182492055
32.5,35.625,2024.0,10.0,23.0,2.78,0.9980806373879078,2.74,0.6494768310911808,14.99,19.74,25.53,12.65,29.35,0.9973567015364813,19.63,10.94,0.701499183612884,0.21530932745234327,100.67044668951374,0.46118012422360244,0.5216603439254115,2.02,4.19,302.5,1.54,0.4987341772151898,0.5530681687042964,2.7,5.17,303.0093346609508,0.73,8.706506054490413,0.9996809067797515,0.9996908753516929,0.46,0.01
33.0,36.0,2024.0,12.0,31.0,3.61,1.0,6.11,1.0,24.33,27.41,38.07,24.5,47.1,1.0,28.91,18.98,1.0,1.0,102.93,1.0,1.0,5.201542669584245,7.78,360.0,4.51,1.0,1.0,6.5,9.13,360.0,0.79,10.77,1.0,1.0,0.51,0.02
