-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MIN     MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MIN
29.5,34.375,2015,1,1,4.32
29.5,35.0,2015,1,1,0.24
29.5,35.625,2015,1,1,3.71
30.0,34.375,2015,1,1,1.89
30.0,35.0,2015,1,1,1.16
30.0,35.625,2015,1,1,4.15
30.5,34.375,2015,1,1,2.07
30.5,35.0,2015,1,1,1.04
30.5,35.625,2015,1,1,2.78
31.0,34.375,2015,1,1,2.84
31.0,35.0,2015,1,1,1.53
31.0,35.625,2015,1,1,1.97
31.5,34.375,2015,1,1,1.78
31.5,35.0,2015,1,1,1.71
31.5,35.625,2015,1,1,0.78
32.0,34.375,2015,1,1,1.33
32.0,35.0,2015,1,1,0.67
32.0,35.625,2015,1,1,0.71
32.5,34.375,2015,1,1,0.58
32.5,35.0,2015,1,1,0.89
32.5,35.625,2015,1,1,1.04
33.0,34.375,2015,1,1,0.86
33.0,35.0,2015,1,1,0.55
33.0,35.625,2015,1,1,1.5
29.5,34.375,2015,1,2,3.94
29.5,35.0,2015,1,2,2.94
29.5,35.625,2015,1,2,2.78
30.0,34.375,2015,1,2,0.31
30.0,35.0,2015,1,2,1.22
30.0,35.625,2015,1,2,0.68
30.5,34.375,2015,1,2,0.53
30.5,35.0,2015,1,2,0.25
30.5,35.625,2015,1,2,0.35
31.0,34.375,2015,1,2,0.94
31.0,35.0,2015,1,2,1.19
31.0,35.625,2015,1,2,0.64
31.5,34.375,2015,1,2,3.02
31.5,35.0,2015,1,2,2.43
31.5,35.625,2015,1,2,0.54
32.0,34.375,2015,1,2,4.08
32.0,35.0,2015,1,2,3.8
32.0,35.625,2015,1,2,1.63
32.5,34.375,2015,1,2,4.35
32.5,35.0,2015,1,2,3.72
32.5,35.625,2015,1,2,2.59
33.0,34.375,2015,1,2,4.46
33.0,35.0,2015,1,2,3.57
33.0,35.625,2015,1,2,1.71
29.5,34.375,2015,1,3,5.12
29.5,35.0,2015,1,3,3.41
29.5,35.625,2015,1,3,1.13
30.0,34.375,2015,1,3,2.76
30.0,35.0,2015,1,3,2.83
30.0,35.625,2015,1,3,1.56
