-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,35.0,2015,1,10,0.54
29.5,35.625,2015,1,10,-2.68
30.0,34.375,2015,1,10,-0.6
30.0,35.0,2015,1,10,-0.75
30.0,35.625,2015,1,10,-4.27
30.5,34.375,2015,1,10,0.29
30.5,35.0,2015,1,10,-1.39
30.5,35.625,2015,1,10,-5.9
31.0,34.375,2015,1,10,2.63
31.0,35.0,2015,1,10,0.28
31.0,35.625,2015,1,10,-2.21
31.5,34.375,2015,1,10,8.63
31.5,35.0,2015,1,10,0.05
31.5,35.625,2015,1,10,0.32
32.0,34.375,2015,1,10,12.16
32.0,35.0,2015,1,10,1.57
32.0,35.625,2015,1,10,-1.79
32.5,34.375,2015,1,10,11.83
32.5,35.0,2015,1,10,3.37
32.5,35.625,2015,1,10,-3.6
33.0,34.375,2015,1,10,11.6
33.0,35.0,2015,1,10,6.47
33.0,35.625,2015,1,10,-4.41
29.5,34.375,2015,1,11,1.91
29.5,35.0,2015,1,11,2.93
29.5,35.625,2015,1,11,-0.72
30.0,34.375,2015,1,11,3.97
30.0,35.0,2015,1,11,3.25
30.0,35.625,2015,1,11,-1.07
30.5,34.375,2015,1,11,4.66
30.5,35.0,2015,1,11,3.55
30.5,35.625,2015,1,11,-1.84
31.0,34.375,2015,1,11,6.16
31.0,35.0,2015,1,11,4.34
31.0,35.625,2015,1,11,1.4
31.5,34.375,2015,1,11,10.07
31.5,35.0,2015,1,11,4.11
31.5,35.625,2015,1,11,4.67
32.0,34.375,2015,1,11,13.57
32.0,35.0,2015,1,11,5.8
32.0,35.625,2015,1,11,4.3
32.5,34.375,2015,1,11,14.45
32.5,35.0,2015,1,11,7.21
32.5,35.625,2015,1,11,2.67
33.0,34.375,2015,1,11,14.3
33.0,35.0,2015,1,11,9.59
33.0,35.625,2015,1,11,1.51
29.5,34.375,2015,1,12,-0.28
29.5,35.0,2015,1,12,1.13
29.5,35.625,2015,1,12,-1.85
30.0,34.375,2015,1,12,0.65
30.0,35.0,2015,1,12,0.32
30.0,35.625,2015,1,12,-2.19
30.5,34.375,2015,1,12,1.58
30.5,35.0,2015,1,12,0.23
30.5,35.625,2015,1,12,-3.9
31.0,34.375,2015,1,12,3.09
31.0,35.0,2015,1,12,1.75
31.0,35.625,2015,1,12,-0.39
31.5,34.375,2015,1,12,8.86
31.5,35.0,2015,1,12,2.58
31.5,35.625,2015,1,12,2.37
32.0,34.375,2015,1,12,13.29
32.0,35.0,2015,1,12,3.67
32.0,35.625,2015,1,12,1.26
32.5,34.375,2015,1,12,13.69
32.5,35.0,2015,1,12,4.75
32.5,35.625,2015,1,12,0.27
33.0,34.375,2015,1,12,13.3
33.0,35.0,2015,1,12,7.07
33.0,35.625,2015,1,12,-0.57
29.5,34.375,2015,1,13,1.98
29.5,35.0,2015,1,13,3.85
29.5,35.625,2015,1,13,-2.7
30.0,34.375,2015,1,13,2.24
30.0,35.0,2015,1,13,2.03
30.0,35.625,2015,1,13,-3.55
30.5,34.375,2015,1,13,2.42
30.5,35.0,2015,1,13,1.23
30.5,35.625,2015,1,13,-3.4
31.0,34.375,2015,1,13,3.53
31.0,35.0,2015,1,13,1.25
31.0,35.625,2015,1,13,1.47
31.5,34.375,2015,1,13,8.04
31.5,35.0,2015,1,13,1.1
31.5,35.625,2015,1,13,3.56
32.0,34.375,2015,1,13,13.37
32.0,35.0,2015,1,13,1.79
32.0,35.625,2015,1,13,1.12
32.5,34.375,2015,1,13,14.76
32.5,35.0,2015,1,13,4.5
32.5,35.625,2015,1,13,0.06
33.0,34.375,2015,1,13,14.52
33.0,35.0,2015,1,13,7.19
33.0,35.625,2015,1,13,0.37
29.5,34.375,2015,1,14,2.33
29.5,35.0,2015,1,14,5.05
29.5,35.625,2015,1,14,1.6
30.0,34.375,2015,1,14,3.0
30.0,35.0,2015,1,14,4.3
30.0,35.625,2015,1,14,1.64
30.5,34.375,2015,1,14,3.76
30.5,35.0,2015,1,14,4.55
30.5,35.625,2015,1,14,-1.26
31.0,34.375,2015,1,14,5.49
31.0,35.0,2015,1,14,6.39
31.0,35.625,2015,1,14,3.58
31.5,34.375,2015,1,14,10.57
31.5,35.0,2015,1,14,4.18
31.5,35.625,2015,1,14,5.75
32.0,34.375,2015,1,14,14.92
32.0,35.0,2015,1,14,4.33
32.0,35.625,2015,1,14,3.1
32.5,34.375,2015,1,14,15.56
32.5,35.0,2015,1,14,6.19
32.5,35.625,2015,1,14,1.93
33.0,34.375,2015,1,14,14.93
33.0,35.0,2015,1,14,8.82
33.0,35.625,2015,1,14,1.52
29.5,34.375,2015,1,15,1.2
29.5,35.0,2015,1,15,2.84
29.5,35.625,2015,1,15,-1.77
30.0,34.375,2015,1,15,2.1
30.0,35.0,2015,1,15,2.22
30.0,35.625,2015,1,15,-2.99
30.5,34.375,2015,1,15,3.11
30.5,35.0,2015,1,15,3.11
30.5,35.625,2015,1,15,-4.16
31.0,34.375,2015,1,15,4.01
31.0,35.0,2015,1,15,3.44
31.0,35.625,2015,1,15,1.28
31.5,34.375,2015,1,15,10.2
31.5,35.0,2015,1,15,2.54
31.5,35.625,2015,1,15,5.43
32.0,34.375,2015,1,15,12.99
32.0,35.0,2015,1,15,5.73
32.0,35.625,2015,1,15,6.13
32.5,34.375,2015,1,15,13.94
32.5,35.0,2015,1,15,9.8
32.5,35.625,2015,1,15,6.19
33.0,34.375,2015,1,15,14.84
33.0,35.0,2015,1,15,10.96
33.0,35.625,2015,1,15,5.23
29.5,34.375,2015,1,16,1.24
29.5,35.0,2015,1,16,5.62
29.5,35.625,2015,1,16,-1.18
30.0,34.375,2015,1,16,2.29
30.0,35.0,2015,1,16,3.25
30.0,35.625,2015,1,16,-1.63
30.5,34.375,2015,1,16,2.73
30.5,35.0,2015,1,16,2.91
30.5,35.625,2015,1,16,-1.63
31.0,34.375,2015,1,16,4.51
31.0,35.0,2015,1,16,3.21
31.0,35.625,2015,1,16,2.18
31.5,34.375,2015,1,16,10.62
31.5,35.0,2015,1,16,3.91
31.5,35.625,2015,1,16,5.49
32.0,34.375,2015,1,16,15.35
32.0,35.0,2015,1,16,7.96
32.0,35.625,2015,1,16,5.74
32.5,34.375,2015,1,16,15.67
32.5,35.0,2015,1,16,11.46
32.5,35.625,2015,1,16,7.2
33.0,34.375,2015,1,16,14.89
33.0,35.0,2015,1,16,12.48
33.0,35.625,2015,1,16,6.75
29.5,34.375,2015,1,17,1.51
29.5,35.0,2015,1,17,3.88
29.5,35.625,2015,1,17,0.71
30.0,34.375,2015,1,17,3.26
30.0,35.0,2015,1,17,3.58
30.0,35.625,2015,1,17,0.11
30.5,34.375,2015,1,17,4.51
30.5,35.0,2015,1,17,4.42
30.5,35.625,2015,1,17,-0.73
31.0,34.375,2015,1,17,6.53
31.0,35.0,2015,1,17,4.99
31.0,35.625,2015,1,17,2.9
31.5,34.375,2015,1,17,11.19
31.5,35.0,2015,1,17,5.6
31.5,35.625,2015,1,17,6.87
32.0,34.375,2015,1,17,15.12
32.0,35.0,2015,1,17,7.5
32.0,35.625,2015,1,17,6.11
32.5,34.375,2015,1,17,15.35
32.5,35.0,2015,1,17,10.17
32.5,35.625,2015,1,17,6.67
33.0,34.375,2015,1,17,15.26
33.0,35.0,2015,1,17,12.16
33.0,35.625,2015,1,17,5.3
29.5,34.375,2015,1,18,0.8
29.5,35.0,2015,1,18,2.82
29.5,35.625,2015,1,18,-1.19
30.0,34.375,2015,1,18,1.62
30.0,35.0,2015,1,18,2.81
30.0,35.625,2015,1,18,-0.94
30.5,34.375,2015,1,18,2.52
30.5,35.0,2015,1,18,4.07
30.5,35.625,2015,1,18,-0.64
31.0,34.375,2015,1,18,3.6
31.0,35.0,2015,1,18,5.18
31.0,35.625,2015,1,18,2.92
31.5,34.375,2015,1,18,11.95
31.5,35.0,2015,1,18,4.67
31.5,35.625,2015,1,18,7.19
32.0,34.375,2015,1,18,15.51
32.0,35.0,2015,1,18,7.49
32.0,35.625,2015,1,18,6.55
32.5,34.375,2015,1,18,15.85
32.5,35.0,2015,1,18,9.01
32.5,35.625,2015,1,18,4.62
33.0,34.375,2015,1,18,15.87
33.0,35.0,2015,1,18,12.14
33.0,35.625,2015,1,18,3.1
29.5,34.375,2015,1,19,2.76
29.5,35.0,2015,1,19,2.67
29.5,35.625,2015,1,19,-0.66
30.0,34.375,2015,1,19,4.66
30.0,35.0,2015,1,19,2.48
30.0,35.625,2015,1,19,-1.78
30.5,34.375,2015,1,19,5.23
30.5,35.0,2015,1,19,4.64
30.5,35.625,2015,1,19,-1.98
31.0,34.375,2015,1,19,4.19
31.0,35.0,2015,1,19,5.37
31.0,35.625,2015,1,19,1.25
31.5,34.375,2015,1,19,11.17
31.5,35.0,2015,1,19,4.66
31.5,35.625,2015,1,19,4.73
32.0,34.375,2015,1,19,15.27
32.0,35.0,2015,1,19,6.49
32.0,35.625,2015,1,19,3.06
32.5,34.375,2015,1,19,15.47
32.5,35.0,2015,1,19,8.38
32.5,35.625,2015,1,19,2.39
33.0,34.375,2015,1,19,15.33
33.0,35.0,2015,1,19,10.19
33.0,35.625,2015,1,19,0.87
29.5,34.375,2015,1,20,3.09
29.5,35.0,2015,1,20,4.92
29.5,35.625,2015,1,20,3.6
30.0,34.375,2015,1,20,2.38
30.0,35.0,2015,1,20,4.12
30.0,35.625,2015,1,20,1.64
30.5,34.375,2015,1,20,2.55
30.5,35.0,2015,1,20,4.55
30.5,35.625,2015,1,20,2.9
31.0,34.375,2015,1,20,3.31
31.0,35.0,2015,1,20,4.48
31.0,35.625,2015,1,20,6.0
31.5,34.375,2015,1,20,10.24
31.5,35.0,2015,1,20,3.67
31.5,35.625,2015,1,20,7.08
32.0,34.375,2015,1,20,15.65
32.0,35.0,2015,1,20,6.13
32.0,35.625,2015,1,20,6.06
32.5,34.375,2015,1,20,16.35
32.5,35.0,2015,1,20,7.76
32.5,35.625,2015,1,20,4.22
33.0,34.375,2015,1,20,16.46
33.0,35.0,2015,1,20,11.68
33.0,35.625,2015,1,20,1.96
29.5,34.375,2015,1,21,5.94
29.5,35.0,2015,1,21,8.54
29.5,35.625,2015,1,21,4.27
30.0,34.375,2015,1,21,6.94
30.0,35.0,2015,1,21,8.12
30.0,35.625,2015,1,21,3.51
30.5,34.375,2015,1,21,7.22
30.5,35.0,2015,1,21,7.98
30.5,35.625,2015,1,21,5.48
31.0,34.375,2015,1,21,7.97
31.0,35.0,2015,1,21,9.18
31.0,35.625,2015,1,21,7.73
31.5,34.375,2015,1,21,11.67
31.5,35.0,2015,1,21,7.85
31.5,35.625,2015,1,21,10.39
32.0,34.375,2015,1,21,17.05
32.0,35.0,2015,1,21,7.88
32.0,35.625,2015,1,21,7.81
32.5,34.375,2015,1,21,17.25
32.5,35.0,2015,1,21,8.23
32.5,35.625,2015,1,21,6.32
33.0,34.375,2015,1,21,16.35
33.0,35.0,2015,1,21,11.0
33.0,35.625,2015,1,21,6.94
29.5,34.375,2015,1,22,10.26
29.5,35.0,2015,1,22,11.05
29.5,35.625,2015,1,22,7.23
30.0,34.375,2015,1,22,8.83
30.0,35.0,2015,1,22,9.1
30.0,35.625,2015,1,22,5.45
30.5,34.375,2015,1,22,6.49
30.5,35.0,2015,1,22,7.28
30.5,35.625,2015,1,22,5.27
31.0,34.375,2015,1,22,6.74
31.0,35.0,2015,1,22,8.89
31.0,35.625,2015,1,22,9.51
31.5,34.375,2015,1,22,11.14
31.5,35.0,2015,1,22,5.63
31.5,35.625,2015,1,22,11.47
32.0,34.375,2015,1,22,16.51
32.0,35.0,2015,1,22,7.64
32.0,35.625,2015,1,22,10.0
32.5,34.375,2015,1,22,17.05
32.5,35.0,2015,1,22,10.64
32.5,35.625,2015,1,22,8.12
33.0,34.375,2015,1,22,16.8
33.0,35.0,2015,1,22,12.92
33.0,35.625,2015,1,22,6.48
29.5,34.375,2015,1,23,10.32
29.5,35.0,2015,1,23,10.57
29.5,35.625,2015,1,23,5.68
30.0,34.375,2015,1,23,8.27
30.0,35.0,2015,1,23,9.97
30.0,35.625,2015,1,23,4.52
30.5,34.375,2015,1,23,9.21
30.5,35.0,2015,1,23,11.19
30.5,35.625,2015,1,23,5.97
31.0,34.375,2015,1,23,8.68
31.0,35.0,2015,1,23,9.71
31.0,35.625,2015,1,23,8.84
31.5,34.375,2015,1,23,11.43
31.5,35.0,2015,1,23,7.44
31.5,35.625,2015,1,23,9.95
32.0,34.375,2015,1,23,14.77
32.0,35.0,2015,1,23,7.98
32.0,35.625,2015,1,23,7.87
32.5,34.375,2015,1,23,16.16
32.5,35.0,2015,1,23,9.98
32.5,35.625,2015,1,23,7.63
33.0,34.375,2015,1,23,16.5
33.0,35.0,2015,1,23,12.16
33.0,35.625,2015,1,23,6.77
29.5,34.375,2015,1,24,12.9
29.5,35.0,2015,1,24,14.27
29.5,35.625,2015,1,24,8.97
30.0,34.375,2015,1,24,11.72
30.0,35.0,2015,1,24,12.26
30.0,35.625,2015,1,24,6.52
30.5,34.375,2015,1,24,10.71
30.5,35.0,2015,1,24,11.65
30.5,35.625,2015,1,24,7.28
31.0,34.375,2015,1,24,10.67
31.0,35.0,2015,1,24,11.65
31.0,35.625,2015,1,24,10.27
31.5,34.375,2015,1,24,14.06
31.5,35.0,2015,1,24,10.46
31.5,35.625,2015,1,24,12.07
32.0,34.375,2015,1,24,15.62
32.0,35.0,2015,1,24,9.07
32.0,35.625,2015,1,24,8.57
32.5,34.375,2015,1,24,15.79
32.5,35.0,2015,1,24,9.44
32.5,35.625,2015,1,24,6.68
33.0,34.375,2015,1,24,15.62
33.0,35.0,2015,1,24,10.89
33.0,35.625,2015,1,24,6.88
29.5,34.375,2015,1,25,11.59
29.5,35.0,2015,1,25,14.48
29.5,35.625,2015,1,25,10.03
30.0,34.375,2015,1,25,10.24
30.0,35.0,2015,1,25,12.11
30.0,35.625,2015,1,25,8.94
30.5,34.375,2015,1,25,9.28
30.5,35.0,2015,1,25,11.5
30.5,35.625,2015,1,25,8.79
31.0,34.375,2015,1,25,9.19
31.0,35.0,2015,1,25,10.35
31.0,35.625,2015,1,25,12.0
31.5,34.375,2015,1,25,13.83
31.5,35.0,2015,1,25,9.48
31.5,35.625,2015,1,25,14.87
32.0,34.375,2015,1,25,17.66
32.0,35.0,2015,1,25,9.69
32.0,35.625,2015,1,25,9.29
32.5,34.375,2015,1,25,17.76
32.5,35.0,2015,1,25,10.1
32.5,35.625,2015,1,25,6.61
33.0,34.375,2015,1,25,17.14
33.0,35.0,2015,1,25,11.85
33.0,35.625,2015,1,25,8.15
29.5,34.375,2015,1,26,9.72
29.5,35.0,2015,1,26,12.27
29.5,35.625,2015,1,26,10.44
30.0,34.375,2015,1,26,10.56
30.0,35.0,2015,1,26,11.25
30.0,35.625,2015,1,26,9.94
30.5,34.375,2015,1,26,10.51
30.5,35.0,2015,1,26,11.08
30.5,35.625,2015,1,26,9.09
31.0,34.375,2015,1,26,10.93
31.0,35.0,2015,1,26,10.56
31.0,35.625,2015,1,26,10.58
31.5,34.375,2015,1,26,14.52
31.5,35.0,2015,1,26,9.41
31.5,35.625,2015,1,26,11.86
32.0,34.375,2015,1,26,17.65
32.0,35.0,2015,1,26,9.51
32.0,35.625,2015,1,26,9.03
32.5,34.375,2015,1,26,17.71
32.5,35.0,2015,1,26,12.19
32.5,35.625,2015,1,26,8.33
33.0,34.375,2015,1,26,17.49
33.0,35.0,2015,1,26,14.22
33.0,35.625,2015,1,26,6.42
29.5,34.375,2015,1,27,9.53
29.5,35.0,2015,1,27,11.38
29.5,35.625,2015,1,27,8.47
30.0,34.375,2015,1,27,9.06
30.0,35.0,2015,1,27,10.18
30.0,35.625,2015,1,27,7.61
30.5,34.375,2015,1,27,9.35
30.5,35.0,2015,1,27,10.3
30.5,35.625,2015,1,27,7.61
31.0,34.375,2015,1,27,10.02
31.0,35.0,2015,1,27,10.11
31.0,35.625,2015,1,27,9.52
31.5,34.375,2015,1,27,13.75
31.5,35.0,2015,1,27,9.46
31.5,35.625,2015,1,27,11.4
32.0,34.375,2015,1,27,16.99
32.0,35.0,2015,1,27,9.67
32.0,35.625,2015,1,27,8.74
32.5,34.375,2015,1,27,17.28
32.5,35.0,2015,1,27,10.17
32.5,35.625,2015,1,27,6.41
33.0,34.375,2015,1,27,17.32
33.0,35.0,2015,1,27,13.25
33.0,35.625,2015,1,27,5.15
29.5,34.375,2015,1,28,5.74
29.5,35.0,2015,1,28,7.97
29.5,35.625,2015,1,28,5.48
30.0,34.375,2015,1,28,7.67
30.0,35.0,2015,1,28,8.02
30.0,35.625,2015,1,28,4.6
30.5,34.375,2015,1,28,7.74
30.5,35.0,2015,1,28,9.23
30.5,35.625,2015,1,28,4.92
31.0,34.375,2015,1,28,9.0
31.0,35.0,2015,1,28,9.51
31.0,35.625,2015,1,28,8.23
31.5,34.375,2015,1,28,13.98
31.5,35.0,2015,1,28,8.92
31.5,35.625,2015,1,28,11.59
32.0,34.375,2015,1,28,16.9
32.0,35.0,2015,1,28,10.42
32.0,35.625,2015,1,28,10.09
32.5,34.375,2015,1,28,17.19
32.5,35.0,2015,1,28,11.97
32.5,35.625,2015,1,28,8.96
33.0,34.375,2015,1,28,16.88
33.0,35.0,2015,1,28,13.09
33.0,35.625,2015,1,28,7.69
29.5,34.375,2015,1,29,4.31
29.5,35.0,2015,1,29,7.96
29.5,35.625,2015,1,29,3.07
30.0,34.375,2015,1,29,5.38
30.0,35.0,2015,1,29,6.42
30.0,35.625,2015,1,29,2.71
30.5,34.375,2015,1,29,5.75
30.5,35.0,2015,1,29,6.9
30.5,35.625,2015,1,29,3.22
31.0,34.375,2015,1,29,6.6
31.0,35.0,2015,1,29,8.33
31.0,35.625,2015,1,29,6.41
31.5,34.375,2015,1,29,12.86
31.5,35.0,2015,1,29,7.66
31.5,35.625,2015,1,29,9.92
32.0,34.375,2015,1,29,16.2
32.0,35.0,2015,1,29,9.08
32.0,35.625,2015,1,29,8.64
32.5,34.375,2015,1,29,16.3
32.5,35.0,2015,1,29,11.06
32.5,35.625,2015,1,29,7.97
33.0,34.375,2015,1,29,16.13
33.0,35.0,2015,1,29,13.05
33.0,35.625,2015,1,29,5.69
29.5,34.375,2015,1,30,2.82
29.5,35.0,2015,1,30,5.31
29.5,35.625,2015,1,30,0.87
30.0,34.375,2015,1,30,3.24
30.0,35.0,2015,1,30,3.96
30.0,35.625,2015,1,30,-0.56
30.5,34.375,2015,1,30,3.43
30.5,35.0,2015,1,30,4.19
30.5,35.625,2015,1,30,-0.48
31.0,34.375,2015,1,30,4.7
31.0,35.0,2015,1,30,4.08
31.0,35.625,2015,1,30,3.07
31.5,34.375,2015,1,30,10.76
31.5,35.0,2015,1,30,3.61
