-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MAX
29.5,34.375,2015,1,1,6.15
29.5,35.0,2015,1,1,5.29
29.5,35.625,2015,1,1,6.26
30.0,34.375,2015,1,1,6.01
30.0,35.0,2015,1,1,4.45
30.0,35.625,2015,1,1,6.21
30.5,34.375,2015,1,1,5.83
30.5,35.0,2015,1,1,5.02
30.5,35.625,2015,1,1,5.07
31.0,34.375,2015,1,1,6.39
31.0,35.0,2015,1,1,5.8
31.0,35.625,2015,1,1,3.55
31.5,34.375,2015,1,1,6.81
31.5,35.0,2015,1,1,5.96
31.5,35.625,2015,1,1,3.64
32.0,34.375,2015,1,1,8.45
32.0,35.0,2015,1,1,5.93
32.0,35.625,2015,1,1,4.18
32.5,34.375,2015,1,1,9.22
32.5,35.0,2015,1,1,5.57
32.5,35.625,2015,1,1,2.97
33.0,34.375,2015,1,1,9.57
33.0,35.0,2015,1,1,6.57
33.0,35.625,2015,1,1,3.1
29.5,34.375,2015,1,2,4.77
29.5,35.0,2015,1,2,3.81
29.5,35.625,2015,1,2,4.1
30.0,34.375,2015,1,2,2.76
30.0,35.0,2015,1,2,3.06
30.0,35.625,2015,1,2,3.27
30.5,34.375,2015,1,2,3.17
30.5,35.0,2015,1,2,1.91
30.5,35.625,2015,1,2,3.28
31.0,34.375,2015,1,2,4.47
31.0,35.0,2015,1,2,2.44
31.0,35.625,2015,1,2,2.88
31.5,34.375,2015,1,2,5.18
31.5,35.0,2015,1,2,3.15
31.5,35.625,2015,1,2,4.19
32.0,34.375,2015,1,2,7.23
32.0,35.0,2015,1,2,4.03
32.0,35.625,2015,1,2,3.48
32.5,34.375,2015,1,2,7.9
32.5,35.0,2015,1,2,4.04
32.5,35.625,2015,1,2,2.65
33.0,34.375,2015,1,2,8.23
33.0,35.0,2015,1,2,5.47
33.0,35.625,2015,1,2,3.4
29.5,34.375,2015,1,3,8.24
29.5,35.0,2015,1,3,7.14
29.5,35.625,2015,1,3,9.29
30.0,34.375,2015,1,3,7.12
30.0,35.0,2015,1,3,6.44
30.0,35.625,2015,1,3,8.64
30.5,34.375,2015,1,3,7.07
30.5,35.0,2015,1,3,6.73
30.5,35.625,2015,1,3,7.15
31.0,34.375,2015,1,3,6.84
31.0,35.0,2015,1,3,6.82
31.0,35.625,2015,1,3,5.24
31.5,34.375,2015,1,3,6.29
31.5,35.0,2015,1,3,6.21
31.5,35.625,2015,1,3,4.52
32.0,34.375,2015,1,3,7.62
32.0,35.0,2015,1,3,5.97
32.0,35.625,2015,1,3,5.0
32.5,34.375,2015,1,3,7.78
