-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MIN     MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MIN
29.5,34.375,2015,1,1,2.76
29.5,35.0,2015,1,1,0.15
29.5,35.625,2015,1,1,2.55
30.0,34.375,2015,1,1,1.35
30.0,35.0,2015,1,1,0.71
30.0,35.625,2015,1,1,2.75
30.5,34.375,2015,1,1,1.51
30.5,35.0,2015,1,1,0.63
30.5,35.625,2015,1,1,1.62
31.0,34.375,2015,1,1,1.99
31.0,35.0,2015,1,1,1.07
31.0,35.625,2015,1,1,1.41
31.5,34.375,2015,1,1,1.59
31.5,35.0,2015,1,1,1.11
31.5,35.625,2015,1,1,0.63
32.0,34.375,2015,1,1,1.35
32.0,35.0,2015,1,1,0.59
32.0,35.625,2015,1,1,0.61
32.5,34.375,2015,1,1,0.51
32.5,35.0,2015,1,1,0.82
32.5,35.625,2015,1,1,0.86
33.0,34.375,2015,1,1,0.94
33.0,35.0,2015,1,1,0.48
33.0,35.625,2015,1,1,1.04
29.5,34.375,2015,1,2,2.76
29.5,35.0,2015,1,2,2.79
29.5,35.625,2015,1,2,1.81
30.0,34.375,2015,1,2,0.17
30.0,35.0,2015,1,2,0.8
30.0,35.625,2015,1,2,0.35
30.5,34.375,2015,1,2,0.38
30.5,35.0,2015,1,2,0.08
30.5,35.625,2015,1,2,0.2
31.0,34.375,2015,1,2,0.7
31.0,35.0,2015,1,2,1.11
31.0,35.625,2015,1,2,0.5
31.5,34.375,2015,1,2,2.47
31.5,35.0,2015,1,2,1.44
31.5,35.625,2015,1,2,0.43
32.0,34.375,2015,1,2,3.84
32.0,35.0,2015,1,2,2.19
32.0,35.625,2015,1,2,1.17
32.5,34.375,2015,1,2,4.14
32.5,35.0,2015,1,2,2.16
32.5,35.625,2015,1,2,1.44
33.0,34.375,2015,1,2,4.28
33.0,35.0,2015,1,2,2.76
33.0,35.625,2015,1,2,1.15
29.5,34.375,2015,1,3,2.82
29.5,35.0,2015,1,3,2.54
29.5,35.625,2015,1,3,1.0
30.0,34.375,2015,1,3,1.95
30.0,35.0,2015,1,3,2.15
30.0,35.625,2015,1,3,1.45
30.5,34.375,2015,1,3,0.74
30.5,35.0,2015,1,3,1.89
30.5,35.625,2015,1,3,1.17
31.0,34.375,2015,1,3,0.76
31.0,35.0,2015,1,3,1.08
31.0,35.625,2015,1,3,0.29
31.5,34.375,2015,1,3,2.52
31.5,35.0,2015,1,3,0.96
31.5,35.625,2015,1,3,0.76
32.0,34.375,2015,1,3,3.66
32.0,35.0,2015,1,3,1.58
32.0,35.625,2015,1,3,0.97
32.5,34.375,2015,1,3,4.2
32.5,35.0,2015,1,3,1.52
32.5,35.625,2015,1,3,1.11
33.0,34.375,2015,1,3,4.08
33.0,35.0,2015,1,3,2.47
33.0,35.625,2015,1,3,0.24
29.5,34.375,2015,1,4,2.43
29.5,35.0,2015,1,4,0.52
29.5,35.625,2015,1,4,1.95
30.0,34.375,2015,1,4,2.21
30.0,35.0,2015,1,4,1.27
30.0,35.625,2015,1,4,2.07
30.5,34.375,2015,1,4,2.23
30.5,35.0,2015,1,4,1.93
30.5,35.625,2015,1,4,1.82
31.0,34.375,2015,1,4,2.69
31.0,35.0,2015,1,4,2.53
31.0,35.625,2015,1,4,1.87
31.5,34.375,2015,1,4,4.35
31.5,35.0,2015,1,4,3.01
31.5,35.625,2015,1,4,2.8
32.0,34.375,2015,1,4,6.2
32.0,35.0,2015,1,4,3.56
32.0,35.625,2015,1,4,2.41
32.5,34.375,2015,1,4,6.16
32.5,35.0,2015,1,4,3.15
32.5,35.625,2015,1,4,1.62
33.0,34.375,2015,1,4,5.99
33.0,35.0,2015,1,4,3.96
33.0,35.625,2015,1,4,1.45
29.5,34.375,2015,1,5,2.32
29.5,35.0,2015,1,5,0.14
29.5,35.625,2015,1,5,0.96
30.0,34.375,2015,1,5,3.29
30.0,35.0,2015,1,5,2.3
30.0,35.625,2015,1,5,1.97
30.5,34.375,2015,1,5,3.44
30.5,35.0,2015,1,5,3.09
30.5,35.625,2015,1,5,2.41
31.0,34.375,2015,1,5,3.84
31.0,35.0,2015,1,5,3.11
31.0,35.625,2015,1,5,2.26
31.5,34.375,2015,1,5,5.52
31.5,35.0,2015,1,5,3.01
31.5,35.625,2015,1,5,2.86
32.0,34.375,2015,1,5,8.46
32.0,35.0,2015,1,5,3.66
32.0,35.625,2015,1,5,2.97
32.5,34.375,2015,1,5,8.67
32.5,35.0,2015,1,5,4.42
32.5,35.625,2015,1,5,1.88
33.0,34.375,2015,1,5,8.49
33.0,35.0,2015,1,5,5.63
33.0,35.625,2015,1,5,1.43
29.5,34.375,2015,1,6,4.31
29.5,35.0,2015,1,6,3.54
29.5,35.625,2015,1,6,4.11
30.0,34.375,2015,1,6,4.57
30.0,35.0,2015,1,6,3.57
30.0,35.625,2015,1,6,3.68
30.5,34.375,2015,1,6,5.26
30.5,35.0,2015,1,6,4.8
30.5,35.625,2015,1,6,3.71
31.0,34.375,2015,1,6,6.85
31.0,35.0,2015,1,6,3.74
31.0,35.625,2015,1,6,4.03
31.5,34.375,2015,1,6,7.74
31.5,35.0,2015,1,6,3.61
31.5,35.625,2015,1,6,4.5
32.0,34.375,2015,1,6,12.15
32.0,35.0,2015,1,6,4.79
32.0,35.625,2015,1,6,3.78
32.5,34.375,2015,1,6,14.79
32.5,35.0,2015,1,6,6.9
32.5,35.625,2015,1,6,2.53
33.0,34.375,2015,1,6,15.4
33.0,35.0,2015,1,6,10.09
33.0,35.625,2015,1,6,2.65
29.5,34.375,2015,1,7,5.03
29.5,35.0,2015,1,7,3.94
29.5,35.625,2015,1,7,5.28
30.0,34.375,2015,1,7,5.1
30.0,35.0,2015,1,7,5.19
30.0,35.625,2015,1,7,5.4
30.5,34.375,2015,1,7,5.52
30.5,35.0,2015,1,7,6.39
30.5,35.625,2015,1,7,5.62
31.0,34.375,2015,1,7,7.54
31.0,35.0,2015,1,7,5.74
31.0,35.625,2015,1,7,5.87
31.5,34.375,2015,1,7,9.35
31.5,35.0,2015,1,7,6.69
31.5,35.625,2015,1,7,6.74
32.0,34.375,2015,1,7,12.43
