-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX
29.5,34.375,2015,1,1,17.46
29.5,35.0,2015,1,1,19.8
29.5,35.625,2015,1,1,20.26
30.0,34.375,2015,1,1,16.84
30.0,35.0,2015,1,1,19.32
30.0,35.625,2015,1,1,17.54
30.5,34.375,2015,1,1,16.38
30.5,35.0,2015,1,1,19.58
30.5,35.625,2015,1,1,16.04
31.0,34.375,2015,1,1,18.1
31.0,35.0,2015,1,1,19.86
31.0,35.625,2015,1,1,17.94
31.5,34.375,2015,1,1,20.33
31.5,35.0,2015,1,1,20.09
31.5,35.625,2015,1,1,21.18
32.0,34.375,2015,1,1,20.46
32.0,35.0,2015,1,1,20.13
32.0,35.625,2015,1,1,21.76
32.5,34.375,2015,1,1,20.44
32.5,35.0,2015,1,1,20.31
32.5,35.625,2015,1,1,21.68
33.0,34.375,2015,1,1,20.26
33.0,35.0,2015,1,1,20.06
33.0,35.625,2015,1,1,19.49
29.5,34.375,2015,1,2,11.95
29.5,35.0,2015,1,2,15.45
29.5,35.625,2015,1,2,12.11
30.0,34.375,2015,1,2,13.52
30.0,35.0,2015,1,2,14.57
30.0,35.625,2015,1,2,12.89
30.5,34.375,2015,1,2,14.14
30.5,35.0,2015,1,2,14.72
30.5,35.625,2015,1,2,12.2
31.0,34.375,2015,1,2,15.21
31.0,35.0,2015,1,2,15.28
31.0,35.625,2015,1,2,14.12
31.5,34.375,2015,1,2,16.56
31.5,35.0,2015,1,2,15.07
31.5,35.625,2015,1,2,15.56
32.0,34.375,2015,1,2,17.2
32.0,35.0,2015,1,2,15.67
32.0,35.625,2015,1,2,16.82
32.5,34.375,2015,1,2,17.92
32.5,35.0,2015,1,2,16.78
32.5,35.625,2015,1,2,17.01
33.0,34.375,2015,1,2,17.89
33.0,35.0,2015,1,2,17.03
33.0,35.625,2015,1,2,15.22
29.5,34.375,2015,1,3,12.06
29.5,35.0,2015,1,3,14.54
29.5,35.625,2015,1,3,14.93
30.0,34.375,2015,1,3,12.96
30.0,35.0,2015,1,3,14.59
30.0,35.625,2015,1,3,13.11
30.5,34.375,2015,1,3,13.93
30.5,35.0,2015,1,3,15.39
30.5,35.625,2015,1,3,12.28
31.0,34.375,2015,1,3,15.28
31.0,35.0,2015,1,3,15.53
31.0,35.625,2015,1,3,15.0
31.5,34.375,2015,1,3,16.76
31.5,35.0,2015,1,3,15.61
31.5,35.625,2015,1,3,16.18
32.0,34.375,2015,1,3,17.09
32.0,35.0,2015,1,3,15.79
32.0,35.625,2015,1,3,17.01
32.5,34.375,2015,1,3,17.81
32.5,35.0,2015,1,3,16.5
32.5,35.625,2015,1,3,16.6
33.0,34.375,2015,1,3,17.53
33.0,35.0,2015,1,3,16.05
33.0,35.625,2015,1,3,13.7
29.5,34.375,2015,1,4,11.74
29.5,35.0,2015,1,4,12.48
29.5,35.625,2015,1,4,10.28
30.0,34.375,2015,1,4,13.37
30.0,35.0,2015,1,4,13.1
30.0,35.625,2015,1,4,7.57
30.5,34.375,2015,1,4,13.54
30.5,35.0,2015,1,4,14.12
30.5,35.625,2015,1,4,6.68
31.0,34.375,2015,1,4,14.13
31.0,35.0,2015,1,4,13.73
31.0,35.625,2015,1,4,10.21
31.5,34.375,2015,1,4,16.36
31.5,35.0,2015,1,4,12.71
31.5,35.625,2015,1,4,14.32
32.0,34.375,2015,1,4,17.89
32.0,35.0,2015,1,4,13.95
32.0,35.625,2015,1,4,15.69
32.5,34.375,2015,1,4,18.22
32.5,35.0,2015,1,4,15.43
32.5,35.625,2015,1,4,15.54
33.0,34.375,2015,1,4,18.1
33.0,35.0,2015,1,4,15.77
33.0,35.625,2015,1,4,13.52
29.5,34.375,2015,1,5,16.73
29.5,35.0,2015,1,5,16.89
29.5,35.625,2015,1,5,15.17
30.0,34.375,2015,1,5,16.88
30.0,35.0,2015,1,5,16.86
30.0,35.625,2015,1,5,13.59
30.5,34.375,2015,1,5,16.02
30.5,35.0,2015,1,5,16.84
30.5,35.625,2015,1,5,13.11
31.0,34.375,2015,1,5,16.72
31.0,35.0,2015,1,5,16.71
31.0,35.625,2015,1,5,15.43
31.5,34.375,2015,1,5,17.42
31.5,35.0,2015,1,5,15.6
31.5,35.625,2015,1,5,16.86
32.0,34.375,2015,1,5,18.27
32.0,35.0,2015,1,5,15.66
32.0,35.625,2015,1,5,17.05
32.5,34.375,2015,1,5,18.7
32.5,35.0,2015,1,5,16.6
32.5,35.625,2015,1,5,17.19
33.0,34.375,2015,1,5,18.63
33.0,35.0,2015,1,5,16.59
33.0,35.625,2015,1,5,15.07
29.5,34.375,2015,1,6,14.17
29.5,35.0,2015,1,6,16.95
29.5,35.625,2015,1,6,14.35
30.0,34.375,2015,1,6,14.4
30.0,35.0,2015,1,6,16.43
30.0,35.625,2015,1,6,12.24
30.5,34.375,2015,1,6,14.4
30.5,35.0,2015,1,6,16.34
30.5,35.625,2015,1,6,11.06
31.0,34.375,2015,1,6,15.4
31.0,35.0,2015,1,6,16.07
31.0,35.625,2015,1,6,14.63
31.5,34.375,2015,1,6,16.08
31.5,35.0,2015,1,6,14.52
31.5,35.625,2015,1,6,17.06
32.0,34.375,2015,1,6,17.23
32.0,35.0,2015,1,6,14.5
32.0,35.625,2015,1,6,16.7
32.5,34.375,2015,1,6,17.88
32.5,35.0,2015,1,6,15.54
32.5,35.625,2015,1,6,16.34
33.0,34.375,2015,1,6,18.16
33.0,35.0,2015,1,6,15.66
33.0,35.625,2015,1,6,13.07
29.5,34.375,2015,1,7,7.75
29.5,35.0,2015,1,7,10.61
29.5,35.625,2015,1,7,7.74
30.0,34.375,2015,1,7,8.94
30.0,35.0,2015,1,7,10.31
30.0,35.625,2015,1,7,5.43
30.5,34.375,2015,1,7,9.38
30.5,35.0,2015,1,7,10.88
30.5,35.625,2015,1,7,4.92
31.0,34.375,2015,1,7,9.79
31.0,35.0,2015,1,7,10.49
31.0,35.625,2015,1,7,9.38
31.5,34.375,2015,1,7,12.32
31.5,35.0,2015,1,7,8.54
31.5,35.625,2015,1,7,11.15
32.0,34.375,2015,1,7,14.68
32.0,35.0,2015,1,7,8.88
32.0,35.625,2015,1,7,10.7
32.5,34.375,2015,1,7,15.53
32.5,35.0,2015,1,7,12.29
32.5,35.625,2015,1,7,9.25
33.0,34.375,2015,1,7,15.6
33.0,35.0,2015,1,7,13.62
33.0,35.625,2015,1,7,8.69
29.5,34.375,2015,1,8,8.67
29.5,35.0,2015,1,8,10.26
29.5,35.625,2015,1,8,6.82
30.0,34.375,2015,1,8,9.93
30.0,35.0,2015,1,8,9.98
30.0,35.625,2015,1,8,4.62
30.5,34.375,2015,1,8,10.6
30.5,35.0,2015,1,8,10.05
30.5,35.625,2015,1,8,3.2
31.0,34.375,2015,1,8,12.4
31.0,35.0,2015,1,8,11.86
31.0,35.625,2015,1,8,8.74
31.5,34.375,2015,1,8,14.33
31.5,35.0,2015,1,8,10.8
31.5,35.625,2015,1,8,12.58
32.0,34.375,2015,1,8,14.24
32.0,35.0,2015,1,8,11.11
32.0,35.625,2015,1,8,12.95
32.5,34.375,2015,1,8,14.21
32.5,35.0,2015,1,8,12.48
32.5,35.625,2015,1,8,12.42
33.0,34.375,2015,1,8,14.01
33.0,35.0,2015,1,8,12.38
33.0,35.625,2015,1,8,8.95
29.5,34.375,2015,1,9,7.02
29.5,35.0,2015,1,9,6.5
29.5,35.625,2015,1,9,5.29
30.0,34.375,2015,1,9,5.93
30.0,35.0,2015,1,9,5.35
30.0,35.625,2015,1,9,3.36
30.5,34.375,2015,1,9,6.49
30.5,35.0,2015,1,9,7.34
30.5,35.625,2015,1,9,1.05
31.0,34.375,2015,1,9,9.24
31.0,35.0,2015,1,9,9.08
31.0,35.625,2015,1,9,6.16
31.5,34.375,2015,1,9,11.74
31.5,35.0,2015,1,9,8.09
31.5,35.625,2015,1,9,8.89
32.0,34.375,2015,1,9,13.73
32.0,35.0,2015,1,9,7.5
32.0,35.625,2015,1,9,7.63
32.5,34.375,2015,1,9,13.51
32.5,35.0,2015,1,9,9.16
32.5,35.625,2015,1,9,7.47
33.0,34.375,2015,1,9,12.92
33.0,35.0,2015,1,9,10.01
33.0,35.625,2015,1,9,6.7
29.5,34.375,2015,1,10,8.34
29.5,35.0,2015,1,10,8.66
29.5,35.625,2015,1,10,7.22
30.0,34.375,2015,1,10,9.55
30.0,35.0,2015,1,10,8.2
30.0,35.625,2015,1,10,4.23
30.5,34.375,2015,1,10,10.49
30.5,35.0,2015,1,10,8.71
30.5,35.625,2015,1,10,0.32
31.0,34.375,2015,1,10,12.13
31.0,35.0,2015,1,10,10.37
31.0,35.625,2015,1,10,6.13
31.5,34.375,2015,1,10,13.17
31.5,35.0,2015,1,10,10.15
31.5,35.625,2015,1,10,9.29
32.0,34.375,2015,1,10,14.48
32.0,35.0,2015,1,10,10.19
32.0,35.625,2015,1,10,9.83
32.5,34.375,2015,1,10,14.96
32.5,35.0,2015,1,10,11.07
32.5,35.625,2015,1,10,9.49
33.0,34.375,2015,1,10,15.08
33.0,35.0,2015,1,10,11.94
33.0,35.625,2015,1,10,7.13
29.5,34.375,2015,1,11,9.43
29.5,35.0,2015,1,11,9.66
29.5,35.625,2015,1,11,5.75
30.0,34.375,2015,1,11,11.0
30.0,35.0,2015,1,11,9.39
30.0,35.625,2015,1,11,3.58
30.5,34.375,2015,1,11,12.45
30.5,35.0,2015,1,11,10.31
30.5,35.625,2015,1,11,2.21
31.0,34.375,2015,1,11,14.27
31.0,35.0,2015,1,11,12.82
31.0,35.625,2015,1,11,8.38
31.5,34.375,2015,1,11,15.05
31.5,35.0,2015,1,11,12.52
31.5,35.625,2015,1,11,12.99
32.0,34.375,2015,1,11,16.1
32.0,35.0,2015,1,11,12.47
32.0,35.625,2015,1,11,13.59
32.5,34.375,2015,1,11,15.92
32.5,35.0,2015,1,11,13.81
32.5,35.625,2015,1,11,14.16
33.0,34.375,2015,1,11,15.47
33.0,35.0,2015,1,11,13.57
33.0,35.625,2015,1,11,11.38
29.5,34.375,2015,1,12,15.78
29.5,35.0,2015,1,12,16.37
29.5,35.625,2015,1,12,10.94
30.0,34.375,2015,1,12,16.0
30.0,35.0,2015,1,12,15.58
30.0,35.625,2015,1,12,8.8
30.5,34.375,2015,1,12,15.6
30.5,35.0,2015,1,12,14.6
30.5,35.625,2015,1,12,3.59
31.0,34.375,2015,1,12,15.68
31.0,35.0,2015,1,12,14.32
31.0,35.625,2015,1,12,10.78
31.5,34.375,2015,1,12,15.97
31.5,35.0,2015,1,12,14.11
31.5,35.625,2015,1,12,15.45
32.0,34.375,2015,1,12,16.03
32.0,35.0,2015,1,12,14.21
32.0,35.625,2015,1,12,15.23
32.5,34.375,2015,1,12,16.46
32.5,35.0,2015,1,12,15.02
32.5,35.625,2015,1,12,15.17
33.0,34.375,2015,1,12,16.41
33.0,35.0,2015,1,12,15.04
33.0,35.625,2015,1,12,12.91
29.5,34.375,2015,1,13,16.87
29.5,35.0,2015,1,13,17.05
29.5,35.625,2015,1,13,15.75
30.0,34.375,2015,1,13,17.02
30.0,35.0,2015,1,13,16.89
30.0,35.625,2015,1,13,13.47
30.5,34.375,2015,1,13,16.83
30.5,35.0,2015,1,13,17.07
30.5,35.625,2015,1,13,7.6
31.0,34.375,2015,1,13,18.0
31.0,35.0,2015,1,13,16.91
31.0,35.625,2015,1,13,13.89
31.5,34.375,2015,1,13,18.26
31.5,35.0,2015,1,13,16.13
31.5,35.625,2015,1,13,17.24
32.0,34.375,2015,1,13,17.68
32.0,35.0,2015,1,13,16.02
32.0,35.625,2015,1,13,16.79
32.5,34.375,2015,1,13,17.84
32.5,35.0,2015,1,13,16.37
32.5,35.625,2015,1,13,16.81
33.0,34.375,2015,1,13,17.72
33.0,35.0,2015,1,13,16.03
33.0,35.625,2015,1,13,13.95
29.5,34.375,2015,1,14,15.62
29.5,35.0,2015,1,14,16.14
29.5,35.625,2015,1,14,15.52
30.0,34.375,2015,1,14,14.68
30.0,35.0,2015,1,14,15.52
30.0,35.625,2015,1,14,12.95
30.5,34.375,2015,1,14,14.42
30.5,35.0,2015,1,14,16.45
30.5,35.625,2015,1,14,8.29
31.0,34.375,2015,1,14,15.07
31.0,35.0,2015,1,14,16.65
31.0,35.625,2015,1,14,13.95
31.5,34.375,2015,1,14,16.79
31.5,35.0,2015,1,14,15.89
31.5,35.625,2015,1,14,17.71
32.0,34.375,2015,1,14,17.42
32.0,35.0,2015,1,14,16.3
32.0,35.625,2015,1,14,18.29
32.5,34.375,2015,1,14,17.52
32.5,35.0,2015,1,14,17.32
32.5,35.625,2015,1,14,18.4
33.0,34.375,2015,1,14,17.1
33.0,35.0,2015,1,14,17.15
33.0,35.625,2015,1,14,16.6
29.5,34.375,2015,1,15,13.17
29.5,35.0,2015,1,15,14.39
29.5,35.625,2015,1,15,11.01
30.0,34.375,2015,1,15,13.34
30.0,35.0,2015,1,15,13.6
30.0,35.625,2015,1,15,8.35
30.5,34.375,2015,1,15,12.99
30.5,35.0,2015,1,15,13.61
30.5,35.625,2015,1,15,5.58
31.0,34.375,2015,1,15,13.38
31.0,35.0,2015,1,15,13.11
31.0,35.625,2015,1,15,10.14
31.5,34.375,2015,1,15,14.29
31.5,35.0,2015,1,15,11.15
31.5,35.625,2015,1,15,13.53
32.0,34.375,2015,1,15,15.9
32.0,35.0,2015,1,15,11.21
32.0,35.625,2015,1,15,13.51
32.5,34.375,2015,1,15,16.23
32.5,35.0,2015,1,15,12.67
32.5,35.625,2015,1,15,13.54
33.0,34.375,2015,1,15,16.0
33.0,35.0,2015,1,15,13.41
33.0,35.625,2015,1,15,9.64
29.5,34.375,2015,1,16,13.51
29.5,35.0,2015,1,16,14.77
29.5,35.625,2015,1,16,12.68
30.0,34.375,2015,1,16,13.97
30.0,35.0,2015,1,16,14.72
30.0,35.625,2015,1,16,10.42
30.5,34.375,2015,1,16,14.03
30.5,35.0,2015,1,16,15.17
30.5,35.625,2015,1,16,8.53
31.0,34.375,2015,1,16,14.74
31.0,35.0,2015,1,16,14.83
31.0,35.625,2015,1,16,12.71
31.5,34.375,2015,1,16,15.51
31.5,35.0,2015,1,16,13.61
31.5,35.625,2015,1,16,15.6
32.0,34.375,2015,1,16,16.19
32.0,35.0,2015,1,16,13.59
32.0,35.625,2015,1,16,15.73
32.5,34.375,2015,1,16,16.35
32.5,35.0,2015,1,16,14.75
32.5,35.625,2015,1,16,15.64
33.0,34.375,2015,1,16,16.27
33.0,35.0,2015,1,16,15.21
33.0,35.625,2015,1,16,12.87
29.5,34.375,2015,1,17,11.7
29.5,35.0,2015,1,17,13.88
29.5,35.625,2015,1,17,11.86
30.0,34.375,2015,1,17,12.42
30.0,35.0,2015,1,17,13.33
30.0,35.625,2015,1,17,9.7
30.5,34.375,2015,1,17,12.89
30.5,35.0,2015,1,17,13.89
30.5,35.625,2015,1,17,9.52
31.0,34.375,2015,1,17,14.12
31.0,35.0,2015,1,17,14.07
31.0,35.625,2015,1,17,13.02
31.5,34.375,2015,1,17,15.37
31.5,35.0,2015,1,17,12.96
31.5,35.625,2015,1,17,15.79
32.0,34.375,2015,1,17,16.27
32.0,35.0,2015,1,17,13.97
32.0,35.625,2015,1,17,16.03
32.5,34.375,2015,1,17,16.38
32.5,35.0,2015,1,17,15.43
32.5,35.625,2015,1,17,16.63
33.0,34.375,2015,1,17,16.04
33.0,35.0,2015,1,17,15.36
33.0,35.625,2015,1,17,14.22
29.5,34.375,2015,1,18,15.19
29.5,35.0,2015,1,18,16.92
29.5,35.625,2015,1,18,13.92
30.0,34.375,2015,1,18,15.89
30.0,35.0,2015,1,18,16.44
30.0,35.625,2015,1,18,13.1
30.5,34.375,2015,1,18,16.14
30.5,35.0,2015,1,18,16.14
30.5,35.625,2015,1,18,11.95
31.0,34.375,2015,1,18,17.17
31.0,35.0,2015,1,18,16.85
31.0,35.625,2015,1,18,14.51
31.5,34.375,2015,1,18,17.28
31.5,35.0,2015,1,18,16.26
31.5,35.625,2015,1,18,16.86
32.0,34.375,2015,1,18,16.62
32.0,35.0,2015,1,18,15.82
32.0,35.625,2015,1,18,17.52
32.5,34.375,2015,1,18,16.88
32.5,35.0,2015,1,18,16.53
32.5,35.625,2015,1,18,17.85
33.0,34.375,2015,1,18,17.02
33.0,35.0,2015,1,18,16.57
33.0,35.625,2015,1,18,16.34
29.5,34.375,2015,1,19,15.57
29.5,35.0,2015,1,19,16.79
29.5,35.625,2015,1,19,14.62
30.0,34.375,2015,1,19,15.25
30.0,35.0,2015,1,19,15.21
30.0,35.625,2015,1,19,12.85
30.5,34.375,2015,1,19,15.28
30.5,35.0,2015,1,19,14.57
30.5,35.625,2015,1,19,11.4
31.0,34.375,2015,1,19,15.18
31.0,35.0,2015,1,19,14.75
31.0,35.625,2015,1,19,13.08
31.5,34.375,2015,1,19,15.94
31.5,35.0,2015,1,19,14.35
31.5,35.625,2015,1,19,15.62
32.0,34.375,2015,1,19,16.37
32.0,35.0,2015,1,19,14.36
32.0,35.625,2015,1,19,15.69
32.5,34.375,2015,1,19,16.43
32.5,35.0,2015,1,19,14.74
32.5,35.625,2015,1,19,15.47
33.0,34.375,2015,1,19,16.63
33.0,35.0,2015,1,19,15.01
33.0,35.625,2015,1,19,14.06
29.5,34.375,2015,1,20,20.21
29.5,35.0,2015,1,20,22.66
29.5,35.625,2015,1,20,18.52
30.0,34.375,2015,1,20,20.11
30.0,35.0,2015,1,20,22.12
30.0,35.625,2015,1,20,18.58
30.5,34.375,2015,1,20,20.05
30.5,35.0,2015,1,20,20.4
30.5,35.625,2015,1,20,20.09
31.0,34.375,2015,1,20,19.53
31.0,35.0,2015,1,20,19.48
31.0,35.625,2015,1,20,20.2
31.5,34.375,2015,1,20,19.3
31.5,35.0,2015,1,20,19.16
31.5,35.625,2015,1,20,22.55
32.0,34.375,2015,1,20,18.23
32.0,35.0,2015,1,20,18.91
32.0,35.625,2015,1,20,21.49
32.5,34.375,2015,1,20,17.93
32.5,35.0,2015,1,20,18.38
32.5,35.625,2015,1,20,20.72
33.0,34.375,2015,1,20,17.55
33.0,35.0,2015,1,20,17.76
33.0,35.625,2015,1,20,19.82
29.5,34.375,2015,1,21,24.99
