-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2011 through 12/31/2011 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2011,1,1,5.76
29.5,35.0,2011,1,1,4.52
29.5,35.625,2011,1,1,4.66
30.0,34.375,2011,1,1,5.48
30.0,35.0,2011,1,1,4.72
30.0,35.625,2011,1,1,5.21
30.5,34.375,2011,1,1,4.53
30.5,35.0,2011,1,1,4.86
30.5,35.625,2011,1,1,5.25
31.0,34.375,2011,1,1,6.58
31.0,35.0,2011,1,1,5.82
31.0,35.625,2011,1,1,4.08
31.5,34.375,2011,1,1,7.0
31.5,35.0,2011,1,1,6.67
31.5,35.625,2011,1,1,4.75
32.0,34.375,2011,1,1,8.51
32.0,35.0,2011,1,1,7.13
32.0,35.625,2011,1,1,5.12
32.5,34.375,2011,1,1,8.86
32.5,35.0,2011,1,1,6.76
32.5,35.625,2011,1,1,4.65
33.0,34.375,2011,1,1,8.5
33.0,35.0,2011,1,1,6.8
33.0,35.625,2011,1,1,5.37
29.5,34.375,2011,1,2,4.54
29.5,35.0,2011,1,2,4.89
29.5,35.625,2011,1,2,5.0
30.0,34.375,2011,1,2,5.78
30.0,35.0,2011,1,2,4.8
30.0,35.625,2011,1,2,7.09
30.5,34.375,2011,1,2,6.02
30.5,35.0,2011,1,2,5.02
30.5,35.625,2011,1,2,10.3
31.0,34.375,2011,1,2,6.28
31.0,35.0,2011,1,2,5.75
31.0,35.625,2011,1,2,9.25
31.5,34.375,2011,1,2,6.29
31.5,35.0,2011,1,2,5.05
31.5,35.625,2011,1,2,7.0
32.0,34.375,2011,1,2,5.66
32.0,35.0,2011,1,2,4.36
32.0,35.625,2011,1,2,6.49
32.5,34.375,2011,1,2,5.53
32.5,35.0,2011,1,2,4.66
32.5,35.625,2011,1,2,6.0
33.0,34.375,2011,1,2,4.89
33.0,35.0,2011,1,2,6.04
33.0,35.625,2011,1,2,6.75
29.5,34.375,2011,1,3,5.59
29.5,35.0,2011,1,3,3.81
29.5,35.625,2011,1,3,6.82
30.0,34.375,2011,1,3,5.84
30.0,35.0,2011,1,3,3.45
30.0,35.625,2011,1,3,7.0
30.5,34.375,2011,1,3,6.44
30.5,35.0,2011,1,3,5.45
30.5,35.625,2011,1,3,10.55
31.0,34.375,2011,1,3,6.57
31.0,35.0,2011,1,3,6.88
31.0,35.625,2011,1,3,9.61
31.5,34.375,2011,1,3,5.51
31.5,35.0,2011,1,3,6.23
31.5,35.625,2011,1,3,8.01
32.0,34.375,2011,1,3,5.01
32.0,35.0,2011,1,3,6.73
32.0,35.625,2011,1,3,8.57
32.5,34.375,2011,1,3,5.54
32.5,35.0,2011,1,3,6.93
32.5,35.625,2011,1,3,6.76
33.0,34.375,2011,1,3,7.45
33.0,35.0,2011,1,3,8.16
33.0,35.625,2011,1,3,7.53
29.5,34.375,2011,1,4,8.33
29.5,35.0,2011,1,4,6.14
29.5,35.625,2011,1,4,6.71
30.0,34.375,2011,1,4,6.59
30.0,35.0,2011,1,4,5.4
30.0,35.625,2011,1,4,6.14
30.5,34.375,2011,1,4,5.11
30.5,35.0,2011,1,4,5.68
30.5,35.625,2011,1,4,5.03
31.0,34.375,2011,1,4,4.96
31.0,35.0,2011,1,4,5.89
31.0,35.625,2011,1,4,4.08
31.5,34.375,2011,1,4,6.03
31.5,35.0,2011,1,4,5.56
31.5,35.625,2011,1,4,4.16
32.0,34.375,2011,1,4,7.95
32.0,35.0,2011,1,4,6.08
32.0,35.625,2011,1,4,4.7
32.5,34.375,2011,1,4,8.33
32.5,35.0,2011,1,4,5.67
32.5,35.625,2011,1,4,4.66
33.0,34.375,2011,1,4,7.61
33.0,35.0,2011,1,4,6.44
33.0,35.625,2011,1,4,5.12
29.5,34.375,2011,1,5,7.17
29.5,35.0,2011,1,5,5.27
29.5,35.625,2011,1,5,5.17
30.0,34.375,2011,1,5,6.19
30.0,35.0,2011,1,5,4.9
30.0,35.625,2011,1,5,4.92
30.5,34.375,2011,1,5,5.39
30.5,35.0,2011,1,5,5.42
30.5,35.625,2011,1,5,4.23
31.0,34.375,2011,1,5,5.84
31.0,35.0,2011,1,5,5.22
31.0,35.625,2011,1,5,4.05
31.5,34.375,2011,1,5,6.89
31.5,35.0,2011,1,5,4.94
31.5,35.625,2011,1,5,3.76
32.0,34.375,2011,1,5,6.93
32.0,35.0,2011,1,5,5.91
32.0,35.625,2011,1,5,4.18
32.5,34.375,2011,1,5,7.35
32.5,35.0,2011,1,5,5.6
32.5,35.625,2011,1,5,4.34
33.0,34.375,2011,1,5,7.17
33.0,35.0,2011,1,5,6.2
33.0,35.625,2011,1,5,3.65
29.5,34.375,2011,1,6,8.09
29.5,35.0,2011,1,6,7.04
29.5,35.625,2011,1,6,5.4
30.0,34.375,2011,1,6,7.41
30.0,35.0,2011,1,6,6.96
30.0,35.625,2011,1,6,5.89
30.5,34.375,2011,1,6,6.37
30.5,35.0,2011,1,6,6.51
30.5,35.625,2011,1,6,5.94
31.0,34.375,2011,1,6,5.06
31.0,35.0,2011,1,6,5.75
31.0,35.625,2011,1,6,3.79
31.5,34.375,2011,1,6,4.58
31.5,35.0,2011,1,6,4.81
31.5,35.625,2011,1,6,3.42
32.0,34.375,2011,1,6,5.2
32.0,35.0,2011,1,6,4.23
32.0,35.625,2011,1,6,3.65
32.5,34.375,2011,1,6,5.55
32.5,35.0,2011,1,6,4.12
32.5,35.625,2011,1,6,3.54
33.0,34.375,2011,1,6,5.54
33.0,35.0,2011,1,6,4.44
33.0,35.625,2011,1,6,4.27
29.5,34.375,2011,1,7,9.41
29.5,35.0,2011,1,7,8.56
29.5,35.625,2011,1,7,7.77
30.0,34.375,2011,1,7,8.61
30.0,35.0,2011,1,7,7.87
30.0,35.625,2011,1,7,7.86
30.5,34.375,2011,1,7,7.65
30.5,35.0,2011,1,7,8.1
30.5,35.625,2011,1,7,8.15
31.0,34.375,2011,1,7,7.09
31.0,35.0,2011,1,7,8.3
31.0,35.625,2011,1,7,5.77
31.5,34.375,2011,1,7,6.96
31.5,35.0,2011,1,7,7.4
31.5,35.625,2011,1,7,6.12
32.0,34.375,2011,1,7,7.89
32.0,35.0,2011,1,7,6.27
32.0,35.625,2011,1,7,6.37
32.5,34.375,2011,1,7,8.48
32.5,35.0,2011,1,7,6.5
32.5,35.625,2011,1,7,5.09
33.0,34.375,2011,1,7,8.53
33.0,35.0,2011,1,7,6.93
33.0,35.625,2011,1,7,4.63
29.5,34.375,2011,1,8,7.82
29.5,35.0,2011,1,8,6.2
29.5,35.625,2011,1,8,6.28
30.0,34.375,2011,1,8,6.74
30.0,35.0,2011,1,8,5.51
30.0,35.625,2011,1,8,7.35
30.5,34.375,2011,1,8,6.86
30.5,35.0,2011,1,8,5.99
30.5,35.625,2011,1,8,7.06
31.0,34.375,2011,1,8,7.67
31.0,35.0,2011,1,8,6.45
31.0,35.625,2011,1,8,5.3
31.5,34.375,2011,1,8,8.05
31.5,35.0,2011,1,8,6.96
31.5,35.625,2011,1,8,5.07
32.0,34.375,2011,1,8,8.69
32.0,35.0,2011,1,8,7.14
32.0,35.625,2011,1,8,5.68
32.5,34.375,2011,1,8,8.65
32.5,35.0,2011,1,8,6.8
32.5,35.625,2011,1,8,5.1
33.0,34.375,2011,1,8,8.28
33.0,35.0,2011,1,8,6.91
33.0,35.625,2011,1,8,5.17
29.5,34.375,2011,1,9,7.0
29.5,35.0,2011,1,9,5.88
29.5,35.625,2011,1,9,6.03
30.0,34.375,2011,1,9,5.65
30.0,35.0,2011,1,9,4.92
30.0,35.625,2011,1,9,6.47
30.5,34.375,2011,1,9,5.8
30.5,35.0,2011,1,9,4.69
30.5,35.625,2011,1,9,5.33
31.0,34.375,2011,1,9,6.2
31.0,35.0,2011,1,9,4.43
31.0,35.625,2011,1,9,3.77
31.5,34.375,2011,1,9,5.22
31.5,35.0,2011,1,9,5.11
31.5,35.625,2011,1,9,3.73
32.0,34.375,2011,1,9,4.98
32.0,35.0,2011,1,9,5.16
32.0,35.625,2011,1,9,4.86
32.5,34.375,2011,1,9,6.07
32.5,35.0,2011,1,9,5.14
32.5,35.625,2011,1,9,4.57
33.0,34.375,2011,1,9,6.7
33.0,35.0,2011,1,9,6.03
33.0,35.625,2011,1,9,5.05
29.5,34.375,2011,1,10,6.03
29.5,35.0,2011,1,10,5.05
29.5,35.625,2011,1,10,3.59
30.0,34.375,2011,1,10,4.3
30.0,35.0,2011,1,10,3.47
30.0,35.625,2011,1,10,4.63
30.5,34.375,2011,1,10,3.74
30.5,35.0,2011,1,10,3.23
30.5,35.625,2011,1,10,4.3
31.0,34.375,2011,1,10,5.66
31.0,35.0,2011,1,10,4.53
31.0,35.625,2011,1,10,4.37
31.5,34.375,2011,1,10,6.04
31.5,35.0,2011,1,10,5.2
31.5,35.625,2011,1,10,3.72
32.0,34.375,2011,1,10,5.91
32.0,35.0,2011,1,10,5.29
32.0,35.625,2011,1,10,3.92
32.5,34.375,2011,1,10,5.88
