-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2011 through 12/31/2011 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
32.0,35.0,2011,1,7,10.3
32.0,35.625,2011,1,7,9.55
32.5,34.375,2011,1,7,16.73
32.5,35.0,2011,1,7,10.3
32.5,35.625,2011,1,7,6.67
33.0,34.375,2011,1,7,16.32
33.0,35.0,2011,1,7,12.11
33.0,35.625,2011,1,7,5.73
29.5,34.375,2011,1,8,3.35
29.5,35.0,2011,1,8,6.15
29.5,35.625,2011,1,8,1.11
30.0,34.375,2011,1,8,5.41
30.0,35.0,2011,1,8,6.27
30.0,35.625,2011,1,8,2.48
30.5,34.375,2011,1,8,4.44
30.5,35.0,2011,1,8,6.55
30.5,35.625,2011,1,8,4.21
31.0,34.375,2011,1,8,8.07
31.0,35.0,2011,1,8,7.42
31.0,35.625,2011,1,8,5.75
31.5,34.375,2011,1,8,14.04
31.5,35.0,2011,1,8,6.98
31.5,35.625,2011,1,8,8.25
32.0,34.375,2011,1,8,16.54
32.0,35.0,2011,1,8,9.27
32.0,35.625,2011,1,8,7.95
32.5,34.375,2011,1,8,16.67
32.5,35.0,2011,1,8,11.41
32.5,35.625,2011,1,8,7.53
33.0,34.375,2011,1,8,16.37
33.0,35.0,2011,1,8,12.97
33.0,35.625,2011,1,8,5.45
29.5,34.375,2011,1,9,3.09
29.5,35.0,2011,1,9,4.84
29.5,35.625,2011,1,9,1.39
30.0,34.375,2011,1,9,4.58
30.0,35.0,2011,1,9,6.02
30.0,35.625,2011,1,9,2.31
30.5,34.375,2011,1,9,8.16
30.5,35.0,2011,1,9,8.31
30.5,35.625,2011,1,9,3.74
31.0,34.375,2011,1,9,10.45
31.0,35.0,2011,1,9,8.81
31.0,35.625,2011,1,9,6.05
31.5,34.375,2011,1,9,13.19
31.5,35.0,2011,1,9,8.11
31.5,35.625,2011,1,9,9.06
32.0,34.375,2011,1,9,16.56
32.0,35.0,2011,1,9,9.14
32.0,35.625,2011,1,9,8.61
32.5,34.375,2011,1,9,16.65
32.5,35.0,2011,1,9,11.49
32.5,35.625,2011,1,9,8.54
33.0,34.375,2011,1,9,16.38
33.0,35.0,2011,1,9,12.88
33.0,35.625,2011,1,9,5.44
29.5,34.375,2011,1,10,2.56
29.5,35.0,2011,1,10,4.59
29.5,35.625,2011,1,10,1.2
30.0,34.375,2011,1,10,5.11
30.0,35.0,2011,1,10,6.15
30.0,35.625,2011,1,10,1.74
30.5,34.375,2011,1,10,4.34
30.5,35.0,2011,1,10,5.84
30.5,35.625,2011,1,10,2.75
31.0,34.375,2011,1,10,6.1
31.0,35.0,2011,1,10,7.15
31.0,35.625,2011,1,10,3.95
31.5,34.375,2011,1,10,14.1
31.5,35.0,2011,1,10,8.03
31.5,35.625,2011,1,10,8.0
32.0,34.375,2011,1,10,16.98
32.0,35.0,2011,1,10,10.16
32.0,35.625,2011,1,10,6.36
32.5,34.375,2011,1,10,17.26
32.5,35.0,2011,1,10,12.24
32.5,35.625,2011,1,10,5.41
33.0,34.375,2011,1,10,17.25
33.0,35.0,2011,1,10,13.41
33.0,35.625,2011,1,10,5.27
29.5,34.375,2011,1,11,2.08
29.5,35.0,2011,1,11,4.95
29.5,35.625,2011,1,11,1.97
30.0,34.375,2011,1,11,6.04
30.0,35.0,2011,1,11,5.51
30.0,35.625,2011,1,11,2.38
30.5,34.375,2011,1,11,6.47
30.5,35.0,2011,1,11,6.38
30.5,35.625,2011,1,11,2.73
31.0,34.375,2011,1,11,8.55
31.0,35.0,2011,1,11,7.68
31.0,35.625,2011,1,11,4.88
31.5,34.375,2011,1,11,14.75
31.5,35.0,2011,1,11,7.92
31.5,35.625,2011,1,11,8.24
32.0,34.375,2011,1,11,16.93
32.0,35.0,2011,1,11,9.78
32.0,35.625,2011,1,11,6.61
32.5,34.375,2011,1,11,17.18
32.5,35.0,2011,1,11,11.74
32.5,35.625,2011,1,11,6.91
33.0,34.375,2011,1,11,17.05
33.0,35.0,2011,1,11,14.08
33.0,35.625,2011,1,11,5.93
29.5,34.375,2011,1,12,4.75
29.5,35.0,2011,1,12,5.56
29.5,35.625,2011,1,12,-0.37
30.0,34.375,2011,1,12,4.38
30.0,35.0,2011,1,12,5.54
30.0,35.625,2011,1,12,0.34
30.5,34.375,2011,1,12,5.72
30.5,35.0,2011,1,12,7.07
30.5,35.625,2011,1,12,2.55
31.0,34.375,2011,1,12,7.92
31.0,35.0,2011,1,12,7.6
31.0,35.625,2011,1,12,6.27
31.5,34.375,2011,1,12,13.16
31.5,35.0,2011,1,12,7.67
31.5,35.625,2011,1,12,8.32
32.0,34.375,2011,1,12,16.9
32.0,35.0,2011,1,12,8.16
32.0,35.625,2011,1,12,6.82
32.5,34.375,2011,1,12,17.32
32.5,35.0,2011,1,12,10.45
32.5,35.625,2011,1,12,6.37
33.0,34.375,2011,1,12,17.21
33.0,35.0,2011,1,12,12.45
33.0,35.625,2011,1,12,5.86
29.5,34.375,2011,1,13,4.77
29.5,35.0,2011,1,13,6.5
29.5,35.625,2011,1,13,-0.29
30.0,34.375,2011,1,13,4.53
30.0,35.0,2011,1,13,6.29
30.0,35.625,2011,1,13,0.55
30.5,34.375,2011,1,13,5.93
30.5,35.0,2011,1,13,6.87
30.5,35.625,2011,1,13,3.09
31.0,34.375,2011,1,13,7.57
31.0,35.0,2011,1,13,6.01
31.0,35.625,2011,1,13,7.06
31.5,34.375,2011,1,13,11.67
31.5,35.0,2011,1,13,5.89
31.5,35.625,2011,1,13,8.5
32.0,34.375,2011,1,13,16.1
32.0,35.0,2011,1,13,7.75
32.0,35.625,2011,1,13,7.34
32.5,34.375,2011,1,13,16.73
32.5,35.0,2011,1,13,10.22
32.5,35.625,2011,1,13,7.39
33.0,34.375,2011,1,13,16.86
33.0,35.0,2011,1,13,11.8
33.0,35.625,2011,1,13,5.37
29.5,34.375,2011,1,14,4.45
29.5,35.0,2011,1,14,6.84
29.5,35.625,2011,1,14,3.04
30.0,34.375,2011,1,14,5.34
30.0,35.0,2011,1,14,5.81
30.0,35.625,2011,1,14,2.35
30.5,34.375,2011,1,14,5.0
30.5,35.0,2011,1,14,6.97
30.5,35.625,2011,1,14,3.18
31.0,34.375,2011,1,14,5.48
31.0,35.0,2011,1,14,6.83
31.0,35.625,2011,1,14,5.62
31.5,34.375,2011,1,14,12.63
31.5,35.0,2011,1,14,4.88
31.5,35.625,2011,1,14,6.78
32.0,34.375,2011,1,14,16.34
32.0,35.0,2011,1,14,5.3
32.0,35.625,2011,1,14,4.62
32.5,34.375,2011,1,14,16.18
32.5,35.0,2011,1,14,7.11
32.5,35.625,2011,1,14,3.65
33.0,34.375,2011,1,14,14.88
33.0,35.0,2011,1,14,9.64
33.0,35.625,2011,1,14,2.66
29.5,34.375,2011,1,15,3.32
29.5,35.0,2011,1,15,5.69
29.5,35.625,2011,1,15,0.89
30.0,34.375,2011,1,15,5.16
30.0,35.0,2011,1,15,5.29
30.0,35.625,2011,1,15,1.05
30.5,34.375,2011,1,15,5.85
30.5,35.0,2011,1,15,6.72
30.5,35.625,2011,1,15,2.17
31.0,34.375,2011,1,15,7.91
31.0,35.0,2011,1,15,7.19
31.0,35.625,2011,1,15,5.35
31.5,34.375,2011,1,15,12.28
31.5,35.0,2011,1,15,7.45
31.5,35.625,2011,1,15,7.33
32.0,34.375,2011,1,15,14.49
32.0,35.0,2011,1,15,9.2
32.0,35.625,2011,1,15,6.96
32.5,34.375,2011,1,15,14.64
32.5,35.0,2011,1,15,11.23
32.5,35.625,2011,1,15,6.33
33.0,34.375,2011,1,15,15.15
33.0,35.0,2011,1,15,11.63
33.0,35.625,2011,1,15,4.35
29.5,34.375,2011,1,16,3.04
29.5,35.0,2011,1,16,5.63
29.5,35.625,2011,1,16,2.41
30.0,34.375,2011,1,16,4.02
30.0,35.0,2011,1,16,4.49
30.0,35.625,2011,1,16,2.15
30.5,34.375,2011,1,16,6.03
30.5,35.0,2011,1,16,5.94
30.5,35.625,2011,1,16,1.97
31.0,34.375,2011,1,16,5.89
31.0,35.0,2011,1,16,6.32
31.0,35.625,2011,1,16,5.6
31.5,34.375,2011,1,16,12.04
31.5,35.0,2011,1,16,5.95
31.5,35.625,2011,1,16,6.77
32.0,34.375,2011,1,16,16.71
32.0,35.0,2011,1,16,9.55
32.0,35.625,2011,1,16,6.32
32.5,34.375,2011,1,16,16.94
32.5,35.0,2011,1,16,12.47
32.5,35.625,2011,1,16,5.65
33.0,34.375,2011,1,16,16.89
33.0,35.0,2011,1,16,13.37
33.0,35.625,2011,1,16,5.6
29.5,34.375,2011,1,17,5.71
29.5,35.0,2011,1,17,6.71
29.5,35.625,2011,1,17,0.67
30.0,34.375,2011,1,17,5.09
30.0,35.0,2011,1,17,5.66
30.0,35.625,2011,1,17,-0.38
30.5,34.375,2011,1,17,5.68
30.5,35.0,2011,1,17,7.14
30.5,35.625,2011,1,17,1.45
31.0,34.375,2011,1,17,7.7
31.0,35.0,2011,1,17,6.84
31.0,35.625,2011,1,17,5.05
31.5,34.375,2011,1,17,13.33
31.5,35.0,2011,1,17,7.1
31.5,35.625,2011,1,17,7.59
32.0,34.375,2011,1,17,16.88
32.0,35.0,2011,1,17,7.87
32.0,35.625,2011,1,17,6.96
32.5,34.375,2011,1,17,17.06
32.5,35.0,2011,1,17,10.54
32.5,35.625,2011,1,17,7.2
33.0,34.375,2011,1,17,16.98
33.0,35.0,2011,1,17,12.68
33.0,35.625,2011,1,17,6.6
29.5,34.375,2011,1,18,5.14
29.5,35.0,2011,1,18,5.39
29.5,35.625,2011,1,18,0.99
30.0,34.375,2011,1,18,5.88
30.0,35.0,2011,1,18,6.18
30.0,35.625,2011,1,18,2.16
30.5,34.375,2011,1,18,7.1
30.5,35.0,2011,1,18,7.19
30.5,35.625,2011,1,18,2.45
31.0,34.375,2011,1,18,7.69
31.0,35.0,2011,1,18,6.24
31.0,35.625,2011,1,18,4.78
31.5,34.375,2011,1,18,11.71
31.5,35.0,2011,1,18,5.53
31.5,35.625,2011,1,18,6.47
32.0,34.375,2011,1,18,15.33
32.0,35.0,2011,1,18,7.04
32.0,35.625,2011,1,18,6.13
32.5,34.375,2011,1,18,15.62
32.5,35.0,2011,1,18,9.19
32.5,35.625,2011,1,18,6.52
33.0,34.375,2011,1,18,16.26
33.0,35.0,2011,1,18,12.58
33.0,35.625,2011,1,18,4.92
29.5,34.375,2011,1,19,3.04
29.5,35.0,2011,1,19,3.53
29.5,35.625,2011,1,19,0.55
30.0,34.375,2011,1,19,3.89
30.0,35.0,2011,1,19,3.6
30.0,35.625,2011,1,19,0.9
30.5,34.375,2011,1,19,3.86
30.5,35.0,2011,1,19,4.42
30.5,35.625,2011,1,19,1.6
31.0,34.375,2011,1,19,4.87
31.0,35.0,2011,1,19,4.1
31.0,35.625,2011,1,19,3.42
31.5,34.375,2011,1,19,9.51
31.5,35.0,2011,1,19,3.98
31.5,35.625,2011,1,19,4.66
32.0,34.375,2011,1,19,15.0
32.0,35.0,2011,1,19,5.66
32.0,35.625,2011,1,19,4.27
32.5,34.375,2011,1,19,15.79
32.5,35.0,2011,1,19,8.14
32.5,35.625,2011,1,19,3.96
33.0,34.375,2011,1,19,16.12
33.0,35.0,2011,1,19,10.5
33.0,35.625,2011,1,19,3.14
29.5,34.375,2011,1,20,2.57
29.5,35.0,2011,1,20,4.5
29.5,35.625,2011,1,20,-0.69
30.0,34.375,2011,1,20,5.02
30.0,35.0,2011,1,20,4.52
30.0,35.625,2011,1,20,-1.02
30.5,34.375,2011,1,20,5.88
30.5,35.0,2011,1,20,6.17
30.5,35.625,2011,1,20,0.41
31.0,34.375,2011,1,20,6.53
31.0,35.0,2011,1,20,6.92
31.0,35.625,2011,1,20,4.04
31.5,34.375,2011,1,20,13.03
31.5,35.0,2011,1,20,5.68
31.5,35.625,2011,1,20,7.35
32.0,34.375,2011,1,20,16.38
32.0,35.0,2011,1,20,6.71
32.0,35.625,2011,1,20,5.74
32.5,34.375,2011,1,20,16.48
32.5,35.0,2011,1,20,8.81
32.5,35.625,2011,1,20,4.56
33.0,34.375,2011,1,20,16.62
33.0,35.0,2011,1,20,11.22
33.0,35.625,2011,1,20,2.91
29.5,34.375,2011,1,21,3.37
29.5,35.0,2011,1,21,4.17
29.5,35.625,2011,1,21,-1.58
30.0,34.375,2011,1,21,2.83
30.0,35.0,2011,1,21,4.36
30.0,35.625,2011,1,21,-1.5
30.5,34.375,2011,1,21,4.3
30.5,35.0,2011,1,21,5.45
30.5,35.625,2011,1,21,0.83
31.0,34.375,2011,1,21,5.62
31.0,35.0,2011,1,21,5.06
31.0,35.625,2011,1,21,4.29
31.5,34.375,2011,1,21,10.51
31.5,35.0,2011,1,21,5.82
31.5,35.625,2011,1,21,6.86
32.0,34.375,2011,1,21,16.25
32.0,35.0,2011,1,21,6.13
32.0,35.625,2011,1,21,5.58
32.5,34.375,2011,1,21,17.05
32.5,35.0,2011,1,21,8.41
32.5,35.625,2011,1,21,4.18
33.0,34.375,2011,1,21,16.81
33.0,35.0,2011,1,21,11.27
33.0,35.625,2011,1,21,4.58
29.5,34.375,2011,1,22,3.72
29.5,35.0,2011,1,22,5.48
29.5,35.625,2011,1,22,-0.92
30.0,34.375,2011,1,22,3.33
30.0,35.0,2011,1,22,5.19
30.0,35.625,2011,1,22,-0.14
30.5,34.375,2011,1,22,4.44
30.5,35.0,2011,1,22,6.42
30.5,35.625,2011,1,22,2.4
31.0,34.375,2011,1,22,6.16
31.0,35.0,2011,1,22,5.37
31.0,35.625,2011,1,22,6.62
31.5,34.375,2011,1,22,10.92
31.5,35.0,2011,1,22,5.17
31.5,35.625,2011,1,22,7.55
32.0,34.375,2011,1,22,15.49
32.0,35.0,2011,1,22,6.1
32.0,35.625,2011,1,22,5.88
32.5,34.375,2011,1,22,16.4
32.5,35.0,2011,1,22,8.5
32.5,35.625,2011,1,22,5.56
33.0,34.375,2011,1,22,16.77
33.0,35.0,2011,1,22,11.26
33.0,35.625,2011,1,22,5.0
29.5,34.375,2011,1,23,2.55
29.5,35.0,2011,1,23,5.5
29.5,35.625,2011,1,23,0.99
30.0,34.375,2011,1,23,4.83
30.0,35.0,2011,1,23,5.24
30.0,35.625,2011,1,23,-0.12
30.5,34.375,2011,1,23,6.27
30.5,35.0,2011,1,23,6.87
30.5,35.625,2011,1,23,1.05
31.0,34.375,2011,1,23,8.13
31.0,35.0,2011,1,23,7.38
31.0,35.625,2011,1,23,5.79
31.5,34.375,2011,1,23,13.39
31.5,35.0,2011,1,23,6.5
31.5,35.625,2011,1,23,8.71
32.0,34.375,2011,1,23,17.22
32.0,35.0,2011,1,23,7.96
32.0,35.625,2011,1,23,6.04
32.5,34.375,2011,1,23,17.0
32.5,35.0,2011,1,23,8.31
32.5,35.625,2011,1,23,4.52
33.0,34.375,2011,1,23,16.37
33.0,35.0,2011,1,23,10.9
33.0,35.625,2011,1,23,3.56
29.5,34.375,2011,1,24,3.08
29.5,35.0,2011,1,24,5.89
29.5,35.625,2011,1,24,0.08
30.0,34.375,2011,1,24,4.79
30.0,35.0,2011,1,24,4.57
30.0,35.625,2011,1,24,0.42
30.5,34.375,2011,1,24,5.49
30.5,35.0,2011,1,24,5.57
30.5,35.625,2011,1,24,3.25
31.0,34.375,2011,1,24,6.77
31.0,35.0,2011,1,24,6.24
31.0,35.625,2011,1,24,5.96
31.5,34.375,2011,1,24,11.98
31.5,35.0,2011,1,24,5.49
31.5,35.625,2011,1,24,6.67
32.0,34.375,2011,1,24,16.67
32.0,35.0,2011,1,24,5.51
32.0,35.625,2011,1,24,5.62
32.5,34.375,2011,1,24,17.29
32.5,35.0,2011,1,24,7.79
32.5,35.625,2011,1,24,4.2
33.0,34.375,2011,1,24,17.17
33.0,35.0,2011,1,24,10.42
33.0,35.625,2011,1,24,4.33
29.5,34.375,2011,1,25,4.05
29.5,35.0,2011,1,25,5.56
29.5,35.625,2011,1,25,2.61
30.0,34.375,2011,1,25,6.15
30.0,35.0,2011,1,25,5.82
30.0,35.625,2011,1,25,2.03
30.5,34.375,2011,1,25,6.28
30.5,35.0,2011,1,25,6.64
30.5,35.625,2011,1,25,2.38
31.0,34.375,2011,1,25,6.73
31.0,35.0,2011,1,25,6.65
31.0,35.625,2011,1,25,5.87
31.5,34.375,2011,1,25,12.54
31.5,35.0,2011,1,25,5.27
31.5,35.625,2011,1,25,7.86
32.0,34.375,2011,1,25,16.73
32.0,35.0,2011,1,25,7.49
32.0,35.625,2011,1,25,7.71
32.5,34.375,2011,1,25,17.12
32.5,35.0,2011,1,25,10.01
32.5,35.625,2011,1,25,6.63
33.0,34.375,2011,1,25,17.26
33.0,35.0,2011,1,25,13.32
33.0,35.625,2011,1,25,3.95
29.5,34.375,2011,1,26,3.2
29.5,35.0,2011,1,26,5.54
29.5,35.625,2011,1,26,0.04
30.0,34.375,2011,1,26,3.53
30.0,35.0,2011,1,26,4.97
30.0,35.625,2011,1,26,0.14
30.5,34.375,2011,1,26,4.28
30.5,35.0,2011,1,26,6.36
30.5,35.625,2011,1,26,2.84
31.0,34.375,2011,1,26,5.34
31.0,35.0,2011,1,26,6.74
31.0,35.625,2011,1,26,5.68
31.5,34.375,2011,1,26,11.95
31.5,35.0,2011,1,26,6.69
31.5,35.625,2011,1,26,6.82
32.0,34.375,2011,1,26,16.71
32.0,35.0,2011,1,26,9.03
32.0,35.625,2011,1,26,6.83
32.5,34.375,2011,1,26,17.14
32.5,35.0,2011,1,26,11.14
32.5,35.625,2011,1,26,6.19
33.0,34.375,2011,1,26,17.24
33.0,35.0,2011,1,26,13.41
33.0,35.625,2011,1,26,6.94
29.5,34.375,2011,1,27,4.38
29.5,35.0,2011,1,27,7.18
29.5,35.625,2011,1,27,2.0
30.0,34.375,2011,1,27,6.04
30.0,35.0,2011,1,27,6.58
30.0,35.625,2011,1,27,1.06
30.5,34.375,2011,1,27,7.97
30.5,35.0,2011,1,27,8.14
30.5,35.625,2011,1,27,3.33
31.0,34.375,2011,1,27,9.55
31.0,35.0,2011,1,27,8.49
31.0,35.625,2011,1,27,6.76
31.5,34.375,2011,1,27,13.63
31.5,35.0,2011,1,27,8.57
31.5,35.625,2011,1,27,9.05
32.0,34.375,2011,1,27,16.89
32.0,35.0,2011,1,27,9.87
32.0,35.625,2011,1,27,9.04
32.5,34.375,2011,1,27,17.13
32.5,35.0,2011,1,27,11.98
32.5,35.625,2011,1,27,9.2
33.0,34.375,2011,1,27,17.03
33.0,35.0,2011,1,27,13.94
33.0,35.625,2011,1,27,7.81
29.5,34.375,2011,1,28,5.74
29.5,35.0,2011,1,28,8.04
29.5,35.625,2011,1,28,4.06
30.0,34.375,2011,1,28,8.09
30.0,35.0,2011,1,28,8.27
30.0,35.625,2011,1,28,3.13
30.5,34.375,2011,1,28,7.7
30.5,35.0,2011,1,28,9.97
30.5,35.625,2011,1,28,4.54
31.0,34.375,2011,1,28,8.59
31.0,35.0,2011,1,28,9.63
31.0,35.625,2011,1,28,8.65
31.5,34.375,2011,1,28,14.89
31.5,35.0,2011,1,28,9.7
31.5,35.625,2011,1,28,10.61
32.0,34.375,2011,1,28,16.98
32.0,35.0,2011,1,28,11.16
32.0,35.625,2011,1,28,10.34
32.5,34.375,2011,1,28,16.56
32.5,35.0,2011,1,28,12.97
32.5,35.625,2011,1,28,10.06
33.0,34.375,2011,1,28,16.75
33.0,35.0,2011,1,28,14.27
33.0,35.625,2011,1,28,6.85
29.5,34.375,2011,1,29,7.98
29.5,35.0,2011,1,29,10.9
29.5,35.625,2011,1,29,6.28
30.0,34.375,2011,1,29,10.1
30.0,35.0,2011,1,29,10.38
30.0,35.625,2011,1,29,4.62
30.5,34.375,2011,1,29,11.06
30.5,35.0,2011,1,29,10.67
30.5,35.625,2011,1,29,5.01
31.0,34.375,2011,1,29,11.04
31.0,35.0,2011,1,29,11.09
31.0,35.625,2011,1,29,8.7
31.5,34.375,2011,1,29,15.36
31.5,35.0,2011,1,29,10.34
31.5,35.625,2011,1,29,11.15
32.0,34.375,2011,1,29,17.89
32.0,35.0,2011,1,29,12.14
32.0,35.625,2011,1,29,10.57
32.5,34.375,2011,1,29,17.91
32.5,35.0,2011,1,29,14.5
32.5,35.625,2011,1,29,9.76
33.0,34.375,2011,1,29,17.99
33.0,35.0,2011,1,29,14.79
33.0,35.625,2011,1,29,9.01
29.5,34.375,2011,1,30,5.55
29.5,35.0,2011,1,30,7.21
29.5,35.625,2011,1,30,3.78
30.0,34.375,2011,1,30,6.3
30.0,35.0,2011,1,30,7.06
30.0,35.625,2011,1,30,3.79
30.5,34.375,2011,1,30,7.8
30.5,35.0,2011,1,30,8.35
30.5,35.625,2011,1,30,4.54
31.0,34.375,2011,1,30,9.59
31.0,35.0,2011,1,30,8.98
31.0,35.625,2011,1,30,7.77
31.5,34.375,2011,1,30,14.44
31.5,35.0,2011,1,30,9.75
31.5,35.625,2011,1,30,9.39
32.0,34.375,2011,1,30,16.79
32.0,35.0,2011,1,30,11.88
