-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_RANGE
29.5,34.375,2023,1,1,4.43
29.5,35.0,2023,1,1,3.7
29.5,35.625,2023,1,1,3.91
30.0,34.375,2023,1,1,3.19
30.0,35.0,2023,1,1,4.36
30.0,35.625,2023,1,1,3.34
30.5,34.375,2023,1,1,3.56
30.5,35.0,2023,1,1,4.39
30.5,35.625,2023,1,1,2.45
31.0,34.375,2023,1,1,3.42
31.0,35.0,2023,1,1,3.34
31.0,35.625,2023,1,1,2.74
31.5,34.375,2023,1,1,2.41
31.5,35.0,2023,1,1,2.67
31.5,35.625,2023,1,1,3.47
32.0,34.375,2023,1,1,3.11
32.0,35.0,2023,1,1,3.2
32.0,35.625,2023,1,1,4.45
32.5,34.375,2023,1,1,3.11
32.5,35.0,2023,1,1,2.04
32.5,35.625,2023,1,1,2.8
33.0,34.375,2023,1,1,4.41
33.0,35.0,2023,1,1,2.45
33.0,35.625,2023,1,1,1.4
29.5,34.375,2023,1,2,1.24
29.5,35.0,2023,1,2,4.82
29.5,35.625,2023,1,2,4.51
30.0,34.375,2023,1,2,2.54
30.0,35.0,2023,1,2,4.38
30.0,35.625,2023,1,2,5.14
30.5,34.375,2023,1,2,4.41
30.5,35.0,2023,1,2,3.02
30.5,35.625,2023,1,2,5.78
31.0,34.375,2023,1,2,4.76
31.0,35.0,2023,1,2,3.36
31.0,35.625,2023,1,2,7.4
31.5,34.375,2023,1,2,3.32
31.5,35.0,2023,1,2,3.81
31.5,35.625,2023,1,2,6.54
32.0,34.375,2023,1,2,2.3
32.0,35.0,2023,1,2,3.87
32.0,35.625,2023,1,2,4.73
32.5,34.375,2023,1,2,2.76
32.5,35.0,2023,1,2,3.02
32.5,35.625,2023,1,2,3.03
33.0,34.375,2023,1,2,5.28
33.0,35.0,2023,1,2,3.85
33.0,35.625,2023,1,2,2.68
29.5,34.375,2023,1,3,2.96
29.5,35.0,2023,1,3,5.85
29.5,35.625,2023,1,3,4.27
30.0,34.375,2023,1,3,3.59
30.0,35.0,2023,1,3,5.53
30.0,35.625,2023,1,3,5.21
30.5,34.375,2023,1,3,5.09
30.5,35.0,2023,1,3,3.81
30.5,35.625,2023,1,3,6.28
31.0,34.375,2023,1,3,4.32
31.0,35.0,2023,1,3,2.04
31.0,35.625,2023,1,3,6.57
31.5,34.375,2023,1,3,4.68
31.5,35.0,2023,1,3,2.04
31.5,35.625,2023,1,3,4.42
32.0,34.375,2023,1,3,5.31
32.0,35.0,2023,1,3,3.37
32.0,35.625,2023,1,3,4.48
32.5,34.375,2023,1,3,5.06
32.5,35.0,2023,1,3,3.13
32.5,35.625,2023,1,3,2.3
33.0,34.375,2023,1,3,4.31
33.0,35.0,2023,1,3,4.04
33.0,35.625,2023,1,3,2.0
29.5,34.375,2023,1,4,3.47
29.5,35.0,2023,1,4,4.11
29.5,35.625,2023,1,4,4.49
30.0,34.375,2023,1,4,3.18
30.0,35.0,2023,1,4,4.55
30.0,35.625,2023,1,4,5.29
30.5,34.375,2023,1,4,4.45
30.5,35.0,2023,1,4,3.7
30.5,35.625,2023,1,4,5.28
31.0,34.375,2023,1,4,3.77
31.0,35.0,2023,1,4,3.1
31.0,35.625,2023,1,4,3.1
31.5,34.375,2023,1,4,1.7
31.5,35.0,2023,1,4,2.22
31.5,35.625,2023,1,4,4.32
32.0,34.375,2023,1,4,2.55
32.0,35.0,2023,1,4,2.54
32.0,35.625,2023,1,4,3.58
32.5,34.375,2023,1,4,4.05
32.5,35.0,2023,1,4,4.12
32.5,35.625,2023,1,4,2.78
33.0,34.375,2023,1,4,4.4
33.0,35.0,2023,1,4,3.86
33.0,35.625,2023,1,4,3.19
29.5,34.375,2023,1,5,1.85
29.5,35.0,2023,1,5,1.69
29.5,35.625,2023,1,5,1.98
30.0,34.375,2023,1,5,1.35
30.0,35.0,2023,1,5,2.52
30.0,35.625,2023,1,5,2.68
30.5,34.375,2023,1,5,2.68
30.5,35.0,2023,1,5,1.67
30.5,35.625,2023,1,5,3.43
31.0,34.375,2023,1,5,2.54
31.0,35.0,2023,1,5,2.35
31.0,35.625,2023,1,5,2.76
31.5,34.375,2023,1,5,1.86
31.5,35.0,2023,1,5,2.36
31.5,35.625,2023,1,5,2.55
32.0,34.375,2023,1,5,2.4
32.0,35.0,2023,1,5,2.08
32.0,35.625,2023,1,5,2.71
32.5,34.375,2023,1,5,1.92
32.5,35.0,2023,1,5,1.46
32.5,35.625,2023,1,5,2.54
33.0,34.375,2023,1,5,2.25
33.0,35.0,2023,1,5,1.43
33.0,35.625,2023,1,5,2.53
29.5,34.375,2023,1,6,1.67
29.5,35.0,2023,1,6,1.84
29.5,35.625,2023,1,6,2.34
30.0,34.375,2023,1,6,1.79
30.0,35.0,2023,1,6,2.0
30.0,35.625,2023,1,6,1.74
30.5,34.375,2023,1,6,3.75
30.5,35.0,2023,1,6,1.77
30.5,35.625,2023,1,6,2.9
31.0,34.375,2023,1,6,3.61
31.0,35.0,2023,1,6,1.55
31.0,35.625,2023,1,6,2.29
31.5,34.375,2023,1,6,2.3
31.5,35.0,2023,1,6,0.65
31.5,35.625,2023,1,6,1.91
32.0,34.375,2023,1,6,1.39
32.0,35.0,2023,1,6,1.31
32.0,35.625,2023,1,6,1.89
32.5,34.375,2023,1,6,2.03
32.5,35.0,2023,1,6,1.47
32.5,35.625,2023,1,6,0.84
33.0,34.375,2023,1,6,2.7
33.0,35.0,2023,1,6,1.84
33.0,35.625,2023,1,6,2.13
29.5,34.375,2023,1,7,1.79
29.5,35.0,2023,1,7,2.36
29.5,35.625,2023,1,7,2.94
30.0,34.375,2023,1,7,2.29
30.0,35.0,2023,1,7,1.94
30.0,35.625,2023,1,7,1.78
30.5,34.375,2023,1,7,1.57
30.5,35.0,2023,1,7,1.97
30.5,35.625,2023,1,7,2.7
31.0,34.375,2023,1,7,1.86
31.0,35.0,2023,1,7,1.56
31.0,35.625,2023,1,7,2.49
31.5,34.375,2023,1,7,3.26
31.5,35.0,2023,1,7,1.14
31.5,35.625,2023,1,7,1.78
32.0,34.375,2023,1,7,4.7
32.0,35.0,2023,1,7,2.03
32.0,35.625,2023,1,7,0.84
32.5,34.375,2023,1,7,5.21
32.5,35.0,2023,1,7,2.6
32.5,35.625,2023,1,7,1.04
33.0,34.375,2023,1,7,5.0
33.0,35.0,2023,1,7,3.64
33.0,35.625,2023,1,7,1.49
29.5,34.375,2023,1,8,2.02
29.5,35.0,2023,1,8,2.15
29.5,35.625,2023,1,8,3.83
30.0,34.375,2023,1,8,2.74
30.0,35.0,2023,1,8,2.88
30.0,35.625,2023,1,8,3.8
30.5,34.375,2023,1,8,1.76
30.5,35.0,2023,1,8,2.22
30.5,35.625,2023,1,8,4.24
31.0,34.375,2023,1,8,1.62
31.0,35.0,2023,1,8,2.37
31.0,35.625,2023,1,8,4.07
31.5,34.375,2023,1,8,2.66
31.5,35.0,2023,1,8,2.39
31.5,35.625,2023,1,8,3.85
32.0,34.375,2023,1,8,3.62
32.0,35.0,2023,1,8,2.8
32.0,35.625,2023,1,8,3.86
32.5,34.375,2023,1,8,4.04
32.5,35.0,2023,1,8,3.14
32.5,35.625,2023,1,8,2.4
33.0,34.375,2023,1,8,4.56
33.0,35.0,2023,1,8,3.22
33.0,35.625,2023,1,8,3.45
29.5,34.375,2023,1,9,4.84
29.5,35.0,2023,1,9,4.11
29.5,35.625,2023,1,9,3.94
30.0,34.375,2023,1,9,4.51
30.0,35.0,2023,1,9,3.87
