-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE
29.5,34.375,2023,1,1,12.41
29.5,35.0,2023,1,1,10.51
29.5,35.625,2023,1,1,9.05
30.0,34.375,2023,1,1,12.0
30.0,35.0,2023,1,1,10.6
30.0,35.625,2023,1,1,7.7
30.5,34.375,2023,1,1,11.75
30.5,35.0,2023,1,1,11.49
30.5,35.625,2023,1,1,7.57
31.0,34.375,2023,1,1,11.31
31.0,35.0,2023,1,1,11.25
31.0,35.625,2023,1,1,9.86
31.5,34.375,2023,1,1,7.62
31.5,35.0,2023,1,1,10.29
31.5,35.625,2023,1,1,9.95
32.0,34.375,2023,1,1,3.71
32.0,35.0,2023,1,1,9.13
32.0,35.625,2023,1,1,10.64
32.5,34.375,2023,1,1,2.97
32.5,35.0,2023,1,1,8.05
32.5,35.625,2023,1,1,11.34
33.0,34.375,2023,1,1,2.54
33.0,35.0,2023,1,1,6.39
33.0,35.625,2023,1,1,10.14
29.5,34.375,2023,1,2,11.48
29.5,35.0,2023,1,2,10.47
29.5,35.625,2023,1,2,8.34
30.0,34.375,2023,1,2,11.29
30.0,35.0,2023,1,2,10.29
30.0,35.625,2023,1,2,7.15
30.5,34.375,2023,1,2,10.68
30.5,35.0,2023,1,2,11.59
30.5,35.625,2023,1,2,8.14
31.0,34.375,2023,1,2,11.15
31.0,35.0,2023,1,2,11.49
31.0,35.625,2023,1,2,9.83
31.5,34.375,2023,1,2,6.73
31.5,35.0,2023,1,2,9.48
31.5,35.625,2023,1,2,8.13
32.0,34.375,2023,1,2,2.52
32.0,35.0,2023,1,2,6.61
32.0,35.625,2023,1,2,7.52
32.5,34.375,2023,1,2,1.37
32.5,35.0,2023,1,2,4.95
32.5,35.625,2023,1,2,7.75
33.0,34.375,2023,1,2,2.01
