-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2023,1,1,5.74
29.5,35.0,2023,1,1,3.83
29.5,35.625,2023,1,1,4.81
30.0,34.375,2023,1,1,3.67
30.0,35.0,2023,1,1,3.59
30.0,35.625,2023,1,1,4.23
30.5,34.375,2023,1,1,4.21
30.5,35.0,2023,1,1,3.81
30.5,35.625,2023,1,1,2.75
31.0,34.375,2023,1,1,3.66
31.0,35.0,2023,1,1,4.09
31.0,35.625,2023,1,1,2.9
31.5,34.375,2023,1,1,3.55
31.5,35.0,2023,1,1,2.6
31.5,35.625,2023,1,1,3.05
32.0,34.375,2023,1,1,3.8
32.0,35.0,2023,1,1,2.57
32.0,35.625,2023,1,1,3.46
32.5,34.375,2023,1,1,3.82
32.5,35.0,2023,1,1,2.2
32.5,35.625,2023,1,1,3.37
33.0,34.375,2023,1,1,5.49
33.0,35.0,2023,1,1,2.99
33.0,35.625,2023,1,1,1.91
29.5,34.375,2023,1,2,4.91
29.5,35.0,2023,1,2,7.35
29.5,35.625,2023,1,2,4.3
30.0,34.375,2023,1,2,6.0
30.0,35.0,2023,1,2,6.59
30.0,35.625,2023,1,2,5.13
30.5,34.375,2023,1,2,6.81
30.5,35.0,2023,1,2,5.23
30.5,35.625,2023,1,2,6.0
31.0,34.375,2023,1,2,6.64
31.0,35.0,2023,1,2,4.81
31.0,35.625,2023,1,2,6.3
31.5,34.375,2023,1,2,4.18
31.5,35.0,2023,1,2,3.36
31.5,35.625,2023,1,2,4.72
32.0,34.375,2023,1,2,3.0
32.0,35.0,2023,1,2,3.41
32.0,35.625,2023,1,2,2.96
32.5,34.375,2023,1,2,3.39
32.5,35.0,2023,1,2,3.11
32.5,35.625,2023,1,2,2.48
33.0,34.375,2023,1,2,6.25
33.0,35.0,2023,1,2,4.54
33.0,35.625,2023,1,2,2.77
29.5,34.375,2023,1,3,6.09
29.5,35.0,2023,1,3,8.48
29.5,35.625,2023,1,3,4.22
30.0,34.375,2023,1,3,6.17
30.0,35.0,2023,1,3,7.66
30.0,35.625,2023,1,3,4.95
30.5,34.375,2023,1,3,7.63
30.5,35.0,2023,1,3,5.45
30.5,35.625,2023,1,3,5.74
31.0,34.375,2023,1,3,6.81
31.0,35.0,2023,1,3,4.36
31.0,35.625,2023,1,3,6.31
31.5,34.375,2023,1,3,6.53
31.5,35.0,2023,1,3,3.4
31.5,35.625,2023,1,3,3.33
32.0,34.375,2023,1,3,6.14
32.0,35.0,2023,1,3,2.69
32.0,35.625,2023,1,3,2.98
32.5,34.375,2023,1,3,5.74
32.5,35.0,2023,1,3,3.56
32.5,35.625,2023,1,3,2.01
33.0,34.375,2023,1,3,4.79
33.0,35.0,2023,1,3,5.2
33.0,35.625,2023,1,3,1.73
29.5,34.375,2023,1,4,2.02
29.5,35.0,2023,1,4,4.04
29.5,35.625,2023,1,4,3.92
30.0,34.375,2023,1,4,2.2
30.0,35.0,2023,1,4,4.9
30.0,35.625,2023,1,4,5.23
30.5,34.375,2023,1,4,4.76
30.5,35.0,2023,1,4,3.76
30.5,35.625,2023,1,4,5.78
31.0,34.375,2023,1,4,4.8
31.0,35.0,2023,1,4,2.6
31.0,35.625,2023,1,4,4.5
31.5,34.375,2023,1,4,2.93
31.5,35.0,2023,1,4,2.0
31.5,35.625,2023,1,4,5.56
32.0,34.375,2023,1,4,2.85
32.0,35.0,2023,1,4,3.86
32.0,35.625,2023,1,4,4.96
32.5,34.375,2023,1,4,4.41
32.5,35.0,2023,1,4,6.27
32.5,35.625,2023,1,4,4.46
33.0,34.375,2023,1,4,4.89
33.0,35.0,2023,1,4,5.31
33.0,35.625,2023,1,4,4.95
29.5,34.375,2023,1,5,3.18
29.5,35.0,2023,1,5,1.98
29.5,35.625,2023,1,5,3.46
30.0,34.375,2023,1,5,3.2
30.0,35.0,2023,1,5,3.39
30.0,35.625,2023,1,5,3.07
30.5,34.375,2023,1,5,4.26
30.5,35.0,2023,1,5,3.23
30.5,35.625,2023,1,5,3.31
31.0,34.375,2023,1,5,3.01
31.0,35.0,2023,1,5,3.91
31.0,35.625,2023,1,5,3.29
31.5,34.375,2023,1,5,2.51
31.5,35.0,2023,1,5,3.1
31.5,35.625,2023,1,5,3.99
32.0,34.375,2023,1,5,2.6
32.0,35.0,2023,1,5,2.22
32.0,35.625,2023,1,5,4.17
32.5,34.375,2023,1,5,2.13
32.5,35.0,2023,1,5,1.74
32.5,35.625,2023,1,5,4.05
33.0,34.375,2023,1,5,2.45
33.0,35.0,2023,1,5,1.85
33.0,35.625,2023,1,5,3.91
29.5,34.375,2023,1,6,2.77
29.5,35.0,2023,1,6,3.08
29.5,35.625,2023,1,6,2.46
30.0,34.375,2023,1,6,2.22
30.0,35.0,2023,1,6,2.65
30.0,35.625,2023,1,6,1.91
30.5,34.375,2023,1,6,4.77
30.5,35.0,2023,1,6,2.56
30.5,35.625,2023,1,6,3.14
31.0,34.375,2023,1,6,4.8
31.0,35.0,2023,1,6,2.52
31.0,35.625,2023,1,6,2.94
31.5,34.375,2023,1,6,2.6
31.5,35.0,2023,1,6,1.76
31.5,35.625,2023,1,6,2.56
32.0,34.375,2023,1,6,1.4
32.0,35.0,2023,1,6,1.85
32.0,35.625,2023,1,6,2.29
32.5,34.375,2023,1,6,2.21
32.5,35.0,2023,1,6,1.15
32.5,35.625,2023,1,6,2.03
33.0,34.375,2023,1,6,2.94
33.0,35.0,2023,1,6,2.23
33.0,35.625,2023,1,6,3.53
29.5,34.375,2023,1,7,3.74
29.5,35.0,2023,1,7,3.36
29.5,35.625,2023,1,7,2.94
30.0,34.375,2023,1,7,3.89
30.0,35.0,2023,1,7,3.17
30.0,35.625,2023,1,7,2.76
30.5,34.375,2023,1,7,3.05
30.5,35.0,2023,1,7,3.49
30.5,35.625,2023,1,7,4.14
31.0,34.375,2023,1,7,4.43
31.0,35.0,2023,1,7,3.13
31.0,35.625,2023,1,7,3.03
31.5,34.375,2023,1,7,4.92
31.5,35.0,2023,1,7,2.74
31.5,35.625,2023,1,7,1.76
32.0,34.375,2023,1,7,5.33
32.0,35.0,2023,1,7,3.96
32.0,35.625,2023,1,7,0.96
32.5,34.375,2023,1,7,5.79
32.5,35.0,2023,1,7,4.45
32.5,35.625,2023,1,7,2.11
33.0,34.375,2023,1,7,5.44
33.0,35.0,2023,1,7,5.14
33.0,35.625,2023,1,7,2.83
29.5,34.375,2023,1,8,5.22
29.5,35.0,2023,1,8,2.92
29.5,35.625,2023,1,8,4.58
30.0,34.375,2023,1,8,4.95
30.0,35.0,2023,1,8,3.5
30.0,35.625,2023,1,8,4.92
30.5,34.375,2023,1,8,3.96
30.5,35.0,2023,1,8,3.67
30.5,35.625,2023,1,8,5.92
31.0,34.375,2023,1,8,3.97
31.0,35.0,2023,1,8,4.95
31.0,35.625,2023,1,8,5.53
31.5,34.375,2023,1,8,3.96
31.5,35.0,2023,1,8,5.1
31.5,35.625,2023,1,8,5.26
32.0,34.375,2023,1,8,3.85
32.0,35.0,2023,1,8,4.64
32.0,35.625,2023,1,8,4.84
32.5,34.375,2023,1,8,4.16
32.5,35.0,2023,1,8,4.95
32.5,35.625,2023,1,8,5.37
33.0,34.375,2023,1,8,4.87
33.0,35.0,2023,1,8,4.84
33.0,35.625,2023,1,8,6.12
29.5,34.375,2023,1,9,6.15
29.5,35.0,2023,1,9,4.2
29.5,35.625,2023,1,9,3.9
30.0,34.375,2023,1,9,6.1
30.0,35.0,2023,1,9,4.16
30.0,35.625,2023,1,9,4.21
30.5,34.375,2023,1,9,4.36
30.5,35.0,2023,1,9,3.8
30.5,35.625,2023,1,9,5.69
31.0,34.375,2023,1,9,3.7
31.0,35.0,2023,1,9,2.19
31.0,35.625,2023,1,9,5.01
31.5,34.375,2023,1,9,2.05
31.5,35.0,2023,1,9,3.12
31.5,35.625,2023,1,9,3.76
32.0,34.375,2023,1,9,2.12
32.0,35.0,2023,1,9,2.04
32.0,35.625,2023,1,9,5.15
32.5,34.375,2023,1,9,4.01
32.5,35.0,2023,1,9,4.3
32.5,35.625,2023,1,9,5.24
33.0,34.375,2023,1,9,4.02
33.0,35.0,2023,1,9,5.15
33.0,35.625,2023,1,9,5.8
29.5,34.375,2023,1,10,3.7
29.5,35.0,2023,1,10,4.16
29.5,35.625,2023,1,10,3.22
30.0,34.375,2023,1,10,4.11
30.0,35.0,2023,1,10,5.15
30.0,35.625,2023,1,10,5.12
30.5,34.375,2023,1,10,6.77
30.5,35.0,2023,1,10,4.74
30.5,35.625,2023,1,10,9.06
31.0,34.375,2023,1,10,6.46
31.0,35.0,2023,1,10,3.2
31.0,35.625,2023,1,10,8.05
31.5,34.375,2023,1,10,4.13
31.5,35.0,2023,1,10,2.04
31.5,35.625,2023,1,10,4.99
32.0,34.375,2023,1,10,3.09
32.0,35.0,2023,1,10,2.64
32.0,35.625,2023,1,10,4.84
32.5,34.375,2023,1,10,3.68
32.5,35.0,2023,1,10,1.88
32.5,35.625,2023,1,10,4.53
33.0,34.375,2023,1,10,2.17
33.0,35.0,2023,1,10,2.84
33.0,35.625,2023,1,10,2.46
29.5,34.375,2023,1,11,4.8
29.5,35.0,2023,1,11,6.5
29.5,35.625,2023,1,11,4.15
30.0,34.375,2023,1,11,6.42
30.0,35.0,2023,1,11,7.72
30.0,35.625,2023,1,11,6.05
30.5,34.375,2023,1,11,7.7
30.5,35.0,2023,1,11,7.94
30.5,35.625,2023,1,11,9.4
31.0,34.375,2023,1,11,8.01
31.0,35.0,2023,1,11,6.75
31.0,35.625,2023,1,11,10.7
31.5,34.375,2023,1,11,6.51
31.5,35.0,2023,1,11,5.38
31.5,35.625,2023,1,11,7.35
32.0,34.375,2023,1,11,7.23
32.0,35.0,2023,1,11,6.12
32.0,35.625,2023,1,11,4.77
32.5,34.375,2023,1,11,8.73
32.5,35.0,2023,1,11,5.86
32.5,35.625,2023,1,11,4.04
33.0,34.375,2023,1,11,8.32
33.0,35.0,2023,1,11,6.83
33.0,35.625,2023,1,11,4.8
29.5,34.375,2023,1,12,3.44
29.5,35.0,2023,1,12,6.17
29.5,35.625,2023,1,12,5.91
30.0,34.375,2023,1,12,4.9
30.0,35.0,2023,1,12,9.25
30.0,35.625,2023,1,12,8.36
30.5,34.375,2023,1,12,6.19
30.5,35.0,2023,1,12,7.08
30.5,35.625,2023,1,12,12.22
31.0,34.375,2023,1,12,5.54
31.0,35.0,2023,1,12,5.33
31.0,35.625,2023,1,12,11.73
31.5,34.375,2023,1,12,2.42
31.5,35.0,2023,1,12,3.4
31.5,35.625,2023,1,12,8.37
32.0,34.375,2023,1,12,2.14
32.0,35.0,2023,1,12,3.6
32.0,35.625,2023,1,12,7.7
32.5,34.375,2023,1,12,2.53
32.5,35.0,2023,1,12,3.73
32.5,35.625,2023,1,12,5.25
