-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2019,1,1,3.36
29.5,35.0,2019,1,1,5.86
29.5,35.625,2019,1,1,4.84
30.0,34.375,2019,1,1,4.71
30.0,35.0,2019,1,1,8.63
30.0,35.625,2019,1,1,7.99
30.5,34.375,2019,1,1,9.28
30.5,35.0,2019,1,1,7.88
30.5,35.625,2019,1,1,12.73
31.0,34.375,2019,1,1,8.9
31.0,35.0,2019,1,1,5.74
31.0,35.625,2019,1,1,11.93
31.5,34.375,2019,1,1,4.0
31.5,35.0,2019,1,1,3.64
31.5,35.625,2019,1,1,9.88
32.0,34.375,2019,1,1,2.06
32.0,35.0,2019,1,1,5.1
32.0,35.625,2019,1,1,8.55
32.5,34.375,2019,1,1,2.57
32.5,35.0,2019,1,1,5.6
32.5,35.625,2019,1,1,6.5
33.0,34.375,2019,1,1,4.21
33.0,35.0,2019,1,1,6.55
33.0,35.625,2019,1,1,4.34
29.5,34.375,2019,1,2,8.28
29.5,35.0,2019,1,2,7.72
29.5,35.625,2019,1,2,10.23
30.0,34.375,2019,1,2,6.33
30.0,35.0,2019,1,2,6.86
30.0,35.625,2019,1,2,9.08
30.5,34.375,2019,1,2,5.95
30.5,35.0,2019,1,2,6.27
30.5,35.625,2019,1,2,7.75
31.0,34.375,2019,1,2,6.03
31.0,35.0,2019,1,2,6.53
31.0,35.625,2019,1,2,4.65
31.5,34.375,2019,1,2,5.97
31.5,35.0,2019,1,2,6.23
31.5,35.625,2019,1,2,4.31
32.0,34.375,2019,1,2,7.77
32.0,35.0,2019,1,2,6.58
32.0,35.625,2019,1,2,3.67
32.5,34.375,2019,1,2,7.97
32.5,35.0,2019,1,2,6.79
32.5,35.625,2019,1,2,2.24
33.0,34.375,2019,1,2,7.52
33.0,35.0,2019,1,2,6.86
33.0,35.625,2019,1,2,2.42
29.5,34.375,2019,1,3,7.48
29.5,35.0,2019,1,3,6.08
29.5,35.625,2019,1,3,9.45
30.0,34.375,2019,1,3,5.91
30.0,35.0,2019,1,3,6.64
30.0,35.625,2019,1,3,9.34
30.5,34.375,2019,1,3,5.93
30.5,35.0,2019,1,3,6.71
30.5,35.625,2019,1,3,8.39
31.0,34.375,2019,1,3,5.06
31.0,35.0,2019,1,3,5.97
31.0,35.625,2019,1,3,6.89
31.5,34.375,2019,1,3,3.88
