-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE
29.5,34.375,2019,1,1,13.76
29.5,35.0,2019,1,1,11.65
29.5,35.625,2019,1,1,15.14
30.0,34.375,2019,1,1,13.17
30.0,35.0,2019,1,1,12.53
30.0,35.625,2019,1,1,12.76
30.5,34.375,2019,1,1,12.21
30.5,35.0,2019,1,1,13.29
30.5,35.625,2019,1,1,10.25
31.0,34.375,2019,1,1,11.77
31.0,35.0,2019,1,1,14.14
31.0,35.625,2019,1,1,10.55
31.5,34.375,2019,1,1,8.01
31.5,35.0,2019,1,1,12.74
31.5,35.625,2019,1,1,11.71
32.0,34.375,2019,1,1,2.1
32.0,35.0,2019,1,1,11.12
32.0,35.625,2019,1,1,13.96
32.5,34.375,2019,1,1,0.93
32.5,35.0,2019,1,1,9.36
32.5,35.625,2019,1,1,13.65
33.0,34.375,2019,1,1,0.71
33.0,35.0,2019,1,1,6.7
33.0,35.625,2019,1,1,11.62
29.5,34.375,2019,1,2,13.06
29.5,35.0,2019,1,2,10.53
29.5,35.625,2019,1,2,11.26
30.0,34.375,2019,1,2,13.26
30.0,35.0,2019,1,2,12.27
30.0,35.625,2019,1,2,10.41
30.5,34.375,2019,1,2,13.15
30.5,35.0,2019,1,2,12.77
30.5,35.625,2019,1,2,9.47
31.0,34.375,2019,1,2,13.22
31.0,35.0,2019,1,2,12.66
31.0,35.625,2019,1,2,10.15
31.5,34.375,2019,1,2,7.34
31.5,35.0,2019,1,2,11.59
31.5,35.625,2019,1,2,9.33
32.0,34.375,2019,1,2,0.9
32.0,35.0,2019,1,2,8.67
32.0,35.625,2019,1,2,10.48
32.5,34.375,2019,1,2,1.14
32.5,35.0,2019,1,2,6.19
32.5,35.625,2019,1,2,11.66
33.0,34.375,2019,1,2,1.76
33.0,35.0,2019,1,2,3.66
33.0,35.625,2019,1,2,11.28
29.5,34.375,2019,1,3,12.65
29.5,35.0,2019,1,3,11.95
29.5,35.625,2019,1,3,12.42
30.0,34.375,2019,1,3,11.4
30.0,35.0,2019,1,3,11.83
30.0,35.625,2019,1,3,9.91
30.5,34.375,2019,1,3,10.26
30.5,35.0,2019,1,3,10.73
30.5,35.625,2019,1,3,8.42
31.0,34.375,2019,1,3,9.32
31.0,35.0,2019,1,3,10.69
31.0,35.625,2019,1,3,9.16
31.5,34.375,2019,1,3,4.58
31.5,35.0,2019,1,3,9.34
31.5,35.625,2019,1,3,9.55
32.0,34.375,2019,1,3,2.28
32.0,35.0,2019,1,3,5.98
32.0,35.625,2019,1,3,10.52
32.5,34.375,2019,1,3,1.81
32.5,35.0,2019,1,3,3.77
32.5,35.625,2019,1,3,9.15
33.0,34.375,2019,1,3,1.62
33.0,35.0,2019,1,3,1.67
33.0,35.625,2019,1,3,7.37
29.5,34.375,2019,1,4,11.93
29.5,35.0,2019,1,4,14.55
29.5,35.625,2019,1,4,16.8
30.0,34.375,2019,1,4,13.05
30.0,35.0,2019,1,4,15.08
30.0,35.625,2019,1,4,15.88
30.5,34.375,2019,1,4,13.72
30.5,35.0,2019,1,4,12.4
30.5,35.625,2019,1,4,15.26
31.0,34.375,2019,1,4,13.14
31.0,35.0,2019,1,4,10.29
31.0,35.625,2019,1,4,16.32
31.5,34.375,2019,1,4,7.85
31.5,35.0,2019,1,4,11.06
31.5,35.625,2019,1,4,11.71
32.0,34.375,2019,1,4,1.22
32.0,35.0,2019,1,4,9.17
32.0,35.625,2019,1,4,13.02
32.5,34.375,2019,1,4,1.43
32.5,35.0,2019,1,4,7.28
32.5,35.625,2019,1,4,13.28
33.0,34.375,2019,1,4,1.36
33.0,35.0,2019,1,4,3.91
33.0,35.625,2019,1,4,12.76
29.5,34.375,2019,1,5,12.66
29.5,35.0,2019,1,5,11.51
29.5,35.625,2019,1,5,14.04
30.0,34.375,2019,1,5,11.38
30.0,35.0,2019,1,5,11.25
30.0,35.625,2019,1,5,12.34
30.5,34.375,2019,1,5,10.84
30.5,35.0,2019,1,5,11.2
30.5,35.625,2019,1,5,11.04
31.0,34.375,2019,1,5,9.9
31.0,35.0,2019,1,5,11.0
31.0,35.625,2019,1,5,9.88
31.5,34.375,2019,1,5,4.67
31.5,35.0,2019,1,5,10.5
31.5,35.625,2019,1,5,9.49
32.0,34.375,2019,1,5,0.72
32.0,35.0,2019,1,5,7.26
32.0,35.625,2019,1,5,12.93
32.5,34.375,2019,1,5,0.94
32.5,35.0,2019,1,5,8.3
32.5,35.625,2019,1,5,14.02
33.0,34.375,2019,1,5,0.68
33.0,35.0,2019,1,5,5.39
33.0,35.625,2019,1,5,12.79
29.5,34.375,2019,1,6,10.67
29.5,35.0,2019,1,6,11.49
29.5,35.625,2019,1,6,10.85
30.0,34.375,2019,1,6,10.18
30.0,35.0,2019,1,6,11.15
30.0,35.625,2019,1,6,9.99
30.5,34.375,2019,1,6,10.32
30.5,35.0,2019,1,6,10.65
30.5,35.625,2019,1,6,9.38
31.0,34.375,2019,1,6,9.04
31.0,35.0,2019,1,6,11.2
31.0,35.625,2019,1,6,9.65
31.5,34.375,2019,1,6,3.88
31.5,35.0,2019,1,6,9.26
31.5,35.625,2019,1,6,9.35
32.0,34.375,2019,1,6,2.52
32.0,35.0,2019,1,6,5.03
32.0,35.625,2019,1,6,10.87
32.5,34.375,2019,1,6,2.57
32.5,35.0,2019,1,6,2.02
32.5,35.625,2019,1,6,8.77
33.0,34.375,2019,1,6,2.23
33.0,35.0,2019,1,6,1.35
33.0,35.625,2019,1,6,4.85
29.5,34.375,2019,1,7,13.61
29.5,35.0,2019,1,7,11.56
29.5,35.625,2019,1,7,13.91
30.0,34.375,2019,1,7,12.64
30.0,35.0,2019,1,7,12.44
30.0,35.625,2019,1,7,11.01
30.5,34.375,2019,1,7,11.88
30.5,35.0,2019,1,7,11.82
30.5,35.625,2019,1,7,9.65
31.0,34.375,2019,1,7,10.53
31.0,35.0,2019,1,7,12.44
31.0,35.625,2019,1,7,10.0
31.5,34.375,2019,1,7,5.61
31.5,35.0,2019,1,7,10.26
31.5,35.625,2019,1,7,9.91
32.0,34.375,2019,1,7,2.04
32.0,35.0,2019,1,7,5.81
32.0,35.625,2019,1,7,9.76
32.5,34.375,2019,1,7,1.54
32.5,35.0,2019,1,7,2.97
32.5,35.625,2019,1,7,7.6
33.0,34.375,2019,1,7,1.47
33.0,35.0,2019,1,7,1.21
33.0,35.625,2019,1,7,5.16
29.5,34.375,2019,1,8,12.53
29.5,35.0,2019,1,8,11.13
29.5,35.625,2019,1,8,13.28
30.0,34.375,2019,1,8,11.85
30.0,35.0,2019,1,8,12.43
30.0,35.625,2019,1,8,11.55
30.5,34.375,2019,1,8,11.03
30.5,35.0,2019,1,8,11.85
30.5,35.625,2019,1,8,10.22
31.0,34.375,2019,1,8,9.96
31.0,35.0,2019,1,8,12.74
31.0,35.625,2019,1,8,10.81
31.5,34.375,2019,1,8,5.51
31.5,35.0,2019,1,8,10.52
31.5,35.625,2019,1,8,10.24
32.0,34.375,2019,1,8,1.48
32.0,35.0,2019,1,8,6.65
32.0,35.625,2019,1,8,11.69
32.5,34.375,2019,1,8,1.6
32.5,35.0,2019,1,8,4.54
32.5,35.625,2019,1,8,10.86
33.0,34.375,2019,1,8,1.96
33.0,35.0,2019,1,8,2.35
33.0,35.625,2019,1,8,5.21
29.5,34.375,2019,1,9,10.07
29.5,35.0,2019,1,9,9.66
29.5,35.625,2019,1,9,8.55
30.0,34.375,2019,1,9,10.03
30.0,35.0,2019,1,9,10.17
30.0,35.625,2019,1,9,7.58
30.5,34.375,2019,1,9,10.09
30.5,35.0,2019,1,9,9.95
30.5,35.625,2019,1,9,6.92
31.0,34.375,2019,1,9,8.08
31.0,35.0,2019,1,9,8.72
31.0,35.625,2019,1,9,7.09
31.5,34.375,2019,1,9,3.37
31.5,35.0,2019,1,9,6.03
31.5,35.625,2019,1,9,7.97
32.0,34.375,2019,1,9,0.61
32.0,35.0,2019,1,9,3.87
32.0,35.625,2019,1,9,8.37
32.5,34.375,2019,1,9,0.5
32.5,35.0,2019,1,9,4.24
32.5,35.625,2019,1,9,9.36
33.0,34.375,2019,1,9,1.15
