-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX
32.5,34.375,2024,1,7,20.84
32.5,35.0,2024,1,7,23.44
32.5,35.625,2024,1,7,24.46
33.0,34.375,2024,1,7,20.54
33.0,35.0,2024,1,7,22.52
33.0,35.625,2024,1,7,21.69
29.5,34.375,2024,1,8,25.85
29.5,35.0,2024,1,8,25.4
29.5,35.625,2024,1,8,24.22
30.0,34.375,2024,1,8,24.74
30.0,35.0,2024,1,8,24.91
30.0,35.625,2024,1,8,21.89
30.5,34.375,2024,1,8,23.45
30.5,35.0,2024,1,8,24.72
30.5,35.625,2024,1,8,20.38
31.0,34.375,2024,1,8,23.14
31.0,35.0,2024,1,8,23.59
31.0,35.625,2024,1,8,22.81
31.5,34.375,2024,1,8,22.28
31.5,35.0,2024,1,8,22.67
31.5,35.625,2024,1,8,23.38
32.0,34.375,2024,1,8,20.22
32.0,35.0,2024,1,8,21.92
32.0,35.625,2024,1,8,23.84
32.5,34.375,2024,1,8,20.85
32.5,35.0,2024,1,8,21.5
32.5,35.625,2024,1,8,23.42
33.0,34.375,2024,1,8,20.6
33.0,35.0,2024,1,8,20.85
33.0,35.625,2024,1,8,21.44
29.5,34.375,2024,1,9,25.43
29.5,35.0,2024,1,9,24.77
29.5,35.625,2024,1,9,22.8
30.0,34.375,2024,1,9,23.34
30.0,35.0,2024,1,9,23.39
30.0,35.625,2024,1,9,19.74
30.5,34.375,2024,1,9,20.96
30.5,35.0,2024,1,9,22.64
30.5,35.625,2024,1,9,18.26
31.0,34.375,2024,1,9,19.25
31.0,35.0,2024,1,9,21.45
31.0,35.625,2024,1,9,20.63
31.5,34.375,2024,1,9,19.52
31.5,35.0,2024,1,9,20.47
31.5,35.625,2024,1,9,22.06
32.0,34.375,2024,1,9,19.92
32.0,35.0,2024,1,9,19.84
32.0,35.625,2024,1,9,22.73
32.5,34.375,2024,1,9,20.06
32.5,35.0,2024,1,9,20.39
32.5,35.625,2024,1,9,22.31
33.0,34.375,2024,1,9,19.78
33.0,35.0,2024,1,9,20.0
33.0,35.625,2024,1,9,19.99
29.5,34.375,2024,1,10,17.48
29.5,35.0,2024,1,10,18.08
29.5,35.625,2024,1,10,16.83
30.0,34.375,2024,1,10,17.42
30.0,35.0,2024,1,10,17.87
30.0,35.625,2024,1,10,13.88
30.5,34.375,2024,1,10,17.58
30.5,35.0,2024,1,10,18.68
30.5,35.625,2024,1,10,12.88
31.0,34.375,2024,1,10,18.4
31.0,35.0,2024,1,10,18.59
31.0,35.625,2024,1,10,16.22
31.5,34.375,2024,1,10,19.41
31.5,35.0,2024,1,10,17.84
31.5,35.625,2024,1,10,19.1
32.0,34.375,2024,1,10,19.64
32.0,35.0,2024,1,10,18.07
32.0,35.625,2024,1,10,19.78
32.5,34.375,2024,1,10,19.7
32.5,35.0,2024,1,10,18.92
32.5,35.625,2024,1,10,19.58
33.0,34.375,2024,1,10,19.48
33.0,35.0,2024,1,10,18.39
33.0,35.625,2024,1,10,16.19
29.5,34.375,2024,1,11,14.33
29.5,35.0,2024,1,11,15.24
29.5,35.625,2024,1,11,13.45
30.0,34.375,2024,1,11,15.4
30.0,35.0,2024,1,11,15.7
30.0,35.625,2024,1,11,10.38
30.5,34.375,2024,1,11,15.57
30.5,35.0,2024,1,11,16.66
30.5,35.625,2024,1,11,9.98
31.0,34.375,2024,1,11,16.5
31.0,35.0,2024,1,11,16.72
31.0,35.625,2024,1,11,14.17
31.5,34.375,2024,1,11,18.46
31.5,35.0,2024,1,11,16.09
31.5,35.625,2024,1,11,17.71
32.0,34.375,2024,1,11,18.72
32.0,35.0,2024,1,11,16.45
32.0,35.625,2024,1,11,18.02
32.5,34.375,2024,1,11,18.76
32.5,35.0,2024,1,11,17.47
32.5,35.625,2024,1,11,17.34
33.0,34.375,2024,1,11,18.61
33.0,35.0,2024,1,11,17.32
33.0,35.625,2024,1,11,15.02
29.5,34.375,2024,1,12,14.98
29.5,35.0,2024,1,12,15.98
29.5,35.625,2024,1,12,13.24
30.0,34.375,2024,1,12,15.8
30.0,35.0,2024,1,12,16.07
30.0,35.625,2024,1,12,10.85
30.5,34.375,2024,1,12,16.12
30.5,35.0,2024,1,12,17.08
30.5,35.625,2024,1,12,10.94
31.0,34.375,2024,1,12,16.81
31.0,35.0,2024,1,12,16.44
31.0,35.625,2024,1,12,13.97
31.5,34.375,2024,1,12,17.91
31.5,35.0,2024,1,12,14.86
31.5,35.625,2024,1,12,16.8
32.0,34.375,2024,1,12,19.18
32.0,35.0,2024,1,12,15.34
32.0,35.625,2024,1,12,17.15
32.5,34.375,2024,1,12,19.24
32.5,35.0,2024,1,12,17.04
32.5,35.625,2024,1,12,17.15
33.0,34.375,2024,1,12,18.89
33.0,35.0,2024,1,12,17.45
33.0,35.625,2024,1,12,14.75
29.5,34.375,2024,1,13,19.58
29.5,35.0,2024,1,13,20.25
29.5,35.625,2024,1,13,17.58
30.0,34.375,2024,1,13,19.24
30.0,35.0,2024,1,13,19.6
30.0,35.625,2024,1,13,14.34
30.5,34.375,2024,1,13,18.76
30.5,35.0,2024,1,13,19.55
30.5,35.625,2024,1,13,13.11
31.0,34.375,2024,1,13,19.27
31.0,35.0,2024,1,13,19.16
31.0,35.625,2024,1,13,16.69
31.5,34.375,2024,1,13,19.42
31.5,35.0,2024,1,13,17.66
31.5,35.625,2024,1,13,18.88
32.0,34.375,2024,1,13,20.18
32.0,35.0,2024,1,13,17.17
32.0,35.625,2024,1,13,19.16
32.5,34.375,2024,1,13,20.2
32.5,35.0,2024,1,13,17.88
32.5,35.625,2024,1,13,18.49
33.0,34.375,2024,1,13,19.49
33.0,35.0,2024,1,13,17.38
33.0,35.625,2024,1,13,14.45
29.5,34.375,2024,1,14,15.35
29.5,35.0,2024,1,14,16.57
29.5,35.625,2024,1,14,14.54
30.0,34.375,2024,1,14,15.57
30.0,35.0,2024,1,14,16.22
30.0,35.625,2024,1,14,11.89
30.5,34.375,2024,1,14,16.19
30.5,35.0,2024,1,14,17.04
30.5,35.625,2024,1,14,10.9
31.0,34.375,2024,1,14,17.0
31.0,35.0,2024,1,14,17.0
31.0,35.625,2024,1,14,14.35
31.5,34.375,2024,1,14,18.29
31.5,35.0,2024,1,14,15.99
31.5,35.625,2024,1,14,17.31
32.0,34.375,2024,1,14,18.35
32.0,35.0,2024,1,14,15.39
32.0,35.625,2024,1,14,17.21
32.5,34.375,2024,1,14,18.45
32.5,35.0,2024,1,14,16.63
32.5,35.625,2024,1,14,16.76
33.0,34.375,2024,1,14,18.45
33.0,35.0,2024,1,14,16.73
33.0,35.625,2024,1,14,15.18
29.5,34.375,2024,1,15,14.89
29.5,35.0,2024,1,15,16.16
29.5,35.625,2024,1,15,13.9
30.0,34.375,2024,1,15,15.84
30.0,35.0,2024,1,15,16.06
30.0,35.625,2024,1,15,12.49
30.5,34.375,2024,1,15,16.02
30.5,35.0,2024,1,15,16.52
30.5,35.625,2024,1,15,11.08
31.0,34.375,2024,1,15,16.32
31.0,35.0,2024,1,15,16.18
31.0,35.625,2024,1,15,13.7
31.5,34.375,2024,1,15,17.59
31.5,35.0,2024,1,15,15.66
31.5,35.625,2024,1,15,16.4
32.0,34.375,2024,1,15,17.94
32.0,35.0,2024,1,15,15.86
32.0,35.625,2024,1,15,16.98
32.5,34.375,2024,1,15,18.13
32.5,35.0,2024,1,15,16.87
32.5,35.625,2024,1,15,16.82
33.0,34.375,2024,1,15,18.35
33.0,35.0,2024,1,15,16.85
33.0,35.625,2024,1,15,14.59
29.5,34.375,2024,1,16,16.75
29.5,35.0,2024,1,16,18.37
29.5,35.625,2024,1,16,15.22
30.0,34.375,2024,1,16,17.18
30.0,35.0,2024,1,16,18.05
30.0,35.625,2024,1,16,13.85
30.5,34.375,2024,1,16,17.24
30.5,35.0,2024,1,16,18.53
30.5,35.625,2024,1,16,13.6
31.0,34.375,2024,1,16,17.47
31.0,35.0,2024,1,16,18.25
31.0,35.625,2024,1,16,17.3
31.5,34.375,2024,1,16,18.51
31.5,35.0,2024,1,16,17.74
31.5,35.625,2024,1,16,18.95
32.0,34.375,2024,1,16,18.2
32.0,35.0,2024,1,16,17.32
32.0,35.625,2024,1,16,19.46
32.5,34.375,2024,1,16,18.51
32.5,35.0,2024,1,16,17.84
32.5,35.625,2024,1,16,18.89
33.0,34.375,2024,1,16,18.74
33.0,35.0,2024,1,16,17.64
33.0,35.625,2024,1,16,16.7
29.5,34.375,2024,1,17,15.71
29.5,35.0,2024,1,17,17.94
29.5,35.625,2024,1,17,15.13
30.0,34.375,2024,1,17,16.81
30.0,35.0,2024,1,17,16.99
30.0,35.625,2024,1,17,13.26
30.5,34.375,2024,1,17,16.62
30.5,35.0,2024,1,17,15.96
30.5,35.625,2024,1,17,12.28
31.0,34.375,2024,1,17,16.6
31.0,35.0,2024,1,17,15.69
31.0,35.625,2024,1,17,13.47
31.5,34.375,2024,1,17,17.49
31.5,35.0,2024,1,17,15.3
31.5,35.625,2024,1,17,16.12
32.0,34.375,2024,1,17,18.38
32.0,35.0,2024,1,17,15.67
32.0,35.625,2024,1,17,16.12
32.5,34.375,2024,1,17,18.82
32.5,35.0,2024,1,17,15.94
32.5,35.625,2024,1,17,14.59
33.0,34.375,2024,1,17,19.05
33.0,35.0,2024,1,17,16.14
33.0,35.625,2024,1,17,13.15
29.5,34.375,2024,1,18,19.31
29.5,35.0,2024,1,18,21.34
29.5,35.625,2024,1,18,17.43
30.0,34.375,2024,1,18,20.51
30.0,35.0,2024,1,18,21.34
30.0,35.625,2024,1,18,16.51
30.5,34.375,2024,1,18,20.35
30.5,35.0,2024,1,18,20.76
30.5,35.625,2024,1,18,16.37
31.0,34.375,2024,1,18,20.49
31.0,35.0,2024,1,18,20.35
31.0,35.625,2024,1,18,20.12
31.5,34.375,2024,1,18,20.98
31.5,35.0,2024,1,18,20.41
31.5,35.625,2024,1,18,21.5
32.0,34.375,2024,1,18,19.05
32.0,35.0,2024,1,18,20.07
32.0,35.625,2024,1,18,21.59
32.5,34.375,2024,1,18,19.23
32.5,35.0,2024,1,18,20.01
32.5,35.625,2024,1,18,21.01
33.0,34.375,2024,1,18,18.98
33.0,35.0,2024,1,18,19.13
33.0,35.625,2024,1,18,19.78
29.5,34.375,2024,1,19,20.11
29.5,35.0,2024,1,19,21.76
29.5,35.625,2024,1,19,17.34
30.0,34.375,2024,1,19,21.1
30.0,35.0,2024,1,19,21.94
30.0,35.625,2024,1,19,16.35
30.5,34.375,2024,1,19,21.37
30.5,35.0,2024,1,19,21.75
30.5,35.625,2024,1,19,16.78
31.0,34.375,2024,1,19,21.07
31.0,35.0,2024,1,19,20.95
31.0,35.625,2024,1,19,20.81
31.5,34.375,2024,1,19,20.68
31.5,35.0,2024,1,19,20.94
31.5,35.625,2024,1,19,21.38
32.0,34.375,2024,1,19,18.4
32.0,35.0,2024,1,19,20.25
32.0,35.625,2024,1,19,21.92
32.5,34.375,2024,1,19,18.47
32.5,35.0,2024,1,19,19.91
32.5,35.625,2024,1,19,21.81
33.0,34.375,2024,1,19,18.37
33.0,35.0,2024,1,19,18.87
33.0,35.625,2024,1,19,20.1
29.5,34.375,2024,1,20,22.1
29.5,35.0,2024,1,20,24.04
29.5,35.625,2024,1,20,19.95
30.0,34.375,2024,1,20,23.33
30.0,35.0,2024,1,20,23.93
30.0,35.625,2024,1,20,19.65
30.5,34.375,2024,1,20,23.51
30.5,35.0,2024,1,20,23.16
30.5,35.625,2024,1,20,19.98
31.0,34.375,2024,1,20,24.04
31.0,35.0,2024,1,20,22.64
31.0,35.625,2024,1,20,22.33
31.5,34.375,2024,1,20,22.29
31.5,35.0,2024,1,20,22.99
31.5,35.625,2024,1,20,22.98
32.0,34.375,2024,1,20,18.94
32.0,35.0,2024,1,20,21.61
32.0,35.625,2024,1,20,23.05
32.5,34.375,2024,1,20,19.26
32.5,35.0,2024,1,20,20.88
32.5,35.625,2024,1,20,22.62
33.0,34.375,2024,1,20,19.35
33.0,35.0,2024,1,20,19.82
33.0,35.625,2024,1,20,21.09
29.5,34.375,2024,1,21,23.83
29.5,35.0,2024,1,21,24.2
29.5,35.625,2024,1,21,22.41
30.0,34.375,2024,1,21,24.84
30.0,35.0,2024,1,21,25.02
30.0,35.625,2024,1,21,20.8
30.5,34.375,2024,1,21,24.44
30.5,35.0,2024,1,21,25.32
30.5,35.625,2024,1,21,20.41
31.0,34.375,2024,1,21,24.18
31.0,35.0,2024,1,21,24.39
31.0,35.625,2024,1,21,23.99
31.5,34.375,2024,1,21,22.79
31.5,35.0,2024,1,21,23.67
31.5,35.625,2024,1,21,24.59
32.0,34.375,2024,1,21,20.41
32.0,35.0,2024,1,21,22.85
32.0,35.625,2024,1,21,24.54
32.5,34.375,2024,1,21,20.03
32.5,35.0,2024,1,21,22.02
32.5,35.625,2024,1,21,23.14
33.0,34.375,2024,1,21,20.0
33.0,35.0,2024,1,21,20.38
33.0,35.625,2024,1,21,20.16
29.5,34.375,2024,1,22,23.78
29.5,35.0,2024,1,22,23.93
29.5,35.625,2024,1,22,21.58
30.0,34.375,2024,1,22,24.29
30.0,35.0,2024,1,22,24.44
30.0,35.625,2024,1,22,19.45
30.5,34.375,2024,1,22,24.05
30.5,35.0,2024,1,22,24.91
30.5,35.625,2024,1,22,18.84
31.0,34.375,2024,1,22,24.04
31.0,35.0,2024,1,22,24.56
31.0,35.625,2024,1,22,22.6
31.5,34.375,2024,1,22,22.37
31.5,35.0,2024,1,22,23.49
31.5,35.625,2024,1,22,24.1
32.0,34.375,2024,1,22,20.14
32.0,35.0,2024,1,22,22.48
32.0,35.625,2024,1,22,24.85
32.5,34.375,2024,1,22,20.11
32.5,35.0,2024,1,22,22.37
32.5,35.625,2024,1,22,24.64
33.0,34.375,2024,1,22,20.18
33.0,35.0,2024,1,22,21.48
33.0,35.625,2024,1,22,22.87
29.5,34.375,2024,1,23,15.64
29.5,35.0,2024,1,23,16.71
29.5,35.625,2024,1,23,13.62
30.0,34.375,2024,1,23,16.64
30.0,35.0,2024,1,23,16.96
30.0,35.625,2024,1,23,11.64
30.5,34.375,2024,1,23,16.8
30.5,35.0,2024,1,23,17.76
30.5,35.625,2024,1,23,11.24
31.0,34.375,2024,1,23,17.56
31.0,35.0,2024,1,23,17.68
31.0,35.625,2024,1,23,15.15
31.5,34.375,2024,1,23,18.74
31.5,35.0,2024,1,23,16.9
31.5,35.625,2024,1,23,18.86
32.0,34.375,2024,1,23,19.07
32.0,35.0,2024,1,23,17.23
32.0,35.625,2024,1,23,19.4
32.5,34.375,2024,1,23,19.4
32.5,35.0,2024,1,23,18.41
32.5,35.625,2024,1,23,18.96
33.0,34.375,2024,1,23,19.33
33.0,35.0,2024,1,23,18.26
33.0,35.625,2024,1,23,16.77
29.5,34.375,2024,1,24,15.42
29.5,35.0,2024,1,24,16.29
29.5,35.625,2024,1,24,14.66
30.0,34.375,2024,1,24,16.02
30.0,35.0,2024,1,24,16.3
30.0,35.625,2024,1,24,11.77
30.5,34.375,2024,1,24,16.26
30.5,35.0,2024,1,24,17.22
30.5,35.625,2024,1,24,11.29
31.0,34.375,2024,1,24,17.18
31.0,35.0,2024,1,24,17.4
31.0,35.625,2024,1,24,15.08
31.5,34.375,2024,1,24,17.83
31.5,35.0,2024,1,24,16.4
31.5,35.625,2024,1,24,18.26
32.0,34.375,2024,1,24,18.14
32.0,35.0,2024,1,24,15.62
32.0,35.625,2024,1,24,17.86
32.5,34.375,2024,1,24,18.29
32.5,35.0,2024,1,24,16.72
32.5,35.625,2024,1,24,17.8
33.0,34.375,2024,1,24,18.17
33.0,35.0,2024,1,24,16.62
33.0,35.625,2024,1,24,16.09
29.5,34.375,2024,1,25,14.84
29.5,35.0,2024,1,25,17.35
29.5,35.625,2024,1,25,14.93
30.0,34.375,2024,1,25,15.88
30.0,35.0,2024,1,25,16.74
30.0,35.625,2024,1,25,13.92
30.5,34.375,2024,1,25,16.43
30.5,35.0,2024,1,25,16.68
30.5,35.625,2024,1,25,12.86
31.0,34.375,2024,1,25,17.6
31.0,35.0,2024,1,25,16.07
31.0,35.625,2024,1,25,15.09
31.5,34.375,2024,1,25,17.69
31.5,35.0,2024,1,25,14.67
31.5,35.625,2024,1,25,16.04
32.0,34.375,2024,1,25,18.19
32.0,35.0,2024,1,25,14.82
32.0,35.625,2024,1,25,16.47
32.5,34.375,2024,1,25,18.38
32.5,35.0,2024,1,25,16.65
32.5,35.625,2024,1,25,16.72
33.0,34.375,2024,1,25,18.24
33.0,35.0,2024,1,25,17.03
33.0,35.625,2024,1,25,15.27
29.5,34.375,2024,1,26,14.53
29.5,35.0,2024,1,26,15.19
29.5,35.625,2024,1,26,11.8
30.0,34.375,2024,1,26,15.55
30.0,35.0,2024,1,26,15.27
30.0,35.625,2024,1,26,9.51
30.5,34.375,2024,1,26,15.91
30.5,35.0,2024,1,26,16.28
30.5,35.625,2024,1,26,9.22
31.0,34.375,2024,1,26,16.74
31.0,35.0,2024,1,26,16.22
31.0,35.625,2024,1,26,13.23
31.5,34.375,2024,1,26,17.82
31.5,35.0,2024,1,26,14.9
31.5,35.625,2024,1,26,16.74
32.0,34.375,2024,1,26,18.42
32.0,35.0,2024,1,26,15.0
32.0,35.625,2024,1,26,17.3
32.5,34.375,2024,1,26,18.22
32.5,35.0,2024,1,26,15.99
32.5,35.625,2024,1,26,16.47
33.0,34.375,2024,1,26,17.95
33.0,35.0,2024,1,26,15.95
33.0,35.625,2024,1,26,13.23
29.5,34.375,2024,1,27,12.3
29.5,35.0,2024,1,27,13.67
29.5,35.625,2024,1,27,10.48
30.0,34.375,2024,1,27,13.04
30.0,35.0,2024,1,27,13.34
30.0,35.625,2024,1,27,8.76
30.5,34.375,2024,1,27,12.7
30.5,35.0,2024,1,27,13.78
30.5,35.625,2024,1,27,8.26
31.0,34.375,2024,1,27,13.43
31.0,35.0,2024,1,27,13.65
31.0,35.625,2024,1,27,11.87
31.5,34.375,2024,1,27,16.65
31.5,35.0,2024,1,27,13.44
31.5,35.625,2024,1,27,16.23
32.0,34.375,2024,1,27,17.61
32.0,35.0,2024,1,27,13.4
32.0,35.625,2024,1,27,15.72
32.5,34.375,2024,1,27,17.23
32.5,35.0,2024,1,27,15.22
32.5,35.625,2024,1,27,15.18
33.0,34.375,2024,1,27,17.09
33.0,35.0,2024,1,27,15.56
33.0,35.625,2024,1,27,13.3
29.5,34.375,2024,1,28,13.55
29.5,35.0,2024,1,28,14.45
29.5,35.625,2024,1,28,13.36
30.0,34.375,2024,1,28,13.94
30.0,35.0,2024,1,28,14.3
30.0,35.625,2024,1,28,10.81
30.5,34.375,2024,1,28,13.91
30.5,35.0,2024,1,28,15.05
30.5,35.625,2024,1,28,9.91
31.0,34.375,2024,1,28,14.99
31.0,35.0,2024,1,28,14.76
31.0,35.625,2024,1,28,12.98
31.5,34.375,2024,1,28,16.6
31.5,35.0,2024,1,28,14.01
31.5,35.625,2024,1,28,15.82
32.0,34.375,2024,1,28,17.19
32.0,35.0,2024,1,28,14.42
32.0,35.625,2024,1,28,15.62
32.5,34.375,2024,1,28,17.23
32.5,35.0,2024,1,28,15.12
32.5,35.625,2024,1,28,14.22
33.0,34.375,2024,1,28,17.01
33.0,35.0,2024,1,28,14.92
33.0,35.625,2024,1,28,11.67
29.5,34.375,2024,1,29,13.01
29.5,35.0,2024,1,29,13.92
29.5,35.625,2024,1,29,13.19
30.0,34.375,2024,1,29,13.68
30.0,35.0,2024,1,29,14.05
30.0,35.625,2024,1,29,10.66
30.5,34.375,2024,1,29,13.61
30.5,35.0,2024,1,29,14.57
30.5,35.625,2024,1,29,9.0
31.0,34.375,2024,1,29,14.43
31.0,35.0,2024,1,29,14.27
31.0,35.625,2024,1,29,11.39
31.5,34.375,2024,1,29,15.82
31.5,35.0,2024,1,29,13.3
31.5,35.625,2024,1,29,13.94
32.0,34.375,2024,1,29,16.92
32.0,35.0,2024,1,29,14.09
32.0,35.625,2024,1,29,15.57
32.5,34.375,2024,1,29,16.72
32.5,35.0,2024,1,29,14.93
32.5,35.625,2024,1,29,16.28
33.0,34.375,2024,1,29,16.43
33.0,35.0,2024,1,29,14.67
33.0,35.625,2024,1,29,15.31
29.5,34.375,2024,1,30,12.28
29.5,35.0,2024,1,30,13.26
29.5,35.625,2024,1,30,10.24
30.0,34.375,2024,1,30,12.72
30.0,35.0,2024,1,30,13.1
30.0,35.625,2024,1,30,8.07
30.5,34.375,2024,1,30,12.7
30.5,35.0,2024,1,30,14.0
30.5,35.625,2024,1,30,7.95
31.0,34.375,2024,1,30,13.5
31.0,35.0,2024,1,30,13.81
31.0,35.625,2024,1,30,11.9
31.5,34.375,2024,1,30,14.93
31.5,35.0,2024,1,30,12.36
31.5,35.625,2024,1,30,14.6
32.0,34.375,2024,1,30,16.87
32.0,35.0,2024,1,30,12.4
