-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2014 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_MAX
29.5,34.375,2014,1,1,2.9
29.5,35.0,2014,1,1,3.61
29.5,35.625,2014,1,1,3.85
30.0,34.375,2014,1,1,2.93
30.0,35.0,2014,1,1,3.51
30.0,35.625,2014,1,1,3.97
30.5,34.375,2014,1,1,4.44
30.5,35.0,2014,1,1,2.42
30.5,35.625,2014,1,1,5.32
31.0,34.375,2014,1,1,4.81
31.0,35.0,2014,1,1,1.99
31.0,35.625,2014,1,1,4.48
31.5,34.375,2014,1,1,3.77
31.5,35.0,2014,1,1,2.1
31.5,35.625,2014,1,1,2.99
32.0,34.375,2014,1,1,3.62
32.0,35.0,2014,1,1,2.58
32.0,35.625,2014,1,1,2.3
32.5,34.375,2014,1,1,3.5
32.5,35.0,2014,1,1,3.08
32.5,35.625,2014,1,1,2.32
33.0,34.375,2014,1,1,3.66
33.0,35.0,2014,1,1,3.09
33.0,35.625,2014,1,1,2.29
29.5,34.375,2014,1,2,3.38
29.5,35.0,2014,1,2,4.26
29.5,35.625,2014,1,2,5.45
30.0,34.375,2014,1,2,3.51
30.0,35.0,2014,1,2,3.48
30.0,35.625,2014,1,2,5.34
30.5,34.375,2014,1,2,3.4
30.5,35.0,2014,1,2,3.09
30.5,35.625,2014,1,2,6.89
31.0,34.375,2014,1,2,3.23
31.0,35.0,2014,1,2,3.37
31.0,35.625,2014,1,2,5.89
31.5,34.375,2014,1,2,4.1
31.5,35.0,2014,1,2,2.6
31.5,35.625,2014,1,2,4.5
32.0,34.375,2014,1,2,5.21
32.0,35.0,2014,1,2,3.26
32.0,35.625,2014,1,2,4.25
32.5,34.375,2014,1,2,5.23
32.5,35.0,2014,1,2,3.73
32.5,35.625,2014,1,2,2.76
33.0,34.375,2014,1,2,5.02
33.0,35.0,2014,1,2,4.17
33.0,35.625,2014,1,2,3.18
29.5,34.375,2014,1,3,4.87
29.5,35.0,2014,1,3,4.81
29.5,35.625,2014,1,3,5.08
30.0,34.375,2014,1,3,3.79
30.0,35.0,2014,1,3,4.95
30.0,35.625,2014,1,3,6.1
30.5,34.375,2014,1,3,3.69
30.5,35.0,2014,1,3,3.93
30.5,35.625,2014,1,3,8.62
31.0,34.375,2014,1,3,3.72
31.0,35.0,2014,1,3,3.96
31.0,35.625,2014,1,3,8.19
31.5,34.375,2014,1,3,3.84
31.5,35.0,2014,1,3,3.13
31.5,35.625,2014,1,3,6.29
32.0,34.375,2014,1,3,4.22
32.0,35.0,2014,1,3,4.35
32.0,35.625,2014,1,3,5.77
32.5,34.375,2014,1,3,4.77
32.5,35.0,2014,1,3,4.68
32.5,35.625,2014,1,3,3.8
33.0,34.375,2014,1,3,6.35
33.0,35.0,2014,1,3,6.23
33.0,35.625,2014,1,3,4.05
29.5,34.375,2014,1,4,5.68
29.5,35.0,2014,1,4,4.94
29.5,35.625,2014,1,4,3.71
30.0,34.375,2014,1,4,4.92
30.0,35.0,2014,1,4,4.89
30.0,35.625,2014,1,4,6.07
30.5,34.375,2014,1,4,4.08
30.5,35.0,2014,1,4,4.54
30.5,35.625,2014,1,4,8.86
31.0,34.375,2014,1,4,3.28
31.0,35.0,2014,1,4,3.22
31.0,35.625,2014,1,4,7.65
31.5,34.375,2014,1,4,3.63
31.5,35.0,2014,1,4,3.48
31.5,35.625,2014,1,4,6.47
32.0,34.375,2014,1,4,5.49
32.0,35.0,2014,1,4,5.31
32.0,35.625,2014,1,4,6.43
32.5,34.375,2014,1,4,6.39
32.5,35.0,2014,1,4,5.18
32.5,35.625,2014,1,4,3.8
33.0,34.375,2014,1,4,7.75
33.0,35.0,2014,1,4,6.74
33.0,35.625,2014,1,4,4.16
29.5,34.375,2014,1,5,6.06
29.5,35.0,2014,1,5,5.79
29.5,35.625,2014,1,5,4.45
30.0,34.375,2014,1,5,5.35
30.0,35.0,2014,1,5,5.16
30.0,35.625,2014,1,5,5.32
30.5,34.375,2014,1,5,5.47
30.5,35.0,2014,1,5,5.3
30.5,35.625,2014,1,5,6.19
31.0,34.375,2014,1,5,5.26
31.0,35.0,2014,1,5,5.32
31.0,35.625,2014,1,5,6.07
31.5,34.375,2014,1,5,5.25
31.5,35.0,2014,1,5,4.75
31.5,35.625,2014,1,5,6.45
32.0,34.375,2014,1,5,7.18
32.0,35.0,2014,1,5,5.79
32.0,35.625,2014,1,5,5.95
32.5,34.375,2014,1,5,8.1
32.5,35.0,2014,1,5,5.84
32.5,35.625,2014,1,5,3.88
33.0,34.375,2014,1,5,8.11
33.0,35.0,2014,1,5,6.74
33.0,35.625,2014,1,5,4.76
29.5,34.375,2014,1,6,4.71
29.5,35.0,2014,1,6,5.73
29.5,35.625,2014,1,6,5.65
30.0,34.375,2014,1,6,4.33
30.0,35.0,2014,1,6,5.12
30.0,35.625,2014,1,6,6.07
30.5,34.375,2014,1,6,4.26
30.5,35.0,2014,1,6,4.63
