-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2014 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2014,1,1,4.41
29.5,35.0,2014,1,1,3.69
29.5,35.625,2014,1,1,3.17
30.0,34.375,2014,1,1,3.26
30.0,35.0,2014,1,1,3.89
30.0,35.625,2014,1,1,3.84
30.5,34.375,2014,1,1,4.79
30.5,35.0,2014,1,1,3.34
30.5,35.625,2014,1,1,4.28
31.0,34.375,2014,1,1,6.17
31.0,35.0,2014,1,1,2.6
31.0,35.625,2014,1,1,4.23
31.5,34.375,2014,1,1,4.59
31.5,35.0,2014,1,1,2.64
31.5,35.625,2014,1,1,3.48
32.0,34.375,2014,1,1,2.81
32.0,35.0,2014,1,1,2.72
32.0,35.625,2014,1,1,2.83
32.5,34.375,2014,1,1,3.03
32.5,35.0,2014,1,1,3.94
32.5,35.625,2014,1,1,4.08
33.0,34.375,2014,1,1,3.51
33.0,35.0,2014,1,1,2.86
33.0,35.625,2014,1,1,5.21
29.5,34.375,2014,1,2,5.1
29.5,35.0,2014,1,2,4.38
29.5,35.625,2014,1,2,3.09
30.0,34.375,2014,1,2,4.81
30.0,35.0,2014,1,2,4.64
30.0,35.625,2014,1,2,4.46
30.5,34.375,2014,1,2,4.75
30.5,35.0,2014,1,2,4.28
30.5,35.625,2014,1,2,8.65
31.0,34.375,2014,1,2,4.29
31.0,35.0,2014,1,2,5.42
31.0,35.625,2014,1,2,7.53
31.5,34.375,2014,1,2,4.99
31.5,35.0,2014,1,2,4.1
31.5,35.625,2014,1,2,6.54
32.0,34.375,2014,1,2,3.22
32.0,35.0,2014,1,2,3.85
32.0,35.625,2014,1,2,4.7
32.5,34.375,2014,1,2,2.78
32.5,35.0,2014,1,2,3.88
32.5,35.625,2014,1,2,5.28
33.0,34.375,2014,1,2,3.84
33.0,35.0,2014,1,2,4.61
33.0,35.625,2014,1,2,5.97
29.5,34.375,2014,1,3,7.19
29.5,35.0,2014,1,3,5.41
29.5,35.625,2014,1,3,4.93
30.0,34.375,2014,1,3,7.08
30.0,35.0,2014,1,3,6.32
30.0,35.625,2014,1,3,6.38
30.5,34.375,2014,1,3,6.8
30.5,35.0,2014,1,3,7.23
30.5,35.625,2014,1,3,11.05
31.0,34.375,2014,1,3,5.93
31.0,35.0,2014,1,3,7.44
31.0,35.625,2014,1,3,9.2
31.5,34.375,2014,1,3,5.05
31.5,35.0,2014,1,3,5.91
31.5,35.625,2014,1,3,7.07
32.0,34.375,2014,1,3,4.04
32.0,35.0,2014,1,3,6.22
32.0,35.625,2014,1,3,4.59
32.5,34.375,2014,1,3,4.67
32.5,35.0,2014,1,3,6.36
32.5,35.625,2014,1,3,3.49
33.0,34.375,2014,1,3,6.38
33.0,35.0,2014,1,3,7.21
33.0,35.625,2014,1,3,3.57
29.5,34.375,2014,1,4,3.59
29.5,35.0,2014,1,4,4.25
29.5,35.625,2014,1,4,4.79
30.0,34.375,2014,1,4,5.17
30.0,35.0,2014,1,4,3.81
30.0,35.625,2014,1,4,4.7
30.5,34.375,2014,1,4,4.71
30.5,35.0,2014,1,4,3.27
30.5,35.625,2014,1,4,5.94
31.0,34.375,2014,1,4,5.74
31.0,35.0,2014,1,4,3.75
31.0,35.625,2014,1,4,5.13
31.5,34.375,2014,1,4,4.98
31.5,35.0,2014,1,4,4.33
31.5,35.625,2014,1,4,3.72
32.0,34.375,2014,1,4,5.15
32.0,35.0,2014,1,4,4.11
32.0,35.625,2014,1,4,4.15
32.5,34.375,2014,1,4,6.28
32.5,35.0,2014,1,4,6.14
32.5,35.625,2014,1,4,4.38
33.0,34.375,2014,1,4,7.44
33.0,35.0,2014,1,4,7.01
33.0,35.625,2014,1,4,3.17
29.5,34.375,2014,1,5,3.99
29.5,35.0,2014,1,5,2.61
29.5,35.625,2014,1,5,2.54
30.0,34.375,2014,1,5,7.07
30.0,35.0,2014,1,5,3.64
30.0,35.625,2014,1,5,3.74
30.5,34.375,2014,1,5,5.79
30.5,35.0,2014,1,5,4.67
30.5,35.625,2014,1,5,5.55
31.0,34.375,2014,1,5,3.99
31.0,35.0,2014,1,5,2.97
31.0,35.625,2014,1,5,4.61
31.5,34.375,2014,1,5,3.09
31.5,35.0,2014,1,5,3.27
31.5,35.625,2014,1,5,4.25
32.0,34.375,2014,1,5,5.06
32.0,35.0,2014,1,5,5.07
32.0,35.625,2014,1,5,5.33
32.5,34.375,2014,1,5,5.9
32.5,35.0,2014,1,5,5.6
32.5,35.625,2014,1,5,3.82
33.0,34.375,2014,1,5,7.74
33.0,35.0,2014,1,5,7.35
33.0,35.625,2014,1,5,5.35
29.5,34.375,2014,1,6,3.95
29.5,35.0,2014,1,6,3.18
29.5,35.625,2014,1,6,3.35
30.0,34.375,2014,1,6,2.94
30.0,35.0,2014,1,6,2.25
30.0,35.625,2014,1,6,4.28
30.5,34.375,2014,1,6,3.83
30.5,35.0,2014,1,6,1.67
30.5,35.625,2014,1,6,4.51
31.0,34.375,2014,1,6,4.33
31.0,35.0,2014,1,6,1.05
31.0,35.625,2014,1,6,3.79
31.5,34.375,2014,1,6,4.64
31.5,35.0,2014,1,6,2.87
31.5,35.625,2014,1,6,2.59
32.0,34.375,2014,1,6,4.84
32.0,35.0,2014,1,6,3.91
32.0,35.625,2014,1,6,2.56
32.5,34.375,2014,1,6,3.52
32.5,35.0,2014,1,6,3.84
32.5,35.625,2014,1,6,3.46
33.0,34.375,2014,1,6,3.9
33.0,35.0,2014,1,6,4.9
33.0,35.625,2014,1,6,4.33
29.5,34.375,2014,1,7,5.66
29.5,35.0,2014,1,7,4.37
29.5,35.625,2014,1,7,4.38
30.0,34.375,2014,1,7,4.83
30.0,35.0,2014,1,7,5.48
30.0,35.625,2014,1,7,4.63
30.5,34.375,2014,1,7,7.29
30.5,35.0,2014,1,7,6.86
30.5,35.625,2014,1,7,6.91
31.0,34.375,2014,1,7,8.24
31.0,35.0,2014,1,7,5.07
31.0,35.625,2014,1,7,7.98
31.5,34.375,2014,1,7,6.64
31.5,35.0,2014,1,7,4.35
31.5,35.625,2014,1,7,5.75
32.0,34.375,2014,1,7,6.29
32.0,35.0,2014,1,7,5.35
32.0,35.625,2014,1,7,5.42
32.5,34.375,2014,1,7,5.42
32.5,35.0,2014,1,7,5.44
32.5,35.625,2014,1,7,5.93
33.0,34.375,2014,1,7,4.58
33.0,35.0,2014,1,7,6.72
33.0,35.625,2014,1,7,6.73
29.5,34.375,2014,1,8,6.86
29.5,35.0,2014,1,8,7.43
29.5,35.625,2014,1,8,6.69
30.0,34.375,2014,1,8,8.57
30.0,35.0,2014,1,8,9.68
30.0,35.625,2014,1,8,6.92
30.5,34.375,2014,1,8,10.1
30.5,35.0,2014,1,8,6.59
30.5,35.625,2014,1,8,9.72
31.0,34.375,2014,1,8,9.82
31.0,35.0,2014,1,8,5.44
31.0,35.625,2014,1,8,10.92
31.5,34.375,2014,1,8,6.69
31.5,35.0,2014,1,8,5.51
31.5,35.625,2014,1,8,7.2
32.0,34.375,2014,1,8,6.54
32.0,35.0,2014,1,8,6.6
32.0,35.625,2014,1,8,4.62
32.5,34.375,2014,1,8,8.48
32.5,35.0,2014,1,8,4.34
32.5,35.625,2014,1,8,3.93
33.0,34.375,2014,1,8,5.92
33.0,35.0,2014,1,8,4.96
33.0,35.625,2014,1,8,2.48
29.5,34.375,2014,1,9,6.24
29.5,35.0,2014,1,9,4.57
29.5,35.625,2014,1,9,2.47
30.0,34.375,2014,1,9,5.9
30.0,35.0,2014,1,9,6.08
30.0,35.625,2014,1,9,5.04
30.5,34.375,2014,1,9,5.34
30.5,35.0,2014,1,9,6.94
30.5,35.625,2014,1,9,9.69
31.0,34.375,2014,1,9,3.17
31.0,35.0,2014,1,9,6.37
31.0,35.625,2014,1,9,11.45
31.5,34.375,2014,1,9,4.51
31.5,35.0,2014,1,9,3.86
31.5,35.625,2014,1,9,7.68
32.0,34.375,2014,1,9,4.59
32.0,35.0,2014,1,9,5.13
32.0,35.625,2014,1,9,4.66
32.5,34.375,2014,1,9,6.34
32.5,35.0,2014,1,9,5.63
32.5,35.625,2014,1,9,2.66
33.0,34.375,2014,1,9,6.85
33.0,35.0,2014,1,9,6.89
33.0,35.625,2014,1,9,2.49
29.5,34.375,2014,1,10,2.52
29.5,35.0,2014,1,10,2.38
29.5,35.625,2014,1,10,3.69
30.0,34.375,2014,1,10,2.07
30.0,35.0,2014,1,10,2.0
30.0,35.625,2014,1,10,4.45
30.5,34.375,2014,1,10,2.16
30.5,35.0,2014,1,10,2.34
30.5,35.625,2014,1,10,4.84
31.0,34.375,2014,1,10,2.42
31.0,35.0,2014,1,10,2.66
31.0,35.625,2014,1,10,4.03
31.5,34.375,2014,1,10,3.52
31.5,35.0,2014,1,10,4.63
31.5,35.625,2014,1,10,2.62
32.0,34.375,2014,1,10,5.08
32.0,35.0,2014,1,10,3.97
32.0,35.625,2014,1,10,2.42
32.5,34.375,2014,1,10,6.08
32.5,35.0,2014,1,10,3.77
32.5,35.625,2014,1,10,5.12
33.0,34.375,2014,1,10,5.77
33.0,35.0,2014,1,10,2.79
33.0,35.625,2014,1,10,4.78
29.5,34.375,2014,1,11,2.38
29.5,35.0,2014,1,11,2.32
29.5,35.625,2014,1,11,4.53
30.0,34.375,2014,1,11,3.23
30.0,35.0,2014,1,11,3.13
30.0,35.625,2014,1,11,4.49
30.5,34.375,2014,1,11,3.44
30.5,35.0,2014,1,11,3.25
30.5,35.625,2014,1,11,3.23
31.0,34.375,2014,1,11,2.48
31.0,35.0,2014,1,11,2.87
31.0,35.625,2014,1,11,2.66
31.5,34.375,2014,1,11,1.53
31.5,35.0,2014,1,11,2.66
31.5,35.625,2014,1,11,4.17
32.0,34.375,2014,1,11,1.63
32.0,35.0,2014,1,11,3.47
32.0,35.625,2014,1,11,3.38
32.5,34.375,2014,1,11,2.98
32.5,35.0,2014,1,11,3.42
32.5,35.625,2014,1,11,3.41
33.0,34.375,2014,1,11,4.31
33.0,35.0,2014,1,11,4.49
33.0,35.625,2014,1,11,3.66
29.5,34.375,2014,1,12,3.24
