-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2014 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX
29.5,34.375,2014,1,1,14.97
29.5,35.0,2014,1,1,16.09
29.5,35.625,2014,1,1,13.38
30.0,34.375,2014,1,1,15.17
30.0,35.0,2014,1,1,15.97
30.0,35.625,2014,1,1,11.45
30.5,34.375,2014,1,1,15.45
30.5,35.0,2014,1,1,16.55
30.5,35.625,2014,1,1,12.19
31.0,34.375,2014,1,1,17.0
31.0,35.0,2014,1,1,16.25
31.0,35.625,2014,1,1,15.65
31.5,34.375,2014,1,1,17.33
31.5,35.0,2014,1,1,16.21
31.5,35.625,2014,1,1,17.3
32.0,34.375,2014,1,1,16.79
32.0,35.0,2014,1,1,17.02
32.0,35.625,2014,1,1,17.25
32.5,34.375,2014,1,1,16.79
32.5,35.0,2014,1,1,16.9
32.5,35.625,2014,1,1,18.12
33.0,34.375,2014,1,1,16.47
33.0,35.0,2014,1,1,16.03
33.0,35.625,2014,1,1,17.15
29.5,34.375,2014,1,2,16.37
29.5,35.0,2014,1,2,18.53
29.5,35.625,2014,1,2,14.54
30.0,34.375,2014,1,2,17.47
30.0,35.0,2014,1,2,18.32
30.0,35.625,2014,1,2,13.08
30.5,34.375,2014,1,2,17.31
30.5,35.0,2014,1,2,18.36
30.5,35.625,2014,1,2,13.37
31.0,34.375,2014,1,2,18.41
31.0,35.0,2014,1,2,18.29
31.0,35.625,2014,1,2,17.67
31.5,34.375,2014,1,2,19.2
31.5,35.0,2014,1,2,18.32
31.5,35.625,2014,1,2,19.79
32.0,34.375,2014,1,2,17.91
32.0,35.0,2014,1,2,18.39
32.0,35.625,2014,1,2,19.44
32.5,34.375,2014,1,2,17.91
32.5,35.0,2014,1,2,18.47
32.5,35.625,2014,1,2,19.88
33.0,34.375,2014,1,2,17.82
33.0,35.0,2014,1,2,17.61
33.0,35.625,2014,1,2,17.32
29.5,34.375,2014,1,3,18.12
29.5,35.0,2014,1,3,19.83
29.5,35.625,2014,1,3,16.42
30.0,34.375,2014,1,3,18.51
30.0,35.0,2014,1,3,19.81
30.0,35.625,2014,1,3,14.77
30.5,34.375,2014,1,3,18.31
30.5,35.0,2014,1,3,19.95
30.5,35.625,2014,1,3,15.1
31.0,34.375,2014,1,3,18.53
31.0,35.0,2014,1,3,19.2
31.0,35.625,2014,1,3,19.19
31.5,34.375,2014,1,3,18.96
31.5,35.0,2014,1,3,18.64
31.5,35.625,2014,1,3,21.1
32.0,34.375,2014,1,3,17.52
32.0,35.0,2014,1,3,18.77
32.0,35.625,2014,1,3,19.96
32.5,34.375,2014,1,3,18.08
32.5,35.0,2014,1,3,18.53
32.5,35.625,2014,1,3,19.71
33.0,34.375,2014,1,3,18.32
33.0,35.0,2014,1,3,18.23
33.0,35.625,2014,1,3,17.54
29.5,34.375,2014,1,4,14.63
29.5,35.0,2014,1,4,17.99
29.5,35.625,2014,1,4,15.93
30.0,34.375,2014,1,4,16.07
30.0,35.0,2014,1,4,18.46
30.0,35.625,2014,1,4,13.93
30.5,34.375,2014,1,4,16.56
30.5,35.0,2014,1,4,18.94
30.5,35.625,2014,1,4,13.79
31.0,34.375,2014,1,4,17.64
31.0,35.0,2014,1,4,18.76
31.0,35.625,2014,1,4,17.72
31.5,34.375,2014,1,4,18.42
31.5,35.0,2014,1,4,17.7
31.5,35.625,2014,1,4,19.21
32.0,34.375,2014,1,4,18.66
32.0,35.0,2014,1,4,17.78
32.0,35.625,2014,1,4,18.77
32.5,34.375,2014,1,4,18.74
32.5,35.0,2014,1,4,19.02
32.5,35.625,2014,1,4,19.99
33.0,34.375,2014,1,4,18.47
33.0,35.0,2014,1,4,19.0
33.0,35.625,2014,1,4,17.88
29.5,34.375,2014,1,5,14.24
29.5,35.0,2014,1,5,16.23
29.5,35.625,2014,1,5,11.98
30.0,34.375,2014,1,5,16.07
30.0,35.0,2014,1,5,16.39
30.0,35.625,2014,1,5,10.99
30.5,34.375,2014,1,5,16.73
30.5,35.0,2014,1,5,17.04
30.5,35.625,2014,1,5,11.04
31.0,34.375,2014,1,5,18.01
31.0,35.0,2014,1,5,17.22
31.0,35.625,2014,1,5,15.0
31.5,34.375,2014,1,5,18.63
31.5,35.0,2014,1,5,15.98
31.5,35.625,2014,1,5,16.38
32.0,34.375,2014,1,5,17.88
32.0,35.0,2014,1,5,16.87
32.0,35.625,2014,1,5,17.1
32.5,34.375,2014,1,5,17.7
32.5,35.0,2014,1,5,17.51
32.5,35.625,2014,1,5,18.28
33.0,34.375,2014,1,5,17.88
33.0,35.0,2014,1,5,16.63
33.0,35.625,2014,1,5,14.82
29.5,34.375,2014,1,6,15.01
29.5,35.0,2014,1,6,16.97
29.5,35.625,2014,1,6,12.1
30.0,34.375,2014,1,6,16.15
30.0,35.0,2014,1,6,16.98
30.0,35.625,2014,1,6,12.15
30.5,34.375,2014,1,6,16.02
30.5,35.0,2014,1,6,16.6
30.5,35.625,2014,1,6,12.26
31.0,34.375,2014,1,6,17.11
31.0,35.0,2014,1,6,16.84
31.0,35.625,2014,1,6,15.15
31.5,34.375,2014,1,6,17.66
31.5,35.0,2014,1,6,16.83
31.5,35.625,2014,1,6,16.87
32.0,34.375,2014,1,6,16.56
32.0,35.0,2014,1,6,16.72
32.0,35.625,2014,1,6,17.54
32.5,34.375,2014,1,6,16.79
32.5,35.0,2014,1,6,16.69
32.5,35.625,2014,1,6,18.27
33.0,34.375,2014,1,6,16.81
33.0,35.0,2014,1,6,16.22
33.0,35.625,2014,1,6,16.58
29.5,34.375,2014,1,7,16.69
29.5,35.0,2014,1,7,16.52
29.5,35.625,2014,1,7,10.96
30.0,34.375,2014,1,7,18.31
30.0,35.0,2014,1,7,18.54
30.0,35.625,2014,1,7,11.37
30.5,34.375,2014,1,7,18.31
30.5,35.0,2014,1,7,19.41
30.5,35.625,2014,1,7,13.47
31.0,34.375,2014,1,7,18.13
31.0,35.0,2014,1,7,18.29
31.0,35.625,2014,1,7,17.61
31.5,34.375,2014,1,7,18.54
31.5,35.0,2014,1,7,17.11
31.5,35.625,2014,1,7,18.84
32.0,34.375,2014,1,7,18.54
32.0,35.0,2014,1,7,17.03
32.0,35.625,2014,1,7,18.27
32.5,34.375,2014,1,7,18.19
32.5,35.0,2014,1,7,17.68
32.5,35.625,2014,1,7,18.97
33.0,34.375,2014,1,7,17.31
33.0,35.0,2014,1,7,17.26
33.0,35.625,2014,1,7,17.24
29.5,34.375,2014,1,8,18.46
29.5,35.0,2014,1,8,19.35
29.5,35.625,2014,1,8,16.3
30.0,34.375,2014,1,8,19.46
30.0,35.0,2014,1,8,19.77
30.0,35.625,2014,1,8,14.16
30.5,34.375,2014,1,8,19.23
30.5,35.0,2014,1,8,20.33
30.5,35.625,2014,1,8,14.13
31.0,34.375,2014,1,8,20.21
31.0,35.0,2014,1,8,19.53
31.0,35.625,2014,1,8,18.71
31.5,34.375,2014,1,8,20.26
31.5,35.0,2014,1,8,18.61
31.5,35.625,2014,1,8,20.8
32.0,34.375,2014,1,8,18.29
32.0,35.0,2014,1,8,18.87
32.0,35.625,2014,1,8,19.98
32.5,34.375,2014,1,8,18.49
32.5,35.0,2014,1,8,19.41
32.5,35.625,2014,1,8,19.88
33.0,34.375,2014,1,8,19.17
33.0,35.0,2014,1,8,19.34
33.0,35.625,2014,1,8,17.95
29.5,34.375,2014,1,9,14.98
29.5,35.0,2014,1,9,17.62
29.5,35.625,2014,1,9,15.83
30.0,34.375,2014,1,9,16.79
30.0,35.0,2014,1,9,18.27
30.0,35.625,2014,1,9,14.38
30.5,34.375,2014,1,9,17.66
30.5,35.0,2014,1,9,18.96
30.5,35.625,2014,1,9,13.99
31.0,34.375,2014,1,9,19.41
31.0,35.0,2014,1,9,19.11
31.0,35.625,2014,1,9,17.69
31.5,34.375,2014,1,9,19.24
31.5,35.0,2014,1,9,18.66
31.5,35.625,2014,1,9,19.27
32.0,34.375,2014,1,9,17.62
32.0,35.0,2014,1,9,18.48
32.0,35.625,2014,1,9,17.79
32.5,34.375,2014,1,9,18.28
32.5,35.0,2014,1,9,19.25
32.5,35.625,2014,1,9,19.36
33.0,34.375,2014,1,9,18.29
33.0,35.0,2014,1,9,18.9
33.0,35.625,2014,1,9,16.5
29.5,34.375,2014,1,10,12.03
29.5,35.0,2014,1,10,13.25
29.5,35.625,2014,1,10,10.47
30.0,34.375,2014,1,10,12.78
30.0,35.0,2014,1,10,13.11
30.0,35.625,2014,1,10,7.8
30.5,34.375,2014,1,10,13.54
30.5,35.0,2014,1,10,14.26
30.5,35.625,2014,1,10,7.45
31.0,34.375,2014,1,10,15.04
31.0,35.0,2014,1,10,15.18
31.0,35.625,2014,1,10,11.94
31.5,34.375,2014,1,10,16.2
31.5,35.0,2014,1,10,15.04
31.5,35.625,2014,1,10,15.39
32.0,34.375,2014,1,10,16.46
32.0,35.0,2014,1,10,15.11
32.0,35.625,2014,1,10,15.75
32.5,34.375,2014,1,10,16.44
32.5,35.0,2014,1,10,15.13
32.5,35.625,2014,1,10,15.36
33.0,34.375,2014,1,10,16.58
33.0,35.0,2014,1,10,14.28
33.0,35.625,2014,1,10,12.38
29.5,34.375,2014,1,11,14.18
29.5,35.0,2014,1,11,15.29
29.5,35.625,2014,1,11,12.28
30.0,34.375,2014,1,11,15.75
30.0,35.0,2014,1,11,15.82
30.0,35.625,2014,1,11,9.7
30.5,34.375,2014,1,11,16.27
30.5,35.0,2014,1,11,16.89
30.5,35.625,2014,1,11,9.45
31.0,34.375,2014,1,11,17.44
31.0,35.0,2014,1,11,17.48
31.0,35.625,2014,1,11,14.26
31.5,34.375,2014,1,11,18.15
31.5,35.0,2014,1,11,17.09
31.5,35.625,2014,1,11,17.7
32.0,34.375,2014,1,11,17.33
32.0,35.0,2014,1,11,16.61
32.0,35.625,2014,1,11,18.2
32.5,34.375,2014,1,11,17.17
32.5,35.0,2014,1,11,17.08
32.5,35.625,2014,1,11,18.47
33.0,34.375,2014,1,11,17.02
33.0,35.0,2014,1,11,16.77
33.0,35.625,2014,1,11,16.49
29.5,34.375,2014,1,12,15.01
29.5,35.0,2014,1,12,16.89
29.5,35.625,2014,1,12,12.78
30.0,34.375,2014,1,12,15.4
30.0,35.0,2014,1,12,16.71
30.0,35.625,2014,1,12,11.93
30.5,34.375,2014,1,12,15.94
30.5,35.0,2014,1,12,16.39
30.5,35.625,2014,1,12,12.27
31.0,34.375,2014,1,12,17.4
31.0,35.0,2014,1,12,16.87
31.0,35.625,2014,1,12,15.15
31.5,34.375,2014,1,12,17.64
31.5,35.0,2014,1,12,16.99
31.5,35.625,2014,1,12,17.43
32.0,34.375,2014,1,12,17.43
32.0,35.0,2014,1,12,16.61
32.0,35.625,2014,1,12,18.19
32.5,34.375,2014,1,12,17.59
32.5,35.0,2014,1,12,16.93
32.5,35.625,2014,1,12,18.1
33.0,34.375,2014,1,12,17.98
33.0,35.0,2014,1,12,16.83
33.0,35.625,2014,1,12,14.42
29.5,34.375,2014,1,13,16.87
29.5,35.0,2014,1,13,19.59
29.5,35.625,2014,1,13,15.45
30.0,34.375,2014,1,13,17.79
30.0,35.0,2014,1,13,19.27
30.0,35.625,2014,1,13,15.12
30.5,34.375,2014,1,13,18.19
30.5,35.0,2014,1,13,18.7
30.5,35.625,2014,1,13,15.64
31.0,34.375,2014,1,13,19.39
31.0,35.0,2014,1,13,19.17
31.0,35.625,2014,1,13,18.32
31.5,34.375,2014,1,13,19.39
31.5,35.0,2014,1,13,19.15
31.5,35.625,2014,1,13,19.47
32.0,34.375,2014,1,13,17.97
32.0,35.0,2014,1,13,18.52
32.0,35.625,2014,1,13,19.39
32.5,34.375,2014,1,13,18.14
32.5,35.0,2014,1,13,18.31
32.5,35.625,2014,1,13,19.54
33.0,34.375,2014,1,13,18.35
33.0,35.0,2014,1,13,17.34
33.0,35.625,2014,1,13,16.57
29.5,34.375,2014,1,14,21.18
29.5,35.0,2014,1,14,21.86
29.5,35.625,2014,1,14,19.64
30.0,34.375,2014,1,14,21.53
30.0,35.0,2014,1,14,21.91
30.0,35.625,2014,1,14,17.73
30.5,34.375,2014,1,14,20.78
30.5,35.0,2014,1,14,22.13
30.5,35.625,2014,1,14,17.46
31.0,34.375,2014,1,14,21.17
31.0,35.0,2014,1,14,21.31
31.0,35.625,2014,1,14,20.53
31.5,34.375,2014,1,14,20.55
31.5,35.0,2014,1,14,20.25
31.5,35.625,2014,1,14,21.81
32.0,34.375,2014,1,14,18.61
32.0,35.0,2014,1,14,20.21
32.0,35.625,2014,1,14,20.65
32.5,34.375,2014,1,14,18.42
32.5,35.0,2014,1,14,20.09
32.5,35.625,2014,1,14,21.02
33.0,34.375,2014,1,14,18.18
33.0,35.0,2014,1,14,19.23
33.0,35.625,2014,1,14,18.92
29.5,34.375,2014,1,15,18.29
29.5,35.0,2014,1,15,20.71
29.5,35.625,2014,1,15,18.5
30.0,34.375,2014,1,15,18.7
30.0,35.0,2014,1,15,19.57
30.0,35.625,2014,1,15,17.36
30.5,34.375,2014,1,15,18.45
30.5,35.0,2014,1,15,18.81
30.5,35.625,2014,1,15,17.02
31.0,34.375,2014,1,15,19.34
31.0,35.0,2014,1,15,19.14
31.0,35.625,2014,1,15,18.67
31.5,34.375,2014,1,15,19.9
31.5,35.0,2014,1,15,19.85
31.5,35.625,2014,1,15,20.19
32.0,34.375,2014,1,15,17.78
32.0,35.0,2014,1,15,20.04
32.0,35.625,2014,1,15,21.0
32.5,34.375,2014,1,15,17.89
32.5,35.0,2014,1,15,20.32
32.5,35.625,2014,1,15,22.03
33.0,34.375,2014,1,15,17.8
33.0,35.0,2014,1,15,19.25
33.0,35.625,2014,1,15,19.93
29.5,34.375,2014,1,16,21.49
29.5,35.0,2014,1,16,22.89
29.5,35.625,2014,1,16,19.8
30.0,34.375,2014,1,16,22.89
30.0,35.0,2014,1,16,23.58
30.0,35.625,2014,1,16,17.73
30.5,34.375,2014,1,16,23.16
30.5,35.0,2014,1,16,24.3
30.5,35.625,2014,1,16,17.61
31.0,34.375,2014,1,16,24.28
31.0,35.0,2014,1,16,24.01
31.0,35.625,2014,1,16,22.17
31.5,34.375,2014,1,16,23.11
31.5,35.0,2014,1,16,22.85
31.5,35.625,2014,1,16,23.77
32.0,34.375,2014,1,16,19.84
32.0,35.0,2014,1,16,22.09
32.0,35.625,2014,1,16,22.87
32.5,34.375,2014,1,16,19.27
32.5,35.0,2014,1,16,21.23
32.5,35.625,2014,1,16,21.76
33.0,34.375,2014,1,16,19.29
33.0,35.0,2014,1,16,20.65
33.0,35.625,2014,1,16,19.54
29.5,34.375,2014,1,17,18.27
29.5,35.0,2014,1,17,19.99
29.5,35.625,2014,1,17,17.05
30.0,34.375,2014,1,17,18.62
30.0,35.0,2014,1,17,19.68
30.0,35.625,2014,1,17,15.02
30.5,34.375,2014,1,17,18.34
30.5,35.0,2014,1,17,20.05
30.5,35.625,2014,1,17,14.32
31.0,34.375,2014,1,17,19.22
31.0,35.0,2014,1,17,19.87
31.0,35.625,2014,1,17,17.75
31.5,34.375,2014,1,17,19.59
31.5,35.0,2014,1,17,19.18
31.5,35.625,2014,1,17,20.41
32.0,34.375,2014,1,17,18.64
32.0,35.0,2014,1,17,18.78
32.0,35.625,2014,1,17,20.8
32.5,34.375,2014,1,17,18.59
32.5,35.0,2014,1,17,19.07
32.5,35.625,2014,1,17,21.19
33.0,34.375,2014,1,17,18.45
33.0,35.0,2014,1,17,18.01
33.0,35.625,2014,1,17,19.15
29.5,34.375,2014,1,18,17.17
29.5,35.0,2014,1,18,19.35
29.5,35.625,2014,1,18,16.26
30.0,34.375,2014,1,18,18.31
30.0,35.0,2014,1,18,18.84
30.0,35.625,2014,1,18,15.16
30.5,34.375,2014,1,18,18.61
30.5,35.0,2014,1,18,18.81
30.5,35.625,2014,1,18,14.27
31.0,34.375,2014,1,18,19.65
31.0,35.0,2014,1,18,19.25
31.0,35.625,2014,1,18,17.39
31.5,34.375,2014,1,18,19.34
31.5,35.0,2014,1,18,19.32
31.5,35.625,2014,1,18,19.18
32.0,34.375,2014,1,18,17.6
32.0,35.0,2014,1,18,18.84
32.0,35.625,2014,1,18,20.05
32.5,34.375,2014,1,18,17.78
32.5,35.0,2014,1,18,18.63
32.5,35.625,2014,1,18,20.87
33.0,34.375,2014,1,18,17.72
33.0,35.0,2014,1,18,17.9
33.0,35.625,2014,1,18,19.57
29.5,34.375,2014,1,19,19.5
29.5,35.0,2014,1,19,21.55
29.5,35.625,2014,1,19,16.18
30.0,34.375,2014,1,19,20.57
30.0,35.0,2014,1,19,21.42
30.0,35.625,2014,1,19,15.46
30.5,34.375,2014,1,19,20.57
30.5,35.0,2014,1,19,21.2
30.5,35.625,2014,1,19,15.89
31.0,34.375,2014,1,19,20.37
31.0,35.0,2014,1,19,19.67
31.0,35.625,2014,1,19,19.22
31.5,34.375,2014,1,19,20.08
31.5,35.0,2014,1,19,18.85
31.5,35.625,2014,1,19,19.76
32.0,34.375,2014,1,19,17.24
32.0,35.0,2014,1,19,18.22
32.0,35.625,2014,1,19,19.4
32.5,34.375,2014,1,19,17.43
32.5,35.0,2014,1,19,17.52
32.5,35.625,2014,1,19,19.24
33.0,34.375,2014,1,19,17.43
33.0,35.0,2014,1,19,16.75
33.0,35.625,2014,1,19,18.22
29.5,34.375,2014,1,20,22.25
29.5,35.0,2014,1,20,23.05
29.5,35.625,2014,1,20,21.98
30.0,34.375,2014,1,20,20.3
30.0,35.0,2014,1,20,20.38
30.0,35.625,2014,1,20,18.31
30.5,34.375,2014,1,20,20.14
30.5,35.0,2014,1,20,19.08
30.5,35.625,2014,1,20,16.78
31.0,34.375,2014,1,20,20.97
31.0,35.0,2014,1,20,20.47
31.0,35.625,2014,1,20,19.33
31.5,34.375,2014,1,20,20.12
31.5,35.0,2014,1,20,21.37
31.5,35.625,2014,1,20,21.33
32.0,34.375,2014,1,20,17.25
32.0,35.0,2014,1,20,20.79
32.0,35.625,2014,1,20,21.87
32.5,34.375,2014,1,20,17.17
32.5,35.0,2014,1,20,19.65
32.5,35.625,2014,1,20,22.22
33.0,34.375,2014,1,20,16.82
33.0,35.0,2014,1,20,18.05
33.0,35.625,2014,1,20,21.13
29.5,34.375,2014,1,21,23.24
29.5,35.0,2014,1,21,24.59
29.5,35.625,2014,1,21,23.42
30.0,34.375,2014,1,21,23.28
30.0,35.0,2014,1,21,24.39
30.0,35.625,2014,1,21,22.05
30.5,34.375,2014,1,21,23.03
30.5,35.0,2014,1,21,23.86
30.5,35.625,2014,1,21,21.38
31.0,34.375,2014,1,21,22.46
31.0,35.0,2014,1,21,21.93
31.0,35.625,2014,1,21,22.93
31.5,34.375,2014,1,21,20.64
31.5,35.0,2014,1,21,22.15
31.5,35.625,2014,1,21,22.81
32.0,34.375,2014,1,21,17.63
32.0,35.0,2014,1,21,22.1
32.0,35.625,2014,1,21,22.9
32.5,34.375,2014,1,21,17.74
32.5,35.0,2014,1,21,21.5
32.5,35.625,2014,1,21,23.6
33.0,34.375,2014,1,21,17.45
33.0,35.0,2014,1,21,19.39
33.0,35.625,2014,1,21,21.99
29.5,34.375,2014,1,22,22.52
29.5,35.0,2014,1,22,23.27
29.5,35.625,2014,1,22,22.77
30.0,34.375,2014,1,22,21.23
30.0,35.0,2014,1,22,22.33
30.0,35.625,2014,1,22,19.84
30.5,34.375,2014,1,22,21.38
30.5,35.0,2014,1,22,22.59
30.5,35.625,2014,1,22,18.28
31.0,34.375,2014,1,22,21.37
31.0,35.0,2014,1,22,22.04
31.0,35.625,2014,1,22,20.37
31.5,34.375,2014,1,22,20.15
31.5,35.0,2014,1,22,20.7
31.5,35.625,2014,1,22,21.64
32.0,34.375,2014,1,22,18.2
