-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2014 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MIN     MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MIN
29.5,34.375,2014,1,1,0.54
29.5,35.0,2014,1,1,0.91
29.5,35.625,2014,1,1,0.97
30.0,34.375,2014,1,1,0.74
30.0,35.0,2014,1,1,0.76
30.0,35.625,2014,1,1,0.47
30.5,34.375,2014,1,1,1.02
30.5,35.0,2014,1,1,0.59
30.5,35.625,2014,1,1,1.47
31.0,34.375,2014,1,1,0.31
31.0,35.0,2014,1,1,0.27
31.0,35.625,2014,1,1,1.51
31.5,34.375,2014,1,1,0.35
31.5,35.0,2014,1,1,0.69
31.5,35.625,2014,1,1,0.36
32.0,34.375,2014,1,1,0.9
32.0,35.0,2014,1,1,0.57
32.0,35.625,2014,1,1,0.27
32.5,34.375,2014,1,1,0.54
32.5,35.0,2014,1,1,0.33
32.5,35.625,2014,1,1,0.43
33.0,34.375,2014,1,1,0.23
33.0,35.0,2014,1,1,1.05
33.0,35.625,2014,1,1,0.06
29.5,34.375,2014,1,2,0.92
29.5,35.0,2014,1,2,1.42
29.5,35.625,2014,1,2,2.95
30.0,34.375,2014,1,2,1.79
30.0,35.0,2014,1,2,1.2
30.0,35.625,2014,1,2,2.64
30.5,34.375,2014,1,2,1.3
30.5,35.0,2014,1,2,1.06
30.5,35.625,2014,1,2,0.85
31.0,34.375,2014,1,2,1.41
31.0,35.0,2014,1,2,0.5
31.0,35.625,2014,1,2,0.97
31.5,34.375,2014,1,2,0.86
31.5,35.0,2014,1,2,0.52
31.5,35.625,2014,1,2,0.39
32.0,34.375,2014,1,2,2.44
32.0,35.0,2014,1,2,1.51
32.0,35.625,2014,1,2,2.34
32.5,34.375,2014,1,2,2.82
32.5,35.0,2014,1,2,1.41
32.5,35.625,2014,1,2,1.02
33.0,34.375,2014,1,2,1.52
33.0,35.0,2014,1,2,0.86
33.0,35.625,2014,1,2,0.47
29.5,34.375,2014,1,3,0.39
29.5,35.0,2014,1,3,1.01
29.5,35.625,2014,1,3,1.27
30.0,34.375,2014,1,3,0.54
30.0,35.0,2014,1,3,0.65
30.0,35.625,2014,1,3,1.68
30.5,34.375,2014,1,3,0.53
30.5,35.0,2014,1,3,0.43
30.5,35.625,2014,1,3,0.09
31.0,34.375,2014,1,3,0.53
31.0,35.0,2014,1,3,0.51
31.0,35.625,2014,1,3,1.22
31.5,34.375,2014,1,3,0.5
31.5,35.0,2014,1,3,0.32
