-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M_RANGE
29.5,34.375,2018,1,1,5.14
29.5,35.0,2018,1,1,4.6
29.5,35.625,2018,1,1,5.02
30.0,34.375,2018,1,1,5.7
30.0,35.0,2018,1,1,5.14
30.0,35.625,2018,1,1,4.78
30.5,34.375,2018,1,1,4.79
30.5,35.0,2018,1,1,4.46
30.5,35.625,2018,1,1,4.48
31.0,34.375,2018,1,1,4.43
31.0,35.0,2018,1,1,4.57
31.0,35.625,2018,1,1,4.33
31.5,34.375,2018,1,1,1.94
31.5,35.0,2018,1,1,2.61
31.5,35.625,2018,1,1,5.19
32.0,34.375,2018,1,1,3.15
32.0,35.0,2018,1,1,1.9
32.0,35.625,2018,1,1,4.47
32.5,34.375,2018,1,1,3.85
32.5,35.0,2018,1,1,3.11
32.5,35.625,2018,1,1,2.7
33.0,34.375,2018,1,1,3.96
33.0,35.0,2018,1,1,3.71
33.0,35.625,2018,1,1,1.69
29.5,34.375,2018,1,2,3.8
29.5,35.0,2018,1,2,1.59
29.5,35.625,2018,1,2,5.59
30.0,34.375,2018,1,2,3.61
30.0,35.0,2018,1,2,2.44
30.0,35.625,2018,1,2,6.33
30.5,34.375,2018,1,2,2.94
30.5,35.0,2018,1,2,3.9
30.5,35.625,2018,1,2,5.3
31.0,34.375,2018,1,2,3.05
31.0,35.0,2018,1,2,3.04
31.0,35.625,2018,1,2,3.59
31.5,34.375,2018,1,2,2.8
31.5,35.0,2018,1,2,3.23
31.5,35.625,2018,1,2,2.79
32.0,34.375,2018,1,2,3.08
32.0,35.0,2018,1,2,3.09
32.0,35.625,2018,1,2,3.29
32.5,34.375,2018,1,2,2.83
32.5,35.0,2018,1,2,2.2
32.5,35.625,2018,1,2,2.52
33.0,34.375,2018,1,2,2.25
33.0,35.0,2018,1,2,1.55
33.0,35.625,2018,1,2,2.78
29.5,34.375,2018,1,3,3.0
29.5,35.0,2018,1,3,2.65
29.5,35.625,2018,1,3,4.83
30.0,34.375,2018,1,3,2.48
30.0,35.0,2018,1,3,3.26
30.0,35.625,2018,1,3,6.46
30.5,34.375,2018,1,3,2.93
30.5,35.0,2018,1,3,2.06
30.5,35.625,2018,1,3,6.28
31.0,34.375,2018,1,3,3.14
31.0,35.0,2018,1,3,1.7
31.0,35.625,2018,1,3,4.19
31.5,34.375,2018,1,3,2.35
31.5,35.0,2018,1,3,1.64
31.5,35.625,2018,1,3,2.88
32.0,34.375,2018,1,3,2.5
32.0,35.0,2018,1,3,1.65
32.0,35.625,2018,1,3,3.42
32.5,34.375,2018,1,3,1.7
32.5,35.0,2018,1,3,1.56
32.5,35.625,2018,1,3,2.71
33.0,34.375,2018,1,3,2.19
33.0,35.0,2018,1,3,1.81
33.0,35.625,2018,1,3,2.06
29.5,34.375,2018,1,4,5.78
29.5,35.0,2018,1,4,6.31
29.5,35.625,2018,1,4,6.21
30.0,34.375,2018,1,4,6.61
30.0,35.0,2018,1,4,6.54
30.0,35.625,2018,1,4,6.93
30.5,34.375,2018,1,4,6.51
30.5,35.0,2018,1,4,6.52
30.5,35.625,2018,1,4,7.77
31.0,34.375,2018,1,4,6.01
31.0,35.0,2018,1,4,6.62
31.0,35.625,2018,1,4,5.89
31.5,34.375,2018,1,4,4.1
31.5,35.0,2018,1,4,5.86
31.5,35.625,2018,1,4,5.93
32.0,34.375,2018,1,4,4.88
32.0,35.0,2018,1,4,4.84
32.0,35.625,2018,1,4,5.52
32.5,34.375,2018,1,4,6.36
32.5,35.0,2018,1,4,4.28
32.5,35.625,2018,1,4,3.0
33.0,34.375,2018,1,4,6.55
33.0,35.0,2018,1,4,4.81
33.0,35.625,2018,1,4,2.54
29.5,34.375,2018,1,5,7.32
29.5,35.0,2018,1,5,7.13
29.5,35.625,2018,1,5,10.16
30.0,34.375,2018,1,5,7.5
30.0,35.0,2018,1,5,7.31
30.0,35.625,2018,1,5,10.26
30.5,34.375,2018,1,5,6.78
30.5,35.0,2018,1,5,7.31
30.5,35.625,2018,1,5,8.89
31.0,34.375,2018,1,5,6.21
31.0,35.0,2018,1,5,8.38
31.0,35.625,2018,1,5,6.77
31.5,34.375,2018,1,5,5.35
31.5,35.0,2018,1,5,6.52
31.5,35.625,2018,1,5,7.56
32.0,34.375,2018,1,5,6.72
32.0,35.0,2018,1,5,5.78
32.0,35.625,2018,1,5,7.76
32.5,34.375,2018,1,5,8.4
32.5,35.0,2018,1,5,6.06
32.5,35.625,2018,1,5,4.52
33.0,34.375,2018,1,5,10.51
33.0,35.0,2018,1,5,7.91
33.0,35.625,2018,1,5,2.85
29.5,34.375,2018,1,6,3.93
29.5,35.0,2018,1,6,2.89
29.5,35.625,2018,1,6,7.01
30.0,34.375,2018,1,6,4.34
30.0,35.0,2018,1,6,4.32
30.0,35.625,2018,1,6,8.27
30.5,34.375,2018,1,6,5.06
30.5,35.0,2018,1,6,5.91
30.5,35.625,2018,1,6,8.18
31.0,34.375,2018,1,6,5.58
31.0,35.0,2018,1,6,5.76
31.0,35.625,2018,1,6,6.59
31.5,34.375,2018,1,6,4.72
31.5,35.0,2018,1,6,4.52
31.5,35.625,2018,1,6,3.57
32.0,34.375,2018,1,6,4.3
32.0,35.0,2018,1,6,3.15
32.0,35.625,2018,1,6,3.28
32.5,34.375,2018,1,6,3.03
32.5,35.0,2018,1,6,1.41
32.5,35.625,2018,1,6,1.85
33.0,34.375,2018,1,6,2.47
33.0,35.0,2018,1,6,1.63
33.0,35.625,2018,1,6,2.43
29.5,34.375,2018,1,7,2.13
29.5,35.0,2018,1,7,2.09
29.5,35.625,2018,1,7,3.38
30.0,34.375,2018,1,7,1.96
30.0,35.0,2018,1,7,2.55
30.0,35.625,2018,1,7,3.0
30.5,34.375,2018,1,7,2.22
30.5,35.0,2018,1,7,2.87
30.5,35.625,2018,1,7,4.55
31.0,34.375,2018,1,7,1.81
31.0,35.0,2018,1,7,2.21
31.0,35.625,2018,1,7,3.2
31.5,34.375,2018,1,7,2.09
31.5,35.0,2018,1,7,1.31
31.5,35.625,2018,1,7,2.51
32.0,34.375,2018,1,7,2.59
32.0,35.0,2018,1,7,1.46
32.0,35.625,2018,1,7,2.04
32.5,34.375,2018,1,7,2.83
32.5,35.0,2018,1,7,1.87
32.5,35.625,2018,1,7,1.34
33.0,34.375,2018,1,7,3.26
33.0,35.0,2018,1,7,2.66
33.0,35.625,2018,1,7,2.29
29.5,34.375,2018,1,8,2.11
29.5,35.0,2018,1,8,2.39
29.5,35.625,2018,1,8,3.39
30.0,34.375,2018,1,8,1.32
30.0,35.0,2018,1,8,2.38
30.0,35.625,2018,1,8,4.12
30.5,34.375,2018,1,8,2.69
30.5,35.0,2018,1,8,2.15
30.5,35.625,2018,1,8,5.73
31.0,34.375,2018,1,8,2.46
31.0,35.0,2018,1,8,1.35
31.0,35.625,2018,1,8,4.71
31.5,34.375,2018,1,8,2.51
31.5,35.0,2018,1,8,0.96
31.5,35.625,2018,1,8,3.53
32.0,34.375,2018,1,8,3.42
32.0,35.0,2018,1,8,1.6
32.0,35.625,2018,1,8,2.62
32.5,34.375,2018,1,8,3.1
32.5,35.0,2018,1,8,1.98
32.5,35.625,2018,1,8,1.64
33.0,34.375,2018,1,8,3.65
33.0,35.0,2018,1,8,3.6
33.0,35.625,2018,1,8,1.65
29.5,34.375,2018,1,9,2.36
29.5,35.0,2018,1,9,2.93
29.5,35.625,2018,1,9,2.7
30.0,34.375,2018,1,9,1.89
30.0,35.0,2018,1,9,2.46
30.0,35.625,2018,1,9,2.99
30.5,34.375,2018,1,9,1.44
30.5,35.0,2018,1,9,2.28
30.5,35.625,2018,1,9,3.71
31.0,34.375,2018,1,9,2.96
31.0,35.0,2018,1,9,2.04
31.0,35.625,2018,1,9,2.88
31.5,34.375,2018,1,9,2.16
31.5,35.0,2018,1,9,1.5
31.5,35.625,2018,1,9,1.48
32.0,34.375,2018,1,9,2.53
32.0,35.0,2018,1,9,2.04
32.0,35.625,2018,1,9,2.14
32.5,34.375,2018,1,9,3.36
32.5,35.0,2018,1,9,1.92
32.5,35.625,2018,1,9,2.29
33.0,34.375,2018,1,9,3.64
33.0,35.0,2018,1,9,3.14
33.0,35.625,2018,1,9,1.89
29.5,34.375,2018,1,10,2.81
29.5,35.0,2018,1,10,1.93
29.5,35.625,2018,1,10,3.06
30.0,34.375,2018,1,10,1.81
30.0,35.0,2018,1,10,2.03
30.0,35.625,2018,1,10,3.65
30.5,34.375,2018,1,10,1.61
30.5,35.0,2018,1,10,2.55
30.5,35.625,2018,1,10,6.31
31.0,34.375,2018,1,10,1.52
31.0,35.0,2018,1,10,1.61
31.0,35.625,2018,1,10,5.98
31.5,34.375,2018,1,10,2.15
31.5,35.0,2018,1,10,0.98
31.5,35.625,2018,1,10,4.84
32.0,34.375,2018,1,10,3.31
32.0,35.0,2018,1,10,2.42
32.0,35.625,2018,1,10,4.51
32.5,34.375,2018,1,10,3.5
32.5,35.0,2018,1,10,2.42
32.5,35.625,2018,1,10,2.91
33.0,34.375,2018,1,10,4.11
33.0,35.0,2018,1,10,4.25
33.0,35.625,2018,1,10,3.97
29.5,34.375,2018,1,11,2.9
29.5,35.0,2018,1,11,3.77
29.5,35.625,2018,1,11,3.62
30.0,34.375,2018,1,11,3.85
30.0,35.0,2018,1,11,3.31
30.0,35.625,2018,1,11,3.82
30.5,34.375,2018,1,11,5.27
30.5,35.0,2018,1,11,3.69
30.5,35.625,2018,1,11,3.25
31.0,34.375,2018,1,11,5.96
31.0,35.0,2018,1,11,3.84
31.0,35.625,2018,1,11,4.56
31.5,34.375,2018,1,11,5.76
31.5,35.0,2018,1,11,3.99
31.5,35.625,2018,1,11,4.41
32.0,34.375,2018,1,11,6.15
32.0,35.0,2018,1,11,3.45
32.0,35.625,2018,1,11,4.1
32.5,34.375,2018,1,11,6.02
32.5,35.0,2018,1,11,2.59
32.5,35.625,2018,1,11,2.64
33.0,34.375,2018,1,11,5.56
33.0,35.0,2018,1,11,3.98
33.0,35.625,2018,1,11,4.22
29.5,34.375,2018,1,12,3.65
29.5,35.0,2018,1,12,2.21
29.5,35.625,2018,1,12,3.93
30.0,34.375,2018,1,12,3.34
30.0,35.0,2018,1,12,2.79
30.0,35.625,2018,1,12,3.86
30.5,34.375,2018,1,12,2.56
30.5,35.0,2018,1,12,2.11
30.5,35.625,2018,1,12,3.26
31.0,34.375,2018,1,12,2.13
31.0,35.0,2018,1,12,2.01
31.0,35.625,2018,1,12,2.07
31.5,34.375,2018,1,12,2.78
31.5,35.0,2018,1,12,1.21
31.5,35.625,2018,1,12,1.42
32.0,34.375,2018,1,12,3.76
32.0,35.0,2018,1,12,1.85
32.0,35.625,2018,1,12,1.36
32.5,34.375,2018,1,12,4.0
32.5,35.0,2018,1,12,2.4
32.5,35.625,2018,1,12,1.39
33.0,34.375,2018,1,12,4.31
33.0,35.0,2018,1,12,2.76
33.0,35.625,2018,1,12,2.39
29.5,34.375,2018,1,13,4.35
29.5,35.0,2018,1,13,2.78
29.5,35.625,2018,1,13,4.21
30.0,34.375,2018,1,13,2.43
30.0,35.0,2018,1,13,2.88
30.0,35.625,2018,1,13,2.62
30.5,34.375,2018,1,13,2.06
30.5,35.0,2018,1,13,2.95
30.5,35.625,2018,1,13,6.13
31.0,34.375,2018,1,13,1.97
31.0,35.0,2018,1,13,2.43
31.0,35.625,2018,1,13,7.33
31.5,34.375,2018,1,13,3.16
31.5,35.0,2018,1,13,2.5
31.5,35.625,2018,1,13,4.82
32.0,34.375,2018,1,13,6.01
32.0,35.0,2018,1,13,1.89
