-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE
29.5,34.375,2018,1,1,3.13
29.5,35.0,2018,1,1,3.74
29.5,35.625,2018,1,1,2.79
30.0,34.375,2018,1,1,3.66
30.0,35.0,2018,1,1,3.73
30.0,35.625,2018,1,1,3.61
30.5,34.375,2018,1,1,3.04
30.5,35.0,2018,1,1,4.09
30.5,35.625,2018,1,1,3.51
31.0,34.375,2018,1,1,2.94
31.0,35.0,2018,1,1,3.42
31.0,35.625,2018,1,1,3.73
31.5,34.375,2018,1,1,1.64
31.5,35.0,2018,1,1,1.94
31.5,35.625,2018,1,1,4.83
32.0,34.375,2018,1,1,3.59
32.0,35.0,2018,1,1,1.86
32.0,35.625,2018,1,1,4.09
32.5,34.375,2018,1,1,4.3
32.5,35.0,2018,1,1,3.58
32.5,35.625,2018,1,1,3.16
33.0,34.375,2018,1,1,4.39
33.0,35.0,2018,1,1,4.29
33.0,35.625,2018,1,1,1.96
29.5,34.375,2018,1,2,7.07
29.5,35.0,2018,1,2,3.28
29.5,35.625,2018,1,2,7.87
30.0,34.375,2018,1,2,7.15
30.0,35.0,2018,1,2,4.31
30.0,35.625,2018,1,2,7.73
30.5,34.375,2018,1,2,6.24
30.5,35.0,2018,1,2,5.29
30.5,35.625,2018,1,2,6.24
31.0,34.375,2018,1,2,5.41
31.0,35.0,2018,1,2,5.09
31.0,35.625,2018,1,2,3.66
31.5,34.375,2018,1,2,3.47
31.5,35.0,2018,1,2,4.34
31.5,35.625,2018,1,2,2.73
32.0,34.375,2018,1,2,3.53
32.0,35.0,2018,1,2,2.83
32.0,35.625,2018,1,2,3.17
32.5,34.375,2018,1,2,3.2
32.5,35.0,2018,1,2,2.29
32.5,35.625,2018,1,2,2.56
33.0,34.375,2018,1,2,2.51
33.0,35.0,2018,1,2,1.85
33.0,35.625,2018,1,2,2.72
29.5,34.375,2018,1,3,5.6
29.5,35.0,2018,1,3,3.18
29.5,35.625,2018,1,3,5.08
30.0,34.375,2018,1,3,4.07
30.0,35.0,2018,1,3,3.65
30.0,35.625,2018,1,3,7.11
30.5,34.375,2018,1,3,3.23
30.5,35.0,2018,1,3,2.53
30.5,35.625,2018,1,3,7.05
31.0,34.375,2018,1,3,4.05
31.0,35.0,2018,1,3,3.04
31.0,35.625,2018,1,3,4.81
31.5,34.375,2018,1,3,3.0
31.5,35.0,2018,1,3,2.57
31.5,35.625,2018,1,3,3.78
32.0,34.375,2018,1,3,2.62
32.0,35.0,2018,1,3,2.38
32.0,35.625,2018,1,3,3.96
32.5,34.375,2018,1,3,1.84
32.5,35.0,2018,1,3,2.25
32.5,35.625,2018,1,3,4.28
33.0,34.375,2018,1,3,2.49
33.0,35.0,2018,1,3,1.52
33.0,35.625,2018,1,3,3.9
29.5,34.375,2018,1,4,4.72
29.5,35.0,2018,1,4,6.76
29.5,35.625,2018,1,4,5.65
30.0,34.375,2018,1,4,6.57
30.0,35.0,2018,1,4,7.04
30.0,35.625,2018,1,4,7.06
30.5,34.375,2018,1,4,6.69
30.5,35.0,2018,1,4,6.71
30.5,35.625,2018,1,4,8.56
31.0,34.375,2018,1,4,5.22
31.0,35.0,2018,1,4,7.36
31.0,35.625,2018,1,4,6.13
31.5,34.375,2018,1,4,3.97
