-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2MWET
33.0,35.625,2018,1,3,10.78
29.5,34.375,2018,1,4,4.9
29.5,35.0,2018,1,4,6.51
29.5,35.625,2018,1,4,3.41
30.0,34.375,2018,1,4,6.3
30.0,35.0,2018,1,4,6.35
30.0,35.625,2018,1,4,2.99
30.5,34.375,2018,1,4,7.39
30.5,35.0,2018,1,4,7.26
30.5,35.625,2018,1,4,3.73
31.0,34.375,2018,1,4,8.89
31.0,35.0,2018,1,4,7.99
31.0,35.625,2018,1,4,6.35
31.5,34.375,2018,1,4,12.9
31.5,35.0,2018,1,4,8.52
31.5,35.625,2018,1,4,8.89
32.0,34.375,2018,1,4,14.87
32.0,35.0,2018,1,4,10.55
32.0,35.625,2018,1,4,9.27
32.5,34.375,2018,1,4,15.08
32.5,35.0,2018,1,4,12.33
32.5,35.625,2018,1,4,9.8
33.0,34.375,2018,1,4,15.2
33.0,35.0,2018,1,4,13.34
33.0,35.625,2018,1,4,9.28
29.5,34.375,2018,1,5,6.4
29.5,35.0,2018,1,5,7.79
29.5,35.625,2018,1,5,5.02
30.0,34.375,2018,1,5,7.89
30.0,35.0,2018,1,5,8.04
30.0,35.625,2018,1,5,4.44
30.5,34.375,2018,1,5,8.95
30.5,35.0,2018,1,5,8.9
30.5,35.625,2018,1,5,4.85
31.0,34.375,2018,1,5,10.69
31.0,35.0,2018,1,5,9.78
31.0,35.625,2018,1,5,8.01
31.5,34.375,2018,1,5,13.77
31.5,35.0,2018,1,5,10.17
31.5,35.625,2018,1,5,10.46
32.0,34.375,2018,1,5,15.24
32.0,35.0,2018,1,5,11.46
32.0,35.625,2018,1,5,10.29
32.5,34.375,2018,1,5,15.23
32.5,35.0,2018,1,5,12.7
32.5,35.625,2018,1,5,10.38
33.0,34.375,2018,1,5,15.11
33.0,35.0,2018,1,5,13.28
33.0,35.625,2018,1,5,9.18
29.5,34.375,2018,1,6,7.9
29.5,35.0,2018,1,6,9.27
29.5,35.625,2018,1,6,6.86
30.0,34.375,2018,1,6,9.28
30.0,35.0,2018,1,6,9.49
30.0,35.625,2018,1,6,6.32
30.5,34.375,2018,1,6,10.31
30.5,35.0,2018,1,6,10.61
30.5,35.625,2018,1,6,6.95
31.0,34.375,2018,1,6,12.23
31.0,35.0,2018,1,6,11.64
31.0,35.625,2018,1,6,10.04
31.5,34.375,2018,1,6,14.56
31.5,35.0,2018,1,6,11.51
31.5,35.625,2018,1,6,12.01
32.0,34.375,2018,1,6,15.56
32.0,35.0,2018,1,6,12.13
32.0,35.625,2018,1,6,11.63
32.5,34.375,2018,1,6,15.5
32.5,35.0,2018,1,6,12.89
32.5,35.625,2018,1,6,11.24
33.0,34.375,2018,1,6,15.37
33.0,35.0,2018,1,6,13.21
33.0,35.625,2018,1,6,8.99
29.5,34.375,2018,1,7,7.45
29.5,35.0,2018,1,7,7.81
29.5,35.625,2018,1,7,4.4
30.0,34.375,2018,1,7,8.35
30.0,35.0,2018,1,7,8.13
30.0,35.625,2018,1,7,4.14
30.5,34.375,2018,1,7,8.92
30.5,35.0,2018,1,7,9.07
30.5,35.625,2018,1,7,4.82
31.0,34.375,2018,1,7,10.18
31.0,35.0,2018,1,7,9.4
31.0,35.625,2018,1,7,7.29
31.5,34.375,2018,1,7,13.09
31.5,35.0,2018,1,7,8.98
31.5,35.625,2018,1,7,9.45
32.0,34.375,2018,1,7,14.52
32.0,35.0,2018,1,7,9.55
32.0,35.625,2018,1,7,8.71
32.5,34.375,2018,1,7,14.58
32.5,35.0,2018,1,7,10.39
32.5,35.625,2018,1,7,7.95
33.0,34.375,2018,1,7,14.57
33.0,35.0,2018,1,7,11.7
33.0,35.625,2018,1,7,6.8
29.5,34.375,2018,1,8,3.56
29.5,35.0,2018,1,8,4.35
29.5,35.625,2018,1,8,0.5
30.0,34.375,2018,1,8,4.41
30.0,35.0,2018,1,8,4.83
30.0,35.625,2018,1,8,0.53
30.5,34.375,2018,1,8,5.72
30.5,35.0,2018,1,8,5.89
30.5,35.625,2018,1,8,1.94
31.0,34.375,2018,1,8,7.61
31.0,35.0,2018,1,8,6.55
31.0,35.625,2018,1,8,4.98
31.5,34.375,2018,1,8,11.57
31.5,35.0,2018,1,8,7.03
31.5,35.625,2018,1,8,7.5
32.0,34.375,2018,1,8,13.75
32.0,35.0,2018,1,8,8.56
32.0,35.625,2018,1,8,7.41
32.5,34.375,2018,1,8,14.33
32.5,35.0,2018,1,8,10.18
32.5,35.625,2018,1,8,7.78
33.0,34.375,2018,1,8,14.9
33.0,35.0,2018,1,8,11.99
33.0,35.625,2018,1,8,6.79
29.5,34.375,2018,1,9,2.96
29.5,35.0,2018,1,9,3.8
29.5,35.625,2018,1,9,-0.2
30.0,34.375,2018,1,9,4.85
30.0,35.0,2018,1,9,4.46
30.0,35.625,2018,1,9,0.57
30.5,34.375,2018,1,9,7.36
30.5,35.0,2018,1,9,6.82
30.5,35.625,2018,1,9,1.99
31.0,34.375,2018,1,9,10.17
31.0,35.0,2018,1,9,8.37
31.0,35.625,2018,1,9,5.08
31.5,34.375,2018,1,9,13.39
31.5,35.0,2018,1,9,8.71
31.5,35.625,2018,1,9,8.1
32.0,34.375,2018,1,9,14.81
32.0,35.0,2018,1,9,10.04
32.0,35.625,2018,1,9,7.85
32.5,34.375,2018,1,9,14.8
32.5,35.0,2018,1,9,10.96
32.5,35.625,2018,1,9,7.6
33.0,34.375,2018,1,9,14.59
33.0,35.0,2018,1,9,12.33
33.0,35.625,2018,1,9,6.5
29.5,34.375,2018,1,10,6.25
29.5,35.0,2018,1,10,5.65
29.5,35.625,2018,1,10,-0.38
30.0,34.375,2018,1,10,7.8
30.0,35.0,2018,1,10,7.15
30.0,35.625,2018,1,10,1.31
30.5,34.375,2018,1,10,8.77
30.5,35.0,2018,1,10,8.71
30.5,35.625,2018,1,10,4.22
31.0,34.375,2018,1,10,10.17
31.0,35.0,2018,1,10,9.29
31.0,35.625,2018,1,10,7.39
31.5,34.375,2018,1,10,13.08
31.5,35.0,2018,1,10,9.18
31.5,35.625,2018,1,10,9.88
32.0,34.375,2018,1,10,14.1
32.0,35.0,2018,1,10,10.62
32.0,35.625,2018,1,10,9.94
32.5,34.375,2018,1,10,14.23
32.5,35.0,2018,1,10,11.76
32.5,35.625,2018,1,10,9.99
33.0,34.375,2018,1,10,14.15
33.0,35.0,2018,1,10,12.47
33.0,35.625,2018,1,10,8.17
29.5,34.375,2018,1,11,5.46
29.5,35.0,2018,1,11,8.52
29.5,35.625,2018,1,11,1.64
30.0,34.375,2018,1,11,6.69
30.0,35.0,2018,1,11,8.32
30.0,35.625,2018,1,11,2.89
30.5,34.375,2018,1,11,7.68
30.5,35.0,2018,1,11,8.57
30.5,35.625,2018,1,11,4.78
31.0,34.375,2018,1,11,8.91
31.0,35.0,2018,1,11,8.76
31.0,35.625,2018,1,11,7.74
31.5,34.375,2018,1,11,12.8
31.5,35.0,2018,1,11,8.12
31.5,35.625,2018,1,11,9.84
32.0,34.375,2018,1,11,15.16
32.0,35.0,2018,1,11,9.37
32.0,35.625,2018,1,11,8.54
32.5,34.375,2018,1,11,15.62
32.5,35.0,2018,1,11,10.68
32.5,35.625,2018,1,11,8.4
33.0,34.375,2018,1,11,15.67
33.0,35.0,2018,1,11,12.0
33.0,35.625,2018,1,11,7.44
29.5,34.375,2018,1,12,5.75
29.5,35.0,2018,1,12,7.44
29.5,35.625,2018,1,12,4.07
30.0,34.375,2018,1,12,7.24
30.0,35.0,2018,1,12,7.57
30.0,35.625,2018,1,12,3.91
30.5,34.375,2018,1,12,8.4
30.5,35.0,2018,1,12,8.54
30.5,35.625,2018,1,12,4.7
31.0,34.375,2018,1,12,9.79
31.0,35.0,2018,1,12,9.09
31.0,35.625,2018,1,12,7.84
31.5,34.375,2018,1,12,13.74
31.5,35.0,2018,1,12,9.78
31.5,35.625,2018,1,12,10.55
32.0,34.375,2018,1,12,15.85
32.0,35.0,2018,1,12,11.76
32.0,35.625,2018,1,12,10.23
32.5,34.375,2018,1,12,15.96
32.5,35.0,2018,1,12,13.2
32.5,35.625,2018,1,12,9.97
33.0,34.375,2018,1,12,15.74
33.0,35.0,2018,1,12,13.81
33.0,35.625,2018,1,12,8.62
29.5,34.375,2018,1,13,6.28
29.5,35.0,2018,1,13,7.43
29.5,35.625,2018,1,13,3.34
30.0,34.375,2018,1,13,7.64
30.0,35.0,2018,1,13,7.61
30.0,35.625,2018,1,13,3.26
30.5,34.375,2018,1,13,8.97
30.5,35.0,2018,1,13,8.97
30.5,35.625,2018,1,13,4.6
31.0,34.375,2018,1,13,10.39
31.0,35.0,2018,1,13,9.88
31.0,35.625,2018,1,13,7.91
31.5,34.375,2018,1,13,13.45
31.5,35.0,2018,1,13,10.06
31.5,35.625,2018,1,13,10.51
32.0,34.375,2018,1,13,15.07
32.0,35.0,2018,1,13,10.91
32.0,35.625,2018,1,13,10.09
32.5,34.375,2018,1,13,14.85
32.5,35.0,2018,1,13,11.59
32.5,35.625,2018,1,13,9.66
33.0,34.375,2018,1,13,14.35
33.0,35.0,2018,1,13,12.32
33.0,35.625,2018,1,13,8.41
29.5,34.375,2018,1,14,5.34
29.5,35.0,2018,1,14,6.6
29.5,35.625,2018,1,14,3.79
30.0,34.375,2018,1,14,6.62
30.0,35.0,2018,1,14,6.54
30.0,35.625,2018,1,14,3.49
30.5,34.375,2018,1,14,7.62
30.5,35.0,2018,1,14,7.83
30.5,35.625,2018,1,14,4.21
31.0,34.375,2018,1,14,9.66
31.0,35.0,2018,1,14,9.05
31.0,35.625,2018,1,14,7.31
31.5,34.375,2018,1,14,13.37
31.5,35.0,2018,1,14,9.7
31.5,35.625,2018,1,14,10.01
32.0,34.375,2018,1,14,14.85
32.0,35.0,2018,1,14,11.29
32.0,35.625,2018,1,14,10.26
32.5,34.375,2018,1,14,14.8
32.5,35.0,2018,1,14,12.55
32.5,35.625,2018,1,14,10.44
33.0,34.375,2018,1,14,14.54
33.0,35.0,2018,1,14,13.02
33.0,35.625,2018,1,14,9.3
29.5,34.375,2018,1,15,7.05
29.5,35.0,2018,1,15,7.95
29.5,35.625,2018,1,15,5.45
30.0,34.375,2018,1,15,8.07
30.0,35.0,2018,1,15,8.12
30.0,35.625,2018,1,15,5.53
30.5,34.375,2018,1,15,9.15
30.5,35.0,2018,1,15,9.26
30.5,35.625,2018,1,15,6.2
31.0,34.375,2018,1,15,11.07
31.0,35.0,2018,1,15,10.34
31.0,35.625,2018,1,15,8.86
31.5,34.375,2018,1,15,13.78
31.5,35.0,2018,1,15,10.78
31.5,35.625,2018,1,15,11.42
32.0,34.375,2018,1,15,15.02
32.0,35.0,2018,1,15,11.74
32.0,35.625,2018,1,15,11.13
32.5,34.375,2018,1,15,15.03
32.5,35.0,2018,1,15,12.73
32.5,35.625,2018,1,15,11.07
33.0,34.375,2018,1,15,14.82
33.0,35.0,2018,1,15,13.21
33.0,35.625,2018,1,15,9.89
29.5,34.375,2018,1,16,6.3
29.5,35.0,2018,1,16,7.04
29.5,35.625,2018,1,16,4.77
30.0,34.375,2018,1,16,7.34
30.0,35.0,2018,1,16,7.22
30.0,35.625,2018,1,16,4.14
30.5,34.375,2018,1,16,8.33
30.5,35.0,2018,1,16,8.56
30.5,35.625,2018,1,16,4.98
31.0,34.375,2018,1,16,10.03
31.0,35.0,2018,1,16,9.82
31.0,35.625,2018,1,16,7.78
31.5,34.375,2018,1,16,12.92
31.5,35.0,2018,1,16,10.21
31.5,35.625,2018,1,16,10.86
32.0,34.375,2018,1,16,14.32
32.0,35.0,2018,1,16,11.22
32.0,35.625,2018,1,16,10.86
32.5,34.375,2018,1,16,14.34
32.5,35.0,2018,1,16,12.14
32.5,35.625,2018,1,16,10.77
33.0,34.375,2018,1,16,14.15
33.0,35.0,2018,1,16,12.59
33.0,35.625,2018,1,16,9.71
29.5,34.375,2018,1,17,6.54
29.5,35.0,2018,1,17,7.34
29.5,35.625,2018,1,17,4.16
30.0,34.375,2018,1,17,7.97
30.0,35.0,2018,1,17,7.82
30.0,35.625,2018,1,17,4.29
30.5,34.375,2018,1,17,8.83
30.5,35.0,2018,1,17,9.08
30.5,35.625,2018,1,17,5.3
31.0,34.375,2018,1,17,10.34
31.0,35.0,2018,1,17,9.96
31.0,35.625,2018,1,17,8.44
31.5,34.375,2018,1,17,13.01
31.5,35.0,2018,1,17,9.96
31.5,35.625,2018,1,17,10.91
32.0,34.375,2018,1,17,14.53
32.0,35.0,2018,1,17,10.91
32.0,35.625,2018,1,17,10.66
32.5,34.375,2018,1,17,14.48
32.5,35.0,2018,1,17,11.81
32.5,35.625,2018,1,17,10.34
33.0,34.375,2018,1,17,14.26
33.0,35.0,2018,1,17,12.23
33.0,35.625,2018,1,17,9.07
29.5,34.375,2018,1,18,5.53
29.5,35.0,2018,1,18,6.79
29.5,35.625,2018,1,18,4.12
30.0,34.375,2018,1,18,6.59
30.0,35.0,2018,1,18,6.94
30.0,35.625,2018,1,18,3.63
30.5,34.375,2018,1,18,7.42
30.5,35.0,2018,1,18,7.96
30.5,35.625,2018,1,18,4.37
31.0,34.375,2018,1,18,8.84
31.0,35.0,2018,1,18,8.43
31.0,35.625,2018,1,18,7.26
31.5,34.375,2018,1,18,12.61
31.5,35.0,2018,1,18,8.9
31.5,35.625,2018,1,18,9.81
32.0,34.375,2018,1,18,14.7
32.0,35.0,2018,1,18,10.74
32.0,35.625,2018,1,18,9.82
32.5,34.375,2018,1,18,14.86
32.5,35.0,2018,1,18,12.66
32.5,35.625,2018,1,18,10.41
33.0,34.375,2018,1,18,14.75
33.0,35.0,2018,1,18,13.31
33.0,35.625,2018,1,18,9.62
29.5,34.375,2018,1,19,3.88
29.5,35.0,2018,1,19,5.2
29.5,35.625,2018,1,19,2.28
30.0,34.375,2018,1,19,5.2
30.0,35.0,2018,1,19,5.47
30.0,35.625,2018,1,19,2.09
30.5,34.375,2018,1,19,6.42
30.5,35.0,2018,1,19,6.66
30.5,35.625,2018,1,19,2.84
31.0,34.375,2018,1,19,8.28
31.0,35.0,2018,1,19,7.67
31.0,35.625,2018,1,19,6.14
31.5,34.375,2018,1,19,11.05
31.5,35.0,2018,1,19,7.75
31.5,35.625,2018,1,19,8.48
32.0,34.375,2018,1,19,12.55
32.0,35.0,2018,1,19,8.59
32.0,35.625,2018,1,19,8.0
32.5,34.375,2018,1,19,12.43
32.5,35.0,2018,1,19,9.59
32.5,35.625,2018,1,19,7.6
33.0,34.375,2018,1,19,11.95
33.0,35.0,2018,1,19,10.15
33.0,35.625,2018,1,19,5.79
29.5,34.375,2018,1,20,3.93
29.5,35.0,2018,1,20,4.86
29.5,35.625,2018,1,20,1.78
30.0,34.375,2018,1,20,5.41
30.0,35.0,2018,1,20,5.7
30.0,35.625,2018,1,20,2.06
30.5,34.375,2018,1,20,6.54
30.5,35.0,2018,1,20,6.89
30.5,35.625,2018,1,20,3.17
31.0,34.375,2018,1,20,8.56
31.0,35.0,2018,1,20,8.08
31.0,35.625,2018,1,20,6.11
31.5,34.375,2018,1,20,11.44
31.5,35.0,2018,1,20,8.52
31.5,35.625,2018,1,20,8.95
32.0,34.375,2018,1,20,12.4
32.0,35.0,2018,1,20,9.26
32.0,35.625,2018,1,20,8.61
32.5,34.375,2018,1,20,12.25
32.5,35.0,2018,1,20,10.2
32.5,35.625,2018,1,20,8.5
33.0,34.375,2018,1,20,12.3
33.0,35.0,2018,1,20,10.63
33.0,35.625,2018,1,20,6.9
29.5,34.375,2018,1,21,3.93
29.5,35.0,2018,1,21,4.53
29.5,35.625,2018,1,21,-0.27
30.0,34.375,2018,1,21,4.85
30.0,35.0,2018,1,21,4.75
30.0,35.625,2018,1,21,0.05
30.5,34.375,2018,1,21,5.93
30.5,35.0,2018,1,21,6.33
30.5,35.625,2018,1,21,2.05
31.0,34.375,2018,1,21,7.2
31.0,35.0,2018,1,21,6.74
31.0,35.625,2018,1,21,5.7
31.5,34.375,2018,1,21,10.89
31.5,35.0,2018,1,21,6.57
31.5,35.625,2018,1,21,7.89
32.0,34.375,2018,1,21,12.98
32.0,35.0,2018,1,21,7.95
32.0,35.625,2018,1,21,7.31
32.5,34.375,2018,1,21,13.37
32.5,35.0,2018,1,21,9.61
32.5,35.625,2018,1,21,7.26
33.0,34.375,2018,1,21,13.45
33.0,35.0,2018,1,21,10.64
33.0,35.625,2018,1,21,5.9
29.5,34.375,2018,1,22,4.91
29.5,35.0,2018,1,22,6.93
29.5,35.625,2018,1,22,3.47
30.0,34.375,2018,1,22,6.03
30.0,35.0,2018,1,22,6.76
30.0,35.625,2018,1,22,2.73
30.5,34.375,2018,1,22,7.15
30.5,35.0,2018,1,22,7.8
30.5,35.625,2018,1,22,3.95
31.0,34.375,2018,1,22,8.6
31.0,35.0,2018,1,22,7.88
31.0,35.625,2018,1,22,6.96
31.5,34.375,2018,1,22,12.12
31.5,35.0,2018,1,22,7.76
31.5,35.625,2018,1,22,9.06
32.0,34.375,2018,1,22,14.77
32.0,35.0,2018,1,22,9.27
32.0,35.625,2018,1,22,8.23
32.5,34.375,2018,1,22,15.39
32.5,35.0,2018,1,22,10.98
32.5,35.625,2018,1,22,8.01
33.0,34.375,2018,1,22,15.34
33.0,35.0,2018,1,22,11.95
33.0,35.625,2018,1,22,6.74
29.5,34.375,2018,1,23,6.04
29.5,35.0,2018,1,23,7.58
29.5,35.625,2018,1,23,4.97
30.0,34.375,2018,1,23,6.87
30.0,35.0,2018,1,23,7.3
30.0,35.625,2018,1,23,4.12
30.5,34.375,2018,1,23,7.8
30.5,35.0,2018,1,23,8.08
30.5,35.625,2018,1,23,4.49
31.0,34.375,2018,1,23,9.71
31.0,35.0,2018,1,23,8.67
31.0,35.625,2018,1,23,7.23
31.5,34.375,2018,1,23,12.75
31.5,35.0,2018,1,23,9.19
31.5,35.625,2018,1,23,9.48
32.0,34.375,2018,1,23,14.5
32.0,35.0,2018,1,23,10.83
32.0,35.625,2018,1,23,9.68
32.5,34.375,2018,1,23,14.78
32.5,35.0,2018,1,23,12.73
32.5,35.625,2018,1,23,10.22
33.0,34.375,2018,1,23,14.65
33.0,35.0,2018,1,23,13.42
33.0,35.625,2018,1,23,9.98
29.5,34.375,2018,1,24,4.85
29.5,35.0,2018,1,24,6.53
29.5,35.625,2018,1,24,3.72
30.0,34.375,2018,1,24,6.62
30.0,35.0,2018,1,24,6.75
30.0,35.625,2018,1,24,3.39
30.5,34.375,2018,1,24,7.51
30.5,35.0,2018,1,24,7.59
30.5,35.625,2018,1,24,3.99
31.0,34.375,2018,1,24,9.43
31.0,35.0,2018,1,24,8.64
31.0,35.625,2018,1,24,7.09
31.5,34.375,2018,1,24,12.31
31.5,35.0,2018,1,24,9.16
31.5,35.625,2018,1,24,9.6
32.0,34.375,2018,1,24,14.1
32.0,35.0,2018,1,24,10.5
32.0,35.625,2018,1,24,9.9
32.5,34.375,2018,1,24,14.33
32.5,35.0,2018,1,24,12.33
32.5,35.625,2018,1,24,10.34
33.0,34.375,2018,1,24,14.02
33.0,35.0,2018,1,24,12.77
33.0,35.625,2018,1,24,10.13
29.5,34.375,2018,1,25,4.93
29.5,35.0,2018,1,25,7.09
29.5,35.625,2018,1,25,4.36
30.0,34.375,2018,1,25,6.36
30.0,35.0,2018,1,25,7.04
30.0,35.625,2018,1,25,4.07
30.5,34.375,2018,1,25,7.06
30.5,35.0,2018,1,25,7.68
30.5,35.625,2018,1,25,4.48
31.0,34.375,2018,1,25,8.56
31.0,35.0,2018,1,25,8.39
31.0,35.625,2018,1,25,7.04
31.5,34.375,2018,1,25,11.73
31.5,35.0,2018,1,25,8.63
31.5,35.625,2018,1,25,9.61
32.0,34.375,2018,1,25,13.35
32.0,35.0,2018,1,25,9.75
32.0,35.625,2018,1,25,9.58
32.5,34.375,2018,1,25,13.59
32.5,35.0,2018,1,25,11.45
32.5,35.625,2018,1,25,9.76
33.0,34.375,2018,1,25,13.54
33.0,35.0,2018,1,25,12.19
33.0,35.625,2018,1,25,9.06
29.5,34.375,2018,1,26,2.43
29.5,35.0,2018,1,26,4.23
29.5,35.625,2018,1,26,1.65
30.0,34.375,2018,1,26,3.54
30.0,35.0,2018,1,26,4.21
30.0,35.625,2018,1,26,0.91
30.5,34.375,2018,1,26,4.04
30.5,35.0,2018,1,26,4.6
30.5,35.625,2018,1,26,1.14
31.0,34.375,2018,1,26,5.39
31.0,35.0,2018,1,26,4.91
31.0,35.625,2018,1,26,3.57
31.5,34.375,2018,1,26,9.66
31.5,35.0,2018,1,26,5.32
31.5,35.625,2018,1,26,6.02
32.0,34.375,2018,1,26,11.95
32.0,35.0,2018,1,26,7.14
32.0,35.625,2018,1,26,6.12
32.5,34.375,2018,1,26,12.12
32.5,35.0,2018,1,26,9.09
32.5,35.625,2018,1,26,6.8
33.0,34.375,2018,1,26,11.96
33.0,35.0,2018,1,26,10.24
33.0,35.625,2018,1,26,6.24
29.5,34.375,2018,1,27,4.91
29.5,35.0,2018,1,27,6.21
29.5,35.625,2018,1,27,3.65
30.0,34.375,2018,1,27,6.06
30.0,35.0,2018,1,27,6.28
30.0,35.625,2018,1,27,3.05
30.5,34.375,2018,1,27,7.02
30.5,35.0,2018,1,27,6.95
30.5,35.625,2018,1,27,3.09
31.0,34.375,2018,1,27,9.09
31.0,35.0,2018,1,27,8.43
31.0,35.625,2018,1,27,6.42
31.5,34.375,2018,1,27,11.8
31.5,35.0,2018,1,27,8.6
31.5,35.625,2018,1,27,8.99
32.0,34.375,2018,1,27,12.63
32.0,35.0,2018,1,27,8.91
32.0,35.625,2018,1,27,8.43
32.5,34.375,2018,1,27,12.55
32.5,35.0,2018,1,27,9.29
32.5,35.625,2018,1,27,7.6
33.0,34.375,2018,1,27,12.0
33.0,35.0,2018,1,27,9.78
33.0,35.625,2018,1,27,6.48
29.5,34.375,2018,1,28,5.95
29.5,35.0,2018,1,28,7.03
29.5,35.625,2018,1,28,4.09
30.0,34.375,2018,1,28,7.11
30.0,35.0,2018,1,28,7.23
30.0,35.625,2018,1,28,3.98
30.5,34.375,2018,1,28,7.9
30.5,35.0,2018,1,28,8.44
30.5,35.625,2018,1,28,4.62
31.0,34.375,2018,1,28,9.4
31.0,35.0,2018,1,28,8.92
31.0,35.625,2018,1,28,7.65
31.5,34.375,2018,1,28,11.91
31.5,35.0,2018,1,28,8.48
31.5,35.625,2018,1,28,9.49
32.0,34.375,2018,1,28,12.87
32.0,35.0,2018,1,28,9.03
32.0,35.625,2018,1,28,8.85
32.5,34.375,2018,1,28,12.68
32.5,35.0,2018,1,28,10.07
32.5,35.625,2018,1,28,8.17
33.0,34.375,2018,1,28,12.35
33.0,35.0,2018,1,28,10.88
33.0,35.625,2018,1,28,7.14
29.5,34.375,2018,1,29,5.55
29.5,35.0,2018,1,29,6.33
29.5,35.625,2018,1,29,3.23
30.0,34.375,2018,1,29,6.71
30.0,35.0,2018,1,29,6.57
30.0,35.625,2018,1,29,2.98
30.5,34.375,2018,1,29,7.98
30.5,35.0,2018,1,29,8.23
30.5,35.625,2018,1,29,4.11
31.0,34.375,2018,1,29,9.9
31.0,35.0,2018,1,29,8.93
31.0,35.625,2018,1,29,7.17
31.5,34.375,2018,1,29,12.19
31.5,35.0,2018,1,29,8.76
31.5,35.625,2018,1,29,9.48
32.0,34.375,2018,1,29,12.76
32.0,35.0,2018,1,29,9.57
32.0,35.625,2018,1,29,9.06
32.5,34.375,2018,1,29,12.33
32.5,35.0,2018,1,29,10.05
32.5,35.625,2018,1,29,8.38
33.0,34.375,2018,1,29,12.4
33.0,35.0,2018,1,29,10.68
33.0,35.625,2018,1,29,6.37
29.5,34.375,2018,1,30,5.38
29.5,35.0,2018,1,30,6.04
29.5,35.625,2018,1,30,2.89
30.0,34.375,2018,1,30,6.7
30.0,35.0,2018,1,30,6.26
30.0,35.625,2018,1,30,3.05
30.5,34.375,2018,1,30,8.05
30.5,35.0,2018,1,30,8.1
30.5,35.625,2018,1,30,3.96
31.0,34.375,2018,1,30,9.74
31.0,35.0,2018,1,30,8.94
31.0,35.625,2018,1,30,7.19
31.5,34.375,2018,1,30,12.2
31.5,35.0,2018,1,30,8.69
31.5,35.625,2018,1,30,9.91
32.0,34.375,2018,1,30,13.06
32.0,35.0,2018,1,30,9.58
