-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN
29.5,34.375,2018,1,1,3.87
29.5,35.0,2018,1,1,5.44
29.5,35.625,2018,1,1,1.89
30.0,34.375,2018,1,1,4.87
30.0,35.0,2018,1,1,6.29
30.0,35.625,2018,1,1,2.37
30.5,34.375,2018,1,1,5.4
30.5,35.0,2018,1,1,6.11
30.5,35.625,2018,1,1,2.57
31.0,34.375,2018,1,1,6.97
31.0,35.0,2018,1,1,5.64
31.0,35.625,2018,1,1,5.03
31.5,34.375,2018,1,1,11.9
31.5,35.0,2018,1,1,6.37
31.5,35.625,2018,1,1,6.16
32.0,34.375,2018,1,1,15.65
32.0,35.0,2018,1,1,9.45
32.0,35.625,2018,1,1,6.15
32.5,34.375,2018,1,1,16.61
32.5,35.0,2018,1,1,12.35
32.5,35.625,2018,1,1,7.55
33.0,34.375,2018,1,1,16.67
33.0,35.0,2018,1,1,13.82
33.0,35.625,2018,1,1,7.23
29.5,34.375,2018,1,2,3.04
29.5,35.0,2018,1,2,5.11
29.5,35.625,2018,1,2,2.68
30.0,34.375,2018,1,2,3.45
30.0,35.0,2018,1,2,4.66
30.0,35.625,2018,1,2,2.92
30.5,34.375,2018,1,2,4.1
30.5,35.0,2018,1,2,4.93
30.5,35.625,2018,1,2,4.1
31.0,34.375,2018,1,2,8.31
31.0,35.0,2018,1,2,7.11
31.0,35.625,2018,1,2,6.79
31.5,34.375,2018,1,2,15.37
31.5,35.0,2018,1,2,8.93
31.5,35.625,2018,1,2,9.77
32.0,34.375,2018,1,2,17.95
32.0,35.0,2018,1,2,12.44
32.0,35.625,2018,1,2,9.89
32.5,34.375,2018,1,2,17.9
32.5,35.0,2018,1,2,13.96
32.5,35.625,2018,1,2,9.28
33.0,34.375,2018,1,2,17.8
33.0,35.0,2018,1,2,15.12
33.0,35.625,2018,1,2,10.38
29.5,34.375,2018,1,3,4.29
29.5,35.0,2018,1,3,5.35
29.5,35.625,2018,1,3,-0.14
30.0,34.375,2018,1,3,3.99
30.0,35.0,2018,1,3,4.94
30.0,35.625,2018,1,3,-0.42
30.5,34.375,2018,1,3,4.51
30.5,35.0,2018,1,3,6.33
30.5,35.625,2018,1,3,0.7
