LAT,LON,YEAR,MO,DY,WS2M
29.5,35.0,2021,4,4,2.77
29.5,34.375,2021,4,4,2.67
29.5,35.625,2023,4,25,2.4
29.5,35.0,2024,12,28,1.43
29.5,34.375,2024,12,28,2.21
29.5,35.625,2022,6,28,2.91
29.5,35.0,2022,6,28,2.82
29.5,34.375,2022,6,28,3.28
29.5,35.625,2022,7,4,3.02
29.5,35.625,2021,4,6,2.78
29.5,35.0,2021,4,6,3.68
29.5,34.375,2021,4,6,2.23
29.5,35.625,2024,4,3,2.05
29.5,35.0,2024,4,3,1.91
29.5,34.375,2024,4,3,2.43
29.5,35.625,2021,4,7,2.19
29.5,35.0,2021,4,7,1.73
29.5,34.375,2021,4,7,2.24
29.5,35.625,2024,3,30,3.98
29.5,35.625,2021,3,29,2.41
29.5,35.0,2021,3,29,3.55
29.5,34.375,2021,3,29,4.53
29.5,35.625,2024,3,29,2.51
29.5,35.0,2024,3,29,2.88
29.5,35.625,2023,7,6,3.09
29.5,35.0,2023,7,6,3.85
29.5,34.375,2023,7,6,4.39
29.5,35.625,2023,2,14,2.13
29.5,35.0,2023,2,14,3.36
29.5,34.375,2023,2,14,4.48
29.5,35.625,2023,7,2,3.14
29.5,35.0,2023,7,2,3.61
29.5,34.375,2023,7,2,4.08
29.5,35.625,2023,7,5,2.78
29.5,35.625,2024,12,28,1.99
29.5,34.375,2023,4,24,4.14
29.5,35.625,2023,4,26,2.16
29.5,35.0,2023,4,26,2.78
29.5,34.375,2023,4,26,2.84
29.5,35.625,2022,6,26,2.92
29.5,34.375,2020,1,9,4.45
29.5,35.625,2020,1,8,5.48
29.5,35.0,2020,1,8,3.54
29.5,34.375,2020,1,8,5.06
29.5,35.0,2023,7,5,3.51
29.5,34.375,2023,7,5,4.02
29.5,35.0,2024,3,30,3.4
29.5,34.375,2024,3,30,3.51
29.5,35.625,2021,3,30,3.22
29.5,35.0,2021,3,30,3.69
29.5,34.375,2021,3,30,4.9
29.5,35.0,2024,4,4,1.86
29.5,34.375,2024,4,4,1.92
29.5,35.625,2021,4,8,2.97
29.5,35.0,2021,4,8,3.37
29.5,34.375,2021,4,8,3.62
29.5,35.625,2024,12,27,3.65
29.5,35.0,2024,12,27,2.55
29.5,34.375,2024,12,27,3.61
29.5,35.625,2020,1,9,4.5
29.5,35.0,2020,1,9,2.98
29.5,35.625,2022,6,27,2.67
29.5,35.0,2022,6,27,2.83
29.5,34.375,2022,6,27,3.44
29.5,34.375,2024,3,29,3.44
29.5,35.625,2023,4,24,2.84
29.5,35.0,2023,4,24,3.75
29.5,34.375,2024,12,26,1.96
29.5,35.0,2022,6,26,3.79
29.5,34.375,2022,6,26,4.43
29.5,35.625,2022,7,5,3.43
29.5,35.0,2022,7,5,2.89
29.5,34.375,2022,7,5,3.13
29.5,35.625,2021,3,28,2.32
29.5,35.0,2021,3,28,3.84
29.5,34.375,2021,3,28,4.46
29.5,35.625,2024,4,5,2.4
29.5,35.0,2024,4,5,2.44
29.5,34.375,2024,4,5,2.93
29.5,35.625,2021,4,9,4.61
29.5,35.0,2021,4,9,4.63
29.5,34.375,2021,4,9,5.37
29.5,35.625,2024,4,4,2.31
29.5,35.0,2021,3,27,4.77
29.5,34.375,2021,3,27,5.29
29.5,35.625,2021,4,10,5.3
29.5,35.0,2021,4,10,4.74
29.5,34.375,2021,4,10,5.73
29.5,35.625,2024,3,28,2.71
29.5,35.0,2022,6,25,3.71
29.5,34.375,2022,6,25,4.47
29.5,35.625,2020,1,11,2.15
29.5,35.0,2020,1,11,2.71
29.5,34.375,2020,1,11,2.53
29.5,35.625,2020,1,10,3.55
29.5,35.0,2020,1,10,2.97
29.5,34.375,2020,1,10,4.46
29.5,35.625,2024,12,26,2.81
29.5,35.0,2024,12,26,1.89
29.5,35.0,2023,2,13,3.18
29.5,34.375,2023,2,13,3.83
29.5,35.625,2023,7,7,3.34
29.5,35.0,2023,7,7,3.61
29.5,34.375,2023,7,7,4.01
29.5,35.625,2022,6,25,4.13
29.5,35.0,2024,3,28,2.6
29.5,34.375,2024,3,28,1.65
29.5,35.625,2022,10,26,2.55
29.5,35.0,2022,10,26,1.63
29.5,34.375,2022,10,26,2.2
29.5,35.625,2024,3,27,2.21
29.5,35.0,2024,3,27,1.6
29.5,34.375,2024,3,27,1.5
29.5,35.625,2021,4,11,3.57
29.5,35.625,2021,3,27,3.29
29.5,35.625,2021,3,26,4.16
29.5,35.0,2021,3,26,4.3
29.5,34.375,2021,3,26,5.11
29.5,35.625,2021,3,25,2.84
29.5,35.0,2021,3,25,2.52
29.5,34.375,2021,3,25,3.32
29.5,35.625,2020,1,12,2.29
29.5,35.0,2020,1,12,2.02
29.5,34.375,2020,1,12,2.2
29.5,35.625,2022,6,24,2.7
29.5,35.0,2022,6,24,2.85
29.5,34.375,2022,6,24,3.31
29.5,35.625,2023,7,8,3.55
29.5,35.0,2023,7,8,3.0
29.5,34.375,2023,7,8,3.61
29.5,35.625,2023,2,13,2.15
29.5,35.0,2021,4,12,3.45
29.5,34.375,2021,4,12,3.82
29.5,35.625,2022,10,23,2.64
29.5,35.0,2022,10,23,2.71
29.5,34.375,2022,10,23,2.95
29.5,35.625,2020,1,13,1.58
29.5,35.0,2020,1,13,2.27
29.5,34.375,2020,1,13,2.11
29.5,35.625,2024,12,25,2.85
29.5,35.0,2024,12,25,3.24
29.5,34.375,2024,12,25,2.6
29.5,35.625,2022,6,23,2.74
29.5,35.0,2022,6,23,3.63
29.5,34.375,2022,6,23,4.36
29.5,35.0,2021,4,11,3.1
29.5,34.375,2021,4,11,4.03
29.5,35.0,2024,4,7,2.58
29.5,34.375,2024,4,7,3.37
29.5,35.625,2021,3,24,6.5
29.5,35.0,2021,3,24,4.43
29.5,35.625,2021,4,13,2.09
29.5,35.0,2021,4,13,3.35
29.5,34.375,2021,4,13,3.82
29.5,35.625,2024,12,24,1.72
29.5,35.0,2024,12,24,0.93
29.5,34.375,2024,12,24,0.97
29.5,35.625,2022,6,22,4.47
29.5,35.0,2022,6,22,4.21
29.5,34.375,2022,6,22,5.22
29.5,35.625,2024,4,6,3.45
29.5,35.0,2024,4,6,3.15
29.5,34.375,2024,4,6,4.02
29.5,34.375,2023,4,27,2.3
29.5,34.375,2023,7,9,3.88
29.5,35.625,2023,2,17,2.47
29.5,35.0,2023,2,17,2.74
29.5,34.375,2023,2,17,2.2
29.5,35.625,2023,7,1,2.82
29.5,35.0,2023,7,1,3.27
29.5,34.375,2023,7,1,4.27
29.5,35.625,2021,4,12,2.53
29.5,34.375,2021,3,24,5.75
29.5,35.625,2021,3,23,6.13
29.5,35.0,2021,3,23,5.59
29.5,34.375,2021,3,23,6.08
29.5,35.0,2024,3,25,2.43
29.5,34.375,2024,3,25,2.8
29.5,35.625,2024,4,7,2.83
29.5,35.625,2020,1,15,2.63
29.5,35.0,2020,1,15,2.35
29.5,34.375,2020,1,15,1.68
29.5,35.625,2020,1,14,2.39
29.5,35.0,2020,1,14,2.36
29.5,34.375,2020,1,14,1.85
29.5,35.625,2023,7,9,3.4
29.5,35.0,2023,7,9,2.97
29.5,35.625,2024,3,26,2.04
29.5,35.0,2024,3,26,1.76
29.5,34.375,2024,3,26,1.88
29.5,35.625,2022,10,27,1.92
29.5,35.0,2022,10,27,2.6
29.5,34.375,2022,10,27,2.66
29.5,35.625,2023,4,27,2.32
29.5,35.0,2023,4,27,2.26
29.5,35.625,2021,4,14,2.12
29.5,35.0,2021,4,14,2.39
29.5,34.375,2021,4,14,2.46
29.5,35.625,2022,10,22,2.28
29.5,35.625,2022,6,20,3.43
29.5,35.0,2022,6,20,4.19
29.5,34.375,2022,6,20,4.79
29.5,35.625,2024,12,23,2.29
29.5,35.0,2024,12,23,2.18
29.5,34.375,2024,12,23,2.06
29.5,35.625,2022,6,21,4.96
29.5,35.0,2022,6,21,4.9
29.5,34.375,2022,6,21,5.79
29.5,35.625,2023,7,10,3.55
29.5,35.0,2023,7,10,3.05
29.5,34.375,2023,7,10,4.02
29.5,34.375,2022,10,22,3.16
29.5,35.625,2021,3,22,3.02
29.5,35.0,2021,3,22,2.37
29.5,34.375,2021,3,22,1.86
29.5,35.625,2021,4,15,2.51
29.5,34.375,2022,6,19,3.88
29.5,35.625,2023,2,12,2.65
29.5,35.0,2023,2,12,3.32
29.5,34.375,2023,2,12,3.91
29.5,35.625,2020,1,16,3.23
29.5,35.0,2020,1,16,3.59
29.5,34.375,2020,1,16,3.02
29.5,35.625,2024,3,25,2.78
29.5,35.625,2024,4,8,2.75
29.5,35.0,2024,4,8,2.42
29.5,34.375,2024,4,8,3.18
29.5,35.625,2023,2,18,2.84
29.5,35.0,2023,2,18,3.19
29.5,34.375,2023,2,18,2.23
29.5,35.625,2022,6,19,3.21
29.5,35.0,2022,6,19,3.41
29.5,35.0,2021,4,15,2.13
29.5,34.375,2021,4,15,2.71
29.5,35.625,2022,10,28,1.52
29.5,35.0,2022,10,28,2.2
29.5,34.375,2022,10,28,2.81
29.5,35.625,2021,3,21,4.69
29.5,35.0,2021,3,21,3.13
29.5,34.375,2021,3,21,3.73
29.5,35.625,2022,10,21,2.67
29.5,35.0,2022,10,21,2.6
29.5,35.0,2022,10,22,2.67
29.5,34.375,2021,4,16,3.86
29.5,35.625,2024,4,9,3.81
29.5,35.0,2024,4,9,3.21
29.5,34.375,2024,4,9,3.75
29.5,35.625,2024,3,24,4.3
29.5,35.0,2024,3,24,4.36
29.5,34.375,2024,3,24,5.09
29.5,35.625,2024,12,22,1.9
29.5,35.0,2024,12,22,1.38
29.5,34.375,2024,12,22,1.3
29.5,35.625,2020,1,17,4.01
29.5,35.0,2020,1,17,2.74
29.5,34.375,2020,1,17,4.25
29.5,35.625,2022,6,18,3.01
29.5,35.0,2022,6,18,3.38
29.5,34.375,2022,6,18,4.01
29.5,35.0,2021,3,19,2.7
29.5,34.375,2021,3,19,2.63
29.5,35.625,2024,3,23,2.1
29.5,35.0,2024,3,23,2.52
29.5,34.375,2024,3,23,3.19
29.5,35.625,2023,7,12,2.9
29.5,35.0,2023,7,12,3.84
29.5,34.375,2023,7,12,4.87
29.5,35.625,2020,1,18,4.53
29.5,35.0,2020,1,18,2.83
29.5,34.375,2020,1,18,4.34
29.5,35.625,2022,7,6,3.32
29.5,35.0,2022,7,6,3.0
29.5,34.375,2022,7,6,3.28
29.5,35.625,2021,4,16,2.2
29.5,35.0,2021,4,16,2.94
29.5,34.375,2021,4,17,3.05
29.5,35.625,2023,4,23,2.33
29.5,35.0,2023,4,23,2.22
29.5,34.375,2023,4,23,2.56
29.5,35.625,2021,4,18,2.17
29.5,35.0,2021,4,18,1.84
29.5,35.625,2020,1,19,3.41
29.5,35.0,2020,1,19,2.4
29.5,34.375,2020,1,19,3.2
29.5,35.625,2023,7,11,2.34
29.5,35.0,2023,7,11,3.35
29.5,34.375,2023,7,11,3.88
29.5,35.625,2021,3,20,3.33
29.5,35.0,2021,3,20,2.33
29.5,34.375,2021,3,20,2.53
29.5,35.625,2021,3,19,2.02
29.5,35.0,2024,4,10,2.68
29.5,34.375,2024,4,10,2.95
29.5,35.625,2021,4,19,3.07
29.5,35.0,2021,4,19,2.95
29.5,34.375,2021,4,19,2.64
29.5,35.625,2024,12,20,4.11
29.5,35.0,2024,12,20,3.05
29.5,34.375,2024,12,20,4.27
29.5,35.625,2024,12,21,1.38
29.5,35.0,2024,12,21,1.78
29.5,34.375,2024,12,21,1.47
29.5,35.625,2022,6,17,3.55
29.5,35.0,2022,6,17,4.43
29.5,34.375,2022,6,17,5.3
29.5,35.625,2021,4,17,1.95
29.5,35.0,2021,4,17,2.54
29.5,35.0,2021,3,18,2.85
29.5,34.375,2021,3,18,3.23
29.5,35.625,2024,4,11,1.59
29.5,35.0,2024,4,11,2.66
29.5,34.375,2024,4,11,2.74
29.5,35.625,2022,6,15,2.67
29.5,35.0,2022,6,15,3.53
29.5,34.375,2022,6,15,3.8
29.5,35.625,2023,2,11,3.41
29.5,35.0,2023,2,11,2.98
29.5,34.375,2023,2,11,3.09
29.5,35.625,2022,6,16,3.12
29.5,35.0,2022,6,16,4.39
29.5,34.375,2022,6,16,5.43
29.5,34.375,2021,4,18,1.66
29.5,35.625,2024,4,10,3.06
29.5,35.0,2020,1,20,2.53
29.5,34.375,2020,1,20,3.45
29.5,35.625,2023,7,13,3.47
29.5,35.0,2023,7,13,3.43
29.5,34.375,2023,7,13,4.64
29.5,35.625,2022,10,20,2.1
29.5,35.0,2022,10,20,2.41
29.5,34.375,2022,10,20,2.66
29.5,35.625,2021,3,17,3.46
29.5,35.0,2021,3,17,2.76
29.5,34.375,2021,3,17,3.39
29.5,35.625,2021,4,20,2.6
29.5,35.0,2021,4,20,2.31
29.5,34.375,2021,4,20,3.08
29.5,35.625,2024,3,22,3.86
29.5,35.625,2021,3,18,2.6
29.5,35.0,2024,3,22,3.56
29.5,34.375,2024,3,22,4.27
29.5,34.375,2022,10,21,3.52
29.5,35.625,2021,3,16,2.7
29.5,35.0,2021,3,16,2.87
29.5,34.375,2021,3,16,3.21
29.5,35.625,2021,4,21,2.77
29.5,35.0,2021,4,21,3.45
29.5,34.375,2021,4,21,4.39
29.5,35.625,2020,1,21,6.06
29.5,35.0,2020,1,21,4.89
29.5,34.375,2020,1,21,6.29
29.5,35.625,2023,6,30,3.04
29.5,35.0,2023,6,30,3.29
29.5,34.375,2023,6,30,3.89
29.5,35.625,2020,1,20,2.89
29.5,34.375,2021,4,22,4.6
29.5,35.625,2020,1,22,3.94
29.5,35.0,2020,1,22,3.55
29.5,34.375,2020,1,22,4.08
29.5,35.625,2022,7,7,2.63
29.5,35.0,2022,7,7,2.85
29.5,34.375,2022,7,7,3.19
29.5,35.625,2022,6,14,2.53
29.5,35.0,2022,6,14,2.59
29.5,34.375,2022,6,14,2.65
29.5,35.625,2021,3,15,3.35
29.5,35.0,2021,3,15,2.58
29.5,34.375,2021,3,15,2.89
29.5,35.625,2023,4,22,2.24
29.5,35.0,2023,4,22,2.56
29.5,34.375,2023,4,22,3.42
29.5,35.0,2020,1,23,1.7
29.5,34.375,2020,1,23,2.66
29.5,35.625,2024,12,19,3.04
29.5,35.0,2024,12,19,3.14
29.5,34.375,2024,12,19,2.13
29.5,35.625,2023,7,14,3.39
29.5,35.0,2023,7,14,3.57
29.5,34.375,2023,7,14,4.82
29.5,35.625,2022,10,29,2.28
29.5,35.0,2022,10,29,1.46
29.5,34.375,2022,10,29,2.83
29.5,35.625,2024,4,12,2.46
29.5,35.0,2024,4,12,2.99
29.5,35.625,2024,3,21,2.52
29.5,35.0,2024,3,21,2.58
29.5,34.375,2024,3,21,3.2
29.5,35.625,2024,4,13,2.62
29.5,35.0,2024,4,13,4.01
29.5,34.375,2024,4,13,4.63
29.5,35.625,2021,4,23,2.11
29.5,35.0,2021,4,23,3.1
29.5,34.375,2021,4,23,4.38
29.5,35.625,2024,12,18,2.62
29.5,35.0,2024,12,18,2.88
29.5,34.375,2024,12,18,1.32
29.5,35.625,2022,6,13,3.76
29.5,35.0,2022,6,13,3.09
29.5,34.375,2022,6,13,3.68
29.5,35.625,2022,6,12,3.42
29.5,35.0,2022,6,12,3.1
29.5,34.375,2022,6,12,4.05
29.5,35.625,2020,1,23,2.46
29.5,35.0,2024,3,19,4.04
29.5,35.625,2023,2,19,2.75
29.5,35.0,2023,2,19,2.97
29.5,34.375,2023,2,19,1.99
29.5,35.625,2023,6,29,3.86
29.5,35.0,2023,6,29,4.2
29.5,34.375,2023,6,29,4.88
29.5,35.625,2021,4,22,3.04
29.5,35.0,2021,4,22,3.91
29.5,35.625,2021,3,14,1.87
29.5,35.0,2021,3,14,2.28
29.5,34.375,2021,3,14,2.25
29.5,35.625,2021,3,13,2.13
29.5,35.0,2021,3,13,3.14
29.5,34.375,2024,3,19,4.77
29.5,34.375,2024,4,12,3.69
29.5,35.0,2023,7,16,3.0
29.5,34.375,2023,7,16,3.7
29.5,35.625,2020,1,24,6.4
29.5,35.0,2020,1,24,4.85
29.5,34.375,2020,1,24,5.89
29.5,35.625,2023,7,15,2.82
29.5,35.0,2023,7,15,3.35
29.5,34.375,2023,7,15,4.13
29.5,35.625,2024,3,20,2.5
29.5,35.0,2024,3,20,1.9
29.5,34.375,2024,3,20,2.15
29.5,34.375,2021,3,13,3.67
29.5,35.625,2022,10,19,2.49
29.5,35.0,2022,10,19,2.13
29.5,34.375,2022,10,19,2.39
29.5,35.625,2024,3,19,5.72
29.5,34.375,2022,6,10,2.56
29.5,35.625,2020,1,25,2.38
29.5,35.0,2020,1,25,3.16
29.5,34.375,2020,1,25,3.34
29.5,35.625,2022,6,11,2.15
29.5,35.0,2022,6,11,2.56
29.5,34.375,2022,6,11,2.52
29.5,35.625,2024,4,14,3.23
29.5,35.0,2024,4,14,4.29
29.5,34.375,2024,4,14,4.68
29.5,35.625,2021,4,24,3.66
29.5,35.0,2021,4,24,1.75
29.5,34.375,2021,4,24,3.1
29.5,35.625,2023,4,28,4.2
29.5,35.0,2023,4,28,3.8
29.5,35.625,2023,7,16,2.55
29.5,34.375,2023,4,28,4.8
29.5,35.625,2021,3,12,6.75
29.5,35.0,2021,3,12,5.33
29.5,34.375,2021,3,12,6.29
29.5,35.625,2021,4,25,3.53
29.5,35.0,2021,4,25,1.86
29.5,34.375,2021,4,25,2.14
29.5,34.375,2022,7,8,2.59
29.5,35.625,2020,1,26,1.88
29.5,35.0,2020,1,26,2.46
29.5,34.375,2020,1,26,1.89
29.5,35.625,2024,12,17,2.08
29.5,35.0,2024,12,17,2.71
29.5,34.375,2024,12,17,2.54
29.5,35.625,2022,6,10,1.79
29.5,35.0,2022,6,10,2.44
29.5,35.0,2024,12,16,2.67
29.5,34.375,2024,12,16,1.83
29.5,35.625,2020,1,27,2.18
29.5,35.0,2020,1,27,1.24
29.5,34.375,2020,1,27,1.1
29.5,35.625,2022,7,8,2.45
29.5,35.0,2022,7,8,2.58
29.5,35.625,2021,3,11,4.94
29.5,35.0,2021,3,11,2.91
29.5,34.375,2021,3,11,4.06
29.5,35.625,2024,4,15,3.48
29.5,35.0,2024,4,15,4.16
29.5,34.375,2024,4,15,4.68
29.5,34.375,2022,10,31,3.23
29.5,35.625,2021,4,26,4.51
29.5,35.0,2021,4,26,3.44
29.5,35.625,2022,10,30,2.43
29.5,35.0,2022,10,30,2.05
29.5,34.375,2022,10,30,3.02
29.5,35.625,2021,4,27,2.07
29.5,35.0,2021,4,27,3.1
29.5,34.375,2021,4,27,3.77
29.5,35.625,2024,3,18,5.1
29.5,35.625,2023,7,17,2.82
29.5,35.0,2023,7,17,2.76
29.5,34.375,2023,7,17,3.07
29.5,35.625,2022,6,9,2.27
29.5,35.0,2022,6,9,2.53
29.5,34.375,2022,6,9,2.36
29.5,35.625,2022,6,8,2.64
29.5,35.0,2022,6,8,3.2
29.5,35.625,2024,12,16,1.95
29.5,35.0,2022,6,7,3.0
29.5,35.0,2020,1,28,1.8
29.5,34.375,2020,1,28,2.69
29.5,35.625,2023,2,10,2.01
29.5,35.0,2023,2,10,2.36
29.5,34.375,2023,2,10,2.54
29.5,34.375,2022,6,8,3.62
29.5,35.0,2024,3,18,3.36
29.5,34.375,2024,3,18,4.45
29.5,35.625,2021,3,10,2.43
29.5,35.0,2021,3,10,2.54
29.5,34.375,2021,3,10,1.84
29.5,35.625,2024,3,17,2.83
29.5,35.0,2024,3,17,2.67
29.5,34.375,2024,3,17,2.07
29.5,34.375,2021,4,26,4.86
29.5,34.375,2021,4,29,2.3
29.5,35.625,2020,1,29,2.84
29.5,35.0,2020,1,29,2.59
29.5,34.375,2020,1,29,2.97
29.5,35.625,2020,1,28,2.73
29.5,35.625,2023,7,18,2.65
29.5,35.0,2023,7,18,2.55
29.5,34.375,2023,7,18,3.0
29.5,35.625,2023,4,29,3.84
29.5,35.0,2023,4,29,3.28
29.5,34.375,2023,4,29,4.27
29.5,35.625,2021,3,9,1.33
29.5,35.0,2021,3,9,2.27
29.5,34.375,2021,3,9,1.3
29.5,35.625,2024,4,16,2.11
29.5,35.625,2022,6,7,2.77
29.5,35.0,2024,12,14,3.59
29.5,34.375,2024,12,14,4.07
29.5,35.625,2024,12,15,3.99
29.5,35.0,2024,12,15,4.37
29.5,34.375,2024,12,15,2.3
29.5,34.375,2022,6,7,3.29
29.5,35.625,2022,6,6,3.1
29.5,35.0,2022,6,6,3.15
29.5,34.375,2022,6,6,3.78
29.5,35.0,2024,4,16,1.91
29.5,34.375,2024,4,16,1.62
29.5,35.625,2021,3,8,2.31
29.5,35.0,2021,3,8,3.15
29.5,34.375,2021,3,8,3.62
29.5,35.625,2021,4,29,2.03
29.5,35.0,2021,4,29,2.23
29.5,35.625,2023,2,20,2.42
29.5,35.0,2023,2,20,2.88
29.5,34.375,2023,2,20,4.06
29.5,35.625,2024,12,14,3.04
29.5,35.625,2022,7,9,3.11
29.5,35.0,2022,7,9,3.3
29.5,35.625,2021,4,28,2.11
29.5,35.0,2021,4,28,2.25
29.5,34.375,2021,4,28,2.48
29.5,35.625,2024,4,17,2.04
29.5,35.0,2024,4,17,2.34
29.5,34.375,2024,4,17,1.63
29.5,35.625,2024,3,16,2.17
29.5,35.0,2024,3,16,2.21
29.5,34.375,2024,3,16,1.95
29.5,34.375,2022,7,9,3.84
29.5,35.0,2023,2,9,1.77
29.5,34.375,2023,2,9,1.9
29.5,35.625,2023,7,19,2.14
29.5,35.0,2023,7,19,2.67
29.5,35.625,2022,10,31,1.6
29.5,35.0,2022,10,31,2.83
29.5,35.625,2021,3,7,2.23
29.5,35.0,2021,3,7,2.77
29.5,34.375,2021,3,7,2.98
29.5,35.625,2022,10,18,2.41
29.5,35.0,2022,10,18,2.19
29.5,34.375,2022,10,18,2.56
29.5,35.625,2021,4,30,2.29
29.5,35.0,2021,4,30,2.48
29.5,34.375,2021,4,30,3.12
29.5,34.375,2023,7,19,2.85
29.5,35.625,2021,3,6,2.42
29.5,35.0,2021,3,6,2.43
29.5,34.375,2021,3,6,1.84
29.5,35.625,2021,5,1,3.32
29.5,35.0,2021,5,1,3.13
29.5,34.375,2021,5,1,3.6
29.5,35.625,2020,1,31,4.18
29.5,35.0,2020,1,31,3.22
29.5,34.375,2020,1,31,3.76
29.5,35.625,2022,6,5,2.75
29.5,35.0,2022,6,5,2.45
29.5,34.375,2022,6,5,2.69
29.5,35.625,2020,1,30,2.21
29.5,35.0,2020,1,30,2.01
29.5,34.375,2020,1,30,1.86
29.5,35.625,2023,2,9,1.23
29.5,35.0,2020,2,1,2.53
29.5,34.375,2020,2,1,2.77
29.5,35.625,2022,7,10,3.81
29.5,35.0,2022,7,10,3.57
29.5,34.375,2022,7,10,4.1
29.5,35.625,2022,6,4,2.58
29.5,35.0,2022,6,4,2.59
29.5,34.375,2022,6,4,2.96
29.5,35.625,2021,3,5,1.94
29.5,35.0,2021,3,5,2.71
29.5,34.375,2021,3,5,2.82
29.5,35.625,2022,11,1,2.36
29.5,35.0,2022,11,1,2.97
29.5,34.375,2022,11,1,3.39
29.5,35.625,2024,3,15,3.03
29.5,35.0,2024,3,15,2.78
29.5,34.375,2023,4,21,3.51
29.5,35.625,2024,4,18,3.33
29.5,35.625,2022,10,17,2.66
29.5,35.0,2022,10,17,2.12
29.5,35.625,2022,6,2,3.12
29.5,35.0,2022,6,2,2.66
29.5,34.375,2022,6,2,2.99
29.5,35.625,2024,12,13,3.36
29.5,35.0,2024,12,13,3.56
29.5,34.375,2024,12,13,4.57
29.5,35.625,2023,7,20,2.59
29.5,35.0,2023,7,20,2.41
29.5,34.375,2023,7,20,2.55
29.5,35.625,2023,2,8,5.21
29.5,35.0,2023,2,8,3.53
29.5,35.625,2020,2,1,3.02
29.5,34.375,2024,4,19,3.47
29.5,34.375,2021,5,3,3.85
29.5,35.625,2021,5,2,3.47
29.5,35.0,2021,5,2,3.36
29.5,34.375,2021,5,2,3.86
29.5,35.0,2024,12,12,2.37
29.5,34.375,2024,12,12,2.64
29.5,35.625,2020,2,2,1.81
29.5,35.0,2020,2,2,1.93
29.5,34.375,2020,2,2,1.56
29.5,35.625,2022,6,3,2.35
29.5,35.0,2022,6,3,2.19
29.5,34.375,2022,6,3,2.39
29.5,34.375,2024,3,15,3.13
29.5,35.625,2023,4,21,2.24
29.5,35.0,2023,4,21,3.12
29.5,35.625,2021,3,3,2.94
29.5,35.625,2024,3,14,2.6
29.5,35.0,2024,3,14,2.23
29.5,34.375,2024,3,14,2.64
29.5,35.625,2023,6,28,2.84
29.5,35.0,2023,6,28,2.88
29.5,34.375,2023,6,28,3.42
29.5,35.625,2020,2,3,2.37
29.5,35.0,2020,2,3,2.73
29.5,34.375,2020,2,3,2.22
29.5,35.625,2024,12,12,1.16
29.5,34.375,2022,10,17,2.8
29.5,35.0,2024,4,18,2.7
29.5,34.375,2024,4,18,3.01
